	0	1	2	3	4	5	6	7
6899	60.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8382850000
6914	61.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8473870000
6929	62.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8564630000
6944	63.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8654940000
6959	64.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8744870000
6974	65.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8834490000
6989	66.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.8923610000
7004	67.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9012380000
7019	68.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9100700000
7034	69.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9188550000
7049	70.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9276090000
7064	71.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9363120000
7079	72.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9449720000
7094	73.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9535860000
7109	74.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9621530000
7124	75.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9706810000
7139	76.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9791580000
7154	77.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9875920000
7169	78.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.9959810000
7184	79.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0043240000
7199	80.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0126290000
7214	81.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0208730000
7229	82.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0290800000
7244	83.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0372390000
7259	84.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0453500000
7274	85.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0534150000
7289	86.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0614350000
7304	87.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0694070000
7319	88.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0773330000
7334	89.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0852140000
7349	90.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.0930470000
7364	91.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1008350000
7379	92.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1085780000
7394	93.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1162750000
7409	94.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1239260000
7424	95.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1315310000
7439	96.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1390920000
7454	97.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1466090000
7469	98.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1540810000
7484	99.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1615080000
7499	100.0000000000	0.0485000000	3.7920000000	11.0000000000	9.0000000000	0.0000000000	3.0000000000	-23.1688900000
122054	1.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6475890000
4	1.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.5692000000
122109	2.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4875070000
19	2.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.3359990000
34	3.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2909410000
49	4.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2788020000
64	5.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2728960000
79	6.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2663140000
94	7.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2570640000
109	8.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2446720000
124	9.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2291810000
139	10.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.2108070000
154	11.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.1898170000
169	12.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.1664740000
184	13.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.1410310000
122769	14.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.2879810000
199	14.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.1137060000
122824	15.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.2983420000
214	15.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.0847130000
122879	16.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3095440000
229	16.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.0542240000
122934	17.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3213680000
244	17.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-38.0224120000
122989	18.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3336390000
259	18.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.9894200000
123044	19.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3462250000
274	19.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.9553810000
123099	20.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3590260000
289	20.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.9204150000
123154	21.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3719620000
304	21.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.8846280000
123209	22.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3849780000
319	22.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.8481190000
123264	23.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.3980290000
334	23.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.8109740000
123319	24.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4110830000
349	24.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.7732760000
123374	25.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4241150000
364	25.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.7350980000
123429	26.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4371080000
379	26.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.6965100000
123484	27.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4500480000
394	27.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.6575720000
123539	28.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4629280000
409	28.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.6183430000
123594	29.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4757410000
424	29.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.5788740000
123649	30.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.4884810000
439	30.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.5392240000
123704	31.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5011500000
454	31.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.4994350000
123759	32.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5137410000
469	32.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.4595590000
123814	33.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5262570000
484	33.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.4196380000
123869	34.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5386960000
499	34.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.3797160000
123924	35.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5510600000
514	35.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.3398370000
123979	36.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5633480000
529	36.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.3000390000
124034	37.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5755610000
544	37.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.2603630000
124089	38.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5876970000
559	38.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.2208470000
124144	39.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.5997620000
574	39.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.1815310000
124199	40.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6117520000
589	40.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.1424450000
124254	41.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6236680000
604	41.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.1036290000
124309	42.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6355120000
619	42.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.0651110000
124364	43.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6472860000
634	43.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-37.0269260000
124419	44.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6589890000
649	44.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.9891010000
124474	45.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6706190000
664	45.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.9516630000
124529	46.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6821800000
679	46.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.9146390000
124584	47.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.6936700000
694	47.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.8780500000
124639	48.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7050930000
709	48.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.8419210000
124694	49.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7164430000
724	49.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.8062650000
124749	50.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7277270000
739	50.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.7711080000
124804	51.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7389410000
754	51.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.7364610000
124859	52.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7500830000
769	52.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.7023390000
124914	53.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7611620000
784	53.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.6687540000
124969	54.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7721680000
799	54.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.6357060000
125024	55.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7831090000
814	55.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.6032190000
125079	56.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.7939820000
829	56.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.5712890000
125134	57.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8047880000
844	57.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.5399240000
125189	58.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8155270000
859	58.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.5091340000
125244	59.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8261960000
874	59.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.4789080000
125299	60.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8368010000
889	60.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.4492520000
125354	61.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8473410000
904	61.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.4201740000
125409	62.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8578120000
919	62.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.3916630000
125464	63.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8682150000
934	63.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.3637180000
125519	64.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8785560000
949	64.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.3363410000
125574	65.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8888290000
964	65.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.3095160000
125629	66.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.8990400000
979	66.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.2832550000
125684	67.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9091830000
994	67.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.2575440000
125739	68.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9192610000
1009	68.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.2323730000
125794	69.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9292770000
1024	69.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.2077410000
125849	70.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9392270000
1039	70.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.1836390000
125904	71.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9491160000
1054	71.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.1600590000
125959	72.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9589390000
1069	72.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.1369970000
126014	73.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9687000000
1084	73.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.1144460000
126069	74.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9783990000
1099	74.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.0923920000
126124	75.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9880330000
1114	75.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.0708270000
126179	76.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-21.9976070000
1129	76.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.0497500000
126234	77.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0071190000
1144	77.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.0291430000
126289	78.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0165730000
1159	78.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-36.0090050000
126344	79.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0259620000
1174	79.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.9893230000
126399	80.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0352950000
1189	80.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.9700890000
126454	81.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0445630000
1204	81.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.9512920000
126509	82.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0537770000
1219	82.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.9329300000
126564	83.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0629290000
1234	83.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.9149860000
126619	84.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0720220000
1249	84.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8974590000
126674	85.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0810580000
1264	85.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8803350000
126729	86.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0900360000
1279	86.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8636070000
126784	87.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.0989570000
1294	87.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8472660000
126839	88.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1078220000
1309	88.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8313040000
126894	89.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1166290000
1324	89.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8157140000
126949	90.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1253810000
1339	90.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.8004910000
127004	91.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1340780000
1354	91.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7856180000
127059	92.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1427200000
1369	92.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7710970000
127114	93.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1513030000
1384	93.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7569120000
127169	94.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1598390000
1399	94.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7430630000
127224	95.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1683170000
1414	95.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7295370000
127279	96.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1767430000
1429	96.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7163280000
127334	97.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1851160000
1444	97.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.7034290000
127389	98.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.1934380000
1459	98.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.6908340000
127444	99.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.2017060000
1474	99.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.6785360000
127499	100.0000000000	0.0283000000	3.8267000000	10.0000000000	9.0000000000	0.0000000000	3.0000000000	-22.2099240000
1489	100.0000000000	1.8201000000	3.4309000000	10.0000000000	0.0000000000	0.0000000000	1.0000000000	-35.6665260000
65505	1.0000000000	14.1776000000	3.0614000000	2.0000000000	1.0000000000	1.0000000000	1.0000000000	-24.5914970000
67065	2.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.6726070000
67120	3.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.3117310000
67175	4.0000000000	1.3758000000	3.4508000000	2.0000000000	1.0000000000	1.0000000000	3.0000000000	-23.1366230000
