R,phi,th2,th1,E_cm
6.0,30.0,90.0,30.0,-7.35860706574527
6.2,30.0,90.0,30.0,-6.0299436519896545
6.4,30.0,90.0,30.0,-4.978227369616067
6.6,30.0,90.0,30.0,-4.139238627405523
6.8,30.0,90.0,30.0,-3.4644083512203405
7.0,30.0,90.0,30.0,-2.9174900847873815
7.2,30.0,90.0,30.0,-2.4711511139072964
7.4,30.0,90.0,30.0,-2.104530593741338
7.6,30.0,90.0,30.0,-1.801517554503594
7.8,30.0,90.0,30.0,-1.5498859432760632
8.0,30.0,90.0,30.0,-1.3397334974639616
8.2,30.0,90.0,30.0,-1.163591278220273
8.4,30.0,90.0,30.0,-1.0150879421619758
8.6,30.0,90.0,30.0,-0.8891705173884411
8.8,30.0,90.0,30.0,-0.7819279691782558
9.0,30.0,90.0,30.0,-0.6901902095340847
9.5,30.0,90.0,30.0,-0.5125301044814292
10.0,30.0,90.0,30.0,-0.3876286280296638
10.5,30.0,90.0,30.0,-0.2980006757026048
11.0,30.0,90.0,30.0,-0.23263432856978766
11.5,30.0,90.0,30.0,-0.18424917102935767
12.0,30.0,90.0,30.0,-0.14817237164171418
12.5,30.0,90.0,30.0,-0.12081288149630325
13.0,30.0,90.0,30.0,-0.1000123940376595
13.5,30.0,90.0,30.0,-0.08410509298253302
14.0,30.0,90.0,30.0,-0.07183316695857002
14.5,30.0,90.0,30.0,-0.062380833825290125
15.0,30.0,90.0,30.0,-0.05505960089016654
16.0,30.0,90.0,30.0,-0.04511915645127232
17.0,30.0,90.0,30.0,-0.039238332181711404
18.0,30.0,90.0,30.0,-0.03559351617340994
19.0,30.0,90.0,30.0,-0.03339284529932371
20.0,30.0,90.0,30.0,-0.031722643811628475
21.0,30.0,90.0,30.0,-0.03062066002426576
22.0,30.0,90.0,30.0,-0.029863254748368036
23.0,30.0,90.0,30.0,-0.005031675900662265
24.0,30.0,90.0,30.0,-0.004118221596305744
25.0,30.0,90.0,30.0,-0.003415684397649983
50.0,30.0,90.0,30.0,-0.0003171413539219259
100.0,30.0,90.0,30.0,0.0
2.9,60.0,90.0,30.0,178.2348167729333
3.0,60.0,90.0,30.0,123.34495538850915
3.1,60.0,90.0,30.0,65.7958858365369
3.2,60.0,90.0,30.0,15.134277383925957
3.3,60.0,90.0,30.0,-23.644320786396936
3.4,60.0,90.0,30.0,-50.17197635747119
3.5,60.0,90.0,30.0,-65.88981066543596
3.6,60.0,90.0,30.0,-74.54390953101854
3.7,60.0,90.0,30.0,-77.96070286141428
3.8,60.0,90.0,30.0,-77.37956718153802
3.9,60.0,90.0,30.0,-74.20348199606954
4.0,60.0,90.0,30.0,-69.49387423276137
4.1,60.0,90.0,30.0,-63.71856790344617
4.2,60.0,90.0,30.0,-58.0267420374695
4.3,60.0,90.0,30.0,-52.27921987696805
4.4,60.0,90.0,30.0,-46.97609806830581
4.5,60.0,90.0,30.0,-42.04557284972158
4.6,60.0,90.0,30.0,-37.53361450343215
4.7,60.0,90.0,30.0,-34.149295739058914
4.8,60.0,90.0,30.0,-30.42048849402547
4.9,60.0,90.0,30.0,-27.089980957028267
5.0,60.0,90.0,30.0,-24.175184267306342
5.1,60.0,90.0,30.0,-21.469903981616625
5.2,60.0,90.0,30.0,-19.117540661168995
5.3,60.0,90.0,30.0,-17.051926208720598
5.4,60.0,90.0,30.0,-14.516530923369396
5.5,60.0,90.0,30.0,-12.977694868781207
5.6,60.0,90.0,30.0,-11.625483141073339
5.7,60.0,90.0,30.0,-10.435435952504703
5.8,60.0,90.0,30.0,-9.386247796634445
5.9,60.0,90.0,30.0,-8.459486764048215
6.0,60.0,90.0,30.0,-7.639310948130151
6.2,60.0,90.0,30.0,-6.265948453062611
6.4,60.0,90.0,30.0,-5.177850078732443
6.6,60.0,90.0,30.0,-4.309158740568824
6.8,60.0,90.0,30.0,-3.6098688949671005
7.0,60.0,90.0,30.0,-3.042518414038009
7.2,60.0,90.0,30.0,-2.5791209978656005
7.4,60.0,90.0,30.0,-2.198056855587722
7.6,60.0,90.0,30.0,-1.8830306516964317
7.8,60.0,90.0,30.0,-1.6209408549646265
8.0,60.0,90.0,30.0,-1.4021413286787816
8.2,60.0,90.0,30.0,-1.2183866315560825
8.4,60.0,90.0,30.0,-1.0634840720702854
8.6,60.0,90.0,30.0,-0.9320093332200002
8.8,60.0,90.0,30.0,-0.8199943102475833
9.0,60.0,90.0,30.0,-0.7240443901929607
9.5,60.0,90.0,30.0,-0.538159035759041
10.0,60.0,90.0,30.0,-0.407382006016031
10.5,60.0,90.0,30.0,-0.3134556426073036
11.0,60.0,90.0,30.0,-0.24471179915879135
11.5,60.0,90.0,30.0,-0.1939284400521443
12.0,60.0,90.0,30.0,-0.15588448972443344
12.5,60.0,90.0,30.0,-0.1271668930293228
13.0,60.0,90.0,30.0,-0.10517048608809276
13.5,60.0,90.0,30.0,-0.0883945059739989
14.0,60.0,90.0,30.0,-0.07546591273841954
14.5,60.0,90.0,30.0,-0.06533693881651914
15.0,60.0,90.0,30.0,-0.05761362692245257
16.0,60.0,90.0,30.0,-0.0469111674408255
17.0,60.0,90.0,30.0,-0.04047068379312123
18.0,60.0,90.0,30.0,-0.03654823381689283
19.0,60.0,90.0,30.0,-0.03405148990753915
20.0,60.0,90.0,30.0,-0.03236680102677951
21.0,60.0,90.0,30.0,-0.031087044918666606
22.0,60.0,90.0,30.0,-0.03017578633545483
23.0,60.0,90.0,30.0,-0.00527507346091042
24.0,60.0,90.0,30.0,-0.004314651308942104
25.0,60.0,90.0,30.0,-0.0036788340914345953
50.0,60.0,90.0,30.0,-0.00032306730587507106
100.0,60.0,90.0,30.0,0.0
2.9,90.0,90.0,30.0,172.38247155555
3.0,90.0,90.0,30.0,118.1205349874976
3.1,90.0,90.0,30.0,61.03618343449591
3.2,90.0,90.0,30.0,11.017428462654951
3.3,90.0,90.0,30.0,-26.22668298368331
3.4,90.0,90.0,30.0,-53.17078552066553
3.5,90.0,90.0,30.0,-68.44489962948597
3.6,90.0,90.0,30.0,-76.72975942772923
3.7,90.0,90.0,30.0,-79.9464968026613
3.8,90.0,90.0,30.0,-78.99147731301838
3.9,90.0,90.0,30.0,-75.48301776793207
4.0,90.0,90.0,30.0,-70.68544589430242
4.1,90.0,90.0,30.0,-64.76355991768979
4.2,90.0,90.0,30.0,-58.9090524358389
4.3,90.0,90.0,30.0,-53.17652829208704
4.4,90.0,90.0,30.0,-47.55207367873504
4.5,90.0,90.0,30.0,-42.71030026983837
4.6,90.0,90.0,30.0,-38.879939702361966
4.7,90.0,90.0,30.0,-34.78813151485339
4.8,90.0,90.0,30.0,-30.909526035286838
4.9,90.0,90.0,30.0,-27.52620872872339
5.0,90.0,90.0,30.0,-24.52007723161442
5.1,90.0,90.0,30.0,-21.80496316862096
5.2,90.0,90.0,30.0,-19.41997033410186
5.3,90.0,90.0,30.0,-17.32622713744717
5.4,90.0,90.0,30.0,-14.761369357002504
5.5,90.0,90.0,30.0,-13.199953972055141
5.6,90.0,90.0,30.0,-11.826960632605061
5.7,90.0,90.0,30.0,-10.61803357631933
5.8,90.0,90.0,30.0,-9.532253512366283
5.9,90.0,90.0,30.0,-8.590277838297355
6.0,90.0,90.0,30.0,-7.7565266395583246
6.2,90.0,90.0,30.0,-6.3602496765972845
6.4,90.0,90.0,30.0,-5.253620841152865
6.6,90.0,90.0,30.0,-4.369621583903881
6.8,90.0,90.0,30.0,-3.657844291643503
7.0,90.0,90.0,30.0,-3.079946299281749
7.2,90.0,90.0,30.0,-2.60791562881718
7.4,90.0,90.0,30.0,-2.219527178347006
7.6,90.0,90.0,30.0,-1.8975366085850551
7.8,90.0,90.0,30.0,-1.6308319143912966
8.0,90.0,90.0,30.0,-1.4079628903098889
8.2,90.0,90.0,30.0,-1.2205232179381786
8.4,90.0,90.0,30.0,-1.0622462342749357
8.6,90.0,90.0,30.0,-0.9279038368257834
8.8,90.0,90.0,30.0,-0.8135327551623024
9.0,90.0,90.0,30.0,-0.73263550472889
9.5,90.0,90.0,30.0,-0.5425235056103767
10.0,90.0,90.0,30.0,-0.4086330087814828
10.5,90.0,90.0,30.0,-0.31238921453165974
11.0,90.0,90.0,30.0,-0.24194224625396943
11.5,90.0,90.0,30.0,-0.1734477263176585
12.0,90.0,90.0,30.0,-0.1344789095496982
12.5,90.0,90.0,30.0,-0.10497317683942967
13.0,90.0,90.0,30.0,-0.0824504705106304
13.5,90.0,90.0,30.0,-0.06518615764745447
14.0,90.0,90.0,30.0,-0.051792720264982106
14.5,90.0,90.0,30.0,-0.04151757494085217
15.0,90.0,90.0,30.0,-0.03348568313397493
16.0,90.0,90.0,30.0,-0.022483857035363288
17.0,90.0,90.0,30.0,-0.015811169638758144
18.0,90.0,90.0,30.0,-0.011689875904203006
19.0,90.0,90.0,30.0,-0.009002409909620469
20.0,90.0,90.0,30.0,-0.007195253434443885
21.0,90.0,90.0,30.0,-0.005940957087274938
22.0,90.0,90.0,30.0,-0.005004020418573561
23.0,90.0,90.0,30.0,-0.004190427761393778
24.0,90.0,90.0,30.0,-0.0035785326762444924
25.0,90.0,90.0,30.0,-0.003091297787734817
50.0,90.0,90.0,30.0,-0.000417439650189948
100.0,90.0,90.0,30.0,0.0
2.5,0.0,0.0,60.0,1304.4087829764119
2.6,0.0,0.0,60.0,1011.462409276184
2.7,0.0,0.0,60.0,738.8344419870498
2.8,0.0,0.0,60.0,505.63198750992535
2.9,0.0,0.0,60.0,326.7205664459977
3.0,0.0,0.0,60.0,192.1194861608862
3.1,0.0,0.0,60.0,94.73502088009894
3.2,0.0,0.0,60.0,27.141875952986116
3.3,0.0,0.0,60.0,-15.765321814779025
3.4,0.0,0.0,60.0,-44.860387436377096
3.5,0.0,0.0,60.0,-61.74792582913713
3.6,0.0,0.0,60.0,-71.57365555288979
3.7,0.0,0.0,60.0,-73.82438675756595
3.8,0.0,0.0,60.0,-72.73600087476053
3.9,0.0,0.0,60.0,-68.91912021990022
4.0,0.0,0.0,60.0,-64.27961880115147
4.1,0.0,0.0,60.0,-60.14989110518728
4.2,0.0,0.0,60.0,-53.195515485031855
4.3,0.0,0.0,60.0,-48.859857378173324
4.4,0.0,0.0,60.0,-44.04387618860087
4.5,0.0,0.0,60.0,-39.0622785679251
4.6,0.0,0.0,60.0,-34.60525428279316
4.7,0.0,0.0,60.0,-30.59904800575743
4.8,0.0,0.0,60.0,-27.032788281662267
4.9,0.0,0.0,60.0,-23.879874348061115
5.0,0.0,0.0,60.0,-21.10675401704448
5.1,0.0,0.0,60.0,-17.9640147059088
5.2,0.0,0.0,60.0,-15.891695307052718
5.3,0.0,0.0,60.0,-14.083358672306822
5.4,0.0,0.0,60.0,-12.505790835909876
5.5,0.0,0.0,60.0,-11.1290576468957
5.6,0.0,0.0,60.0,-9.926315824793516
5.7,0.0,0.0,60.0,-8.874264623210149
5.8,0.0,0.0,60.0,-7.951822190488215
5.9,0.0,0.0,60.0,-7.14196629513967
6.0,0.0,0.0,60.0,-6.429022931481017
6.2,0.0,0.0,60.0,-5.2425790741380895
6.4,0.0,0.0,60.0,-4.3095546721323466
6.6,0.0,0.0,60.0,-3.5684715887805987
6.8,0.0,0.0,60.0,-2.956562493433327
7.0,0.0,0.0,60.0,-2.477990161488759
7.2,0.0,0.0,60.0,-2.089100649948492
7.4,0.0,0.0,60.0,-1.770592044797326
7.6,0.0,0.0,60.0,-1.5080463957709862
7.8,0.0,0.0,60.0,-1.290289153984959
8.2,0.0,0.0,60.0,-0.9560780174889465
8.4,0.0,0.0,60.0,-0.8274746643494151
8.6,0.0,0.0,60.0,-0.7185322848917687
8.8,0.0,0.0,60.0,-0.6259148707018286
9.0,0.0,0.0,60.0,-0.5466397560479274
9.5,0.0,0.0,60.0,-0.39413319928828033
10.0,0.0,0.0,60.0,-0.28814648505384965
10.5,0.0,0.0,60.0,-0.22993435257873984
11.0,0.0,0.0,60.0,-0.15912679012470066
11.5,0.0,0.0,60.0,-0.11971111915240826
12.0,0.0,0.0,60.0,-0.09055479304498547
12.5,0.0,0.0,60.0,-0.06877281511571895
13.0,0.0,0.0,60.0,-0.0523194594205647
13.5,0.0,0.0,60.0,-0.03992068059773942
14.0,0.0,0.0,60.0,-0.03045956769880263
14.5,0.0,0.0,60.0,-0.023259483054055893
15.0,0.0,0.0,60.0,-0.017797636063270658
16.0,0.0,0.0,60.0,-0.0105411488316183
17.0,0.0,0.0,60.0,-0.0066228657352895935
18.0,0.0,0.0,60.0,-0.004603918856229683
19.0,0.0,0.0,60.0,-0.003490086283882761
20.0,0.0,0.0,60.0,-0.002857999297183653
21.0,0.0,0.0,60.0,-0.0025283479467964297
22.0,0.0,0.0,60.0,-0.0022671725306888393
23.0,0.0,0.0,60.0,-0.002054720915324424
24.0,0.0,0.0,60.0,-0.001842927392519016
25.0,0.0,0.0,60.0,-0.00170224529315135
50.0,0.0,0.0,60.0,-0.0003463313456742867
100.0,0.0,0.0,60.0,0.0
2.5,30.0,0.0,60.0,1304.396032158616
2.6,30.0,0.0,60.0,1011.3717522074461
2.7,30.0,0.0,60.0,738.8181839663256
2.8,30.0,0.0,60.0,505.61659860802814
2.9,30.0,0.0,60.0,326.70496509248517
3.0,30.0,0.0,60.0,192.09935748300586
3.1,30.0,0.0,60.0,94.71895423955256
3.2,30.0,0.0,60.0,27.12566665294377
3.3,30.0,0.0,60.0,-15.7816491909735
3.4,30.0,0.0,60.0,-44.86438121610131
3.5,30.0,0.0,60.0,-61.75188997910158
3.6,30.0,0.0,60.0,-71.57764143238438
3.7,30.0,0.0,60.0,-73.8283998527746
3.8,30.0,0.0,60.0,-72.7399744625832
3.9,30.0,0.0,60.0,-68.92309534223254
4.0,30.0,0.0,60.0,-64.28358558348616
4.1,30.0,0.0,60.0,-60.1538473549221
4.2,30.0,0.0,60.0,-53.199487535225934
4.3,30.0,0.0,60.0,-48.863796286701366
4.4,30.0,0.0,60.0,-43.6883321147443
4.5,30.0,0.0,60.0,-39.07804035567055
4.6,30.0,0.0,60.0,-34.62130577785392
4.7,30.0,0.0,60.0,-30.61421984627242
4.8,30.0,0.0,60.0,-27.046767059627296
4.9,30.0,0.0,60.0,-23.89330443901588
5.0,30.0,0.0,60.0,-21.119834264747308
5.1,30.0,0.0,60.0,-17.977644080389904
5.2,30.0,0.0,60.0,-15.906284660798855
5.3,30.0,0.0,60.0,-14.099266194805416
5.4,30.0,0.0,60.0,-12.522970429492577
5.5,30.0,0.0,60.0,-11.147546847789746
5.6,30.0,0.0,60.0,-9.945776198763944
5.7,30.0,0.0,60.0,-8.894470775114957
5.8,30.0,0.0,60.0,-7.9504717627246775
5.9,30.0,0.0,60.0,-7.141213275068218
6.0,30.0,0.0,60.0,-6.4288025765171
6.2,30.0,0.0,60.0,-5.243001563323128
6.4,30.0,0.0,60.0,-4.310743564683485
6.6,30.0,0.0,60.0,-3.5705392594604017
6.8,30.0,0.0,60.0,-2.9782810449631625
7.0,30.0,0.0,60.0,-2.5003186307071448
7.2,30.0,0.0,60.0,-2.111897699782423
7.4,30.0,0.0,60.0,-1.7938679864032012
7.6,30.0,0.0,60.0,-1.5317518503744254
7.8,30.0,0.0,60.0,-1.314349279931716
8.0,30.0,0.0,60.0,-1.1329609620132457
8.2,30.0,0.0,60.0,-0.9807495987528394
8.4,30.0,0.0,60.0,-0.8524429736222123
8.6,30.0,0.0,60.0,-0.743652473194203
8.8,30.0,0.0,60.0,-0.6510936573123134
9.0,30.0,0.0,60.0,-0.5720582068689298
9.5,30.0,0.0,60.0,-0.41965721938386696
10.0,30.0,0.0,60.0,-0.31360707875000515
10.5,30.0,0.0,60.0,-0.23859416137349443
11.0,30.0,0.0,60.0,-0.18463083664328309
11.5,30.0,0.0,60.0,-0.1451908068895412
12.0,30.0,0.0,60.0,-0.11600441125433932
12.5,30.0,0.0,60.0,-0.09429398139760181
13.0,30.0,0.0,60.0,-0.07782087356891111
13.5,30.0,0.0,60.0,-0.06540146307652264
14.0,30.0,0.0,60.0,-0.055967787335128916
14.5,30.0,0.0,60.0,-0.048699005312634824
15.0,30.0,0.0,60.0,-0.04325493617770903
16.0,30.0,0.0,60.0,-0.03611872081932887
17.0,30.0,0.0,60.0,-0.03213108537161588
18.0,30.0,0.0,60.0,-0.030066047062048826
19.0,30.0,0.0,60.0,-0.028989744479097794
20.0,30.0,0.0,60.0,-0.028402869386879106
21.0,30.0,0.0,60.0,-0.028032397584300952
22.0,30.0,0.0,60.0,-0.027808094065030247
23.0,30.0,0.0,60.0,-0.0038605580864609123
24.0,30.0,0.0,60.0,-0.003199062783463802
25.0,30.0,0.0,60.0,-0.0026167943391581616
50.0,30.0,0.0,60.0,-0.00040163919092961464
100.0,30.0,0.0,60.0,0.0
2.5,60.0,0.0,60.0,1304.3916837075483
2.6,60.0,0.0,60.0,1011.3693261351922
2.7,60.0,0.0,60.0,738.8168352945153
2.8,60.0,0.0,60.0,505.6157128092059
2.9,60.0,0.0,60.0,326.70448049308584
3.0,60.0,0.0,60.0,192.0991055271234
3.1,60.0,0.0,60.0,94.7188866431543
3.2,60.0,0.0,60.0,27.125679162940234
3.3,60.0,0.0,60.0,-15.78154823146575
3.4,60.0,0.0,60.0,-44.86426423469083
3.5,60.0,0.0,60.0,-61.75177717080884
3.6,60.0,0.0,60.0,-71.57750096549063
3.7,60.0,0.0,60.0,-73.82825543732551
3.8,60.0,0.0,60.0,-72.73985923712586
3.9,60.0,0.0,60.0,-68.92294478250695
4.0,60.0,0.0,60.0,-64.28346355565975
4.1,60.0,0.0,60.0,-60.15374815136748
4.2,60.0,0.0,60.0,-53.19940084166778
4.3,60.0,0.0,60.0,-48.86371530077062
4.4,60.0,0.0,60.0,-43.688258152626084
4.5,60.0,0.0,60.0,-39.07797231950429
4.6,60.0,0.0,60.0,-34.62121162383415
4.7,60.0,0.0,60.0,-30.61413205797262
4.8,60.0,0.0,60.0,-27.046760915350795
4.9,60.0,0.0,60.0,-23.893193383557357
5.0,60.0,0.0,60.0,-21.119834922839864
5.1,60.0,0.0,60.0,-17.977626523977513
5.2,60.0,0.0,60.0,-15.906249984623162
5.3,60.0,0.0,60.0,-14.099222957188612
5.4,60.0,0.0,60.0,-12.522939046898601
5.5,60.0,0.0,60.0,-11.147491318501022
5.6,60.0,0.0,60.0,-9.94577225020859
5.7,60.0,0.0,60.0,-8.894411075827412
5.8,60.0,0.0,60.0,-7.95045508272939
5.9,60.0,0.0,60.0,-7.1411717934045456
6.0,60.0,0.0,60.0,-6.42872620035319
6.2,60.0,0.0,60.0,-5.243003977368818
6.4,60.0,0.0,60.0,-4.31074268826638
6.6,60.0,0.0,60.0,-3.570476709478075
6.8,60.0,0.0,60.0,-2.9782889451927925
7.0,60.0,0.0,60.0,-2.5002183324108764
7.2,60.0,0.0,60.0,-2.111830100265248
7.4,60.0,0.0,60.0,-1.7938438428273753
7.6,60.0,0.0,60.0,-1.5317127827564436
7.8,60.0,0.0,60.0,-1.3142617099564589
8.0,60.0,0.0,60.0,-1.132932648438598
8.2,60.0,0.0,60.0,-0.9806760732837113
8.4,60.0,0.0,60.0,-0.8524085157710658
8.6,60.0,0.0,60.0,-0.7435894834438632
8.8,60.0,0.0,60.0,-0.6510914615911686
9.0,60.0,0.0,60.0,-0.5719734907073765
9.5,60.0,0.0,60.0,-0.41963988129602087
10.0,60.0,0.0,60.0,-0.3135950085215532
10.5,60.0,0.0,60.0,-0.23860667136995972
11.0,60.0,0.0,60.0,-0.18456543284725285
11.5,60.0,0.0,60.0,-0.14519563498092197
12.0,60.0,0.0,60.0,-0.1160000229309719
12.5,60.0,0.0,60.0,-0.09424284355116826
13.0,60.0,0.0,60.0,-0.07775678907692096
13.5,60.0,0.0,60.0,-0.065430653068275
14.0,60.0,0.0,60.0,-0.05596690779910219
14.5,60.0,0.0,60.0,-0.04873675362657636
15.0,60.0,0.0,60.0,-0.04324440357784283
16.0,60.0,0.0,60.0,-0.036077020831111216
17.0,60.0,0.0,60.0,-0.032132183232188256
18.0,60.0,0.0,60.0,-0.03002566637787126
19.0,60.0,0.0,60.0,-0.029006424474384857
20.0,60.0,0.0,60.0,-0.028348219634182784
21.0,60.0,0.0,60.0,-0.027962165696889942
22.0,60.0,0.0,60.0,-0.02775629812603768
23.0,60.0,0.0,60.0,-0.003794496197871666
24.0,60.0,0.0,60.0,-0.0031244394537633014
25.0,60.0,0.0,60.0,-0.0026457660063648803
50.0,60.0,0.0,60.0,-0.0003579618061128542
100.0,60.0,0.0,60.0,0.0
2.5,90.0,0.0,60.0,1304.4087829764119
2.6,90.0,0.0,60.0,1011.4624094945085
2.7,90.0,0.0,60.0,738.8344419870498
2.8,90.0,0.0,60.0,505.63198750992535
2.9,90.0,0.0,60.0,326.7205664459977
3.0,90.0,0.0,60.0,192.11948637921074
3.1,90.0,0.0,60.0,94.73502065865547
3.2,90.0,0.0,60.0,27.141875952986116
3.3,90.0,0.0,60.0,-15.76532203310357
3.4,90.0,0.0,60.0,-44.86038765470164
3.5,90.0,0.0,60.0,-61.74792582913713
3.6,90.0,0.0,60.0,-71.57365555288979
3.7,90.0,0.0,60.0,-73.82438675756595
3.8,90.0,0.0,60.0,-72.73600065643599
3.9,90.0,0.0,60.0,-68.91912021990022
4.0,90.0,0.0,60.0,-64.27961857970801
4.1,90.0,0.0,60.0,-60.14989110518728
4.2,90.0,0.0,60.0,-53.195515485031855
4.3,90.0,0.0,60.0,-48.859857378173324
4.4,90.0,0.0,60.0,-44.04387618860087
4.5,90.0,0.0,60.0,-39.0622785679251
4.6,90.0,0.0,60.0,-34.605254501117706
4.7,90.0,0.0,60.0,-30.59904800575743
4.8,90.0,0.0,60.0,-27.032788281662267
4.9,90.0,0.0,60.0,-23.879874348061115
5.0,90.0,0.0,60.0,-21.10675401704448
5.1,90.0,0.0,60.0,-17.964014487584254
5.2,90.0,0.0,60.0,-15.891695085609252
5.3,90.0,0.0,60.0,-14.083358453982276
5.4,90.0,0.0,60.0,-12.505791054234422
5.5,90.0,0.0,60.0,-11.129057865220243
5.6,90.0,0.0,60.0,-9.926315824793516
5.7,90.0,0.0,60.0,-8.874264623210149
5.8,90.0,0.0,60.0,-7.951822190488215
5.9,90.0,0.0,60.0,-7.141966073696202
6.0,90.0,0.0,60.0,-6.4290227100375485
6.2,90.0,0.0,60.0,-5.2425790741380895
6.4,90.0,0.0,60.0,-4.309554893575815
6.6,90.0,0.0,60.0,-3.5684715887805987
6.8,90.0,0.0,60.0,-2.956562493433327
7.0,90.0,0.0,60.0,-2.477990161488759
7.2,90.0,0.0,60.0,-2.089100649948492
7.4,90.0,0.0,60.0,-1.7705927028898851
7.6,90.0,0.0,60.0,-1.508046617214454
7.8,90.0,0.0,60.0,-1.290289153984959
8.0,90.0,0.0,60.0,-1.1085371666329684
8.2,90.0,0.0,60.0,-0.9560777991644008
8.4,90.0,0.0,60.0,-0.8274746643494151
8.6,90.0,0.0,60.0,-0.7185322848917687
8.8,90.0,0.0,60.0,-0.6259148707018286
9.0,90.0,0.0,60.0,-0.5466395346044597
9.5,90.0,0.0,60.0,-0.39413298096373467
10.0,90.0,0.0,60.0,-0.28814648505384965
10.5,90.0,0.0,60.0,-0.22993435257873984
11.0,90.0,0.0,60.0,-0.1591263503566873
11.5,90.0,0.0,60.0,-0.11971134059587599
12.0,90.0,0.0,60.0,-0.0905550144884532
12.5,90.0,0.0,60.0,-0.06877259367225122
13.0,90.0,0.0,60.0,-0.0523194594205647
13.5,90.0,0.0,60.0,-0.0399204591542717
14.0,90.0,0.0,60.0,-0.030459349374256987
14.5,90.0,0.0,60.0,-0.02325926472951025
15.0,90.0,0.0,60.0,-0.017797417738725018
16.0,90.0,0.0,60.0,-0.0105411488316183
17.0,90.0,0.0,60.0,-0.0066228657352895935
18.0,90.0,0.0,60.0,-0.004603700531684041
19.0,90.0,0.0,60.0,-0.0034898679593371187
20.0,90.0,0.0,60.0,-0.002857999297183653
21.0,90.0,0.0,60.0,-0.002528129622250788
22.0,90.0,0.0,60.0,-0.0022673939741565618
23.0,90.0,0.0,60.0,-0.0020549423587921467
24.0,90.0,0.0,60.0,-0.0018431488359867388
25.0,90.0,0.0,60.0,-0.0017026850611647148
50.0,90.0,0.0,60.0,-0.0003461130211286445
100.0,90.0,0.0,60.0,0.0
2.5,0.0,30.0,60.0,1086.8943901946172
2.6,0.0,30.0,60.0,829.842294001241
2.7,0.0,30.0,60.0,590.2112177920585
2.8,0.0,30.0,60.0,392.13689724630007
2.9,0.0,30.0,60.0,236.39844733053567
3.0,0.0,30.0,60.0,121.33512677795738
3.1,0.0,30.0,60.0,39.10691136590496
3.2,0.0,30.0,60.0,-17.13771226035308
3.3,0.0,30.0,60.0,-53.586454889396066
3.4,0.0,30.0,60.0,-75.2859229701134
3.5,0.0,30.0,60.0,-86.63144295720139
3.6,0.0,30.0,60.0,-91.03363414068357
3.7,0.0,30.0,60.0,-90.41419882124742
3.8,0.0,30.0,60.0,-87.029499482883
3.9,0.0,30.0,60.0,-82.00140330944414
4.0,0.0,30.0,60.0,-75.91614458877562
4.1,0.0,30.0,60.0,-69.47576143274078
4.2,0.0,30.0,60.0,-62.829035472577345
4.3,0.0,30.0,60.0,-56.47126015226672
4.4,0.0,30.0,60.0,-50.666229272905916
4.5,0.0,30.0,60.0,-45.16199693572719
4.6,0.0,30.0,60.0,-40.16049823115316
4.7,0.0,30.0,60.0,-35.685284988161264
4.8,0.0,30.0,60.0,-31.70828771270798
4.9,0.0,30.0,60.0,-28.189452065908718
5.0,0.0,30.0,60.0,-24.39313354736272
5.1,0.0,30.0,60.0,-21.71804661065869
5.2,0.0,30.0,60.0,-19.368819141800714
5.3,0.0,30.0,60.0,-17.306060056279264
5.4,0.0,30.0,60.0,-15.493931557705734
5.5,0.0,30.0,60.0,-13.900153323405869
5.6,0.0,30.0,60.0,-12.496515838448255
5.7,0.0,30.0,60.0,-11.25829857632479
5.8,0.0,30.0,60.0,-10.163680051720213
5.9,0.0,30.0,60.0,-9.193988463328346
6.0,0.0,30.0,60.0,-8.333901626114226
6.2,0.0,30.0,60.0,-6.88569454813271
6.4,0.0,30.0,60.0,-5.729889350113375
6.6,0.0,30.0,60.0,-4.800052598755204
6.8,0.0,30.0,60.0,-4.045673522503547
7.0,0.0,30.0,60.0,-3.429775257198899
7.2,0.0,30.0,60.0,-2.906254960198219
7.4,0.0,30.0,60.0,-2.4874890258205595
7.6,0.0,30.0,60.0,-2.138959582382903
7.8,0.0,30.0,60.0,-1.8472534372503184
8.0,0.0,30.0,60.0,-1.6018711446983276
8.2,0.0,30.0,60.0,-1.3944893465326984
8.4,0.0,30.0,60.0,-1.2182773351696121
8.6,0.0,30.0,60.0,-1.067959600499067
8.8,0.0,30.0,60.0,-0.9393490052224643
9.0,0.0,30.0,60.0,-0.8286528028572198
9.5,0.0,30.0,60.0,-0.6135972961342939
10.0,0.0,30.0,60.0,-0.4620149477223373
10.5,0.0,30.0,60.0,-0.3533840051101275
11.0,0.0,30.0,60.0,-0.2741716587630984
11.5,0.0,30.0,60.0,-0.2155475728217384
12.0,0.0,30.0,60.0,-0.17140617661028046
12.5,0.0,30.0,60.0,-0.1378269975490953
13.0,0.0,30.0,60.0,-0.11195620633982102
13.5,0.0,30.0,60.0,-0.09170747491076839
14.0,0.0,30.0,60.0,-0.07571984601745597
14.5,0.0,30.0,60.0,-0.06311914817913249
15.0,0.0,30.0,60.0,-0.05288746191527366
16.0,0.0,30.0,60.0,-0.03786354563672461
17.0,0.0,30.0,60.0,-0.027865157863416954
18.0,0.0,30.0,60.0,-0.02087642697346226
19.0,0.0,30.0,60.0,-0.015948564394252854
20.0,0.0,30.0,60.0,-0.012341718143360651
21.0,0.0,30.0,60.0,-0.009753015935382478
22.0,0.0,30.0,60.0,-0.00785785283585753
