R	phi	theta2	theta1	E
4.50	30	30	30	-76.541626439082
4.50	30	30	60	-76.541672598871
4.50	30	30	90	-76.541636357257
4.50	30	30	120	-76.541552244339
4.50	30	30	150	-76.541486020964
4.50	30	30	180	-76.541527226524
4.50	30	60	0	-76.541670681735
4.50	30	60	30	-76.541698058108
4.50	30	60	60	-76.541629200323
4.50	30	60	90	-76.541547989011
4.50	30	60	120	-76.541512119319
4.50	30	60	150	-76.541562104424
4.50	30	60	180	-76.541670681708
4.50	30	90	0	-76.541738847495
4.50	30	90	30	-76.541666008144
4.50	30	90	60	-76.541551450724
4.50	30	90	90	-76.541505481888
4.50	30	90	120	-76.541551450745
4.50	30	90	150	-76.541666008171
4.50	30	90	180	-76.541738847494
4.50	60	0	0	-76.541451950334
4.50	60	0	30	-76.541518997108
4.50	60	0	60	-76.541633194093
4.50	60	0	90	-76.541683383172
4.50	60	0	120	-76.541633178776
4.50	60	0	150	-76.541518997077
4.50	60	0	180	-76.541451950351
4.50	60	30	0	-76.54152722655
4.50	60	30	30	-76.541598833927
4.50	60	30	60	-76.54165195679
4.50	60	30	90	-76.541642271506
4.50	60	30	120	-76.541582492204
4.50	60	30	150	-76.541518565611
4.50	60	30	180	-76.541527226524
4.50	60	60	0	-76.541670681735
4.50	60	60	30	-76.541675834745
4.50	60	60	60	-76.541618708511
4.50	60	60	90	-76.541564970584
4.50	60	60	120	-76.541551221383
4.50	60	60	150	-76.541597447139
4.50	60	60	180	-76.541670681707
4.50	60	90	0	-76.541738847495
4.50	60	90	30	-76.541674131531
4.50	60	90	60	-76.541569934727
4.50	60	90	90	-76.541527489441
4.50	60	90	120	-76.541569919097
4.50	60	90	150	-76.541674131538
4.50	60	90	180	-76.541738847494
4.50	90	0	0	-76.541451950334
4.50	90	0	30	-76.541518932055
4.50	90	0	60	-76.541633110541
4.50	90	0	90	-76.541683123363
4.50	90	0	120	-76.541633110575
4.50	90	0	150	-76.54151893203
4.50	90	0	180	-76.541451950351
4.50	90	30	0	-76.541527226549
4.50	90	30	30	-76.541560789666
4.50	90	30	60	-76.541619801191
4.50	90	30	90	-76.541644934805
4.50	90	30	120	-76.541619801196
4.50	90	30	150	-76.541560789694
4.50	90	30	180	-76.541527226524
4.50	90	60	0	-76.541670681735
4.50	90	60	30	-76.541639867247
4.50	90	60	60	-76.54159228892
4.50	90	60	90	-76.541573195868
4.50	90	60	120	-76.54159228895
4.50	90	60	150	-76.541639867232
4.50	90	60	180	-76.541670681707
4.50	90	90	0	-76.541738847496
4.50	90	90	30	-76.541678125755
4.50	90	90	60	-76.541579320935
4.50	90	90	90	-76.541538238433
4.50	90	90	120	-76.541579320959
4.50	90	90	150	-76.541678125724
4.50	90	90	180	-76.541738847494
4.60	0	0	0	-76.541453583825
4.60	0	0	30	-76.541514793355
4.60	0	0	60	-76.5416151427
4.60	0	0	90	-76.541660469986
4.60	0	0	120	-76.541615142701
4.60	0	0	150	-76.541514793401
4.60	0	0	180	-76.541453583834
4.60	0	30	0	-76.541520606289
4.60	0	30	30	-76.541619738247
4.60	0	30	60	-76.54165636143
4.60	0	30	90	-76.541615432139
4.60	0	30	120	-76.541531242175
4.60	0	30	150	-76.541473048818
4.60	0	30	180	-76.541520606305
4.60	0	60	0	-76.541648797031
4.60	0	60	30	-76.541680433035
4.60	0	60	60	-76.541612987949
4.60	0	60	90	-76.541530859594
4.60	0	60	120	-76.541491264617
4.60	0	60	150	-76.541539716533
4.60	0	60	180	-76.541648797029
4.60	0	90	0	-76.541709878936
4.60	0	90	30	-76.541641552446
4.60	0	90	60	-76.541532774345
4.60	0	90	90	-76.541490025387
4.60	0	90	120	-76.541532774336
4.60	0	90	150	-76.541641552468
4.60	0	90	180	-76.541709878961
4.60	30	0	0	-76.541453583825
4.60	30	0	30	-76.541514622151
4.60	30	0	60	-76.541615392299
4.60	30	0	90	-76.541659783615
4.60	30	0	120	-76.541615392294
4.60	30	0	150	-76.541514622162
4.60	30	0	180	-76.541453583834
4.60	30	30	0	-76.541520606289
4.60	30	30	30	-76.541610827696
4.60	30	30	60	-76.541650570808
4.60	30	30	90	-76.541617410732
4.60	30	30	120	-76.541542246632
4.60	30	30	150	-76.541483791263
4.60	30	30	180	-76.541520606305
4.60	30	60	0	-76.541648797031
4.60	30	60	30	-76.541673700052
4.60	30	60	60	-76.54161165911
4.60	30	60	90	-76.541537824613
4.60	30	60	120	-76.541506332635
4.60	30	60	150	-76.541551897203
4.60	30	60	180	-76.541648797029
4.60	30	90	0	-76.541709878936
4.60	30	90	30	-76.541645000479
4.60	30	90	60	-76.541541536605
4.60	30	90	90	-76.541499269767
4.60	30	90	120	-76.541541536645
4.60	30	90	150	-76.541645000456
4.60	30	90	180	-76.541709878961
4.60	60	0	0	-76.541453583826
4.60	60	0	30	-76.541514603766
4.60	60	0	60	-76.541614908841
4.60	60	0	90	-76.541659720844
4.60	60	0	120	-76.541614893499
4.60	60	0	150	-76.541514603781
4.60	60	0	180	-76.541453583834
4.60	60	30	0	-76.541520606289
4.60	60	30	30	-76.541586142063
4.60	60	30	60	-76.541631897063
4.60	60	30	90	-76.541622703625
4.60	60	30	120	-76.541569373937
4.60	60	30	150	-76.541512809813
4.60	60	30	180	-76.541520606305
4.60	60	60	0	-76.541648797031
4.60	60	60	30	-76.541653701996
4.60	60	60	60	-76.541602088346
4.60	60	60	90	-76.541553086108
4.60	60	60	120	-76.541541368389
4.60	60	60	150	-76.541583465217
4.60	60	60	180	-76.541648797029
4.60	60	90	0	-76.541709878936
4.60	60	90	30	-76.54165221464
4.60	60	90	60	-76.541558027949
4.60	60	90	90	-76.541519068168
4.60	60	90	120	-76.541558012304
4.60	60	90	150	-76.541652214602
4.60	60	90	180	-76.541709878961
4.60	90	0	0	-76.541453583826
4.60	90	0	30	-76.541514538806
4.60	90	0	60	-76.541614825244
4.60	90	0	90	-76.541659460945
4.60	90	0	120	-76.541614825305
4.60	90	0	150	-76.541514538728
4.60	90	0	180	-76.541453583834
4.60	90	30	0	-76.541520606289
4.60	90	30	30	-76.541550507034
4.60	90	30	60	-76.541602923895
4.60	90	30	90	-76.541625065397
4.60	90	30	120	-76.54160292392
4.60	90	30	150	-76.541550507036
4.60	90	30	180	-76.541520606305
4.60	90	60	0	-76.541648797031
4.60	90	60	30	-76.541621422744
4.60	90	60	60	-76.541578266797
4.60	90	60	90	-76.541560457327
4.60	90	60	120	-76.54157826681
4.60	90	60	150	-76.541621422792
4.60	90	60	180	-76.541648797029
4.60	90	90	0	-76.541709878936
4.60	90	90	30	-76.541655755676
4.60	90	90	60	-76.541566420607
4.60	90	90	90	-76.541528716466
4.60	90	90	120	-76.541566420605
4.60	90	90	150	-76.541655755695
4.60	90	90	180	-76.541709878961
4.70	0	0	0	-76.541454003233
4.70	0	0	30	-76.541508449714
4.70	0	0	60	-76.541600075625
4.70	0	0	90	-76.541639123711
4.70	0	0	120	-76.541600075624
4.70	0	0	150	-76.541508449723
4.70	0	0	180	-76.541454003231
4.70	0	30	0	-76.541513899679
4.70	0	30	30	-76.541602772056
4.70	0	30	60	-76.541635688776
4.70	0	30	90	-76.541598435763
4.70	0	30	120	-76.541522846457
4.70	0	30	150	-76.541471384124
4.70	0	30	180	-76.541513899651
4.70	0	60	0	-76.541628813997
4.70	0	60	30	-76.54165758624
4.70	0	60	60	-76.541596730051
4.70	0	60	90	-76.541522106892
4.70	0	60	120	-76.541487016326
4.70	0	60	150	-76.541531269913
4.70	0	60	180	-76.541628814035
4.70	0	90	0	-76.541683707463
4.70	0	90	30	-76.541622705166
4.70	0	90	60	-76.541524309834
4.70	0	90	90	-76.541485093782
4.70	0	90	120	-76.541524309817
4.70	0	90	150	-76.541622705208
4.70	0	90	180	-76.541683707478
4.70	30	0	0	-76.541454003233
4.70	30	0	30	-76.54150827818
4.70	30	0	60	-76.541600325333
4.70	30	0	90	-76.541638436994
4.70	30	0	120	-76.541600325323
4.70	30	0	150	-76.541508278149
4.70	30	0	180	-76.541454003231
4.70	30	30	0	-76.541513899679
4.70	30	30	30	-76.541594753523
4.70	30	30	60	-76.541630471781
4.70	30	30	90	-76.541600140469
4.70	30	30	120	-76.541532781008
4.70	30	30	150	-76.541480965245
4.70	30	30	180	-76.541513899652
4.70	30	60	0	-76.541628813997
4.70	30	60	30	-76.541651489039
4.70	30	60	60	-76.541595522383
4.70	30	60	90	-76.541528312506
4.70	30	60	120	-76.541500585059
4.70	30	60	150	-76.541542145941
4.70	30	60	180	-76.541628814035
4.70	30	90	0	-76.541683707462
4.70	30	90	30	-76.541625753761
4.70	30	90	60	-76.541532191148
4.70	30	90	90	-76.541493358291
4.70	30	90	120	-76.54153219116
4.70	30	90	150	-76.541625753753
4.70	30	90	180	-76.541683707478
4.70	60	0	0	-76.541454003233
4.70	60	0	30	-76.541508259775
4.70	60	0	60	-76.541599841611
4.70	60	0	90	-76.541638374245
4.70	60	0	120	-76.541599826253
4.70	60	0	150	-76.541508259798
4.70	60	0	180	-76.541454003231
4.70	60	30	0	-76.541513899679
4.70	60	30	30	-76.541572600292
4.70	60	30	60	-76.541613544258
4.70	60	30	90	-76.54160488399
4.70	60	30	120	-76.541557157786
4.70	60	30	150	-76.541506911706
4.70	60	30	180	-76.541513899652
4.70	60	60	0	-76.541628813997
4.70	60	60	30	-76.54163346247
4.70	60	60	60	-76.541586777048
4.70	60	60	90	-76.541542054983
4.70	60	60	120	-76.541532040593
4.70	60	60	150	-76.541570404719
4.70	60	60	180	-76.541628814035
4.70	60	90	0	-76.541683707462
4.70	60	90	30	-76.541632170482
4.70	60	90	60	-76.541546926647
4.70	60	90	90	-76.541511199994
4.70	60	90	120	-76.54154691109
4.70	60	90	150	-76.541632170497
4.70	60	90	180	-76.541683707478
4.70	90	0	0	-76.541454003233
4.70	90	0	30	-76.541508194651
4.70	90	0	60	-76.541599757976
4.70	90	0	90	-76.541638114175
4.70	90	0	120	-76.541599757914
4.70	90	0	150	-76.541508194657
4.70	90	0	180	-76.541454003231
4.70	90	30	0	-76.541513899679
4.70	90	30	30	-76.54154065171
4.70	90	30	60	-76.541587386753
4.70	90	30	90	-76.541606979231
4.70	90	30	120	-76.541587386766
4.70	90	30	150	-76.541540651718
4.70	90	30	180	-76.541513899652
4.70	90	60	0	-76.541628813997
4.70	90	60	30	-76.541604438399
4.70	90	60	60	-76.541565258989
4.70	90	60	90	-76.541548671217
4.70	90	60	120	-76.541565258983
4.70	90	60	150	-76.541604438366
4.70	90	60	180	-76.541628814035
4.70	90	90	0	-76.541683707462
4.70	90	90	30	-76.541635314085
4.70	90	90	60	-76.541554443671
4.70	90	90	90	-76.541519872925
4.70	90	90	120	-76.541554443671
4.70	90	90	150	-76.541635314074
4.70	90	90	180	-76.541683707478
4.80	0	0	0	-76.541453781599
4.80	0	0	30	-76.54150237254
4.80	0	0	60	-76.541584719842
4.80	0	0	90	-76.541619962702
4.80	0	0	120	-76.541584719854
4.80	0	0	150	-76.541502372546
4.80	0	0	180	-76.541453781561
4.80	0	30	0	-76.541507470369
4.80	0	30	30	-76.541587330222
4.80	0	30	60	-76.541616986693
4.80	0	30	90	-76.5415830751
4.80	0	30	120	-76.541515047263
4.80	0	30	150	-76.541469377539
4.80	0	30	180	-76.541507470391
4.80	0	60	0	-76.541610752659
4.80	0	60	30	-76.541636930897
4.80	0	60	60	-76.54158192376
4.80	0	60	90	-76.541514035659
4.80	0	60	120	-76.541482839076
4.80	0	60	150	-76.541523326586
4.80	0	60	180	-76.541610752653
4.80	0	90	0	-76.541660201346
4.80	0	90	30	-76.541605584827
4.80	0	90	60	-76.541516453959
4.80	0	90	90	-76.541480502487
4.80	0	90	120	-76.541516453928
4.80	0	90	150	-76.541605584807
4.80	0	90	180	-76.541660201291
4.80	30	0	0	-76.541453781599
4.80	30	0	30	-76.541502200765
4.80	30	0	60	-76.54158496981
4.80	30	0	90	-76.541619275572
4.80	30	0	120	-76.541584969842
4.80	30	0	150	-76.541502200731
4.80	30	0	180	-76.541453781561
4.80	30	30	0	-76.541507470369
4.80	30	30	30	-76.541580098966
4.80	30	30	60	-76.541612281127
4.80	30	30	90	-76.541584537281
4.80	30	30	120	-76.541524026435
4.80	30	30	150	-76.541477944478
4.80	30	30	180	-76.541507470391
4.80	30	60	0	-76.541610752659
4.80	30	60	30	-76.541631399998
4.80	30	60	60	-76.541580826804
4.80	30	60	90	-76.541519568356
4.80	30	60	120	-76.541495085595
4.80	30	60	150	-76.541533057372
4.80	30	60	180	-76.541610752653
4.80	30	90	0	-76.541660201346
4.80	30	90	30	-76.541608281699
4.80	30	90	60	-76.541523558031
4.80	30	90	90	-76.541487897698
4.80	30	90	120	-76.541523558032
4.80	30	90	150	-76.541608281707
4.80	30	90	180	-76.541660201291
4.80	60	0	0	-76.541453781599
4.80	60	0	30	-76.541502182454
4.80	60	0	60	-76.541584485607
4.80	60	0	90	-76.541619212759
4.80	60	0	120	-76.541584470252
4.80	60	0	150	-76.541502182407
4.80	60	0	180	-76.541453781561
4.80	60	30	0	-76.541507470369
4.80	60	30	30	-76.541560178337
4.80	60	30	60	-76.541596906491
4.80	60	30	90	-76.541588794599
4.80	60	30	120	-76.541545966359
4.80	60	30	150	-76.541501203197
4.80	60	30	180	-76.541507470391
4.80	60	60	0	-76.541610752658
4.80	60	60	30	-76.541615124559
4.80	60	60	60	-76.541572819936
4.80	60	60	90	-76.541531964639
4.80	60	60	120	-76.541523380918
4.80	60	60	150	-76.541558406749
4.80	60	60	180	-76.541610752653
4.80	60	90	0	-76.541660201346
4.80	60	90	30	-76.541613996114
4.80	60	90	60	-76.541536743933
4.80	60	90	90	-76.541504002105
4.80	60	90	120	-76.541536728429
4.80	60	90	150	-76.541613996095
4.80	60	90	180	-76.541660201291
4.80	90	0	0	-76.541453781599
4.80	90	0	30	-76.541502117137
4.80	90	0	60	-76.541584401966
4.80	90	0	90	-76.541618952514
4.80	90	0	120	-76.541584401944
4.80	90	0	150	-76.541502117155
4.80	90	0	180	-76.541453781561
4.80	90	30	0	-76.541507470369
4.80	90	30	30	-76.541531472038
4.80	90	30	60	-76.541573248664
4.80	90	30	90	-76.54159065332
4.80	90	30	120	-76.54157324866
4.80	90	30	150	-76.541531472006
4.80	90	30	180	-76.541507470391
4.80	90	60	0	-76.541610752658
4.80	90	60	30	-76.541588980835
4.80	90	60	60	-76.541553345362
4.80	90	60	90	-76.541537911647
4.80	90	60	120	-76.541553345358
4.80	90	60	150	-76.541588980862
4.80	90	60	180	-76.541610752653
4.80	90	90	0	-76.541660201346
4.80	90	90	30	-76.541616789613
4.80	90	90	60	-76.541543488202
4.80	90	90	90	-76.541511809021
4.80	90	90	120	-76.541543488221
4.80	90	90	150	-76.541616789651
4.80	90	90	180	-76.541660201291
4.90	0	0	0	-76.541453272685
4.90	0	0	30	-76.541496769225
4.90	0	0	60	-76.541570947712
4.90	0	0	90	-76.541602832842
4.90	0	0	120	-76.541570947744
4.90	0	0	150	-76.541496769253
4.90	0	0	180	-76.541453272709
4.90	0	30	0	-76.541501509765
4.90	0	30	30	-76.541573409777
4.90	0	30	60	-76.541600172835
4.90	0	30	90	-76.541569304371
4.90	0	30	120	-76.541507936868
4.90	0	30	150	-76.54146729126
4.90	0	30	180	-76.541501509764
4.90	0	60	0	-76.541594537748
4.90	0	60	30	-76.541618356589
4.90	0	60	60	-76.541568545321
4.90	0	60	90	-76.541506716366
4.90	0	60	120	-76.541478879821
4.90	0	60	150	-76.54151599963
4.90	0	60	180	-76.541594537719
4.90	0	90	0	-76.541639167257
4.90	0	90	30	-76.541590136811
4.90	0	90	60	-76.541509278582
4.90	0	90	90	-76.541476336425
4.90	0	90	120	-76.5415092786
4.90	0	90	150	-76.541590136844
4.90	0	90	180	-76.541639167334
4.90	30	0	0	-76.541453272685
4.90	30	0	30	-76.541496597125
4.90	30	0	60	-76.54157119792
4.90	30	0	90	-76.54160214521
4.90	30	0	120	-76.541571197873
4.90	30	0	150	-76.541496597121
4.90	30	0	180	-76.541453272709
4.90	30	30	0	-76.541501509765
4.90	30	30	30	-76.541566874954
4.90	30	30	60	-76.541595923962
4.90	30	30	90	-76.541570552051
4.90	30	30	120	-76.541516067429
4.90	30	30	150	-76.541474968066
4.90	30	30	180	-76.541501509764
4.90	30	60	0	-76.541594537748
4.90	30	60	30	-76.541613330929
4.90	30	60	60	-76.541567549353
4.90	30	60	90	-76.541511651349
4.90	30	60	120	-76.541489957582
4.90	30	60	150	-76.541524722541
4.90	30	60	180	-76.541594537719
4.90	30	90	0	-76.541639167257
4.90	30	90	30	-76.541592523244
4.90	30	90	60	-76.54151569664
4.90	30	90	90	-76.541482959232
4.90	30	90	120	-76.541515696683
4.90	30	90	150	-76.541592523266
4.90	30	90	180	-76.541639167334
4.90	60	0	0	-76.541453272685
4.90	60	0	30	-76.54149657875
4.90	60	0	60	-76.541570713243
4.90	60	0	90	-76.541602082475
4.90	60	0	120	-76.541570697893
4.90	60	0	150	-76.541496578774
4.90	60	0	180	-76.541453272709
4.90	60	30	0	-76.541501509765
4.90	60	30	30	-76.541548926442
4.90	60	30	60	-76.541581934557
4.90	60	30	90	-76.541574379031
4.90	60	30	120	-76.541535841205
4.90	60	30	150	-76.541495865762
4.90	60	30	180	-76.541501509764
4.90	60	60	0	-76.541594537748
4.90	60	60	30	-76.54159861417
4.90	60	60	60	-76.54156020197
4.90	60	60	90	-76.541522852105
4.90	60	60	120	-76.54151545799
4.90	60	60	150	-76.541547507628
4.90	60	60	180	-76.541594537719
4.90	60	90	0	-76.541639167257
4.90	60	90	30	-76.541597618243
4.90	60	90	60	-76.54152751446
4.90	60	90	90	-76.541497519588
4.90	60	90	120	-76.541527498929
4.90	60	90	150	-76.541597618258
4.90	60	90	180	-76.541639167334
4.90	90	0	0	-76.541453272685
4.90	90	0	30	-76.541496513411
4.90	90	0	60	-76.541570629512
4.90	90	0	90	-76.54160182208
4.90	90	0	120	-76.541570629522
4.90	90	0	150	-76.541496513353
4.90	90	0	180	-76.541453272709
4.90	90	30	0	-76.541501509765
4.90	90	30	30	-76.54152307971
4.90	90	30	60	-76.541560502091
4.90	90	30	90	-76.541576028357
4.90	90	30	120	-76.541560502095
4.90	90	30	150	-76.541523079668
4.90	90	30	180	-76.541501509764
4.90	90	60	0	-76.541594537748
4.90	90	60	30	-76.541575024465
4.90	90	60	60	-76.541542541349
4.90	90	60	90	-76.541528204529
4.90	90	60	120	-76.541542541307
4.90	90	60	150	-76.541575024494
4.90	90	60	180	-76.541594537719
4.90	90	90	0	-76.541639167257
4.90	90	90	30	-76.541600102989
4.90	90	90	60	-76.541533576269
4.90	90	90	90	-76.541504556152
4.90	90	90	120	-76.541533576272
4.90	90	90	150	-76.541600103017
4.90	90	90	180	-76.541639167334
5.00	0	0	0	-76.541452686126
5.00	0	0	30	-76.541491731043
5.00	0	0	60	-76.541558653472
5.00	0	0	90	-76.541587577407
5.00	0	0	120	-76.541558653488
5.00	0	0	150	-76.541491731078
5.00	0	0	180	-76.541452686092
5.00	0	30	0	-76.541496101232
5.00	0	30	30	-76.541560943925
5.00	0	30	60	-76.541585134548
5.00	0	30	90	-76.541557049951
5.00	0	30	120	-76.541501551701
5.00	0	30	150	-76.541465280323
5.00	0	30	180	-76.541496101266
5.00	0	60	0	-76.541580041573
5.00	0	60	30	-76.541601710785
5.00	0	60	60	-76.54155653259
5.00	0	60	90	-76.541500174238
5.00	0	60	120	-76.541475225145
5.00	0	60	150	-76.541509324195
5.00	0	60	180	-76.541580041573
5.00	0	90	0	-76.541620384317
5.00	0	90	30	-76.541576259545
5.00	0	90	60	-76.541502798305
5.00	0	90	90	-76.541472624914
5.00	0	90	120	-76.541502798324
5.00	0	90	150	-76.541576259528
5.00	0	90	180	-76.541620384329
5.00	30	0	0	-76.541452686126
5.00	30	0	30	-76.541491558793
5.00	30	0	60	-76.541558903883
5.00	30	0	90	-76.541586889443
5.00	30	0	120	-76.54155890393
5.00	30	0	150	-76.541491558782
5.00	30	0	180	-76.541452686092
5.00	30	30	0	-76.541496101232
5.00	30	30	30	-76.541555026248
5.00	30	30	60	-76.541581294582
5.00	30	30	90	-76.541558108038
5.00	30	30	120	-76.541508926826
5.00	30	30	150	-76.541472172809
5.00	30	30	180	-76.541496101266
5.00	30	60	0	-76.541580041573
5.00	30	60	30	-76.541597137059
5.00	30	60	60	-76.541555628451
5.00	30	60	90	-76.541504577688
5.00	30	60	120	-76.541485268758
5.00	30	60	150	-76.541517158124
5.00	30	60	180	-76.541580041573
5.00	30	90	0	-76.541620384317
5.00	30	90	30	-76.541578372305
5.00	30	90	60	-76.541508610836
5.00	30	90	90	-76.541478561036
5.00	30	90	120	-76.541508610795
5.00	30	90	150	-76.541578372286
5.00	30	90	180	-76.541620384329
5.00	60	0	0	-76.541452686126
5.00	60	0	30	-76.54149154025
5.00	60	0	60	-76.541558418862
5.00	60	0	90	-76.541586826534
5.00	60	0	120	-76.541558403506
5.00	60	0	150	-76.541491540322
5.00	60	0	180	-76.541452686092
5.00	60	30	0	-76.541496101232
5.00	60	30	30	-76.54153882411
5.00	60	30	60	-76.541568543658
5.00	60	30	90	-76.541561554815
5.00	60	30	120	-76.541526761752
5.00	60	30	150	-76.541490988433
5.00	60	30	180	-76.541496101266
5.00	60	60	0	-76.541580041573
5.00	60	60	30	-76.541583809723
5.00	60	60	60	-76.54154887042
5.00	60	60	90	-76.541514714835
5.00	60	60	120	-76.541508292783
5.00	60	60	150	-76.541537678102
5.00	60	60	180	-76.541580041573
5.00	60	90	0	-76.541620384317
5.00	60	90	30	-76.541582921063
5.00	60	90	60	-76.541519220581
5.00	60	90	90	-76.541491748005
5.00	60	90	120	-76.541519205037
5.00	60	90	150	-76.541582921089
5.00	60	90	180	-76.541620384329
5.00	90	0	0	-76.541452686126
5.00	90	0	30	-76.541491474834
5.00	90	0	60	-76.541558335037
5.00	90	0	90	-76.541586566072
5.00	90	0	120	-76.541558335045
5.00	90	0	150	-76.541491474814
5.00	90	0	180	-76.541452686092
5.00	90	30	0	-76.541496101232
5.00	90	30	30	-76.541515505475
5.00	90	30	60	-76.54154909672
5.00	90	30	90	-76.541563018579
5.00	90	30	120	-76.541549096757
5.00	90	30	150	-76.541515505498
5.00	90	30	180	-76.541496101266
5.00	90	60	0	-76.541580041573
5.00	90	60	30	-76.541562488573
5.00	90	60	60	-76.541532821102
5.00	90	60	90	-76.541519538037
5.00	90	60	120	-76.541532821093
5.00	90	60	150	-76.541562488559
5.00	90	60	180	-76.541580041573
5.00	90	90	0	-76.541620384317
5.00	90	90	30	-76.541585133418
5.00	90	90	60	-76.541524679794
5.00	90	90	90	-76.541498099069
5.00	90	90	120	-76.541524679775
5.00	90	90	150	-76.541585133406
5.00	90	90	180	-76.541620384329
5.10	0	0	0	-76.541452133981
5.10	0	0	30	-76.541487267827
5.10	0	0	60	-76.541547730453
5.10	0	0	90	-76.541574042465
5.10	0	0	120	-76.541547730414
5.10	0	0	150	-76.541487267781
5.10	0	0	180	-76.541452134003
5.10	0	30	0	-76.541491262398
5.10	0	30	30	-76.541549830226
5.10	0	30	60	-76.541571742413
5.10	0	30	90	-76.541546215652
5.10	0	30	120	-76.541495886782
5.10	0	30	150	-76.541463429817
5.10	0	30	180	-76.541491262377
5.10	0	60	0	-76.541567111235
5.10	0	60	30	-76.541586823187
5.10	0	60	60	-76.541545799195
5.10	0	60	90	-76.541494397304
5.10	0	60	120	-76.541471911655
5.10	0	60	150	-76.541503289123
5.10	0	60	180	-76.541567111286
5.10	0	90	0	-76.5416036255
5.10	0	90	30	-76.541563826255
5.10	0	90	60	-76.541496992152
5.10	0	90	90	-76.541469362108
5.10	0	90	120	-76.541496992181
5.10	0	90	150	-76.541563826252
5.10	0	90	180	-76.541603625489
5.10	30	0	0	-76.541452133981
5.10	30	0	30	-76.541487095443
5.10	30	0	60	-76.541547981033
5.10	30	0	90	-76.541573354224
5.10	30	0	120	-76.541547980979
5.10	30	0	150	-76.541487095442
5.10	30	0	180	-76.541452134003
5.10	30	30	0	-76.541491262398
5.10	30	30	30	-76.541544460415
5.10	30	30	60	-76.541568269375
5.10	30	30	90	-76.541547106573
5.10	30	30	120	-76.541502588938
5.10	30	30	150	-76.541469613629
5.10	30	30	180	-76.541491262377
5.10	30	60	0	-76.541567111235
5.10	30	60	30	-76.541582653917
5.10	30	60	60	-76.541544978685
5.10	30	60	90	-76.541498327458
5.10	30	60	120	-76.54148104934
5.10	30	60	150	-76.541510337075
5.10	30	60	180	-76.541567111286
5.10	30	90	0	-76.541603625499
5.10	30	90	30	-76.541565698152
5.10	30	90	60	-76.541502269876
5.10	30	90	90	-76.541474687319
5.10	30	90	120	-76.541502269831
5.10	30	90	150	-76.541565698131
5.10	30	90	180	-76.541603625488
5.10	60	0	0	-76.541452133981
5.10	60	0	30	-76.541487076955
5.10	60	0	60	-76.541547495616
5.10	60	0	90	-76.541573291211
5.10	60	0	120	-76.541547480245
5.10	60	0	150	-76.541487077057
5.10	60	0	180	-76.541452134003
5.10	60	30	0	-76.541491262398
5.10	60	30	30	-76.541529807837
5.10	60	30	60	-76.541556627488
5.10	60	30	90	-76.541550217341
5.10	60	30	120	-76.541518701462
5.10	60	30	150	-76.541486601495
5.10	60	30	180	-76.541491262377
5.10	60	60	0	-76.541567111235
5.10	60	60	30	-76.54157056678
5.10	60	60	60	-76.541538748601
5.10	60	60	90	-76.541507517449
5.10	60	60	120	-76.541501875492
5.10	60	60	150	-76.541528852946
5.10	60	60	180	-76.541567111286
5.10	60	90	0	-76.5416036255
5.10	60	90	30	-76.541569765978
5.10	60	90	60	-76.541511812816
5.10	60	90	90	-76.541486652119
5.10	60	90	120	-76.541511797393
5.10	60	90	150	-76.541569765948
5.10	60	90	180	-76.541603625488
5.10	90	0	0	-76.541452133981
5.10	90	0	30	-76.541487011515
5.10	90	0	60	-76.541547411706
5.10	90	0	90	-76.541573030617
5.10	90	0	120	-76.541547411699
5.10	90	0	150	-76.541487011474
5.10	90	0	180	-76.541452134003
5.10	90	30	0	-76.541491262398
5.10	90	30	30	-76.541508730131
5.10	90	30	60	-76.541538955995
5.10	90	30	90	-76.541551517011
5.10	90	30	120	-76.541538955939
5.10	90	30	150	-76.541508730189
5.10	90	30	180	-76.541491262377
5.10	90	60	0	-76.541567111235
5.10	90	60	30	-76.541551263234
5.10	90	60	60	-76.541524133845
5.10	90	60	90	-76.541511869163
5.10	90	60	120	-76.541524133849
5.10	90	60	150	-76.541551263255
5.10	90	60	180	-76.541567111286
5.10	90	90	0	-76.541603625499
5.10	90	90	30	-76.541571738754
5.10	90	90	60	-76.541516739449
5.10	90	90	90	-76.541492393156
5.10	90	90	120	-76.541516739471
5.10	90	90	150	-76.541571738796
5.10	90	90	180	-76.541603625488
5.20	0	0	0	-76.541451681335
5.20	0	0	30	-76.541483352294
5.20	0	0	60	-76.541538070476
5.20	0	0	90	-76.541562075532
5.20	0	0	120	-76.541538070489
5.20	0	0	150	-76.541483352339
5.20	0	0	180	-76.541451681341
5.20	0	30	0	-76.541486972319
5.20	0	30	30	-76.541539948573
5.20	0	30	60	-76.541559858143
5.20	0	30	90	-76.541536685672
5.20	0	30	120	-76.541490910183
5.20	0	30	150	-76.541461776792
5.20	0	30	180	-76.541486972305
5.20	0	60	0	-76.541555587487
5.20	0	60	30	-76.541573521403
5.20	0	60	60	-76.541536244521
5.20	0	60	90	-76.541489343682
5.20	0	60	120	-76.541468997884
5.20	0	60	150	-76.541497857727
5.20	0	60	180	-76.541555587475
5.20	0	90	0	-76.541588670972
5.20	0	90	30	-76.541552700845
5.20	0	90	60	-76.541491818835
5.20	0	90	90	-76.541466521581
5.20	0	90	120	-76.54149181883
5.20	0	90	150	-76.541552700834
5.20	0	90	180	-76.541588670977
