R	Gamma	E
6.60	80	-7.800698
6.60	90	-7.725904
6.60	100	-7.638784
6.60	110	-7.539734
6.60	120	-7.453433
6.60	130	-7.42133
6.60	140	-7.477703
6.60	150	-7.622364
6.60	160	-7.810407
6.60	170	-7.968679
6.60	180	-8.028167
6.80	0	-7.638015
6.80	10	-7.617551
6.80	20	-7.553609
6.80	30	-7.46067
6.80	40	-7.355739
6.80	50	-7.255964
6.80	60	-7.172881
6.80	70	-7.107732
6.80	80	-7.051301
6.80	90	-6.987637
6.80	100	-6.903758
6.80	110	-6.801093
6.80	120	-6.702074
6.80	130	-6.644644
6.80	140	-6.661625
6.80	150	-6.757551
6.80	160	-6.897919
6.80	170	-7.021497
6.80	180	-7.068299
7.00	0	-6.782038
7.00	10	-6.767835
7.00	20	-6.721763
7.00	30	-6.655645
7.00	40	-6.58246
7.00	50	-6.514741
7.00	60	-6.459211
7.00	70	-6.41441
7.00	80	-6.370463
7.00	90	-6.312956
7.00	100	-6.231276
7.00	110	-6.127823
7.00	120	-6.022525
7.00	130	-5.949096
7.00	140	-5.937318
7.00	150	-5.994208
7.00	160	-6.093827
7.00	170	-6.186008
7.00	180	-6.221658
7.20	0	-6.044197
7.20	10	-6.034764
7.20	20	-6.002229
7.20	30	-5.956074
7.20	40	-5.906001
7.20	50	-5.860512
7.20	60	-5.823
7.20	70	-5.790374
7.20	80	-5.753026
7.20	90	-5.698538
7.20	100	-5.618688
7.20	110	-5.516231
7.20	120	-5.409909
7.20	130	-5.327684
7.20	140	-5.296064
7.20	150	-5.323037
7.20	160	-5.388974
7.20	170	-5.455372
7.20	180	-5.480644
7.40	0	-5.405087
7.40	10	-5.399194
7.40	20	-5.376629
7.40	30	-5.344952
7.40	40	-5.311145
7.40	50	-5.280368
7.40	60	-5.253425
7.40	70	-5.227312
7.40	80	-5.19282
7.40	90	-5.140094
7.40	100	-5.062238
7.40	110	-4.963049
7.40	120	-4.858867
7.40	130	-4.773323
7.40	140	-4.729119
7.40	150	-4.733793
7.40	160	-4.774204
7.40	170	-4.819468
7.40	180	-4.836572
7.60	0	-4.848543
7.60	10	-4.845179
7.60	20	-4.829706
7.60	30	-4.808202
7.60	40	-4.785186
7.60	50	-4.763085
7.60	60	-4.742728
7.60	70	-4.719413
7.60	80	-4.685549
7.60	90	-4.633416
7.60	100	-4.55805
7.60	110	-4.463613
7.60	120	-4.364171
7.60	130	-4.279378
7.60	140	-4.22829
7.60	150	-4.217789
7.60	160	-4.238802
7.60	170	-4.267705
7.60	180	-4.278391
7.80	0	-4.361388
7.80	10	-4.359766
7.80	20	-4.349159
7.80	30	-4.334356
7.80	40	-4.317535
7.80	50	-4.301062
7.80	60	-4.283487
7.80	70	-4.260693
7.80	80	-4.226375
7.80	90	-4.174748
7.80	100	-4.102496
7.80	110	-4.013915
7.80	120	-3.920982
7.80	130	-3.839832
7.80	140	-3.785716
7.80	150	-3.765849
7.80	160	-3.772971
7.80	170	-3.789668
7.80	180	-3.795484
8.00	0	-3.932981
8.00	10	-3.932524
8.00	20	-3.925043
8.00	30	-3.913813
8.00	40	-3.901138
8.00	50	-3.887108
8.00	60	-3.870195
8.00	70	-3.846697
8.00	80	-3.811594
8.00	90	-3.760759
8.00	100	-3.692218
8.00	110	-3.610219
8.00	120	-3.524875
8.00	130	-3.449278
8.00	140	-3.395582
8.00	150	-3.370098
8.00	160	-3.36776
8.00	170	-3.375687
8.00	180	-3.377935
8.20	0	-3.55473
8.20	10	-3.55501
8.20	20	-3.549311
8.20	30	-3.540185
8.20	40	-3.529249
8.20	50	-3.515882
8.20	60	-3.498425
8.20	70	-3.473738
8.20	80	-3.437979
8.20	90	-3.388388
8.20	100	-3.324046
8.20	110	-3.249001
8.20	120	-3.171738
8.20	130	-3.102376
8.20	140	-3.051565
8.20	150	-3.023541
8.20	160	-3.015179
8.20	170	-3.017067
8.20	180	-3.016794
8.40	0	-3.219664
8.40	10	-3.220353
8.40	20	-3.215056
8.40	30	-3.207252
8.40	40	-3.196756
8.40	50	-3.183025
8.40	60	-3.164479
8.40	70	-3.138594
8.40	80	-3.102566
8.40	90	-3.054696
8.40	100	-2.994868
8.40	110	-2.927294
8.40	120	-2.857741
8.40	130	-2.795414
8.40	140	-2.748361
8.40	150	-2.719963
8.40	160	-2.70814
8.40	170	-2.706092
8.40	180	-2.704118
8.60	0	-2.922088
8.60	10	-2.922955
8.60	20	-2.917902
8.60	30	-2.910227
8.60	40	-2.899432
8.60	50	-2.884853
8.60	60	-2.865123
8.60	70	-2.838314
8.60	80	-2.802496
8.60	90	-2.756773
8.60	100	-2.701545
8.60	110	-2.640482
8.60	120	-2.579204
8.60	130	-2.523844
8.60	140	-2.481197
8.60	150	-2.453845
8.60	160	-2.440396
8.60	170	-2.435975
8.60	180	-2.432919
