3.00	90	30	90
3.00	90	30	120
3.00	90	30	150
3.00	90	30	180
3.00	90	60	0
3.00	90	60	30
3.00	90	60	60
3.00	90	60	90
3.00	90	60	120
3.00	90	60	150
3.00	90	60	180
3.00	90	90	0
3.00	90	90	30
3.00	90	90	60
3.00	90	90	90
3.00	90	90	120
3.00	90	90	150
3.00	90	90	180
3.10	0	0	0
3.10	0	0	30
3.10	0	0	60
3.10	0	0	90
3.10	0	0	120
3.10	0	0	150
3.10	0	0	180
3.10	0	30	0
3.10	0	30	30
3.10	0	30	60
3.10	0	30	90
3.10	0	30	120
3.10	0	30	150
3.10	0	30	180
3.10	0	60	0
3.10	0	60	30
3.10	0	60	60
3.10	0	60	90
3.10	0	60	120
3.10	0	60	150
3.10	0	60	180
3.10	0	90	0
3.10	0	90	30
3.10	0	90	60
3.10	0	90	90
3.10	0	90	120
3.10	0	90	150
3.10	0	90	180
3.10	30	0	0
3.10	30	0	30
3.10	30	0	60
3.10	30	0	90
3.10	30	0	120
3.10	30	0	150
3.10	30	0	180
3.10	30	30	0
3.10	30	30	30
3.10	30	30	60
3.10	30	30	90
3.10	30	30	120
3.10	30	30	150
3.10	30	30	180
3.10	30	60	0
3.10	30	60	30
3.10	30	60	60
3.10	30	60	90
3.10	30	60	120
3.10	30	60	150
3.10	30	60	180
3.10	30	90	0
3.10	30	90	30
3.10	30	90	60
3.10	30	90	90
3.10	30	90	120
3.10	30	90	150
3.10	30	90	180
3.10	60	0	0
3.10	60	0	30
3.10	60	0	60
3.10	60	0	90
3.10	60	0	120
3.10	60	0	150
3.10	60	0	180
3.10	60	30	0
3.10	60	30	30
3.10	60	30	60
3.10	60	30	90
3.10	60	30	120
3.10	60	30	150
3.10	60	30	180
3.10	60	60	0
3.10	60	60	30
3.10	60	60	60
3.10	60	60	90
3.10	60	60	120
3.10	60	60	150
3.10	60	60	180
3.10	60	90	0
3.10	60	90	30
3.10	60	90	60
3.10	60	90	90
3.10	60	90	120
3.10	60	90	150
3.10	60	90	180
3.10	90	0	0
3.10	90	0	30
3.10	90	0	60
3.10	90	0	90
3.10	90	0	120
3.10	90	0	150
3.10	90	0	180
3.10	90	30	0
3.10	90	30	30
3.10	90	30	60
3.10	90	30	90
3.10	90	30	120
3.10	90	30	150
3.10	90	30	180
3.10	90	60	0
3.10	90	60	30
3.10	90	60	60
3.10	90	60	90
3.10	90	60	120
3.10	90	60	150
3.10	90	60	180
3.10	90	90	0
3.10	90	90	30
3.10	90	90	60
3.10	90	90	90
3.10	90	90	120
3.10	90	90	150
3.10	90	90	180
3.20	0	0	0
3.20	0	0	30
3.20	0	0	60
3.20	0	0	90
3.20	0	0	120
3.20	0	0	150
3.20	0	0	180
3.20	0	30	0
3.20	0	30	30
3.20	0	30	60
3.20	0	30	90
3.20	0	30	120
3.20	0	30	150
3.20	0	30	180
3.20	0	60	0
3.20	0	60	30
3.20	0	60	60
3.20	0	60	90
3.20	0	60	120
3.20	0	60	150
3.20	0	60	180
3.20	0	90	0
3.20	0	90	30
3.20	0	90	60
3.20	0	90	90
3.20	0	90	120
3.20	0	90	150
3.20	0	90	180
3.20	30	0	0
3.20	30	0	30
3.20	30	0	60
3.20	30	0	90
3.20	30	0	120
3.20	30	0	150
3.20	30	0	180
3.20	30	30	0
3.20	30	30	30
3.20	30	30	60
3.20	30	30	90
3.20	30	30	120
3.20	30	30	150
3.20	30	30	180
3.20	30	60	0
3.20	30	60	30
3.20	30	60	60
3.20	30	60	90
3.20	30	60	120
3.20	30	60	150
3.20	30	60	180
3.20	30	90	0
3.20	30	90	30
3.20	30	90	60
3.20	30	90	90
3.20	30	90	120
3.20	30	90	150
3.20	30	90	180
3.20	60	0	0
3.20	60	0	30
3.20	60	0	60
3.20	60	0	90
3.20	60	0	120
3.20	60	0	150
3.20	60	0	180
3.20	60	30	0
3.20	60	30	30
3.20	60	30	60
3.20	60	30	90
3.20	60	30	120
3.20	60	30	150
3.20	60	30	180
3.20	60	60	0
3.20	60	60	30
3.20	60	60	60
3.20	60	60	90
3.20	60	60	120
3.20	60	60	150
3.20	60	60	180
3.20	60	90	0
3.20	60	90	30
3.20	60	90	60
3.20	60	90	90
3.20	60	90	120
3.20	60	90	150
3.20	60	90	180
3.20	90	0	0
3.20	90	0	30
3.20	90	0	60
3.20	90	0	90
3.20	90	0	120
3.20	90	0	150
3.20	90	0	180
3.20	90	30	0
3.20	90	30	30
3.20	90	30	60
3.20	90	30	90
3.20	90	30	120
3.20	90	30	150
3.20	90	30	180
3.20	90	60	0
3.20	90	60	30
3.20	90	60	60
3.20	90	60	90
3.20	90	60	120
3.20	90	60	150
3.20	90	60	180
3.20	90	90	0
3.20	90	90	30
3.20	90	90	60
3.20	90	90	90
3.20	90	90	120
3.20	90	90	150
3.20	90	90	180
3.30	0	0	0
3.30	0	0	30
3.30	0	0	60
3.30	0	0	90
3.30	0	0	120
3.30	0	0	150
3.30	0	0	180
3.30	0	30	0
3.30	0	30	30
3.30	0	30	60
3.30	0	30	90
3.30	0	30	120
3.30	0	30	150
3.30	0	30	180
3.30	0	60	0
3.30	0	60	30
3.30	0	60	60
3.30	0	60	90
3.30	0	60	120
3.30	0	60	150
3.30	0	60	180
3.30	0	90	0
3.30	0	90	30
3.30	0	90	60
3.30	0	90	90
3.30	0	90	120
3.30	0	90	150
3.30	0	90	180
3.30	30	0	0
3.30	30	0	30
3.30	30	0	60
3.30	30	0	90
3.30	30	0	120
3.30	30	0	150
3.30	30	0	180
3.30	30	30	0
3.30	30	30	30
3.30	30	30	60
3.30	30	30	90
3.30	30	30	120
3.30	30	30	150
3.30	30	30	180
3.30	30	60	0
3.30	30	60	30
3.30	30	60	60
3.30	30	60	90
3.30	30	60	120
3.30	30	60	150
3.30	30	60	180
3.30	30	90	0
3.30	30	90	30
3.30	30	90	60
3.30	30	90	90
3.30	30	90	120
3.30	30	90	150
3.30	30	90	180
3.30	60	0	0
3.30	60	0	30
3.30	60	0	60
3.30	60	0	90
3.30	60	0	120
3.30	60	0	150
3.30	60	0	180
3.30	60	30	0
3.30	60	30	30
3.30	60	30	60
3.30	60	30	90
3.30	60	30	120
3.30	60	30	150
3.30	60	30	180
3.30	60	60	0
3.30	60	60	30
3.30	60	60	60
3.30	60	60	90
3.30	60	60	120
3.30	60	60	150
3.30	60	60	180
3.30	60	90	0
3.30	60	90	30
3.30	60	90	60
3.30	60	90	90
3.30	60	90	120
3.30	60	90	150
3.30	60	90	180
3.30	90	0	0
3.30	90	0	30
3.30	90	0	60
3.30	90	0	90
3.30	90	0	120
3.30	90	0	150
3.30	90	0	180
3.30	90	30	0
3.30	90	30	30
3.30	90	30	60
3.30	90	30	90
3.30	90	30	120
3.30	90	30	150
3.30	90	30	180
3.30	90	60	0
3.30	90	60	30
3.30	90	60	60
3.30	90	60	90
3.30	90	60	120
3.30	90	60	150
3.30	90	60	180
3.30	90	90	0
3.30	90	90	30
3.30	90	90	60
3.30	90	90	90
3.30	90	90	120
3.30	90	90	150
3.30	90	90	180
3.40	0	0	0
3.40	0	0	30
3.40	0	0	60
3.40	0	0	90
3.40	0	0	120
3.40	0	0	150
3.40	0	0	180
3.40	0	30	0
3.40	0	30	30
3.40	0	30	60
3.40	0	30	90
3.40	0	30	120
3.40	0	30	150
3.40	0	30	180
3.40	0	60	0
3.40	0	60	30
3.40	0	60	60
3.40	0	60	90
3.40	0	60	120
3.40	0	60	150
3.40	0	60	180
3.40	0	90	0
3.40	0	90	30
3.40	0	90	60
3.40	0	90	90
3.40	0	90	120
3.40	0	90	150
3.40	0	90	180
3.40	30	0	0
3.40	30	0	30
3.40	30	0	60
3.40	30	0	90
3.40	30	0	120
3.40	30	0	150
3.40	30	0	180
3.40	30	30	0
3.40	30	30	30
3.40	30	30	60
3.40	30	30	90
3.40	30	30	120
3.40	30	30	150
3.40	30	30	180
3.40	30	60	0
3.40	30	60	30
3.40	30	60	60
3.40	30	60	90
3.40	30	60	120
3.40	30	60	150
3.40	30	60	180
3.40	30	90	0
3.40	30	90	30
3.40	30	90	60
3.40	30	90	90
3.40	30	90	120
3.40	30	90	150
3.40	30	90	180
3.40	60	0	0
3.40	60	0	30
3.40	60	0	60
3.40	60	0	90
3.40	60	0	120
3.40	60	0	150
3.40	60	0	180
3.40	60	30	0
3.40	60	30	30
3.40	60	30	60
3.40	60	30	90
3.40	60	30	120
3.40	60	30	150
3.40	60	30	180
3.40	60	60	0
3.40	60	60	30
3.40	60	60	60
3.40	60	60	90
3.40	60	60	120
3.40	60	60	150
3.40	60	60	180
3.40	60	90	0
3.40	60	90	30
3.40	60	90	60
3.40	60	90	90
3.40	60	90	120
3.40	60	90	150
3.40	60	90	180
3.40	90	0	0
3.40	90	0	30
3.40	90	0	60
3.40	90	0	90
3.40	90	0	120
3.40	90	0	150
3.40	90	0	180
3.40	90	30	0
3.40	90	30	30
3.40	90	30	60
3.40	90	30	90
3.40	90	30	120
3.40	90	30	150
3.40	90	30	180
3.40	90	60	0
3.40	90	60	30
3.40	90	60	60
3.40	90	60	90
3.40	90	60	120
3.40	90	60	150
3.40	90	60	180
3.40	90	90	0
3.40	90	90	30
3.40	90	90	60
3.40	90	90	90
3.40	90	90	120
3.40	90	90	150
3.40	90	90	180
3.50	0	0	0
3.50	0	0	30
3.50	0	0	60
3.50	0	0	90
3.50	0	0	120
3.50	0	0	150
3.50	0	0	180
3.50	0	30	0
3.50	0	30	30
3.50	0	30	60
3.50	0	30	90
3.50	0	30	120
3.50	0	30	150
3.50	0	30	180
3.50	0	60	0
3.50	0	60	30
3.50	0	60	60
3.50	0	60	90
3.50	0	60	120
3.50	0	60	150
3.50	0	60	180
3.50	0	90	0
3.50	0	90	30
3.50	0	90	60
3.50	0	90	90
3.50	0	90	120
3.50	0	90	150
3.50	0	90	180
3.50	30	0	0
3.50	30	0	30
3.50	30	0	60
3.50	30	0	90
3.50	30	0	120
3.50	30	0	150
3.50	30	0	180
3.50	30	30	0
3.50	30	30	30
3.50	30	30	60
3.50	30	30	90
3.50	30	30	120
3.50	30	30	150
3.50	30	30	180
3.50	30	60	0
3.50	30	60	30
3.50	30	60	60
3.50	30	60	90
3.50	30	60	120
3.50	30	60	150
3.50	30	60	180
3.50	30	90	0
3.50	30	90	30
3.50	30	90	60
3.50	30	90	90
3.50	30	90	120
3.50	30	90	150
3.50	30	90	180
3.50	60	0	0
3.50	60	0	30
3.50	60	0	60
3.50	60	0	90
3.50	60	0	120
3.50	60	0	150
3.50	60	0	180
3.50	60	30	0
3.50	60	30	30
3.50	60	30	60
3.50	60	30	90
3.50	60	30	120
3.50	60	30	150
3.50	60	30	180
3.50	60	60	0
3.50	60	60	30
3.50	60	60	60
3.50	60	60	90
3.50	60	60	120
3.50	60	60	150
3.50	60	60	180
3.50	60	90	0
3.50	60	90	30
3.50	60	90	60
3.50	60	90	90
3.50	60	90	120
3.50	60	90	150
3.50	60	90	180
3.50	90	0	0
3.50	90	0	30
3.50	90	0	60
3.50	90	0	90
3.50	90	0	120
3.50	90	0	150
3.50	90	0	180
3.50	90	30	0
3.50	90	30	30
3.50	90	30	60
3.50	90	30	90
3.50	90	30	120
3.50	90	30	150
3.50	90	30	180
3.50	90	60	0
3.50	90	60	30
3.50	90	60	60
3.50	90	60	90
3.50	90	60	120
3.50	90	60	150
3.50	90	60	180
3.50	90	90	0
3.50	90	90	30
3.50	90	90	60
3.50	90	90	90
3.50	90	90	120
3.50	90	90	150
3.50	90	90	180
3.60	0	0	0
3.60	0	0	30
3.60	0	0	60
3.60	0	0	90
3.60	0	0	120
3.60	0	0	150
3.60	0	0	180
3.60	0	30	0
3.60	0	30	30
3.60	0	30	60
3.60	0	30	90
3.60	0	30	120
3.60	0	30	150
3.60	0	30	180
3.60	0	60	0
3.60	0	60	30
3.60	0	60	60
3.60	0	60	90
3.60	0	60	120
3.60	0	60	150
3.60	0	60	180
3.60	0	90	0
3.60	0	90	30
3.60	0	90	60
3.60	0	90	90
3.60	0	90	120
3.60	0	90	150
3.60	0	90	180
3.60	30	0	0
3.60	30	0	30
3.60	30	0	60
3.60	30	0	90
3.60	30	0	120
3.60	30	0	150
3.60	30	0	180
3.60	30	30	0
3.60	30	30	30
3.60	30	30	60
3.60	30	30	90
3.60	30	30	120
3.60	30	30	150
3.60	30	30	180
3.60	30	60	0
3.60	30	60	30
3.60	30	60	60
3.60	30	60	90
3.60	30	60	120
3.60	30	60	150
3.60	30	60	180
3.60	30	90	0
3.60	30	90	30
3.60	30	90	60
3.60	30	90	90
3.60	30	90	120
3.60	30	90	150
3.60	30	90	180
3.60	60	0	0
3.60	60	0	30
3.60	60	0	60
3.60	60	0	90
3.60	60	0	120
3.60	60	0	150
3.60	60	0	180
3.60	60	30	0
3.60	60	30	30
3.60	60	30	60
3.60	60	30	90
3.60	60	30	120
3.60	60	30	150
3.60	60	30	180
3.60	60	60	0
3.60	60	60	30
3.60	60	60	60
3.60	60	60	90
3.60	60	60	120
3.60	60	60	150
3.60	60	60	180
3.60	60	90	0
3.60	60	90	30
3.60	60	90	60
3.60	60	90	90
3.60	60	90	120
3.60	60	90	150
3.60	60	90	180
3.60	90	0	0
3.60	90	0	30
3.60	90	0	60
3.60	90	0	90
3.60	90	0	120
3.60	90	0	150
3.60	90	0	180
3.60	90	30	0
3.60	90	30	30
3.60	90	30	60
3.60	90	30	90
3.60	90	30	120
3.60	90	30	150
3.60	90	30	180
3.60	90	60	0
3.60	90	60	30
3.60	90	60	60
3.60	90	60	90
3.60	90	60	120
3.60	90	60	150
3.60	90	60	180
3.60	90	90	0
3.60	90	90	30
3.60	90	90	60
3.60	90	90	90
3.60	90	90	120
3.60	90	90	150
3.60	90	90	180
3.70	0	0	0
3.70	0	0	30
3.70	0	0	60
3.70	0	0	90
3.70	0	0	120
3.70	0	0	150
3.70	0	0	180
3.70	0	30	0
3.70	0	30	30
3.70	0	30	60
3.70	0	30	90
3.70	0	30	120
3.70	0	30	150
3.70	0	30	180
3.70	0	60	0
3.70	0	60	30
3.70	0	60	60
3.70	0	60	90
3.70	0	60	120
3.70	0	60	150
3.70	0	60	180
3.70	0	90	0
3.70	0	90	30
3.70	0	90	60
3.70	0	90	90
3.70	0	90	120
3.70	0	90	150
3.70	0	90	180
3.70	30	0	0
3.70	30	0	30
3.70	30	0	60
3.70	30	0	90
3.70	30	0	120
3.70	30	0	150
3.70	30	0	180
3.70	30	30	0
3.70	30	30	30
3.70	30	30	60
3.70	30	30	90
3.70	30	30	120
3.70	30	30	150
3.70	30	30	180
3.70	30	60	0
3.70	30	60	30
3.70	30	60	60
3.70	30	60	90
3.70	30	60	120
3.70	30	60	150
3.70	30	60	180
3.70	30	90	0
3.70	30	90	30
3.70	30	90	60
3.70	30	90	90
3.70	30	90	120
3.70	30	90	150
3.70	30	90	180
