      R        PHI    THETA2   THETA1       E_CP
    5.8000   90.0000   60.0000   30.0000   -76.967770719018
    5.8000   90.0000   60.0000   60.0000   -76.967763196483
    5.8000   90.0000   60.0000   90.0000   -76.967759507934
    5.8000   90.0000   60.0000   120.0000   -76.967763196483
    5.8000   90.0000   60.0000   150.0000   -76.967770719018
    5.8000   90.0000   60.0000   180.0000   -76.967774512974
    5.8000   90.0000   90.0000   0.0000   -76.967788443211
    5.8000   90.0000   90.0000   30.0000   -76.967778581680
    5.8000   90.0000   90.0000   60.0000   -76.967760459627
    5.8000   90.0000   90.0000   90.0000   -76.967751978541
    5.8000   90.0000   90.0000   120.0000   -76.967760459628
    5.8000   90.0000   90.0000   150.0000   -76.967778581680
    5.8000   90.0000   90.0000   180.0000   -76.967788443211
    5.9000   0.0000   0.0000   0.0000   -76.967729501557
    5.9000   0.0000   0.0000   30.0000   -76.967743631657
    5.9000   0.0000   0.0000   60.0000   -76.967767691084
    5.9000   0.0000   0.0000   90.0000   -76.967777973549
    5.9000   0.0000   0.0000   120.0000   -76.967767691084
    5.9000   0.0000   0.0000   150.0000   -76.967743631657
    5.9000   0.0000   0.0000   180.0000   -76.967729501557
    5.9000   0.0000   30.0000   0.0000   -76.967743801499
    5.9000   0.0000   30.0000   30.0000   -76.967766082552
    5.9000   0.0000   30.0000   60.0000   -76.967777033670
    5.9000   0.0000   30.0000   90.0000   -76.967768736882
    5.9000   0.0000   30.0000   120.0000   -76.967749687668
    5.9000   0.0000   30.0000   150.0000   -76.967735670857
    5.9000   0.0000   30.0000   180.0000   -76.967743801498
    5.9000   0.0000   60.0000   0.0000   -76.967770350916
    5.9000   0.0000   60.0000   30.0000   -76.967779446510
    5.9000   0.0000   60.0000   60.0000   -76.967768313937
    5.9000   0.0000   60.0000   90.0000   -76.967750570206
    5.9000   0.0000   60.0000   120.0000   -76.967741544228
    5.9000   0.0000   60.0000   150.0000   -76.967750102901
    5.9000   0.0000   60.0000   180.0000   -76.967770350916
    5.9000   0.0000   90.0000   0.0000   -76.967783211154
    5.9000   0.0000   90.0000   30.0000   -76.967771500628
    5.9000   0.0000   90.0000   60.0000   -76.967750836114
    5.9000   0.0000   90.0000   90.0000   -76.967741711997
    5.9000   0.0000   90.0000   120.0000   -76.967750836114
    5.9000   0.0000   90.0000   150.0000   -76.967771500628
    5.9000   0.0000   90.0000   180.0000   -76.967783211153
    5.9000   30.0000   0.0000   0.0000   -76.967729501556
    5.9000   30.0000   0.0000   30.0000   -76.967743600512
    5.9000   30.0000   0.0000   60.0000   -76.967767682939
    5.9000   30.0000   0.0000   90.0000   -76.967778046860
    5.9000   30.0000   0.0000   120.0000   -76.967767682940
    5.9000   30.0000   0.0000   150.0000   -76.967743600512
    5.9000   30.0000   0.0000   180.0000   -76.967729501556
    5.9000   30.0000   30.0000   0.0000   -76.967743801499
    5.9000   30.0000   30.0000   30.0000   -76.967764247920
    5.9000   30.0000   30.0000   60.0000   -76.967775691730
    5.9000   30.0000   30.0000   90.0000   -76.967769376189
    5.9000   30.0000   30.0000   120.0000   -76.967752076037
    5.9000   30.0000   30.0000   150.0000   -76.967737995084
    5.9000   30.0000   30.0000   180.0000   -76.967743801497
    5.9000   30.0000   60.0000   0.0000   -76.967770350916
    5.9000   30.0000   60.0000   30.0000   -76.967778100585
    5.9000   30.0000   60.0000   60.0000   -76.967767954523
    5.9000   30.0000   60.0000   90.0000   -76.967752264405
    5.9000   30.0000   60.0000   120.0000   -76.967744776413
    5.9000   30.0000   60.0000   150.0000   -76.967752625096
    5.9000   30.0000   60.0000   180.0000   -76.967770350917
    5.9000   30.0000   90.0000   0.0000   -76.967783211153
    5.9000   30.0000   90.0000   30.0000   -76.967772273721
    5.9000   30.0000   90.0000   60.0000   -76.967752685272
    5.9000   30.0000   90.0000   90.0000   -76.967743825327
    5.9000   30.0000   90.0000   120.0000   -76.967752685272
    5.9000   30.0000   90.0000   150.0000   -76.967772273722
    5.9000   30.0000   90.0000   180.0000   -76.967783211155
    5.9000   60.0000   0.0000   0.0000   -76.967729501556
    5.9000   60.0000   0.0000   30.0000   -76.967743600511
    5.9000   60.0000   0.0000   60.0000   -76.967767665437
    5.9000   60.0000   0.0000   90.0000   -76.967778046860
    5.9000   60.0000   0.0000   120.0000   -76.967767682939
    5.9000   60.0000   0.0000   150.0000   -76.967743600511
    5.9000   60.0000   0.0000   180.0000   -76.967729501556
    5.9000   60.0000   30.0000   0.0000   -76.967743801498
    5.9000   60.0000   30.0000   30.0000   -76.967759113605
    5.9000   60.0000   30.0000   60.0000   -76.967771607779
    5.9000   60.0000   30.0000   90.0000   -76.967770478115
    5.9000   60.0000   30.0000   120.0000   -76.967758005670
    5.9000   60.0000   30.0000   150.0000   -76.967743969645
    5.9000   60.0000   30.0000   180.0000   -76.967743801499
    5.9000   60.0000   60.0000   0.0000   -76.967770350917
    5.9000   60.0000   60.0000   30.0000   -76.967773802902
    5.9000   60.0000   60.0000   60.0000   -76.967765694257
    5.9000   60.0000   60.0000   90.0000   -76.967755476652
    5.9000   60.0000   60.0000   120.0000   -76.967752343472
    5.9000   60.0000   60.0000   150.0000   -76.967759105082
    5.9000   60.0000   60.0000   180.0000   -76.967770350915
    5.9000   60.0000   90.0000   0.0000   -76.967783211153
    5.9000   60.0000   90.0000   30.0000   -76.967773671781
    5.9000   60.0000   90.0000   60.0000   -76.967756145689
    5.9000   60.0000   90.0000   90.0000   -76.967748058231
    5.9000   60.0000   90.0000   120.0000   -76.967756163189
    5.9000   60.0000   90.0000   150.0000   -76.967773671782
    5.9000   60.0000   90.0000   180.0000   -76.967783211153
    5.9000   90.0000   0.0000   0.0000   -76.967729501556
    5.9000   90.0000   0.0000   30.0000   -76.967743631657
    5.9000   90.0000   0.0000   60.0000   -76.967767691083
    5.9000   90.0000   0.0000   90.0000   -76.967777973552
    5.9000   90.0000   0.0000   120.0000   -76.967767691085
    5.9000   90.0000   0.0000   150.0000   -76.967743631657
    5.9000   90.0000   0.0000   180.0000   -76.967729501556
    5.9000   90.0000   30.0000   0.0000   -76.967743801498
    5.9000   90.0000   30.0000   30.0000   -76.967751755599
    5.9000   90.0000   30.0000   60.0000   -76.967765268581
    5.9000   90.0000   30.0000   90.0000   -76.967771018459
    5.9000   90.0000   30.0000   120.0000   -76.967765268581
    5.9000   90.0000   30.0000   150.0000   -76.967751755599
    5.9000   90.0000   30.0000   180.0000   -76.967743801499
    5.9000   90.0000   60.0000   0.0000   -76.967770350917
    5.9000   90.0000   60.0000   30.0000   -76.967767002791
    5.9000   90.0000   60.0000   60.0000   -76.967760344763
    5.9000   90.0000   60.0000   90.0000   -76.967757067023
    5.9000   90.0000   60.0000   120.0000   -76.967760344763
    5.9000   90.0000   60.0000   150.0000   -76.967767002790
    5.9000   90.0000   60.0000   180.0000   -76.967770350917
    5.9000   90.0000   90.0000   0.0000   -76.967783211153
    5.9000   90.0000   90.0000   30.0000   -76.967774289723
    5.9000   90.0000   90.0000   60.0000   -76.967757883739
    5.9000   90.0000   90.0000   90.0000   -76.967750178148
    5.9000   90.0000   90.0000   120.0000   -76.967757883740
    5.9000   90.0000   90.0000   150.0000   -76.967774289722
    5.9000   90.0000   90.0000   180.0000   -76.967783211154
    6.0000   0.0000   0.0000   0.0000   -76.967728837956
    6.0000   0.0000   0.0000   30.0000   -76.967741992195
    6.0000   0.0000   0.0000   60.0000   -76.967764442675
    6.0000   0.0000   0.0000   90.0000   -76.967774143866
    6.0000   0.0000   0.0000   120.0000   -76.967764442674
    6.0000   0.0000   0.0000   150.0000   -76.967741992195
    6.0000   0.0000   0.0000   180.0000   -76.967728837956
    6.0000   0.0000   30.0000   0.0000   -76.967742004111
    6.0000   0.0000   30.0000   30.0000   -76.967762730921
    6.0000   0.0000   30.0000   60.0000   -76.967773114826
    6.0000   0.0000   30.0000   90.0000   -76.967765587421
    6.0000   0.0000   30.0000   120.0000   -76.967747897718
    6.0000   0.0000   30.0000   150.0000   -76.967734757856
    6.0000   0.0000   30.0000   180.0000   -76.967742004112
    6.0000   0.0000   60.0000   0.0000   -76.967766696469
    6.0000   0.0000   60.0000   30.0000   -76.967775177901
    6.0000   0.0000   60.0000   60.0000   -76.967765181047
    6.0000   0.0000   60.0000   90.0000   -76.967748909866
    6.0000   0.0000   60.0000   120.0000   -76.967740496016
    6.0000   0.0000   60.0000   150.0000   -76.967748127431
    6.0000   0.0000   60.0000   180.0000   -76.967766696471
    6.0000   0.0000   90.0000   0.0000   -76.967778578141
    6.0000   0.0000   90.0000   30.0000   -76.967767939312
    6.0000   0.0000   90.0000   60.0000   -76.967749116727
    6.0000   0.0000   90.0000   90.0000   -76.967740781393
    6.0000   0.0000   90.0000   120.0000   -76.967749116727
    6.0000   0.0000   90.0000   150.0000   -76.967767939311
    6.0000   0.0000   90.0000   180.0000   -76.967778578141
    6.0000   30.0000   0.0000   0.0000   -76.967728837956
    6.0000   30.0000   0.0000   30.0000   -76.967741960624
    6.0000   30.0000   0.0000   60.0000   -76.967764436957
    6.0000   30.0000   0.0000   90.0000   -76.967774139193
    6.0000   30.0000   0.0000   120.0000   -76.967764436958
    6.0000   30.0000   0.0000   150.0000   -76.967741960624
    6.0000   30.0000   0.0000   180.0000   -76.967728837955
    6.0000   30.0000   30.0000   0.0000   -76.967742004112
    6.0000   30.0000   30.0000   30.0000   -76.967761040663
    6.0000   30.0000   30.0000   60.0000   -76.967771879381
    6.0000   30.0000   30.0000   90.0000   -76.967766183264
    6.0000   30.0000   30.0000   120.0000   -76.967750105142
    6.0000   30.0000   30.0000   150.0000   -76.967736895326
    6.0000   30.0000   30.0000   180.0000   -76.967742004112
    6.0000   30.0000   60.0000   0.0000   -76.967766696472
    6.0000   30.0000   60.0000   30.0000   -76.967773944219
    6.0000   30.0000   60.0000   60.0000   -76.967764854757
    6.0000   30.0000   60.0000   90.0000   -76.967750479785
    6.0000   30.0000   60.0000   120.0000   -76.967743481596
    6.0000   30.0000   60.0000   150.0000   -76.967750521582
    6.0000   30.0000   60.0000   180.0000   -76.967766696470
    6.0000   30.0000   90.0000   0.0000   -76.967778578141
    6.0000   30.0000   90.0000   30.0000   -76.967768655717
    6.0000   30.0000   90.0000   60.0000   -76.967750826746
    6.0000   30.0000   90.0000   90.0000   -76.967742731410
    6.0000   30.0000   90.0000   120.0000   -76.967750826747
    6.0000   30.0000   90.0000   150.0000   -76.967768655718
    6.0000   30.0000   90.0000   180.0000   -76.967778578142
    6.0000   60.0000   0.0000   0.0000   -76.967728837956
    6.0000   60.0000   0.0000   30.0000   -76.967741960623
    6.0000   60.0000   0.0000   60.0000   -76.967764419296
    6.0000   60.0000   0.0000   90.0000   -76.967774139194
    6.0000   60.0000   0.0000   120.0000   -76.967764436958
    6.0000   60.0000   0.0000   150.0000   -76.967741960624
    6.0000   60.0000   0.0000   180.0000   -76.967728837956
    6.0000   60.0000   30.0000   0.0000   -76.967742004111
    6.0000   60.0000   30.0000   30.0000   -76.967756315360
    6.0000   60.0000   30.0000   60.0000   -76.967768107388
    6.0000   60.0000   30.0000   90.0000   -76.967767197755
    6.0000   60.0000   30.0000   120.0000   -76.967755567446
    6.0000   60.0000   30.0000   150.0000   -76.967742386003
    6.0000   60.0000   30.0000   180.0000   -76.967742004112
    6.0000   60.0000   60.0000   0.0000   -76.967766696470
    6.0000   60.0000   60.0000   30.0000   -76.967769987134
    6.0000   60.0000   60.0000   60.0000   -76.967762762687
    6.0000   60.0000   60.0000   90.0000   -76.967753442931
    6.0000   60.0000   60.0000   120.0000   -76.967750452112
    6.0000   60.0000   60.0000   150.0000   -76.967756473938
    6.0000   60.0000   60.0000   180.0000   -76.967766696471
    6.0000   60.0000   90.0000   0.0000   -76.967778578141
    6.0000   60.0000   90.0000   30.0000   -76.967769934785
    6.0000   60.0000   90.0000   60.0000   -76.967754009283
    6.0000   60.0000   90.0000   90.0000   -76.967746637946
    6.0000   60.0000   90.0000   120.0000   -76.967754026765
    6.0000   60.0000   90.0000   150.0000   -76.967769934783
    6.0000   60.0000   90.0000   180.0000   -76.967778578141
    6.0000   90.0000   0.0000   0.0000   -76.967728837956
    6.0000   90.0000   0.0000   30.0000   -76.967741992197
    6.0000   90.0000   0.0000   60.0000   -76.967764442674
    6.0000   90.0000   0.0000   90.0000   -76.967774143868
    6.0000   90.0000   0.0000   120.0000   -76.967764442673
    6.0000   90.0000   0.0000   150.0000   -76.967741992196
    6.0000   90.0000   0.0000   180.0000   -76.967728837956
    6.0000   90.0000   30.0000   0.0000   -76.967742004112
    6.0000   90.0000   30.0000   30.0000   -76.967749545936
    6.0000   90.0000   30.0000   60.0000   -76.967762261180
    6.0000   90.0000   30.0000   90.0000   -76.967767694554
    6.0000   90.0000   30.0000   120.0000   -76.967762261180
    6.0000   90.0000   30.0000   150.0000   -76.967749545935
    6.0000   90.0000   30.0000   180.0000   -76.967742004112
    6.0000   90.0000   60.0000   0.0000   -76.967766696470
    6.0000   90.0000   60.0000   30.0000   -76.967763732521
    6.0000   90.0000   60.0000   60.0000   -76.967757826657
    6.0000   90.0000   60.0000   90.0000   -76.967754908767
    6.0000   90.0000   60.0000   120.0000   -76.967757826656
    6.0000   90.0000   60.0000   150.0000   -76.967763732522
    6.0000   90.0000   60.0000   180.0000   -76.967766696470
    6.0000   90.0000   90.0000   0.0000   -76.967778578140
    6.0000   90.0000   90.0000   30.0000   -76.967770490873
    6.0000   90.0000   90.0000   60.0000   -76.967755526870
    6.0000   90.0000   90.0000   90.0000   -76.967748594297
    6.0000   90.0000   90.0000   120.0000   -76.967755526869
    6.0000   90.0000   90.0000   150.0000   -76.967770490874
    6.0000   90.0000   90.0000   180.0000   -76.967778578142
    6.2000   0.0000   0.0000   0.0000   -76.967728067853
    6.2000   0.0000   0.0000   30.0000   -76.967739474967
    6.2000   0.0000   0.0000   60.0000   -76.967759036839
    6.2000   0.0000   0.0000   90.0000   -76.967767547261
    6.2000   0.0000   0.0000   120.0000   -76.967759036839
    6.2000   0.0000   0.0000   150.0000   -76.967739474967
    6.2000   0.0000   0.0000   180.0000   -76.967728067852
    6.2000   0.0000   30.0000   0.0000   -76.967739392665
    6.2000   0.0000   30.0000   30.0000   -76.967757215206
    6.2000   0.0000   30.0000   60.0000   -76.967766516309
    6.2000   0.0000   30.0000   90.0000   -76.967760289569
    6.2000   0.0000   30.0000   120.0000   -76.967745000552
    6.2000   0.0000   30.0000   150.0000   -76.967733463035
    6.2000   0.0000   30.0000   180.0000   -76.967739392664
    6.2000   0.0000   60.0000   0.0000   -76.967760645707
    6.2000   0.0000   60.0000   30.0000   -76.967768022483
    6.2000   0.0000   60.0000   60.0000   -76.967759910707
    6.2000   0.0000   60.0000   90.0000   -76.967746164262
    6.2000   0.0000   60.0000   120.0000   -76.967738843570
    6.2000   0.0000   60.0000   150.0000   -76.967745065894
    6.2000   0.0000   60.0000   180.0000   -76.967760645706
    6.2000   0.0000   90.0000   0.0000   -76.967770822899
    6.2000   0.0000   90.0000   30.0000   -76.967761983452
    6.2000   0.0000   90.0000   60.0000   -76.967746278661
    6.2000   0.0000   90.0000   90.0000   -76.967739290468
    6.2000   0.0000   90.0000   120.0000   -76.967746278661
    6.2000   0.0000   90.0000   150.0000   -76.967761983452
    6.2000   0.0000   90.0000   180.0000   -76.967770822900
    6.2000   30.0000   0.0000   0.0000   -76.967728067852
    6.2000   30.0000   0.0000   30.0000   -76.967739448125
    6.2000   30.0000   0.0000   60.0000   -76.967759034050
    6.2000   30.0000   0.0000   90.0000   -76.967767542490
    6.2000   30.0000   0.0000   120.0000   -76.967759034051
    6.2000   30.0000   0.0000   150.0000   -76.967739448125
    6.2000   30.0000   0.0000   180.0000   -76.967728067852
    6.2000   30.0000   30.0000   0.0000   -76.967739392664
    6.2000   30.0000   30.0000   30.0000   -76.967755778002
    6.2000   30.0000   30.0000   60.0000   -76.967765465844
    6.2000   30.0000   30.0000   90.0000   -76.967760810171
    6.2000   30.0000   30.0000   120.0000   -76.967746892550
    6.2000   30.0000   30.0000   150.0000   -76.967735282752
    6.2000   30.0000   30.0000   180.0000   -76.967739392664
    6.2000   30.0000   60.0000   0.0000   -76.967760645707
    6.2000   30.0000   60.0000   30.0000   -76.967766984572
    6.2000   30.0000   60.0000   60.0000   -76.967759643513
    6.2000   30.0000   60.0000   90.0000   -76.967747518437
    6.2000   30.0000   60.0000   120.0000   -76.967741400910
    6.2000   30.0000   60.0000   150.0000   -76.967747101568
    6.2000   30.0000   60.0000   180.0000   -76.967760645705
    6.2000   30.0000   90.0000   0.0000   -76.967770822900
    6.2000   30.0000   90.0000   30.0000   -76.967762601881
    6.2000   30.0000   90.0000   60.0000   -76.967747748927
    6.2000   30.0000   90.0000   90.0000   -76.967740956089
    6.2000   30.0000   90.0000   120.0000   -76.967747748927
    6.2000   30.0000   90.0000   150.0000   -76.967762601880
    6.2000   30.0000   90.0000   180.0000   -76.967770822899
    6.2000   60.0000   0.0000   0.0000   -76.967728067853
    6.2000   60.0000   0.0000   30.0000   -76.967739448124
    6.2000   60.0000   0.0000   60.0000   -76.967759016748
    6.2000   60.0000   0.0000   90.0000   -76.967767542490
    6.2000   60.0000   0.0000   120.0000   -76.967759034052
    6.2000   60.0000   0.0000   150.0000   -76.967739448124
    6.2000   60.0000   0.0000   180.0000   -76.967728067853
    6.2000   60.0000   30.0000   0.0000   -76.967739392665
    6.2000   60.0000   30.0000   30.0000   -76.967751761004
    6.2000   60.0000   30.0000   60.0000   -76.967762237717
    6.2000   60.0000   30.0000   90.0000   -76.967761673718
    6.2000   60.0000   30.0000   120.0000   -76.967751543690
    6.2000   60.0000   30.0000   150.0000   -76.967739935146
    6.2000   60.0000   30.0000   180.0000   -76.967739392665
    6.2000   60.0000   60.0000   0.0000   -76.967760645707
    6.2000   60.0000   60.0000   30.0000   -76.967763616492
    6.2000   60.0000   60.0000   60.0000   -76.967757844727
    6.2000   60.0000   60.0000   90.0000   -76.967750049632
    6.2000   60.0000   60.0000   120.0000   -76.967747338725
    6.2000   60.0000   60.0000   150.0000   -76.967752145948
    6.2000   60.0000   60.0000   180.0000   -76.967760645707
    6.2000   60.0000   90.0000   0.0000   -76.967770822899
    6.2000   60.0000   90.0000   30.0000   -76.967763677285
    6.2000   60.0000   90.0000   60.0000   -76.967750452185
    6.2000   60.0000   90.0000   90.0000   -76.967744294399
    6.2000   60.0000   90.0000   120.0000   -76.967750469338
    6.2000   60.0000   90.0000   150.0000   -76.967763677285
    6.2000   60.0000   90.0000   180.0000   -76.967770822901
    6.2000   90.0000   0.0000   0.0000   -76.967728067852
    6.2000   90.0000   0.0000   30.0000   -76.967739474967
    6.2000   90.0000   0.0000   60.0000   -76.967759036839
    6.2000   90.0000   0.0000   90.0000   -76.967767547263
    6.2000   90.0000   0.0000   120.0000   -76.967759036840
    6.2000   90.0000   0.0000   150.0000   -76.967739474967
    6.2000   90.0000   0.0000   180.0000   -76.967728067853
    6.2000   90.0000   30.0000   0.0000   -76.967739392664
    6.2000   90.0000   30.0000   30.0000   -76.967746010929
    6.2000   90.0000   30.0000   60.0000   -76.967757247957
    6.2000   90.0000   30.0000   90.0000   -76.967762094002
    6.2000   90.0000   30.0000   120.0000   -76.967757247955
    6.2000   90.0000   30.0000   150.0000   -76.967746010929
    6.2000   90.0000   30.0000   180.0000   -76.967739392664
    6.2000   90.0000   60.0000   0.0000   -76.967760645707
    6.2000   90.0000   60.0000   30.0000   -76.967758302895
    6.2000   90.0000   60.0000   60.0000   -76.967753626900
    6.2000   90.0000   60.0000   90.0000   -76.967751299386
    6.2000   90.0000   60.0000   120.0000   -76.967753626900
    6.2000   90.0000   60.0000   150.0000   -76.967758302896
    6.2000   90.0000   60.0000   180.0000   -76.967760645707
    6.2000   90.0000   90.0000   0.0000   -76.967770822899
    6.2000   90.0000   90.0000   30.0000   -76.967764128967
    6.2000   90.0000   90.0000   60.0000   -76.967751727172
    6.2000   90.0000   90.0000   90.0000   -76.967745967710
    6.2000   90.0000   90.0000   120.0000   -76.967751727172
    6.2000   90.0000   90.0000   150.0000   -76.967764128968
    6.2000   90.0000   90.0000   180.0000   -76.967770822901
    6.4000   0.0000   0.0000   0.0000   -76.967727826535
    6.4000   0.0000   0.0000   30.0000   -76.967737718874
    6.4000   0.0000   0.0000   60.0000   -76.967754785667
    6.4000   0.0000   0.0000   90.0000   -76.967762257374
    6.4000   0.0000   0.0000   120.0000   -76.967754785667
    6.4000   0.0000   0.0000   150.0000   -76.967737718874
    6.4000   0.0000   0.0000   180.0000   -76.967727826537
    6.4000   0.0000   30.0000   0.0000   -76.967737569798
    6.4000   0.0000   30.0000   30.0000   -76.967752939730
    6.4000   0.0000   30.0000   60.0000   -76.967761250073
    6.4000   0.0000   30.0000   90.0000   -76.967756063188
    6.4000   0.0000   30.0000   120.0000   -76.967742810362
    6.4000   0.0000   30.0000   150.0000   -76.967732683973
    6.4000   0.0000   30.0000   180.0000   -76.967737569798
    6.4000   0.0000   60.0000   0.0000   -76.967755919062
    6.4000   0.0000   60.0000   30.0000   -76.967762344690
    6.4000   0.0000   60.0000   60.0000   -76.967755705292
    6.4000   0.0000   60.0000   90.0000   -76.967744028746
    6.4000   0.0000   60.0000   120.0000   -76.967737645629
    6.4000   0.0000   60.0000   150.0000   -76.967742758626
    6.4000   0.0000   60.0000   180.0000   -76.967755919062
    6.4000   0.0000   90.0000   0.0000   -76.967764673378
    6.4000   0.0000   90.0000   30.0000   -76.967757271141
    6.4000   0.0000   90.0000   60.0000   -76.967744074458
    6.4000   0.0000   90.0000   90.0000   -76.967738182926
    6.4000   0.0000   90.0000   120.0000   -76.967744074459
    6.4000   0.0000   90.0000   150.0000   -76.967757271142
    6.4000   0.0000   90.0000   180.0000   -76.967764673379
    6.4000   30.0000   0.0000   0.0000   -76.967727826536
    6.4000   30.0000   0.0000   30.0000   -76.967737699959
    6.4000   30.0000   0.0000   60.0000   -76.967754786370
    6.4000   30.0000   0.0000   90.0000   -76.967762252744
    6.4000   30.0000   0.0000   120.0000   -76.967754786369
    6.4000   30.0000   0.0000   150.0000   -76.967737699960
    6.4000   30.0000   0.0000   180.0000   -76.967727826536
    6.4000   30.0000   30.0000   0.0000   -76.967737569799
    6.4000   30.0000   30.0000   30.0000   -76.967751715062
    6.4000   30.0000   30.0000   60.0000   -76.967760354617
    6.4000   30.0000   30.0000   90.0000   -76.967756521961
    6.4000   30.0000   30.0000   120.0000   -76.967744442276
    6.4000   30.0000   30.0000   150.0000   -76.967734244226
    6.4000   30.0000   30.0000   180.0000   -76.967737569799
    6.4000   30.0000   60.0000   0.0000   -76.967755919063
    6.4000   30.0000   60.0000   30.0000   -76.967761469629
    6.4000   30.0000   60.0000   60.0000   -76.967755488105
    6.4000   30.0000   60.0000   90.0000   -76.967745203873
    6.4000   30.0000   60.0000   120.0000   -76.967739848725
    6.4000   30.0000   60.0000   150.0000   -76.967744502935
    6.4000   30.0000   60.0000   180.0000   -76.967755919062
    6.4000   30.0000   90.0000   0.0000   -76.967764673378
    6.4000   30.0000   90.0000   30.0000   -76.967757809909
    6.4000   30.0000   90.0000   60.0000   -76.967745346626
    6.4000   30.0000   90.0000   90.0000   -76.967739612130
    6.4000   30.0000   90.0000   120.0000   -76.967745346626
    6.4000   30.0000   90.0000   150.0000   -76.967757809910
    6.4000   30.0000   90.0000   180.0000   -76.967764673378
    6.4000   60.0000   0.0000   0.0000   -76.967727826536
    6.4000   60.0000   0.0000   30.0000   -76.967737699959
    6.4000   60.0000   0.0000   60.0000   -76.967754769053
    6.4000   60.0000   0.0000   90.0000   -76.967762252745
    6.4000   60.0000   0.0000   120.0000   -76.967754786370
    6.4000   60.0000   0.0000   150.0000   -76.967737699960
    6.4000   60.0000   0.0000   180.0000   -76.967727826536
    6.4000   60.0000   30.0000   0.0000   -76.967737569799
    6.4000   60.0000   30.0000   30.0000   -76.967748285017
    6.4000   60.0000   30.0000   60.0000   -76.967757579351
    6.4000   60.0000   30.0000   90.0000   -76.967757262107
    6.4000   60.0000   30.0000   120.0000   -76.967748420120
    6.4000   60.0000   30.0000   150.0000   -76.967738203810
    6.4000   60.0000   30.0000   180.0000   -76.967737569799
    6.4000   60.0000   60.0000   0.0000   -76.967755919063
    6.4000   60.0000   60.0000   30.0000   -76.967758587686
    6.4000   60.0000   60.0000   60.0000   -76.967753935649
    6.4000   60.0000   60.0000   90.0000   -76.967747375812
    6.4000   60.0000   60.0000   120.0000   -76.967744930082
    6.4000   60.0000   60.0000   150.0000   -76.967748801420
    6.4000   60.0000   60.0000   180.0000   -76.967755919063
    6.4000   60.0000   90.0000   0.0000   -76.967764673379
    6.4000   60.0000   90.0000   30.0000   -76.967758719544
    6.4000   60.0000   90.0000   60.0000   -76.967747654281
    6.4000   60.0000   90.0000   90.0000   -76.967742478567
    6.4000   60.0000   90.0000   120.0000   -76.967747671668
    6.4000   60.0000   90.0000   150.0000   -76.967758719543
    6.4000   60.0000   90.0000   180.0000   -76.967764673378
    6.4000   90.0000   0.0000   0.0000   -76.967727826536
    6.4000   90.0000   0.0000   30.0000   -76.967737718874
    6.4000   90.0000   0.0000   60.0000   -76.967754785668
    6.4000   90.0000   0.0000   90.0000   -76.967762257377
    6.4000   90.0000   0.0000   120.0000   -76.967754785667
    6.4000   90.0000   0.0000   150.0000   -76.967737718873
    6.4000   90.0000   0.0000   180.0000   -76.967727826537
    6.4000   90.0000   30.0000   0.0000   -76.967737569800
    6.4000   90.0000   30.0000   30.0000   -76.967743381290
    6.4000   90.0000   30.0000   60.0000   -76.967753302540
    6.4000   90.0000   30.0000   90.0000   -76.967757619502
    6.4000   90.0000   30.0000   120.0000   -76.967753302541
    6.4000   90.0000   30.0000   150.0000   -76.967743381290
    6.4000   90.0000   30.0000   180.0000   -76.967737569799
    6.4000   90.0000   60.0000   0.0000   -76.967755919063
    6.4000   90.0000   60.0000   30.0000   -76.967754050123
    6.4000   90.0000   60.0000   60.0000   -76.967750315944
    6.4000   90.0000   60.0000   90.0000   -76.967748446160
    6.4000   90.0000   60.0000   120.0000   -76.967750315943
    6.4000   90.0000   60.0000   150.0000   -76.967754050123
    6.4000   90.0000   60.0000   180.0000   -76.967755919062
    6.4000   90.0000   90.0000   0.0000   -76.967764673379
    6.4000   90.0000   90.0000   30.0000   -76.967759086795
    6.4000   90.0000   90.0000   60.0000   -76.967748729534
    6.4000   90.0000   90.0000   90.0000   -76.967743915983
    6.4000   90.0000   90.0000   120.0000   -76.967748729534
    6.4000   90.0000   90.0000   150.0000   -76.967759086795
    6.4000   90.0000   90.0000   180.0000   -76.967764673378
    6.6000   0.0000   0.0000   0.0000   -76.967727929625
    6.6000   0.0000   0.0000   30.0000   -76.967736417061
    6.6000   0.0000   0.0000   60.0000   -76.967751409044
    6.6000   0.0000   0.0000   90.0000   -76.967757973447
    6.6000   0.0000   0.0000   120.0000   -76.967751409043
    6.6000   0.0000   0.0000   150.0000   -76.967736417061
    6.6000   0.0000   0.0000   180.0000   -76.967727929625
    6.6000   0.0000   30.0000   0.0000   -76.967736313365
    6.6000   0.0000   30.0000   30.0000   -76.967749600221
    6.6000   0.0000   30.0000   60.0000   -76.967757013425
    6.6000   0.0000   30.0000   90.0000   -76.967752659993
    6.6000   0.0000   30.0000   120.0000   -76.967741144069
    6.6000   0.0000   30.0000   150.0000   -76.967732255583
    6.6000   0.0000   30.0000   180.0000   -76.967736313365
    6.6000   0.0000   60.0000   0.0000   -76.967752191099
    6.6000   0.0000   60.0000   30.0000   -76.967757799930
    6.6000   0.0000   60.0000   60.0000   -76.967752324179
    6.6000   0.0000   60.0000   90.0000   -76.967742354285
    6.6000   0.0000   60.0000   120.0000   -76.967736775565
    6.6000   0.0000   60.0000   150.0000   -76.967741007893
    6.6000   0.0000   60.0000   180.0000   -76.967752191098
