R	phi	theta2	theta1	E
4.10	0	30	120	-64.352589
4.10	0	30	150	4510.988184
4.10	0	30	180	146465.211503
4.10	0	60	0	41207.084621
4.10	0	60	30	3126.895204
4.10	0	60	60	-101.983043
4.10	0	60	90	-91.52742
4.10	0	60	120	-105.110931
4.10	0	60	150	4228.167102
4.10	0	60	180	41207.085432
4.10	0	90	0	13696.393423
4.10	0	90	30	3496.871489
4.10	0	90	60	-123.504048
4.10	0	90	90	-105.852075
4.10	0	90	120	-123.504521
4.10	0	90	150	3496.870924
4.10	0	90	180	13696.394193
4.10	30	0	0	263551.560365
4.10	30	0	30	4001.367402
4.10	30	0	60	-43.03646
4.10	30	0	90	-47.045847
4.10	30	0	120	-43.036574
4.10	30	0	150	4001.367726
4.10	30	0	180	263551.560504
4.10	30	30	0	146465.211849
4.10	30	30	30	3402.75585
4.10	30	30	60	-60.935403
4.10	30	30	90	-60.915004
4.10	30	30	120	-62.950497
4.10	30	30	150	4399.279248
4.10	30	30	180	146465.211502
4.10	30	60	0	41207.084621
4.10	30	60	30	3153.918579
4.10	30	60	60	-98.045723
4.10	30	60	90	-88.684805
4.10	30	60	120	-100.252408
4.10	30	60	150	4089.901732
4.10	30	60	180	41207.085432
4.10	30	90	0	13696.393423
4.10	30	90	30	3448.169305
4.10	30	90	60	-117.460419
4.10	30	90	90	-102.335984
4.10	30	90	120	-117.460272
4.10	30	90	150	3448.168954
4.10	30	90	180	13696.394193
4.10	60	0	0	263551.560365
4.10	60	0	30	4001.423625
4.10	60	0	60	-43.019606
4.10	60	0	90	-47.311023
4.10	60	0	120	-43.019538
4.10	60	0	150	4001.423602
4.10	60	0	180	263551.560504
4.10	60	30	0	146465.211849
4.10	60	30	30	3558.206377
4.10	60	30	60	-57.922637
4.10	60	30	90	-59.499113
4.10	60	30	120	-58.872153
4.10	60	30	150	4125.104043
4.10	60	30	180	146465.211502
4.10	60	60	0	41207.084621
4.10	60	60	30	3250.075364
4.10	60	60	60	-88.796259
4.10	60	60	90	-84.407925
4.10	60	60	120	-89.605506
4.10	60	60	150	3773.911962
4.10	60	60	180	41207.085432
4.10	60	90	0	13696.393423
4.10	60	90	30	3344.353782
4.10	60	90	60	-104.419736
4.10	60	90	90	-96.702213
4.10	60	90	120	-104.420025
4.10	60	90	150	3344.353333
4.10	60	90	180	13696.394193
4.10	90	0	0	263551.560365
4.10	90	0	30	4001.387305
4.10	90	0	60	-42.685757
4.10	90	0	90	-47.515277
4.10	90	0	120	-42.684708
4.10	90	0	150	4001.387144
4.10	90	0	180	263551.560504
4.10	90	30	0	146465.211849
4.10	90	30	30	3812.471148
4.10	90	30	60	-56.342025
4.10	90	30	90	-58.889128
4.10	90	30	120	-56.342204
4.10	90	30	150	3812.47051
4.10	90	30	180	146465.211502
4.10	90	60	0	41207.084621
4.10	90	60	30	3456.231991
4.10	90	60	60	-84.082647
4.10	90	60	90	-82.408703
4.10	90	60	120	-84.083174
4.10	90	60	150	3456.232359
4.10	90	60	180	41207.085432
4.10	90	90	0	13696.393423
4.10	90	90	30	3288.238567
4.10	90	90	60	-97.822353
4.10	90	90	90	-94.010404
4.10	90	90	120	-97.822472
4.10	90	90	150	3288.238127
4.10	90	90	180	13696.394193
4.20	0	0	0	158237.975181
4.20	0	0	30	3438.392594
4.20	0	0	60	-47.076429
4.20	0	0	90	-42.280336
4.20	0	0	120	-47.076072
4.20	0	0	150	3438.392899
4.20	0	0	180	158237.975411
4.20	0	30	0	86123.567285
4.20	0	30	30	2867.729724
4.20	0	30	60	-63.477166
4.20	0	30	90	-56.055175
4.20	0	30	120	-69.27757
4.20	0	30	150	3805.352478
4.20	0	30	180	86123.566867
4.20	0	60	0	26993.937444
4.20	0	60	30	2618.217341
4.20	0	60	60	-100.945915
4.20	0	60	90	-83.330706
4.20	0	60	120	-106.934974
4.20	0	60	150	3482.590162
4.20	0	60	180	26993.936509
4.20	0	90	0	10423.124051
4.20	0	90	30	2871.594715
4.20	0	90	60	-122.396186
4.20	0	90	90	-96.627054
4.20	0	90	120	-122.396116
4.20	0	90	150	2871.594609
4.20	0	90	180	10423.12361
4.20	30	0	0	158237.975181
4.20	30	0	30	3438.542117
4.20	30	0	60	-47.889512
4.20	30	0	90	-41.810513
4.20	30	0	120	-47.888915
4.20	30	0	150	3438.541896
4.20	30	0	180	158237.975411
4.20	30	30	0	86123.567285
4.20	30	30	30	2914.685593
4.20	30	30	60	-62.952827
4.20	30	30	90	-54.750279
4.20	30	30	120	-67.653012
4.20	30	30	150	3723.114623
4.20	30	30	180	86123.566867
4.20	30	60	0	26993.937444
4.20	30	60	30	2654.043625
4.20	30	60	60	-97.22257
4.20	30	60	90	-80.606038
4.20	30	60	120	-101.909269
4.20	30	60	150	3396.580778
4.20	30	60	180	26993.936509
4.20	30	90	0	10423.124051
4.20	30	90	30	2857.043843
4.20	30	90	60	-116.415595
4.20	30	90	90	-93.263973
4.20	30	90	120	-116.414693
4.20	30	90	150	2857.044165
4.20	30	90	180	10423.123611
4.20	60	0	0	158237.975181
4.20	60	0	30	3438.617935
4.20	60	0	60	-47.873162
4.20	60	0	90	-42.077673
4.20	60	0	120	-47.873994
4.20	60	0	150	3438.617542
4.20	60	0	180	158237.975411
4.20	60	30	0	86123.567285
4.20	60	30	30	3052.404484
4.20	60	30	60	-60.489338
4.20	60	30	90	-53.419142
4.20	60	30	120	-62.986433
4.20	60	30	150	3515.161464
4.20	60	30	180	86123.566867
4.20	60	60	0	26993.937444
4.20	60	60	30	2760.023691
4.20	60	60	60	-88.512383
4.20	60	60	90	-76.544937
4.20	60	60	120	-90.75066
4.20	60	60	150	3183.405245
4.20	60	60	180	26993.936509
4.20	60	90	0	10423.124051
4.20	60	90	30	2816.431287
4.20	60	90	60	-103.442295
4.20	60	90	90	-87.917384
4.20	60	90	120	-103.441837
4.20	60	90	150	2816.42985
4.20	60	90	180	10423.123611
4.20	90	0	0	158237.975181
4.20	90	0	30	3438.589221
4.20	90	0	60	-47.537555
4.20	90	0	90	-42.279578
4.20	90	0	120	-47.538105
4.20	90	0	150	3438.588839
4.20	90	0	180	158237.975411
4.20	90	30	0	86123.567285
4.20	90	30	30	3266.243314
4.20	90	30	60	-59.673964
4.20	90	30	90	-52.850495
4.20	90	30	120	-59.674009
4.20	90	30	150	3266.243844
4.20	90	30	180	86123.566867
4.20	90	60	0	26993.937444
4.20	90	60	30	2942.339084
4.20	90	60	60	-84.50681
4.20	90	60	90	-74.648324
4.20	90	60	120	-84.506589
4.20	90	60	150	2942.339365
4.20	90	60	180	26993.936509
4.20	90	90	0	10423.124051
4.20	90	90	30	2790.205647
4.20	90	90	60	-96.858644
4.20	90	90	90	-85.360179
4.20	90	90	120	-96.858956
4.20	90	90	150	2790.20587
4.20	90	90	180	10423.123611
4.30	0	0	0	102587.591854
4.30	0	0	30	2918.780565
4.30	0	0	60	-48.652769
4.30	0	0	90	-37.32291
4.30	0	0	120	-48.65291
4.30	0	0	150	2918.780879
4.30	0	0	180	102587.591208
4.30	0	30	30	2432.617595
4.30	0	30	60	-62.640767
4.30	0	30	90	-50.199963
4.30	0	30	120	-70.673529
4.30	0	30	150	3160.627829
4.30	0	60	0	21308.748617
4.30	0	60	30	2173.329492
4.30	0	60	60	-97.584236
4.30	0	60	90	-75.677773
4.30	0	60	120	-105.665333
4.30	0	60	150	2826.26066
4.30	0	60	180	21308.748921
4.30	0	90	0	12516.635085
4.30	0	90	30	2330.820769
4.30	0	90	60	-118.782387
4.30	0	90	90	-88.039758
4.30	0	90	120	-118.782356
4.30	0	90	150	2330.820434
4.30	0	90	180	12516.636163
4.30	30	0	0	102587.591854
4.30	30	0	30	2918.90743
4.30	30	0	60	-49.464125
4.30	30	0	90	-36.85322
4.30	30	0	120	-49.463913
4.30	30	0	150	2918.906303
4.30	30	0	180	102587.591208
4.30	30	30	30	2474.255483
4.30	30	30	60	-62.28635
4.30	30	30	90	-48.93955
4.30	30	30	120	-68.925789
4.30	30	30	150	3104.524013
4.30	30	60	0	21308.748617
4.30	30	60	30	2213.884878
4.30	30	60	60	-94.085066
4.30	30	60	90	-73.059629
4.30	30	60	120	-100.603984
4.30	30	60	150	2781.20667
4.30	30	60	180	21308.748921
4.30	30	90	0	12516.635085
4.30	30	90	30	2340.407411
4.30	30	90	60	-112.941971
4.30	30	90	90	-84.817314
4.30	30	90	120	-112.942356
4.30	30	90	150	2340.407233
4.30	30	90	180	12516.636163
4.30	60	0	0	102587.591854
4.30	60	0	30	2919.009344
4.30	60	0	60	-49.449832
4.30	60	0	90	-37.119657
4.30	60	0	120	-49.449868
4.30	60	0	150	2919.009257
4.30	60	0	180	102587.591208
4.30	60	30	30	2591.881046
4.30	60	30	60	-60.273266
4.30	60	30	90	-47.689454
4.30	60	30	120	-63.890997
4.30	60	30	150	2955.405428
4.30	60	60	0	21308.748617
4.30	60	60	30	2321.660619
4.30	60	60	60	-85.904554
4.30	60	60	90	-69.199546
4.30	60	60	120	-89.219136
4.30	60	60	150	2651.437847
4.30	60	60	180	21308.748921
4.30	60	90	0	12516.635085
4.30	60	90	30	2346.195919
4.30	60	90	60	-100.189856
4.30	60	90	90	-79.734979
4.30	60	90	120	-100.191291
4.30	60	90	150	2346.196542
4.30	60	90	180	12516.636163
4.30	90	0	0	102587.591854
4.30	90	0	30	2918.990749
4.30	90	0	60	-49.114442
4.30	90	0	90	-37.323023
4.30	90	0	120	-49.114777
4.30	90	0	150	2918.990221
4.30	90	0	180	102587.591208
4.30	90	30	30	2765.426228
4.30	90	30	60	-60.039662
4.30	90	30	90	-47.155744
4.30	90	30	120	-60.039402
4.30	90	30	150	2765.426325
4.30	90	60	0	21308.748617
4.30	90	60	30	2477.709694
4.30	90	60	60	-82.494914
4.30	90	60	90	-67.399527
4.30	90	60	120	-82.495271
4.30	90	60	150	2477.709144
4.30	90	60	180	21308.748921
4.30	90	90	0	12516.635085
4.30	90	90	30	2342.775381
4.30	90	90	60	-93.692657
4.30	90	90	90	-77.30832
4.30	90	90	120	-93.692776
4.30	90	90	150	2342.775422
4.30	90	90	180	12516.636163
4.40	0	0	0	73843.449337
4.40	0	0	30	2441.161035
4.40	0	0	60	-48.076829
4.40	0	0	90	-32.762214
4.40	0	0	120	-48.077311
4.40	0	0	150	2441.161349
4.40	0	0	180	73843.450067
4.40	0	30	0	31893.889592
4.40	0	30	30	2040.339054
4.40	0	30	60	-60.090469
4.40	0	30	90	-44.79814
4.40	0	30	120	-69.735978
4.40	0	30	150	2580.861382
4.40	0	30	180	31893.889752
4.40	0	60	0	19545.660027
4.40	0	60	30	1784.332284
4.40	0	60	60	-92.741338
4.40	0	60	90	-68.628201
4.40	0	60	120	-102.384451
4.40	0	60	150	2255.60686
4.40	0	60	180	19545.660844
4.40	0	90	0	17617.352436
4.40	0	90	30	1865.550423
4.40	0	90	60	-113.573735
4.40	0	90	90	-80.146722
4.40	0	90	120	-113.573509
4.40	0	90	150	1865.549725
4.40	0	90	180	17617.352547
4.40	30	0	0	73843.449337
4.40	30	0	30	2441.265383
4.40	30	0	60	-48.886986
4.40	30	0	90	-32.291423
4.40	30	0	120	-48.886937
4.40	30	0	150	2441.264629
4.40	30	0	180	73843.450067
4.40	30	30	0	31893.889591
4.40	30	30	30	2076.001995
4.40	30	30	60	-59.886239
4.40	30	30	90	-43.577843
4.40	30	30	120	-67.934956
4.40	30	30	150	2545.673909
4.40	30	30	180	31893.889752
4.40	30	60	0	19545.660027
4.40	30	60	30	1826.273629
4.40	30	60	60	-89.47397
4.40	30	60	90	-66.112492
4.40	30	60	120	-97.375397
4.40	30	60	150	2241.04657
4.40	30	60	180	19545.660844
4.40	30	90	0	17617.352436
4.40	30	90	30	1891.060832
4.40	30	90	60	-107.924423
4.40	30	90	90	-77.053503
4.40	30	90	120	-107.925309
4.40	30	90	150	1891.060747
4.40	30	90	180	17617.352546
4.40	60	0	0	73843.449337
4.40	60	0	30	2441.391127
4.40	60	0	60	-48.873363
4.40	60	0	90	-32.558909
4.40	60	0	120	-48.87362
4.40	60	0	150	2441.391255
4.40	60	0	180	73843.450067
4.40	60	30	0	31893.889591
4.40	60	30	30	2173.733352
4.40	60	30	60	-58.254356
4.40	60	30	90	-42.402959
4.40	60	30	120	-62.691237
4.40	60	30	150	2446.666117
4.40	60	30	180	31893.889752
4.40	60	60	0	19545.660027
4.40	60	60	30	1930.348776
4.40	60	60	60	-81.814567
4.40	60	60	90	-62.438059
4.40	60	60	120	-85.960807
4.40	60	60	150	2176.662974
4.40	60	60	180	19545.660843
4.40	60	90	0	17617.352436
4.40	60	90	30	1929.43808
4.40	60	90	60	-95.491816
4.40	60	90	90	-72.215966
4.40	60	90	120	-95.491421
4.40	60	90	150	1929.438525
4.40	60	90	180	17617.352546
4.40	90	0	0	73843.449337
4.40	90	0	30	2441.381156
4.40	90	0	60	-48.537585
4.40	90	0	90	-32.761589
4.40	90	0	120	-48.538014
4.40	90	0	150	2441.380368
4.40	90	0	180	73843.450067
4.40	90	30	0	31893.889591
4.40	90	30	30	2309.210949
4.40	90	30	60	-58.472995
4.40	90	30	90	-41.905697
4.40	90	30	120	-58.473385
4.40	90	30	150	2309.211236
4.40	90	30	180	31893.889752
4.40	90	60	0	19545.660027
4.40	90	60	30	2059.78453
4.40	90	60	60	-78.929019
4.40	90	60	90	-60.72754
4.40	90	60	120	-78.92939
4.40	90	60	150	2059.784264
4.40	90	60	180	19545.660844
4.40	90	90	0	17617.352436
4.40	90	90	30	1942.569455
4.40	90	90	60	-89.131029
4.40	90	90	90	-69.908906
4.40	90	90	120	-89.130933
4.40	90	90	150	1942.569282
4.40	90	90	180	17617.352547
4.50	0	0	0	41013.334822
4.50	0	0	30	2010.441322
4.50	0	0	60	-46.146256
4.50	0	0	90	-28.645954
4.50	0	0	120	-46.146597
4.50	0	0	150	2010.441295
4.50	0	0	180	41013.334409
4.50	0	30	0	21265.005163
4.50	0	30	30	1689.108647
4.50	0	30	60	-56.499873
4.50	0	30	90	-39.89066
4.50	0	30	120	-67.31692
4.50	0	30	150	2070.64047
4.50	0	30	180	21265.005611
4.50	0	60	0	18826.927712
4.50	0	60	30	1445.791199
4.50	0	60	60	-87.025742
4.50	0	60	90	-62.20085
4.50	0	60	120	-97.864051
4.50	0	60	150	1767.596227
4.50	0	60	180	18826.929551
4.50	0	90	0	24182.790926
4.50	0	90	30	1468.169713
4.50	0	90	60	-107.419915
4.50	0	90	90	-72.957492
4.50	0	90	120	-107.420819
4.50	0	90	150	1468.168622
4.50	0	90	180	24182.790661
4.50	30	0	0	41013.334822
4.50	30	0	30	2010.516847
4.50	30	0	60	-46.956733
4.50	30	0	90	-28.174981
4.50	30	0	120	-46.956885
4.50	30	0	150	2010.517411
4.50	30	0	180	41013.334409
4.50	30	30	0	21265.005163
4.50	30	30	30	1718.7099
4.50	30	30	60	-56.428841
4.50	30	30	90	-38.709785
4.50	30	30	120	-65.515653
4.50	30	30	150	2051.447191
4.50	30	30	180	21265.005611
4.50	30	60	0	18826.927682
4.50	30	60	30	1486.826896
4.50	30	60	60	-83.990911
4.50	30	60	90	-59.779566
4.50	30	60	120	-92.969564
4.50	30	60	150	1773.881977
4.50	30	60	180	18826.929551
4.50	30	90	0	24182.790926
4.50	30	90	30	1503.779451
4.50	30	90	60	-101.990516
4.50	30	90	90	-69.98306
4.50	30	90	120	-101.989751
4.50	30	90	150	1503.779546
4.50	30	90	180	24182.790661
4.50	60	0	0	41013.334822
4.50	60	0	30	2010.668757
4.50	60	0	60	-46.942772
4.50	60	0	90	-28.441953
4.50	60	0	120	-46.943222
4.50	60	0	150	2010.669267
4.50	60	0	180	41013.334409
4.50	60	30	0	21265.005163
4.50	60	30	30	1797.207887
4.50	60	30	60	-55.128214
4.50	60	30	90	-37.605948
4.50	60	30	120	-60.175035
4.50	60	30	150	1992.142517
4.50	60	30	180	21265.005611
4.50	60	60	0	18826.927712
4.50	60	60	30	1583.499277
4.50	60	60	60	-76.846404
4.50	60	60	90	-56.280187
4.50	60	60	120	-81.65408
4.50	60	60	150	1758.212967
4.50	60	60	180	18826.929561
4.50	60	90	0	24182.790926
4.50	60	90	30	1563.608881
4.50	60	90	60	-89.943828
4.50	60	90	90	-65.371008
4.50	60	90	120	-89.943226
4.50	60	90	150	1563.608681
4.50	60	90	180	24182.790661
4.50	90	0	0	41013.334822
4.50	90	0	30	2010.666396
4.50	90	0	60	-46.607957
4.50	90	0	90	-28.646192
4.50	90	0	120	-46.608081
4.50	90	0	150	2010.666289
4.50	90	0	180	41013.334409
4.50	90	30	0	21265.005163
4.50	90	30	30	1899.002236
4.50	90	30	60	-55.708131
4.50	90	30	90	-37.140076
4.50	90	30	120	-55.707718
4.50	90	30	150	1899.002336
4.50	90	30	180	21265.005611
4.50	90	60	0	18826.927663
4.50	90	60	30	1687.687861
4.50	90	60	60	-74.428109
4.50	90	60	90	-54.654855
4.50	90	60	120	-74.428352
4.50	90	60	150	1687.688538
4.50	90	60	180	18826.929551
4.50	90	90	0	24182.790926
4.50	90	90	30	1587.906344
4.50	90	90	60	-83.75245
4.50	90	90	90	-63.173901
4.50	90	90	120	-83.752677
4.50	90	90	150	1587.907282
4.50	90	90	180	24182.790661
4.60	0	0	0	54430.817106
4.60	0	0	30	1629.355134
4.60	0	0	60	-43.418473
4.60	0	0	90	-24.987639
4.60	0	0	120	-43.418885
4.60	0	0	150	1629.355221
4.60	0	0	180	54430.817582
4.60	0	30	0	15881.562407
4.60	0	30	30	1379.841784
4.60	0	30	60	-52.338494
4.60	0	30	90	-35.488545
4.60	0	30	120	-64.017223
4.60	0	30	150	1630.128065
4.60	0	30	180	15881.561583
4.60	0	60	0	18076.753837
4.60	0	60	30	1154.808352
4.60	0	60	60	-80.873756
4.60	0	60	90	-56.384509
4.60	0	60	120	-92.641801
4.60	0	60	150	1356.678784
4.60	0	60	180	18076.753868
4.60	0	90	0	31207.61028
4.60	0	90	30	1133.711742
4.60	0	90	60	-100.779999
4.60	0	90	90	-66.453211
4.60	0	90	120	-100.780584
4.60	0	90	150	1133.712297
4.60	0	90	180	31207.60993
4.60	30	0	0	54430.817106
4.60	30	0	30	1629.399951
4.60	30	0	60	-44.228505
4.60	30	0	90	-24.516977
4.60	30	0	120	-44.22904
4.60	30	0	150	1629.400094
4.60	30	0	180	54430.817582
4.60	30	30	0	15881.562407
4.60	30	30	30	1403.687232
4.60	30	30	60	-52.389883
4.60	30	30	90	-34.345093
4.60	30	30	120	-62.247546
4.60	30	30	150	1623.307732
4.60	30	30	180	15881.561583
4.60	30	60	0	18076.753837
4.60	30	60	30	1193.422006
4.60	30	60	60	-78.071607
4.60	30	60	90	-54.052533
4.60	30	60	120	-87.895784
4.60	30	60	150	1377.023935
4.60	30	60	180	18076.753868
4.60	30	90	0	31207.61028
4.60	30	90	30	1174.756652
4.60	30	90	60	-95.589305
4.60	30	90	90	-63.589419
4.60	30	90	120	-95.59035
4.60	30	90	150	1174.757202
4.60	30	90	180	31207.60993
4.60	60	0	0	54430.817106
4.60	60	0	30	1629.577087
4.60	60	0	60	-44.216921
4.60	60	0	90	-24.78438
4.60	60	0	120	-44.216703
4.60	60	0	150	1629.576767
4.60	60	0	180	54430.817582
4.60	60	30	0	15881.562407
4.60	60	30	30	1464.6035
4.60	60	30	60	-51.380154
4.60	60	30	90	-33.307257
4.60	60	30	120	-56.887606
4.60	60	30	150	1594.456368
4.60	60	30	180	15881.561583
4.60	60	60	0	18076.753837
4.60	60	60	30	1280.648737
4.60	60	60	60	-71.430652
4.60	60	60	90	-50.71954
4.60	60	60	120	-76.769041
4.60	60	60	150	1396.173185
4.60	60	60	180	18076.753868
4.60	60	90	0	31207.61028
4.60	60	90	30	1247.25324
4.60	60	90	60	-83.968922
4.60	60	90	90	-59.187813
4.60	60	90	120	-83.969233
4.60	60	90	150	1247.253536
4.60	60	90	180	31207.60993
4.60	90	0	0	54430.817106
4.60	90	0	30	1629.580566
4.60	90	0	60	-43.880856
4.60	90	0	90	-24.987333
4.60	90	0	120	-43.881162
4.60	90	0	150	1629.580437
4.60	90	0	180	54430.817582
4.60	90	30	0	15881.562407
4.60	90	30	30	1537.254701
4.60	90	30	60	-52.254663
4.60	90	30	90	-32.873688
4.60	90	30	120	-52.25459
4.60	90	30	150	1537.254556
4.60	90	30	180	15881.561583
4.60	90	60	0	18076.753837
4.60	90	60	30	1361.930661
4.60	90	60	60	-69.437643
4.60	90	60	90	-49.171562
4.60	90	60	120	-69.437529
4.60	90	60	150	1361.930358
4.60	90	60	180	18076.753868
4.60	90	90	0	31207.61028
4.60	90	90	30	1278.857768
4.60	90	90	60	-77.970813
4.60	90	90	90	-57.090269
4.60	90	90	120	-77.970381
4.60	90	90	150	1278.858271
4.60	90	90	180	31207.60993
4.70	0	0	0	25600.454342
4.70	0	0	30	1298.585948
4.70	0	0	60	-40.275683
4.70	0	0	90	-21.774911
4.70	0	0	120	-40.276033
4.70	0	0	150	1298.586079
4.70	0	0	180	25600.454655
4.70	0	30	0	25463.438239
4.70	0	30	30	1111.939807
4.70	0	30	60	-47.932311
4.70	0	30	90	-31.582097
4.70	0	30	120	-60.250204
4.70	0	30	150	1257.351716
4.70	0	30	180	25463.439279
4.70	0	60	0	17172.690848
4.70	0	60	30	908.672012
4.70	0	60	60	-74.593972
4.70	0	60	90	-51.152721
4.70	0	60	120	-87.084211
4.70	0	60	150	1016.0343
4.70	0	60	180	17172.690701
4.70	0	90	0	38050.107598
4.70	0	90	30	856.394924
4.70	0	90	60	-93.974917
4.70	0	90	90	-60.596669
4.70	0	90	120	-93.975208
4.70	0	90	150	856.395061
4.70	0	90	180	38050.107339
4.70	30	0	0	25600.454342
4.70	30	0	30	1298.597133
4.70	30	0	60	-41.085973
4.70	30	0	90	-21.305148
4.70	30	0	120	-41.085436
4.70	30	0	150	1298.59697
4.70	30	0	180	25600.454655
4.70	30	30	0	25463.438239
4.70	30	30	30	1130.56943
4.70	30	30	60	-48.093574
4.70	30	30	90	-30.472443
4.70	30	30	120	-58.533408
4.70	30	30	150	1259.426947
4.70	30	30	180	25463.439279
4.70	30	60	0	17172.690848
4.70	30	60	30	944.024075
4.70	30	60	60	-72.019608
4.70	30	60	90	-48.906304
4.70	30	60	120	-82.5115
4.70	30	60	150	1045.307285
4.70	30	60	180	17172.690701
4.70	30	90	0	38050.107598
4.70	30	90	30	899.68968
4.70	30	90	60	-89.033459
4.70	30	90	90	-57.83581
4.70	30	90	120	-89.033203
4.70	30	90	150	899.689944
4.70	30	90	180	38050.107339
4.70	60	0	0	25600.454342
4.70	60	0	30	1298.799133
4.70	60	0	60	-41.074305
4.70	60	0	90	-21.57089
4.70	60	0	120	-41.074016
4.70	60	0	150	1298.798935
4.70	60	0	180	25600.454656
4.70	60	30	0	25463.438239
4.70	60	30	30	1176.249873
4.70	60	30	60	-47.343498
4.70	60	30	90	-29.498149
4.70	60	30	120	-53.203071
4.70	60	30	150	1253.673761
4.70	60	30	180	25463.439279
4.70	60	60	0	17172.690849
4.70	60	60	30	1020.767388
4.70	60	60	60	-65.868467
4.70	60	60	90	-45.729282
4.70	60	60	120	-71.633768
4.70	60	60	150	1088.418529
4.70	60	60	180	17172.690701
4.70	60	90	0	38050.107598
4.70	60	90	30	978.618559
4.70	60	90	60	-77.866683
4.70	60	90	90	-53.626249
4.70	60	90	120	-77.867242
4.70	60	90	150	978.618654
4.70	60	90	180	38050.107339
4.70	90	0	0	25600.454342
4.70	90	0	30	1298.807073
4.70	90	0	60	-40.737906
4.70	90	0	90	-21.774674
4.70	90	0	120	-40.73759
4.70	90	0	150	1298.807185
4.70	90	0	180	25600.454655
4.70	90	30	0	25463.438239
4.70	90	30	30	1224.451859
4.70	90	30	60	-48.461024
4.70	90	30	90	-29.092862
4.70	90	30	120	-48.461356
4.70	90	30	150	1224.452999
4.70	90	30	180	25463.439279
4.70	90	60	0	17172.690848
4.70	90	60	30	1081.939795
4.70	90	60	60	-64.26234
4.70	90	60	90	-44.256786
4.70	90	60	120	-64.262278
4.70	90	60	150	1081.939527
4.70	90	60	180	17172.690701
4.70	90	90	0	38050.107598
4.70	90	90	30	1014.223667
4.70	90	90	60	-72.07769
4.70	90	90	90	-51.624191
4.70	90	90	120	-72.078073
4.70	90	90	150	1014.224415
4.70	90	90	180	38050.107339
4.80	0	0	0	23100.806604
4.80	0	0	30	1017.949006
4.80	0	0	60	-36.97312
4.80	0	0	90	-18.982918
4.80	0	0	120	-36.972343
4.80	0	0	150	1017.949022
4.80	0	0	180	23100.807359
4.80	0	30	0	23520.926151
4.80	0	30	30	883.704262
4.80	0	30	60	-43.505663
4.80	0	30	90	-28.143545
4.80	0	30	120	-56.293772
4.80	0	30	150	947.066346
4.80	0	30	180	23520.926947
4.80	0	60	0	24999.060066
4.80	0	60	30	703.759781
4.80	0	60	60	-68.402266
4.80	0	60	90	-46.473018
4.80	0	60	120	-81.43964
4.80	0	60	150	737.870711
4.80	0	60	180	24999.059547
4.80	0	90	0	6799.146194
4.80	0	90	30	629.85714
4.80	0	90	60	-87.225351
4.80	0	90	90	-55.336957
4.80	0	90	120	-87.225295
4.80	0	90	150	629.856768
4.80	0	90	180	6799.146099
4.80	30	0	0	23100.806604
4.80	30	0	30	1017.934139
4.80	30	0	60	-37.781895
4.80	30	0	90	-18.511599
4.80	30	0	120	-37.781875
4.80	30	0	150	1017.934713
4.80	30	0	180	23100.807359
4.80	30	30	0	23520.926151
4.80	30	30	30	897.766225
4.80	30	30	60	-43.76761
4.80	30	30	90	-27.065684
4.80	30	30	120	-54.640447
4.80	30	30	150	955.269718
4.80	30	30	180	23520.926948
4.80	30	60	0	24999.060066
4.80	30	60	30	735.470294
4.80	30	60	60	-66.051273
4.80	30	60	90	-44.306353
4.80	30	60	120	-77.053108
4.80	30	60	150	772.616756
4.80	30	60	180	24999.059547
4.80	30	90	0	6799.146195
4.80	30	90	30	673.464911
4.80	30	90	60	-82.53883
4.80	30	90	90	-52.674109
4.80	30	90	120	-82.538683
4.80	30	90	150	673.464835
4.80	30	90	180	6799.146099
4.80	60	0	0	23100.806604
4.80	60	0	30	1018.155836
4.80	60	0	60	-37.770893
4.80	60	0	90	-18.779342
4.80	60	0	120	-37.770991
4.80	60	0	150	1018.155582
4.80	60	0	180	23100.807359
4.80	60	30	0	23520.926151
4.80	60	30	30	930.342149
4.80	60	30	60	-43.248653
4.80	60	30	90	-26.150197
4.80	60	30	120	-49.370759
4.80	60	30	150	966.572693
4.80	60	30	180	23520.926947
4.80	60	60	0	24999.060066
4.80	60	60	30	801.615162
4.80	60	60	60	-60.37356
4.80	60	60	90	-41.281342
4.80	60	60	120	-66.470024
4.80	60	60	150	831.560378
4.80	60	60	180	24999.059547
4.80	60	90	0	6799.146194
4.80	60	90	30	754.444588
4.80	60	90	60	-71.844612
4.80	60	90	90	-48.647517
4.80	60	90	120	-71.844564
4.80	60	90	150	754.444565
4.80	60	90	180	6799.146099
4.80	90	0	0	23100.806604
4.80	90	0	30	1018.167512
4.80	90	0	60	-37.435201
4.80	90	0	90	-18.982244
4.80	90	0	120	-37.435886
4.80	90	0	150	1018.167142
4.80	90	0	180	23100.807359
4.80	90	30	0	23520.926151
4.80	90	30	30	959.02129
4.80	90	30	60	-44.566456
4.80	90	30	90	-25.773369
4.80	90	30	120	-44.566864
4.80	90	30	150	959.021004
4.80	90	30	180	23520.926947
4.80	90	60	0	24999.060066
4.80	90	60	30	845.644198
4.80	90	60	60	-59.113975
4.80	90	60	90	-39.87886
4.80	90	60	120	-59.114406
4.80	90	60	150	845.644105
4.80	90	60	180	24999.059547
4.80	90	90	0	6799.146194
4.80	90	90	30	791.779975
4.80	90	90	60	-66.273901
4.80	90	90	90	-46.735739
4.80	90	90	120	-66.274026
4.80	90	90	150	791.780151
