R,theta,E_cm
17.0,50.0,0.015434553559681206
18.0,50.0,0.015002186748413493
19.0,50.0,0.014427381884646736
20.0,50.0,0.01376830062734001
21.0,50.0,0.013047327480265807
22.0,50.0,0.012497982377443009
23.0,50.0,0.011836047306432534
24.0,50.0,0.011227442684078284
25.0,50.0,0.010714751153546729
50.0,50.0,0.0036294521981324124
100.0,50.0,0.0
2.5,55.0,1217.2626893533686
2.6,55.0,845.2876720638249
2.7,55.0,577.1513619386385
2.8,55.0,384.6440226247599
2.9,55.0,249.08801744067426
3.0,55.0,157.20078501525137
3.1,55.0,93.67383492650423
3.2,55.0,48.01188268460498
3.3,55.0,20.42184458547979
3.4,55.0,3.3783218413481433
3.5,55.0,-6.9793454701757325
3.6,55.0,-12.892131807601796
3.7,55.0,-15.892472027813062
3.8,55.0,-17.127319696969384
3.9,55.0,-17.041193461386644
4.0,55.0,-16.279969848250666
4.1,55.0,-15.145740982033212
4.2,55.0,-13.835798314827985
4.3,55.0,-12.47707960181581
4.4,55.0,-11.14867977440307
4.5,55.0,-9.897329152452668
4.6,55.0,-8.752622566921952
4.7,55.0,-7.714599306872366
4.8,55.0,-6.788750409286453
4.9,55.0,-5.970242380810395
5.0,55.0,-5.251132218916609
5.1,55.0,-4.621998976184716
5.2,55.0,-4.0728857433861565
5.3,55.0,-3.594106885778177
5.4,55.0,-3.176764243421702
5.5,55.0,-2.8128241685567223
5.6,55.0,-2.495126083924487
5.7,55.0,-2.217481458640806
5.8,55.0,-1.9745256749918358
5.9,55.0,-1.761403301125844
6.0,55.0,-1.5742533329505128
6.2,55.0,-1.2642721944923774
6.4,55.0,-1.0217762116932956
6.6,55.0,-0.8316115402186849
6.8,55.0,-0.6802385712838432
7.0,55.0,-0.5592228943549371
7.2,55.0,-0.46165062019625797
7.4,55.0,-0.38194796682246973
7.6,55.0,-0.31784074412820235
7.8,55.0,-0.26471756967668714
8.0,55.0,-0.22080530507588067
8.2,55.0,-0.18449344812563254
8.4,55.0,-0.15406724041740405
8.6,55.0,-0.1286983866953274
8.8,55.0,-0.10729500224173691
9.0,55.0,-0.0893015945583889
9.5,55.0,-0.055414490558029994
10.0,55.0,-0.032716204510703194
10.5,55.0,-0.017289332856106513
11.0,55.0,-0.006716801430513186
11.5,55.0,0.0005543915187492132
12.0,55.0,0.005680661207194078
12.5,55.0,0.009255023884616805
13.0,55.0,0.011606036159754324
13.5,55.0,0.01329686931701275
14.0,55.0,0.014357371440703447
14.5,55.0,0.015079442448350022
15.0,55.0,0.015414801426144749
16.0,55.0,0.01568036516561975
17.0,55.0,0.015398779523416693
18.0,55.0,0.014896620592751333
19.0,55.0,0.014326643820365349
20.0,55.0,0.013719358502051193
21.0,55.0,0.013098465326699369
22.0,55.0,0.012439384069392646
23.0,55.0,0.011868091111888647
24.0,55.0,0.011256632675830644
25.0,55.0,0.010706192831357556
50.0,55.0,0.003642401962611075
100.0,55.0,0.0
2.5,60.0,1100.7438499277318
2.6,60.0,758.0371565802037
2.7,60.0,513.1611377777305
2.8,60.0,340.9644484245044
2.9,60.0,219.75077714762986
3.0,60.0,135.06264706556334
3.1,60.0,76.43396907908348
3.2,60.0,41.11443944081655
3.3,60.0,15.15170454818665
3.4,60.0,0.2345349778532524
3.5,60.0,-8.733637791141751
3.6,60.0,-13.754360935706497
3.7,60.0,-16.330475570270462
3.8,60.0,-17.06024320119486
3.9,60.0,-16.79200767142766
4.0,60.0,-15.933935174444684
4.1,60.0,-14.756213897322306
4.2,60.0,-13.436153450006525
4.3,60.0,-12.088069818402271
4.4,60.0,-10.782905770235773
4.5,60.0,-9.56672024932179
4.6,60.0,-8.450215496817403
4.7,60.0,-7.445658386092803
4.8,60.0,-6.551914456025003
4.9,60.0,-5.763290095642329
5.0,60.0,-5.071221184679461
5.1,60.0,-4.466037888852905
5.2,60.0,-3.9378678030089556
5.3,60.0,-3.4771879192399866
5.4,60.0,-3.075471653507916
5.5,60.0,-2.7249814248501587
5.6,60.0,-2.4188568928042082
5.7,60.0,-2.15118036744151
5.8,60.0,-1.9167507343004524
5.9,60.0,-1.711090936680433
6.0,60.0,-1.5303401919326016
6.2,60.0,-1.2303629243127916
6.4,60.0,-0.9958259690629401
6.6,60.0,-0.81101648056288
6.8,60.0,-0.6641842224093826
7.0,60.0,-0.5472171932819302
7.2,60.0,-0.45136559724589875
7.4,60.0,-0.3727504433853309
7.6,60.0,-0.3109435348877808
7.8,60.0,-0.2590867270118865
8.0,60.0,-0.21624615834611802
8.2,60.0,-0.18060282051139254
8.4,60.0,-0.1509111938072759
8.6,60.0,-0.12597031857309957
8.8,60.0,-0.10503748589380962
9.0,60.0,-0.08739457955495766
9.5,60.0,-0.054107958503855115
10.0,60.0,-0.03194233756406405
10.5,60.0,-0.016757325841129784
11.0,60.0,-0.006380787479081534
11.5,60.0,0.0008460731117271792
12.0,60.0,0.005777010948108056
12.5,60.0,0.009326793400613554
13.0,60.0,0.011646201638308326
13.5,60.0,0.013317500986575937
14.0,60.0,0.014407411426564636
14.5,60.0,0.015035986507000986
15.0,60.0,0.015385611434392389
16.0,60.0,0.015659293728043196
17.0,60.0,0.01541589616779504
18.0,60.0,0.014965976063057695
19.0,60.0,0.014313697174808767
20.0,60.0,0.013727040407135719
21.0,60.0,0.013097585790672639
22.0,60.0,0.012535072598825537
23.0,60.0,0.011814099451751332
24.0,60.0,0.011234687940071524
25.0,60.0,0.010702459481627074
50.0,60.0,0.0036549119590763724
100.0,60.0,0.0
2.5,65.0,998.3984400261401
2.6,65.0,684.8533769839901
2.7,65.0,460.688421606078
2.8,65.0,302.0702156566372
2.9,65.0,192.52411595520417
3.0,65.0,115.25150753739406
3.1,65.0,66.64966826555477
3.2,65.0,31.882472215750894
3.3,65.0,10.806820385991783
3.4,65.0,-2.3413873938779757
3.5,65.0,-10.168144161775258
3.6,65.0,-14.462915682819068
3.7,65.0,-16.54202606666735
3.8,65.0,-17.011500297053942
3.9,65.0,-16.587996345765198
4.0,65.0,-15.64168868229948
4.1,65.0,-14.419800988972714
4.2,65.0,-13.085395458769227
4.3,65.0,-11.74312132168655
4.4,65.0,-10.461660753845814
4.5,65.0,-9.266712696968577
4.6,65.0,-8.179655949045669
4.7,65.0,-7.205066127834358
4.8,65.0,-6.340293287972691
4.9,65.0,-5.578475336163953
5.0,65.0,-4.910523833270774
5.1,65.0,-4.326565709809045
5.2,65.0,-3.8168756084443944
5.3,65.0,-3.3722645609429502
5.4,65.0,-2.9844116293940157
5.5,65.0,-2.6459251244126665
5.6,65.0,-2.3501413598114214
5.7,65.0,-2.0913640922483725
5.8,65.0,-1.8646018050635667
5.9,65.0,-1.6655925255420037
6.0,65.0,-1.490453747742541
6.2,65.0,-1.1998392690030766
6.4,65.0,-0.9724442398579349
6.6,65.0,-0.7924763601469452
6.8,65.0,-0.6503893610416042
7.0,65.0,-0.5347536656367116
7.2,65.0,-0.441990738137101
7.4,65.0,-0.36661612872366905
7.6,65.0,-0.3048858147145744
7.8,65.0,-0.25405987920260503
8.0,65.0,-0.21216765934143084
8.2,65.0,-0.17727602227411765
8.4,65.0,-0.14808128664127224
8.6,65.0,-0.12358704104903823
8.8,65.0,-0.10308745159812062
9.0,65.0,-0.08577792684046429
9.5,65.0,-0.05315807207067508
10.0,65.0,-0.031246162966452717
10.5,65.0,-0.016271410256660204
11.0,65.0,-0.006066715144486921
11.5,65.0,0.0010457964060806547
12.0,65.0,0.005895748311716602
12.5,65.0,0.009345890560513085
13.0,65.0,0.01168834139453935
13.5,65.0,0.01328963029886367
14.0,65.0,0.01438041715595702
14.5,65.0,0.014990996055988292
15.0,65.0,0.015430823328872805
16.0,65.0,0.015519272840156617
17.0,65.0,0.015295845737990562
18.0,65.0,0.014838022284700969
19.0,65.0,0.014262559328375205
20.0,65.0,0.013611818068712011
21.0,65.0,0.012995531541273237
22.0,65.0,0.012378371715651895
23.0,65.0,0.011746284728952788
24.0,65.0,0.011213837945962694
25.0,65.0,0.01061664857842345
50.0,65.0,0.003548687710855205
100.0,65.0,0.0
2.5,70.0,914.6805102754406
2.6,70.0,622.8802646968115
2.7,70.0,415.60415973301656
2.8,70.0,270.73570707019513
2.9,70.0,171.00280047916846
3.0,70.0,103.4300243339145
3.1,70.0,57.79694902820161
3.2,70.0,26.366102708695617
3.3,70.0,7.415800838971842
3.4,70.0,-4.356316596032693
3.5,70.0,-11.2994544561098
3.6,70.0,-15.140940193696332
3.7,70.0,-16.71911005067112
3.8,70.0,-16.975539381216205
3.9,70.0,-16.41891045692864
4.0,70.0,-15.393715488699444
4.1,70.0,-14.131260328308473
4.2,70.0,-12.783626183278786
4.3,70.0,-11.451589003438283
4.4,70.0,-10.18228601258127
4.5,70.0,-9.01051776589354
4.6,70.0,-7.949182350433803
4.7,70.0,-7.00051423371581
4.8,70.0,-6.1605084484418455
4.9,70.0,-5.4213266755850436
5.0,70.0,-4.773557399345393
5.1,70.0,-4.207354772190703
5.2,70.0,-3.713167918644559
5.3,70.0,-3.282107237090073
5.4,70.0,-2.9060282395143355
5.5,70.0,-2.5777203117916563
5.6,70.0,-2.290812759274807
5.7,70.0,-2.039663111957469
5.8,70.0,-1.8195754895658676
5.9,70.0,-1.6262271191179622
6.0,70.0,-1.4562969100038854
6.2,70.0,-1.1734154024601713
6.4,70.0,-0.9518768325652966
6.6,70.0,-0.776568179555792
6.8,70.0,-0.6368422917952854
7.0,70.0,-0.5246896557428281
7.2,70.0,-0.43392658108129994
7.4,70.0,-0.36008829342525334
7.6,70.0,-0.2995372189034579
7.8,70.0,-0.24965985363955057
8.0,70.0,-0.2084866326477736
8.2,70.0,-0.17422664279914613
8.4,70.0,-0.14554503846484565
8.6,70.0,-0.12155909607977577
8.8,70.0,-0.101345920362442
9.0,70.0,-0.08427101339937693
9.5,70.0,-0.052135539704393635
10.0,70.0,-0.030506314102946703
10.5,70.0,-0.015825875356368188
11.0,70.0,-0.005768012857905518
11.5,70.0,0.001185823531811394
12.0,70.0,0.006061450404014864
12.5,70.0,0.00938649268815837
13.0,70.0,0.011733113521006403
13.5,70.0,0.013331548611626972
14.0,70.0,0.01437032120518211
14.5,70.0,0.015040377949290473
15.0,70.0,0.015394827849140568
16.0,70.0,0.015569970918576814
17.0,70.0,0.015295845737990562
18.0,70.0,0.014827926333926059
19.0,70.0,0.014271997186591109
20.0,70.0,0.013625644250295324
21.0,70.0,0.013004529631475777
22.0,70.0,0.012344571957064404
23.0,70.0,0.011796761363905261
24.0,70.0,0.011189476045591108
25.0,70.0,0.010530613112830026
50.0,70.0,0.003572388399745705
100.0,70.0,0.0
2.5,75.0,847.2967750883438
2.6,75.0,573.2901934947209
2.7,75.0,381.05192810493514
2.8,75.0,247.6717770652761
2.9,75.0,155.45008044337635
3.0,75.0,92.78225238136798
3.1,75.0,50.40287968740516
3.2,75.0,22.202864091279974
3.3,75.0,4.8315768354575965
3.4,75.0,-5.912533065358509
3.5,75.0,-12.1850089108326
3.6,75.0,-15.551516434404446
3.7,75.0,-16.532840838021052
3.8,75.0,-16.93883905316405
3.9,75.0,-16.271650005081618
4.0,75.0,-15.182985390447717
4.1,75.0,-13.890821701913874
4.2,75.0,-12.541226110452605
4.3,75.0,-11.212290327469534
4.4,75.0,-9.95884920744862
4.5,75.0,-8.806793733500692
4.6,75.0,-7.766427364524522
4.7,75.0,-6.838460316504931
4.8,75.0,-6.017737790973203
4.9,75.0,-5.2960808451842025
5.0,75.0,-4.66394738030825
5.1,75.0,-4.111588774971174
5.2,75.0,-3.6295816677069004
5.3,75.0,-3.209231782512763
5.4,75.0,-2.842539717393197
5.5,75.0,-2.5224050247882444
5.6,75.0,-2.242586722901085
5.7,75.0,-1.9977175616476388
5.8,75.0,-1.7828703334223335
5.9,75.0,-1.5941906275341289
6.0,75.0,-1.4279126980088923
6.2,75.0,-1.1519488099316952
6.4,75.0,-0.9351396986257168
6.6,75.0,-0.7634690561365336
6.8,75.0,-0.6265717562379907
7.0,75.0,-0.5164369723229428
7.2,75.0,-0.42731951892419273
7.4,75.0,-0.3546780271678371
7.6,75.0,-0.2950803478665624
7.8,75.0,-0.24609339119175802
8.0,75.0,-0.20552943291489428
8.2,75.0,-0.17157253679513773
8.4,75.0,-0.1433744371185385
8.6,75.0,-0.11972209463920991
8.8,75.0,-0.09978458173104812
9.0,75.0,-0.08302527849331924
9.5,75.0,-0.051175557320438686
10.0,75.0,-0.02994994830652047
10.5,75.0,-0.015435651420253578
11.0,75.0,-0.005419267466540845
11.5,75.0,0.00142021988293493
12.0,75.0,0.00617491678930719
12.5,75.0,0.009510931441330257
13.0,75.0,0.01182024372825012
13.5,75.0,0.01337697883065303
14.0,75.0,0.014354299302454052
14.5,75.0,0.015028962694475468
15.0,75.0,0.015450135694395897
16.0,75.0,0.015600037327433825
17.0,75.0,0.015367393810519587
18.0,75.0,0.014869186554130352
19.0,75.0,0.014324451218142685
20.0,75.0,0.013635078989589147
21.0,75.0,0.013017039627941073
22.0,75.0,0.01243433453454415
23.0,75.0,0.011763179929863412
24.0,75.0,0.01120703245798282
25.0,75.0,0.010643421405563345
50.0,75.0,0.0035996041138210443
100.0,75.0,0.0
2.5,80.0,799.1423262945369
2.6,80.0,537.1272292218123
2.7,80.0,357.20624066414047
2.8,80.0,231.0893084069468
2.9,80.0,144.23589759141538
3.0,80.0,85.27176448324873
3.1,80.0,44.63791434385921
3.2,80.0,19.1871540632125
3.3,80.0,2.9251543586053845
3.4,80.0,-7.076753136983764
3.5,80.0,-12.548049575899352
3.6,80.0,-15.856565537165629
3.7,80.0,-16.94988235780741
3.8,80.0,-16.892698022439056
3.9,80.0,-16.143919500999875
4.0,80.0,-15.0134860073974
4.1,80.0,-13.710536459405494
4.2,80.0,-12.357310539328989
4.3,80.0,-11.037881517788426
4.4,80.0,-9.798041461792891
4.5,80.0,-8.661159805756549
4.6,80.0,-7.63612878366652
4.7,80.0,-6.7226714227663615
4.8,80.0,-5.91527737370801
4.9,80.0,-5.205699214693133
5.0,80.0,-4.584471665942891
5.1,80.0,-4.041859707702308
5.2,80.0,-3.568544013270232
5.3,80.0,-3.155893520956725
5.4,80.0,-2.7959906817573064
5.5,80.0,-2.481801777449931
5.6,80.0,-2.207271277344693
5.7,80.0,-1.9668142150016754
5.8,80.0,-1.755903262934182
5.9,80.0,-1.570664261436558
6.0,80.0,-1.407455684963297
6.2,80.0,-1.1362168671516286
6.4,80.0,-0.9228603121401369
6.6,80.0,-0.7540233070477659
6.8,80.0,-0.6190549668884132
7.0,80.0,-0.5104363159481231
7.2,80.0,-0.42306631973700476
7.4,80.0,-0.34819430278440733
7.6,80.0,-0.2908131010543234
7.8,80.0,-0.24361749727651316
8.0,80.0,-0.20334872937996806
8.2,80.0,-0.16991725623067608
8.4,80.0,-0.14196452839200205
8.6,80.0,-0.1184910592129181
8.8,80.0,-0.09883447073547828
9.0,80.0,-0.08208592466000539
9.5,80.0,-0.05071465860997762
10.0,80.0,-0.02960229765680609
10.5,80.0,-0.015206956458693384
11.0,80.0,-0.005378662219973478
11.5,80.0,0.0015257891575191707
12.0,80.0,0.0062756579725106575
12.5,80.0,0.009539026691432327
13.0,80.0,0.011804664712457509
13.5,80.0,0.013378956227252133
14.0,80.0,0.014338717167739361
14.5,80.0,0.014975853689286965
15.0,80.0,0.015369589531664332
16.0,80.0,0.015544292833087213
17.0,80.0,0.015312089084186341
18.0,80.0,0.014828366101939423
19.0,80.0,0.014292628856154295
20.0,80.0,0.013613574021843391
21.0,80.0,0.012945054906320764
22.0,80.0,0.012385832177268697
23.0,80.0,0.011670563538679915
24.0,80.0,0.011081932493329845
25.0,80.0,0.010588116679230097
50.0,80.0,0.003541663898329688
100.0,80.0,0.0
2.5,85.0,768.8673696708873
2.6,85.0,519.5251332267248
2.7,85.0,343.3220793579513
2.8,85.0,221.2972849396166
2.9,85.0,137.46071751541504
3.0,85.0,80.06670371814333
3.1,85.0,41.7611188066162
3.2,85.0,17.304200445772537
3.3,85.0,1.7181415594601552
3.4,85.0,-7.817947054350568
3.5,85.0,-13.33993291667758
3.6,85.0,-16.041587480399976
3.7,85.0,-16.993392106800183
3.8,85.0,-16.848426698171565
3.9,85.0,-16.054101263236678
4.0,85.0,-14.9034541603867
4.1,85.0,-13.59175656929438
4.2,85.0,-12.242584786322189
4.3,85.0,-10.931459149398854
4.4,85.0,-9.701498304045005
4.5,85.0,-8.574544361007625
4.6,85.0,-7.558727105700931
4.7,85.0,-6.653629753448373
4.8,85.0,-5.853833694875967
4.9,85.0,-5.151189398673802
5.0,85.0,-4.536298960017825
5.1,85.0,-3.9994084865555495
5.2,85.0,-3.531281172026232
5.3,85.0,-3.123240084752894
5.4,85.0,-2.7675362378749027
5.5,85.0,-2.4568709950476078
5.6,85.0,-2.1857186493506235
5.7,85.0,-1.9477717173305298
5.8,85.0,-1.7393136165819494
5.9,85.0,-1.5561168260031846
6.0,85.0,-1.3949021764160532
6.2,85.0,-1.126960305638426
6.4,85.0,-0.9154440456492173
6.6,85.0,-0.7481901118372979
6.8,85.0,-0.6149395991058113
7.0,85.0,-0.5067717478062852
7.2,85.0,-0.4196117891648409
7.4,85.0,-0.3483977594284913
7.6,85.0,-0.2899988503045846
7.8,85.0,-0.24185160414046294
8.0,85.0,-0.20200620496498303
8.2,85.0,-0.16871234177680933
8.4,85.0,-0.1409744795991901
8.6,85.0,-0.11758879871990885
8.8,85.0,-0.0980860635497831
9.0,85.0,-0.08150607338031222
9.5,85.0,-0.05026429873722691
10.0,85.0,-0.029235556085036335
10.5,85.0,-0.014947100346625887
11.0,85.0,-0.005165555630972136
11.5,85.0,0.0016135774573218954
12.0,85.0,0.006387811291607051
12.5,85.0,0.009573263099111103
13.0,85.0,0.011947321089502196
13.5,85.0,0.01336052027883369
14.0,85.0,0.014424531189865064
14.5,85.0,0.01505837412969555
15.0,85.0,0.015417873564394143
16.0,85.0,0.015657980661847263
17.0,85.0,0.0153794671578936
18.0,85.0,0.014841312747496005
19.0,85.0,0.01425663337642206
20.0,85.0,0.013691266370871204
21.0,85.0,0.013008041537738536
22.0,85.0,0.012400316451411016
23.0,85.0,0.011808834711279276
24.0,85.0,0.011198255811248004
25.0,85.0,0.010609403322430211
50.0,85.0,0.0036950743187082937
100.0,85.0,0.0
2.5,90.0,761.5472002913122
2.6,90.0,512.7678785253605
2.7,90.0,338.6822252421369
2.8,90.0,217.9814319387181
2.9,90.0,135.24356987812345
3.0,90.0,78.22300094288155
3.1,90.0,40.78250974280082
3.2,90.0,16.657927547255184
3.3,90.0,1.3016708897443647
3.4,90.0,-8.073485539657456
3.5,90.0,-13.091831554093563
3.6,90.0,-16.095080031912417
3.7,90.0,-17.00074955665851
3.8,90.0,-16.827614580252483
3.9,90.0,-16.01605731290897
4.0,90.0,-14.859332297984233
4.1,90.0,-13.547906639470277
4.2,90.0,-12.202150759220281
4.3,90.0,-10.895336040256158
4.4,90.0,-9.669505486727067
4.5,90.0,-8.546139299018522
4.6,90.0,-7.533356938912658
4.7,90.0,-6.630972072647613
4.8,90.0,-5.833603623957723
4.9,90.0,-5.133184360530016
5.0,90.0,-4.520296628525824
5.1,90.0,-3.9853327038759714
5.2,90.0,-3.5189164144054614
5.3,90.0,-3.1123826772223024
5.4,90.0,-2.7579548531026936
5.5,90.0,-2.4485981197261726
5.6,90.0,-2.1782317143232017
5.7,90.0,-1.9414855267581528
5.8,90.0,-1.733859236290625
5.9,90.0,-1.551333597197619
6.0,90.0,-1.3906107891469102
6.2,90.0,-1.1233018848920089
6.4,90.0,-0.9129973448446469
6.6,90.0,-0.7461946504415049
6.8,90.0,-0.6128800532180282
7.0,90.0,-0.5056386028684152
7.2,90.0,-0.41859364824084894
7.4,90.0,-0.34757692463424034
7.6,90.0,-0.2893013626407773
7.8,90.0,-0.24138566213299753
8.0,90.0,-0.2015389467723996
8.2,90.0,-0.16837062331689226
8.4,90.0,-0.14066151136301203
8.6,90.0,-0.1178260551225803
8.8,90.0,-0.0978606652888621
9.0,90.0,-0.08139655866929602
9.5,90.0,-0.0501646585335179
10.0,90.0,-0.02927681942416271
10.5,90.0,-0.014960271554572274
11.0,90.0,-0.005248955607407453
11.5,90.0,0.0015442219870155328
12.0,90.0,0.006287288432949225
12.5,90.0,0.00956206928776382
13.0,90.0,0.011831877307610768
13.5,90.0,0.013346690978328298
14.0,90.0,0.014328618098042369
14.5,90.0,0.01502369483508133
15.0,90.0,0.015347201908969765
16.0,90.0,0.015513783537294757
17.0,90.0,0.01521946645515868
18.0,90.0,0.01472894110385397
19.0,90.0,0.01416489028342113
20.0,90.0,0.013550141384568093
21.0,90.0,0.012918054397868986
22.0,90.0,0.012344787162687965
23.0,90.0,0.011695801856156152
24.0,90.0,0.011111122485082206
25.0,90.0,0.010583503793472886
50.0,90.0,0.0035528545907548906
100.0,90.0,0.0
