R	Gamma	E
3.10	130	-79.10233147582
3.10	140	-79.101414578596
3.10	150	-79.099471968064
3.10	160	-79.096224174703
3.10	170	-79.092565282852
3.10	180	-79.090853107166
3.20	0	-79.09753754504
3.20	10	-79.097932548838
3.20	20	-79.098961741386
3.20	30	-79.100261547403
3.20	40	-79.101474267289
3.20	50	-79.102394648882
3.20	60	-79.10298109968
3.20	70	-79.103290385137
3.20	80	-79.103408611627
3.20	90	-79.103411473435
3.20	100	-79.103352814213
3.20	110	-79.10326265433
3.20	120	-79.10313348852
3.20	130	-79.102879898143
3.20	140	-79.1022733391
3.20	150	-79.10095346092
3.20	160	-79.098725944128
3.20	170	-79.096221370938
3.20	180	-79.095054589589
3.30	0	-79.099384412366
3.30	10	-79.099670936993
3.30	20	-79.100418473327
3.30	30	-79.10136389961
3.30	40	-79.102246152835
3.30	50	-79.102913892251
3.30	60	-79.103335632488
3.30	70	-79.103553050305
3.30	80	-79.103630257802
3.30	90	-79.103624062861
3.30	100	-79.103575586861
3.30	110	-79.103509633196
3.30	120	-79.103425333976
3.30	130	-79.103267143562
3.30	140	-79.10287600159
3.30	150	-79.101993513384
3.30	160	-79.100480628296
3.30	170	-79.098777088474
3.30	180	-79.097985836747
3.40	0	-79.100734129382
3.40	10	-79.100941468844
3.40	20	-79.101483014052
3.40	30	-79.102168448805
3.40	40	-79.102807586251
3.40	50	-79.103289302236
3.40	60	-79.103590103681
3.40	70	-79.103740627894
3.40	80	-79.103788559399
3.40	90	-79.103776554611
3.40	100	-79.1037359694
3.40	110	-79.103686979139
3.40	120	-79.103632596231
3.40	130	-79.103537882416
3.40	140	-79.103293898286
3.40	150	-79.102715861309
3.40	160	-79.101700899934
3.40	170	-79.100551162426
3.40	180	-79.100017797372
3.50	0	-79.101716638038
3.50	10	-79.101866241375
3.50	20	-79.102257317134
3.50	30	-79.102752422626
3.50	40	-79.103213265796
3.50	50	-79.103558530729
3.50	60	-79.103770912921
3.50	70	-79.103872983468
3.50	80	-79.103900200781
3.50	90	-79.103884659626
3.50	100	-79.103850276736
3.50	110	-79.103813201934
3.50	120	-79.103778427374
3.50	130	-79.103724994714
3.50	140	-79.103579614713
3.50	150	-79.103211161195
3.50	160	-79.102541134229
3.50	170	-79.101772940572
3.50	180	-79.101416121794
3.60	0	-79.102428774439
3.60	10	-79.102536330131
3.60	20	-79.102817672067
3.60	30	-79.103173742818
3.60	40	-79.103504180308
3.60	50	-79.103749662833
3.60	60	-79.103897627175
3.60	70	-79.103964774829
3.60	80	-79.103977482584
3.60	90	-79.103959975606
3.60	100	-79.103930529494
3.60	110	-79.103901889771
3.60	120	-79.103879751352
3.60	130	-79.103852453942
3.60	140	-79.103771617702
3.60	150	-79.103545351552
3.60	160	-79.103112540334
3.60	170	-79.102606176132
3.60	180	-79.102369837145
3.70	0	-79.102942456495
3.70	10	-79.103019444023
3.70	20	-79.103220900952
3.70	30	-79.103475601591
3.70	40	-79.103710859526
3.70	50	-79.103883544152
3.70	60	-79.103984715638
3.70	70	-79.104026822988
3.70	80	-79.104029503738
3.70	90	-79.104011100604
3.70	100	-79.10398562538
3.70	110	-79.103963026819
3.70	120	-79.103948901967
3.70	130	-79.103937603318
3.70	140	-79.103897834549
3.70	150	-79.103766168101
3.70	160	-79.103494839789
3.70	170	-79.103167250353
3.70	180	-79.103012841737
3.80	0	-79.103310877343
3.80	10	-79.103365676869
3.80	20	-79.103509072784
3.80	30	-79.103689985062
3.80	40	-79.103855888794
3.80	50	-79.103975573488
3.80	60	-79.104042859995
3.80	70	-79.104067131412
3.80	80	-79.104063021285
3.80	90	-79.104044444836
3.80	100	-79.104022187281
3.80	110	-79.104003967215
3.80	120	-79.103994844874
3.80	130	-79.103992891449
3.80	140	-79.103978337679
3.80	150	-79.103908012661
3.80	160	-79.103744988485
3.80	170	-79.103538584873
3.80	180	-79.103439683961
3.90	0	-79.103573213501
3.90	10	-79.103611937227
3.90	20	-79.10371319224
3.90	30	-79.103840459846
3.90	40	-79.103955908783
3.90	50	-79.104037103352
3.90	60	-79.104079955503
3.90	70	-79.104091640675
3.90	80	-79.104083073083
3.90	90	-79.10406480498
3.90	100	-79.104045171561
3.90	110	-79.104030153916
3.90	120	-79.104024096095
3.90	130	-79.104027211386
3.90	140	-79.104027404174
3.90	150	-79.103995562182
3.90	160	-79.103903655374
3.90	170	-79.10377847185
3.90	180	-79.103716956428
4.00	0	-79.103758213829
4.00	10	-79.103785303351
4.00	20	-79.103856011917
4.00	30	-79.103944334627
4.00	40	-79.104023157539
4.00	50	-79.104076503601
4.00	60	-79.10410184486
4.00	70	-79.104104765669
4.00	80	-79.104093415868
4.00	90	-79.104075773192
4.00	100	-79.104058292613
4.00	110	-79.104045628886
4.00	120	-79.104041394619
4.00	130	-79.104046899993
4.00	140	-79.104055083519
4.00	150	-79.104046376544
4.00	160	-79.103999833941
