R	Gamma	E
5.20	130	-17.176376
5.20	140	-34.506913
5.20	150	-20.585241
5.20	160	593.664898
5.20	170	4847.461033
5.20	180	10922.301562
5.30	0	1867.716934
5.30	10	1179.491531
5.30	20	302.096498
5.30	30	14.47043
5.30	40	-17.601681
5.30	50	-10.111296
5.30	60	-3.58136
5.30	70	-0.193433
5.30	80	1.685817
5.30	90	2.015724
5.30	100	1.442425
5.30	110	-0.385531
5.30	120	-5.639561
5.30	130	-14.861197
5.30	140	-31.963339
5.30	150	-32.584071
5.30	160	385.663451
5.30	170	3321.330372
5.30	180	7340.236971
5.40	0	1253.750342
5.40	10	787.024831
5.40	20	190.393326
5.40	30	-0.240201
5.40	40	-16.721972
5.40	50	-8.36693
5.40	60	-2.370319
5.40	70	0.676904
5.40	80	2.343789
5.40	90	2.631361
5.40	100	2.120714
5.40	110	0.498123
5.40	120	-4.2682
5.40	130	-12.697484
5.40	140	-29.117562
5.40	150	-39.172418
5.40	160	236.895632
5.40	170	2235.223524
5.40	180	4885.953141
5.50	0	823.750006
5.50	10	511.467685
5.50	20	112.946086
5.50	30	-9.413968
5.50	40	-15.390952
5.50	50	-6.757675
5.50	60	-1.288561
5.50	70	1.439384
5.50	80	2.915695
5.50	90	3.165361
5.50	100	2.709781
5.50	110	1.272245
5.50	120	-3.033619
5.50	130	-10.70029
5.50	140	-26.164416
5.50	150	-41.958341
5.50	160	132.90387
5.50	170	1473.130746
5.50	180	3211.841671
5.60	0	526.590133
5.60	10	320.997708
5.60	20	60.473419
5.60	30	-14.683562
5.60	40	-13.805724
5.60	50	-5.287448
5.60	60	-0.327272
5.60	70	2.103974
5.60	80	3.412772
5.60	90	3.631567
5.60	100	3.225503
5.60	110	1.949489
5.60	120	-1.927194
5.60	130	-8.870189
5.60	140	-23.233286
5.60	150	-42.155557
5.60	160	62.111081
5.60	170	945.894498
5.60	180	2076.6494
5.70	0	324.338537
5.70	10	191.671178
5.70	20	25.910855
5.70	30	-17.261346
5.70	40	-12.105224
5.70	50	-3.957225
5.70	60	0.527789
5.70	70	2.685905
5.70	80	3.845489
5.70	90	4.041359
5.70	100	3.674986
5.70	110	2.545127
5.70	120	-0.936765
5.70	130	-7.207434
5.70	140	-20.410486
5.70	150	-40.660912
5.70	160	15.474131
5.70	170	586.819715
5.70	180	1314.686432
5.80	0	189.133259
5.80	10	105.692072
5.80	20	3.964208
5.80	30	-18.032477
5.80	40	-10.389527
5.80	50	-2.760381
5.80	60	1.282249
5.80	70	3.193802
5.80	80	4.224209
5.80	90	4.397761
5.80	100	4.0696
5.80	110	3.064715
5.80	120	-0.056069
5.80	130	-5.702074
5.80	140	-17.747415
5.80	150	-38.127771
5.80	160	-13.928404
5.80	170	345.983467
5.80	180	808.314255
5.90	0	100.690413
5.90	10	49.992669
5.90	20	-9.268514
5.90	30	-17.631342
5.90	40	-8.723714
5.90	50	-1.684387
5.90	60	1.949929
5.90	70	3.865005
5.90	80	4.553534
5.90	90	4.710925
5.90	100	4.417015
5.90	110	3.520274
5.90	120	0.72698
5.90	130	-4.341894
5.90	140	-15.27182
5.90	150	-35.013568
5.90	160	-31.287332
5.90	170	187.5454
5.90	180	476.189579
6.00	0	44.389885
6.00	10	15.092733
6.00	20	-16.617425
6.00	30	-16.504957
6.00	40	-7.147135
6.00	50	-0.721526
6.00	60	2.536266
6.00	70	4.234568
6.00	80	4.843582
6.00	90	4.984302
6.00	100	4.721095
6.00	110	3.921557
6.00	120	1.420083
6.00	130	-3.119323
6.00	140	-12.995609
6.00	150	-31.639369
6.00	160	-40.42875
6.00	170	85.68798
6.00	180	261.73092
6.20	0	-10.361818
6.20	10	-17.41266
6.20	20	-21.082195
6.20	30	-13.222212
6.20	40	-4.349261
6.20	50	0.904488
6.20	60	3.504114
6.20	70	4.839942
6.20	80	5.319368
6.20	90	5.432857
6.20	100	5.221418
6.20	110	4.585292
6.20	120	2.573459
6.20	130	-1.043181
6.20	140	-9.034626
6.20	150	-24.883711
