5.1	-0.490923	-8.20191	-21.471921	-27.246739	-21.471912	-8.2019	-0.490928
5.2	-0.391579	-7.34255	-19.351801	-24.620301	-19.351804	-7.34256	-0.39158
5.3	-0.315204	-6.592145	-17.481648	-22.30399	-17.481654	-6.592151	-0.315205
5.4	-0.261496	-5.937356	-15.835524	-20.263556	-15.835515	-5.937356	-0.261491
5.5	-0.226986	-5.365867	-14.388121	-18.46523	-14.388111	-5.365868	-0.22698
5.6	-0.20751	-4.867009	-13.11503	-16.877231	-13.11502	-4.867014	-0.207503
5.7	-0.199085	-4.431777	-11.99327	-15.470928	-11.993268	-4.431776	-0.199087
5.8	-0.198263	-4.052171	-11.001836	-14.221395	-11.001841	-4.05217	-0.198264
5.9	-0.202306	-3.720832	-10.122174	-13.107515	-10.122167	-3.720834	-0.202304
6.0	-0.20909	-3.430915	-9.338306	-12.111498	-9.338318	-3.430919	-0.209091
6.2	-0.22506	-2.950513	-8.006165	-10.414086	-8.006166	-2.950514	-0.22506
6.4	-0.238462	-2.56894	-6.920743	-9.028148	-6.920743	-2.568945	-0.238461
6.6	-0.245982	-2.257021	-6.020655	-7.874551	-6.020651	-2.257027	-0.245978
6.8	-0.246874	-1.995917	-5.260905	-6.89491	-5.260903	-1.995905	-0.246877
7.0	-0.242113	-1.773343	-4.610591	-6.051774	-4.610589	-1.773343	-0.242114
7.2	-0.233801	-1.581336	-4.050275	-5.324273	-4.050275	-1.581331	-0.233808
7.4	-0.224429	-1.414936	-3.568313	-4.700262	-3.568307	-1.414923	-0.224432
7.6	-0.216209	-1.271073	-3.156446	-4.169607	-3.156453	-1.271066	-0.21622
7.8	-0.210659	-1.147763	-2.806973	-3.720966	-2.806969	-1.147769	-0.210659
8.0	-0.208341	-1.043214	-2.511446	-3.341598	-2.511441	-1.04321	-0.208338
8.2	-0.209133	-0.955358	-2.261086	-3.019053	-2.261077	-0.955364	-0.209133
8.4	-0.212448	-0.881838	-2.047735	-2.742584	-2.047739	-0.881829	-0.212453
8.6	-0.217454	-0.820153	-1.864453	-2.503588	-1.864455	-0.820145	-0.217457
8.8	-0.223359	-0.768073	-1.705844	-2.295707	-1.705844	-0.768073	-0.223351
9.0	-0.229536	-0.723724	-1.567804	-2.114113	-1.567803	-0.723721	-0.229541
9.5	-0.244373	-0.637968	-1.293815	-1.752547	-1.293812	-0.637971	-0.24437
10.0	-0.257814	-0.578172	-1.096041	-1.490342	-1.09604	-0.578166	-0.257815
10.5	-0.270455	-0.536271	-0.950963	-1.29674	-0.950961	-0.536277	-0.270455
11.0	-0.28187	-0.506176	-0.841933	-1.150267	-0.841929	-0.506175	-0.281876
11.5	-0.291089	-0.483264	-0.751102	-1.03676	-0.751091	-0.483273	-0.29109
12.0	-0.297507	-0.46456	-0.686264	-0.946882	-0.686262	-0.464559	-0.297504
12.5	-0.301084	-0.448391	-0.633482	-0.874439	-0.633483	-0.448388	-0.301077
13.0	-0.302175	-0.433785	-0.589651	-0.815081	-0.589648	-0.433784	-0.302176
13.5	-0.301223	-0.41477	-0.552723	-0.765752	-0.552721	-0.414767	-0.301222
14.0	-0.293073	-0.403671	-0.521117	-0.724188	-0.521116	-0.403668	-0.293072
14.5	-0.290803	-0.392869	-0.493746	-0.688772	-0.493749	-0.392871	-0.290797
15.0	-0.28725	-0.382394	-0.469784	-0.658238	-0.469784	-0.382393	-0.28725
16.0	-0.277614	-0.362416	-0.429624	-0.60826	-0.429622	-0.362414	-0.277606
17.0	-0.266102	-0.343821	-0.397172	-0.568977	-0.397169	-0.343816	-0.2661
18.0	-0.253863	-0.326576	-0.37015	-0.537209	-0.370154	-0.326566	-0.253858
19.0	-0.241509	-0.310682	-0.347256	-0.510869	-0.347253	-0.310684	-0.241508
20.0	-0.229424	-0.296005	-0.327471	-0.48858	-0.327472	-0.296007	-0.229434
21.0	-0.216083	-0.281557	-0.309602	-0.468275	-0.309607	-0.281555	-0.21608
22.0	-0.204838	-0.268382	-0.293896	-0.452033	-0.293896	-0.268382	-0.204836
23.0	-0.194867	-0.257242	-0.28043	-0.437433	-0.280423	-0.257247	-0.19487
24.0	-0.185393	-0.246867	-0.268253	-0.424369	-0.268258	-0.246865	-0.185388
25.0	-0.176435	-0.2372	-0.257194	-0.412636	-0.25719	-0.237203	-0.176438
50.0	-0.059531	-0.117327	-0.131423	-0.283942	-0.131427	-0.117328	-0.059532
100.0	1.2e-05	-0.057699	-0.071635	-0.224043	-0.071636	-0.057699	1.3e-05
