5.0	-0.612105	-9.143668	-23.924205	-30.066325	-23.924215	-9.143666	-0.612098
5.1	-0.490923	-8.164076	-21.526917	-27.095688	-21.526905	-8.164076	-0.490928
5.2	-0.391579	-7.304668	-19.406831	-24.46914	-19.406833	-7.304677	-0.39158
5.3	-0.315204	-6.554242	-17.536725	-22.152754	-17.536723	-6.55424	-0.315205
5.4	-0.261496	-5.899404	-15.890624	-20.112241	-15.890632	-5.899393	-0.261491
5.5	-0.226986	-5.327894	-14.443232	-18.313844	-14.443233	-5.327902	-0.22698
5.6	-0.20751	-4.829026	-13.170179	-16.725811	-13.170176	-4.829024	-0.207503
5.7	-0.199085	-4.393767	-12.048438	-15.319422	-12.048442	-4.393772	-0.199087
5.8	-0.198263	-4.014137	-11.057041	-14.069829	-11.057033	-4.014141	-0.198264
5.9	-0.202306	-3.682823	-10.177399	-12.955919	-10.177399	-3.682821	-0.202304
6.0	-0.20909	-3.39289	-9.393567	-11.959838	-9.393578	-3.39288	-0.209091
6.2	-0.22506	-2.912475	-8.06143	-10.262311	-8.061429	-2.91247	-0.22506
6.4	-0.238462	-2.530883	-6.976043	-8.876314	-6.97605	-2.53088	-0.238461
6.6	-0.245982	-2.21896	-6.075942	-7.722625	-6.075953	-2.218971	-0.245978
6.8	-0.246874	-1.95784	-5.316238	-6.742904	-5.316232	-1.957846	-0.246876
7.0	-0.242113	-1.735286	-4.665945	-5.899728	-4.665929	-1.735282	-0.242114
7.2	-0.233801	-1.54329	-4.105637	-5.172166	-4.105646	-1.543282	-0.233808
7.4	-0.224429	-1.376868	-3.623664	-4.548119	-3.62366	-1.376875	-0.224432
7.6	-0.216209	-1.233011	-3.211832	-4.01743	-3.211835	-1.23301	-0.21622
7.8	-0.210659	-1.109695	-2.862365	-3.568763	-2.86237	-1.109694	-0.210659
8.0	-0.208341	-1.005141	-2.566833	-3.189349	-2.566828	-1.005145	-0.208338
8.2	-0.209133	-0.917301	-2.316475	-2.866814	-2.316481	-0.917298	-0.209133
8.4	-0.212448	-0.84375	-2.103129	-2.590297	-2.103126	-0.843756	-0.212453
8.6	-0.217454	-0.782081	-1.919861	-2.351275	-1.919869	-0.782098	-0.217457
8.8	-0.223359	-0.730018	-1.761264	-2.143381	-1.761264	-0.730015	-0.223351
9.0	-0.229536	-0.685664	-1.623219	-1.961803	-1.62322	-0.685667	-0.229541
9.5	-0.244373	-0.599909	-1.349265	-1.600206	-1.349269	-0.599916	-0.24437
10.0	-0.257814	-0.540111	-1.151463	-1.33799	-1.151466	-0.54011	-0.257815
10.5	-0.270455	-0.498209	-1.00639	-1.144353	-1.006389	-0.498214	-0.270455
11.0	-0.28187	-0.468116	-0.897358	-0.997896	-0.89735	-0.468111	-0.281876
11.5	-0.291089	-0.4452	-0.80655	-0.884369	-0.806545	-0.445202	-0.29109
12.0	-0.297507	-0.426503	-0.741716	-0.794492	-0.741717	-0.426505	-0.297504
12.5	-0.301084	-0.410313	-0.688922	-0.722038	-0.688918	-0.410318	-0.301077
13.0	-0.302175	-0.395723	-0.645091	-0.662671	-0.645093	-0.395718	-0.302176
13.5	-0.301223	-0.376695	-0.608158	-0.61335	-0.608155	-0.376697	-0.301222
14.0	-0.293073	-0.365608	-0.57657	-0.571803	-0.576564	-0.365604	-0.293072
14.5	-0.290803	-0.354799	-0.549203	-0.536379	-0.549198	-0.354811	-0.290797
15.0	-0.28725	-0.344324	-0.525226	-0.505819	-0.525221	-0.344317	-0.28725
16.0	-0.277614	-0.324354	-0.485072	-0.455823	-0.485073	-0.324345	-0.277606
17.0	-0.266102	-0.305756	-0.452603	-0.41656	-0.452603	-0.305755	-0.2661
18.0	-0.253863	-0.288513	-0.425612	-0.384786	-0.425617	-0.288514	-0.253858
19.0	-0.241509	-0.272619	-0.402706	-0.358452	-0.402715	-0.272617	-0.241508
20.0	-0.229424	-0.257943	-0.38293	-0.336158	-0.382925	-0.257941	-0.229434
21.0	-0.216083	-0.243505	-0.365042	-0.315846	-0.365044	-0.243502	-0.21608
22.0	-0.204838	-0.230321	-0.349334	-0.299627	-0.349336	-0.230325	-0.204836
23.0	-0.194866	-0.219185	-0.335869	-0.285005	-0.335869	-0.219185	-0.19487
24.0	-0.185393	-0.208802	-0.323707	-0.271952	-0.323702	-0.208798	-0.185388
25.0	-0.176435	-0.199124	-0.312635	-0.260218	-0.312642	-0.199126	-0.176437
50.0	-0.059532	-0.079258	-0.186888	-0.131531	-0.186883	-0.079261	-0.059532
100.0	1.2e-05	-0.019635	-0.127084	-0.071631	-0.127087	-0.019632	1.3e-05
