5.0	-37.417599	-27.733332	-11.610456	-4.988163	-11.61046	-27.733328	-37.417601
5.1	-33.739464	-25.004541	-10.336153	-4.27206	-10.336159	-25.00454	-33.739462
5.2	-30.457325	-22.562796	-9.200741	-3.648636	-9.20074	-22.562793	-30.457326
5.3	-27.526339	-20.378636	-8.193007	-3.109851	-8.193001	-20.378631	-27.52634
5.4	-24.905957	-18.424509	-7.300952	-2.64681	-7.300947	-18.424506	-24.905955
5.5	-22.560486	-16.675686	-6.512717	-2.250724	-6.512718	-16.675682	-22.56049
5.6	-20.458908	-15.110109	-5.817164	-1.913481	-5.817164	-15.110107	-20.458902
5.7	-18.574378	-13.708329	-5.204011	-1.627776	-5.204013	-13.708319	-18.57438
5.8	-16.883589	-12.452972	-4.664005	-1.387248	-4.664003	-12.452971	-16.883592
5.9	-15.365984	-11.328532	-4.188906	-1.186185	-4.188909	-11.328534	-15.365986
6.0	-14.003227	-10.320927	-3.771385	-1.019679	-3.771377	-10.320932	-14.003226
6.2	-11.678102	-8.607091	-3.083716	-0.772741	-3.083715	-8.607089	-11.678099
6.4	-9.796013	-7.226181	-2.55694	-0.615538	-2.556945	-7.226179	-9.796015
6.6	-8.268647	-6.111991	-2.155409	-0.52278	-2.155412	-6.111987	-8.268652
6.8	-7.027735	-5.212975	-1.849866	-0.474339	-1.849867	-5.212974	-7.02773
7.0	-6.01928	-4.487354	-1.616423	-0.454802	-1.61643	-4.487356	-6.019281
7.2	-5.198385	-3.899735	-1.43618	-0.453266	-1.436173	-3.899741	-5.198388
7.4	-4.526728	-3.420335	-1.294925	-0.46212	-1.294935	-3.42033	-4.526722
7.6	-3.972372	-3.025075	-1.182401	-0.476435	-1.182401	-3.025075	-3.97237
7.8	-3.510124	-2.695616	-1.091383	-0.493111	-1.091379	-2.695621	-3.510124
8.0	-3.121064	-2.418478	-1.016791	-0.510226	-1.016793	-2.418488	-3.121059
8.2	-2.791242	-2.183736	-0.954922	-0.526732	-0.954925	-2.183734	-2.791242
8.4	-2.510117	-1.983786	-0.90299	-0.541988	-0.902995	-1.983789	-2.510124
8.6	-2.269388	-1.812543	-0.858817	-0.555747	-0.858814	-1.812543	-2.269383
8.8	-2.062168	-1.664955	-0.820707	-0.567928	-0.820713	-1.664959	-2.062155
9.0	-1.882689	-1.536873	-0.787433	-0.578459	-0.787427	-1.536872	-1.882685
9.5	-1.526804	-1.281613	-0.719509	-0.598268	-0.719518	-1.281612	-1.526809
10.0	-1.266075	-1.093171	-0.662319	-0.609889	-0.662325	-1.093164	-1.266075
10.5	-1.071146	-0.951147	-0.62181	-0.615008	-0.621804	-0.951144	-1.071147
11.0	-0.923244	-0.842326	-0.58809	-0.615164	-0.588084	-0.842336	-0.92325
11.5	-0.802429	-0.752553	-0.559157	-0.611729	-0.55915	-0.752555	-0.802428
12.0	-0.714649	-0.686265	-0.533773	-0.605758	-0.533778	-0.686261	-0.714646
12.5	-0.643963	-0.632071	-0.511065	-0.598114	-0.511068	-0.632072	-0.643974
13.0	-0.586037	-0.586943	-0.490514	-0.589315	-0.490516	-0.586939	-0.586037
13.5	-0.537814	-0.548773	-0.471718	-0.579839	-0.471712	-0.548783	-0.537814
14.0	-0.497121	-0.516098	-0.454432	-0.569999	-0.454431	-0.516095	-0.497113
14.5	-0.462351	-0.487717	-0.438469	-0.560023	-0.438457	-0.487716	-0.462349
15.0	-0.432319	-0.462863	-0.423624	-0.550036	-0.423623	-0.462858	-0.432316
16.0	-0.383023	-0.421221	-0.39688	-0.530538	-0.396879	-0.421219	-0.383025
17.0	-0.344214	-0.387602	-0.373402	-0.511999	-0.373398	-0.387599	-0.344213
18.0	-0.312711	-0.359727	-0.3526	-0.494662	-0.3526	-0.35973	-0.312712
19.0	-0.286545	-0.336133	-0.334054	-0.478571	-0.334052	-0.336133	-0.286542
20.0	-0.26436	-0.315822	-0.317393	-0.463729	-0.317397	-0.315823	-0.264357
21.0	-0.244406	-0.297668	-0.302831	-0.450013	-0.302836	-0.297673	-0.244402
22.0	-0.228253	-0.282416	-0.289358	-0.438332	-0.289359	-0.282421	-0.228257
23.0	-0.213591	-0.268473	-0.276789	-0.426417	-0.276788	-0.268463	-0.21359
24.0	-0.200507	-0.255924	-0.265304	-0.415482	-0.265305	-0.255926	-0.200507
25.0	-0.188737	-0.244569	-0.2548	-0.405365	-0.254799	-0.244577	-0.188741
50.0	-0.059909	-0.117546	-0.131339	-0.283713	-0.131341	-0.117546	-0.059902
100.0	-0.0	-0.057702	-0.071634	-0.224064	-0.071631	-0.057694	4e-06
