R,theta1,E
7.2,180,-0.233808
7.4,0,-0.224429
7.4,30,-1.376868
7.4,60,-3.623664
7.4,90,-4.548119
7.4,120,-3.62366
7.4,150,-1.376875
7.4,180,-0.224432
7.6,0,-0.216209
7.6,30,-1.233011
7.6,60,-3.211832
7.6,90,-4.01743
7.6,120,-3.211835
7.6,150,-1.23301
7.6,180,-0.21622
7.8,0,-0.210659
7.8,30,-1.109695
7.8,60,-2.862365
7.8,90,-3.568763
7.8,120,-2.86237
7.8,150,-1.109694
7.8,180,-0.210659
8.0,0,-0.208341
8.0,30,-1.005141
8.0,60,-2.566833
8.0,90,-3.189349
8.0,120,-2.566828
8.0,150,-1.005145
8.0,180,-0.208338
8.2,0,-0.209133
8.2,30,-0.917301
8.2,60,-2.316475
8.2,90,-2.866814
8.2,120,-2.316481
8.2,150,-0.917298
8.2,180,-0.209133
8.4,0,-0.212448
8.4,30,-0.84375
8.4,60,-2.103129
8.4,90,-2.590297
8.4,120,-2.103126
8.4,150,-0.843756
8.4,180,-0.212453
8.6,0,-0.217454
8.6,30,-0.782081
8.6,60,-1.919861
8.6,90,-2.351275
8.6,120,-1.919869
8.6,150,-0.782098
8.6,180,-0.217457
8.8,0,-0.223359
8.8,30,-0.730018
8.8,60,-1.761264
8.8,90,-2.143381
8.8,120,-1.761264
8.8,150,-0.730015
8.8,180,-0.223351
9.0,0,-0.229536
9.0,30,-0.685664
9.0,60,-1.623219
9.0,90,-1.961803
9.0,120,-1.62322
9.0,150,-0.685667
9.0,180,-0.229541
9.5,0,-0.244373
9.5,30,-0.599909
9.5,60,-1.349265
9.5,90,-1.600206
9.5,120,-1.349269
9.5,150,-0.599916
9.5,180,-0.24437
10.0,0,-0.257814
10.0,30,-0.540111
10.0,60,-1.151463
10.0,90,-1.33799
10.0,120,-1.151466
10.0,150,-0.54011
10.0,180,-0.257815
10.5,0,-0.270455
10.5,30,-0.498209
10.5,60,-1.00639
10.5,90,-1.144353
10.5,120,-1.006389
10.5,150,-0.498214
10.5,180,-0.270455
11.0,0,-0.28187
11.0,30,-0.468116
11.0,60,-0.897358
11.0,90,-0.997896
11.0,120,-0.89735
11.0,150,-0.468111
11.0,180,-0.281876
11.5,0,-0.291089
11.5,30,-0.4452
11.5,60,-0.80655
11.5,90,-0.884369
11.5,120,-0.806545
11.5,150,-0.445202
11.5,180,-0.29109
12.0,0,-0.297507
12.0,30,-0.426503
12.0,60,-0.741716
12.0,90,-0.794492
12.0,120,-0.741717
12.0,150,-0.426505
12.0,180,-0.297504
12.5,0,-0.301084
12.5,30,-0.410313
12.5,60,-0.688922
12.5,90,-0.722038
12.5,120,-0.688918
12.5,150,-0.410318
12.5,180,-0.301077
13.0,0,-0.302175
13.0,30,-0.395723
13.0,60,-0.645091
13.0,90,-0.662671
13.0,120,-0.645093
13.0,150,-0.395718
13.0,180,-0.302176
13.5,0,-0.301223
13.5,30,-0.376695
13.5,60,-0.608158
13.5,90,-0.61335
13.5,120,-0.608155
13.5,150,-0.376697
13.5,180,-0.301222
14.0,0,-0.293073
14.0,30,-0.365608
14.0,60,-0.57657
14.0,90,-0.571803
14.0,120,-0.576564
14.0,150,-0.365604
14.0,180,-0.293072
14.5,0,-0.290803
14.5,30,-0.354799
14.5,60,-0.549203
14.5,90,-0.536379
14.5,120,-0.549198
14.5,150,-0.354811
14.5,180,-0.290797
15.0,0,-0.28725
15.0,30,-0.344324
15.0,60,-0.525226
15.0,90,-0.505819
15.0,120,-0.525221
15.0,150,-0.344317
15.0,180,-0.28725
16.0,0,-0.277614
16.0,30,-0.324354
16.0,60,-0.485072
16.0,90,-0.455823
16.0,120,-0.485073
16.0,150,-0.324345
16.0,180,-0.277606
17.0,0,-0.266102
17.0,30,-0.305756
17.0,60,-0.452603
17.0,90,-0.41656
17.0,120,-0.452603
17.0,150,-0.305755
17.0,180,-0.2661
18.0,0,-0.253863
18.0,30,-0.288513
18.0,60,-0.425612
18.0,90,-0.384786
18.0,120,-0.425617
18.0,150,-0.288514
18.0,180,-0.253858
19.0,0,-0.241509
19.0,30,-0.272619
19.0,60,-0.402706
19.0,90,-0.358452
19.0,120,-0.402715
19.0,150,-0.272617
19.0,180,-0.241508
20.0,0,-0.229424
20.0,30,-0.257943
20.0,60,-0.38293
20.0,90,-0.336158
20.0,120,-0.382925
20.0,150,-0.257941
20.0,180,-0.229434
21.0,0,-0.216083
21.0,30,-0.243505
21.0,60,-0.365042
21.0,90,-0.315846
21.0,120,-0.365044
21.0,150,-0.243502
21.0,180,-0.21608
22.0,0,-0.204838
22.0,30,-0.230321
22.0,60,-0.349334
22.0,90,-0.299627
22.0,120,-0.349336
22.0,150,-0.230325
22.0,180,-0.204836
23.0,0,-0.194866
23.0,30,-0.219185
23.0,60,-0.335869
23.0,90,-0.285005
23.0,120,-0.335869
23.0,150,-0.219185
23.0,180,-0.19487
24.0,0,-0.185393
24.0,30,-0.208802
24.0,60,-0.323707
24.0,90,-0.271952
24.0,120,-0.323702
24.0,150,-0.208798
24.0,180,-0.185388
25.0,0,-0.176435
25.0,30,-0.199124
25.0,60,-0.312635
25.0,90,-0.260218
25.0,120,-0.312642
25.0,150,-0.199126
25.0,180,-0.176437
50.0,0,-0.059532
50.0,30,-0.079258
50.0,60,-0.186888
50.0,90,-0.131531
50.0,120,-0.186883
50.0,150,-0.079261
50.0,180,-0.059532
100.0,0,1.2e-05
100.0,30,-0.019635
100.0,60,-0.127084
100.0,90,-0.071631
100.0,120,-0.127087
100.0,150,-0.019632
100.0,180,1.3e-05
