R	Gamma	E
4.80	120	-96.224915440259
4.80	130	-96.224921468732
4.80	140	-96.224930190841
4.80	150	-96.224940818364
4.80	160	-96.224950336373
4.80	170	-96.224957057078
4.80	180	-96.224960038398
4.90	0	-96.224927470387
4.90	10	-96.224925657568
4.90	20	-96.224921535915
4.90	30	-96.224917145769
4.90	40	-96.224913392174
4.90	50	-96.224910383263
4.90	60	-96.224908164396
4.90	70	-96.224906791551
4.90	80	-96.224906057251
4.90	90	-96.224905731596
4.90	100	-96.224906090191
4.90	110	-96.224907807172
4.90	120	-96.22491126676
4.90	130	-96.224916599525
4.90	140	-96.224924139604
4.90	150	-96.224933156386
4.90	160	-96.224941141702
4.90	170	-96.224946411763
4.90	180	-96.224948427814
5.00	0	-96.224921360183
5.00	10	-96.224919808339
5.00	20	-96.224916257439
5.00	30	-96.224912475458
5.00	40	-96.224909271049
5.00	50	-96.2249067209
5.00	60	-96.224904853154
5.00	70	-96.224903724976
5.00	80	-96.224903151728
5.00	90	-96.224902900722
5.00	100	-96.224903178807
5.00	110	-96.224904606197
5.00	120	-96.224907634277
5.00	130	-96.224912394184
5.00	140	-96.224918983336
5.00	150	-96.224926613892
5.00	160	-96.224933103491
5.00	170	-96.224936923259
5.00	180	-96.224938089724
5.10	0	-96.224915789239
5.10	10	-96.224914500865
5.10	20	-96.224911538101
5.10	30	-96.224908379152
5.10	40	-96.224905709162
5.10	50	-96.224903580925
5.10	60	-96.224902023429
5.10	70	-96.224901098861
5.10	80	-96.22490064483
5.10	90	-96.224900441819
5.10	100	-96.224900650387
5.10	110	-96.224901834375
5.10	120	-96.224904484831
5.10	130	-96.224908759952
5.10	140	-96.224914582684
5.10	150	-96.224921057926
5.10	160	-96.22492620804
5.10	170	-96.22492872468
5.10	180	-96.22492919935
5.20	0	-96.224910869656
5.20	10	-96.224909828885
5.20	20	-96.224907426113
5.20	30	-96.224904856634
5.20	40	-96.224902672787
5.20	50	-96.224900911569
5.20	60	-96.224899615784
5.20	70	-96.224898854726
5.20	80	-96.224898487237
5.20	90	-96.224898313161
5.20	100	-96.224898462145
5.20	110	-96.224899442895
5.20	120	-96.224901761306
5.20	130	-96.224905612035
5.20	140	-96.224910805542
5.20	150	-96.22491633941
5.20	160	-96.224920367392
5.20	170	-96.224921814401
5.20	180	-96.224921770298
5.30	0	-96.224906649178
5.30	10	-96.224905828397
5.30	20	-96.224903926207
5.30	30	-96.224901878756
5.30	40	-96.224900110762
5.30	50	-96.224898652797
5.30	60	-96.224897568761
5.30	70	-96.224896935825
5.30	80	-96.224896630447
5.30	90	-96.224896472782
5.30	100	-96.224896571746
5.30	110	-96.224897383843
5.30	120	-96.22489940957
5.30	130	-96.224902876646
5.30	140	-96.224907538167
5.30	150	-96.224912314485
5.30	160	-96.224915454729
5.30	170	-96.224916096115
5.30	180	-96.224915699203
5.40	0	-96.224903118678
5.40	10	-96.224902483862
5.40	20	-96.224901005269
5.40	30	-96.224899393181
5.40	40	-96.224897961441
5.40	50	-96.224896742364
5.40	60	-96.224895824144
5.40	70	-96.224895289888
5.40	80	-96.224895029034
5.40	90	-96.224894881033
5.40	100	-96.224894938991
5.40	110	-96.224895611654
5.40	120	-96.22489737983
5.40	130	-96.224900493069
5.40	140	-96.224904688926
5.40	150	-96.22490885662
5.40	160	-96.224911329898
5.40	170	-96.224911420988
5.40	180	-96.224910815625
5.50	0	-96.224900225328
5.50	10	-96.224899740405
5.50	20	-96.224898602064
5.50	30	-96.224897333183
5.50	40	-96.224896159142
5.50	50	-96.224895121399
5.50	60	-96.22489433012
5.50	70	-96.224893871092
5.50	80	-96.22489364327
5.50	90	-96.224893501584
5.50	100	-96.224893526907
