R	Gamma	E
7.40	30	-78.720470927304
7.40	35	-78.720470955985
7.40	40	-78.720470980866
7.40	45	-78.720470999759
7.40	50	-78.720471014119
7.40	55	-78.720471020176
7.40	60	-78.7204710215
7.40	65	-78.720471020383
7.40	70	-78.72047101644
7.40	75	-78.720471017576
7.40	80	-78.720471017804
7.40	85	-78.720471017865
7.40	90	-78.720471012403
7.60	0	-78.720470637458
7.60	5	-78.720470640081
7.60	10	-78.720470647875
7.60	15	-78.720470660588
7.60	20	-78.720470677391
7.60	25	-78.720470696894
7.60	30	-78.720470716961
7.60	35	-78.720470735095
7.60	40	-78.720470749155
7.60	45	-78.720470760127
7.60	50	-78.72047076321
7.60	55	-78.72047076125
7.60	60	-78.720470756101
7.60	65	-78.720470749661
7.60	70	-78.720470742272
7.60	75	-78.720470739553
7.60	80	-78.720470736997
7.60	85	-78.720470735523
7.60	90	-78.720470729494
7.80	0	-78.720470486539
7.80	5	-78.720470488432
7.80	10	-78.720470493913
7.80	15	-78.720470502563
7.80	20	-78.720470513625
7.80	25	-78.72047052577
7.80	30	-78.720470537343
7.80	35	-78.720470546458
7.80	40	-78.720470554195
7.80	45	-78.720470554879
7.80	50	-78.720470551044
7.80	55	-78.720470543548
7.80	60	-78.720470534028
7.80	65	-78.720470524328
7.80	70	-78.720470514803
7.80	75	-78.720470509751
7.80	80	-78.720470505688
7.80	85	-78.720470503281
7.80	90	-78.720470496911
8.00	0	-78.720470354156
8.00	5	-78.720470355313
8.00	10	-78.720470358521
8.00	15	-78.720470363394
8.00	20	-78.720470369333
8.00	25	-78.720470375264
8.00	30	-78.720470379844
8.00	35	-78.720470384565
8.00	40	-78.720470383425
8.00	45	-78.720470378338
8.00	50	-78.720470369877
8.00	55	-78.720470358975
8.00	60	-78.720470347035
8.00	65	-78.720470332712
8.00	70	-78.720470325182
8.00	75	-78.720470319052
8.00	80	-78.720470314273
8.00	85	-78.7204703115
8.00	90	-78.720470304879
8.20	0	-78.720470234084
8.20	5	-78.720470234525
8.20	10	-78.720470235889
8.20	15	-78.720470237717
8.20	20	-78.720470239588
8.20	25	-78.72047024316
8.20	30	-78.720470242781
8.20	35	-78.720470240054
8.20	40	-78.720470234322
8.20	45	-78.720470225646
8.20	50	-78.720470214466
8.20	55	-78.720470201856
8.20	60	-78.720470189053
8.20	65	-78.72047017449
8.20	70	-78.720470166589
8.20	75	-78.720470160152
8.20	80	-78.720470155313
8.20	85	-78.720470152329
8.20	90	-78.720470145845
8.40	0	-78.72047012393
8.40	5	-78.72047012396
8.40	10	-78.720470126263
8.40	15	-78.720470125847
8.40	20	-78.720470124785
8.40	25	-78.720470122562
8.40	30	-78.72047011865
8.40	35	-78.720470112524
8.40	40	-78.720470104099
8.40	45	-78.720470093401
8.40	50	-78.720470081101
8.40	55	-78.720470068051
8.40	60	-78.7204700553
8.40	65	-78.720470041336
8.40	70	-78.72047003375
8.40	75	-78.720470027501
8.40	80	-78.72047002284
8.40	85	-78.72047002007
8.40	90	-78.720470013474
8.60	0	-78.720470025718
8.60	5	-78.720470025373
8.60	10	-78.720470024227
8.60	15	-78.720470022274
8.60	20	-78.720470019144
8.60	25	-78.72047001463
8.60	30	-78.7204700084
8.60	35	-78.720470000455
8.60	40	-78.720469990486
8.60	45	-78.720469979074
8.60	50	-78.72046996666
8.60	55	-78.720469954033
8.60	60	-78.720469941999
8.60	65	-78.720469929095
8.60	70	-78.720469922148
8.60	75	-78.720469916464
8.60	80	-78.720469912168
8.60	85	-78.720469909643
8.60	90	-78.720469903174
8.80	0	-78.7204699341
8.80	5	-78.720469933462
8.80	10	-78.720469931689
8.80	15	-78.720469928698
8.80	20	-78.720469924256
8.80	25	-78.720469918476
8.80	30	-78.720469911166
8.80	35	-78.720469902175
8.80	40	-78.720469891926
8.80	45	-78.720469880593
8.80	50	-78.720469868696
8.80	55	-78.720469856988
8.80	60	-78.720469845965
8.80	65	-78.72046983448
8.80	70	-78.720469828377
8.80	75	-78.720469823347
8.80	80	-78.720469819539
8.80	85	-78.720469817289
8.80	90	-78.720469810843
9.00	0	-78.72046985127
9.00	5	-78.720469850577
9.00	10	-78.720469848351
9.00	15	-78.720469844853
9.00	20	-78.720469839833
9.00	25	-78.720469833442
9.00	30	-78.720469825683
9.00	35	-78.720469816636
9.00	40	-78.720469806603
9.00	45	-78.720469795826
9.00	50	-78.720469784942
9.00	55	-78.720469774457
9.00	60	-78.720469764674
9.00	65	-78.720469754657
9.00	70	-78.720469749394
9.00	75	-78.720469744991
9.00	80	-78.720469741752
9.00	85	-78.720469739812
9.00	90	-78.720469733466
9.50	0	-78.720469681272
9.50	5	-78.720469680576
9.50	10	-78.720469678396
9.50	15	-78.720469674792
9.50	20	-78.720469669911
9.50	25	-78.72046966399
9.50	30	-78.720469657079
9.50	35	-78.720469649535
9.50	40	-78.720469641567
9.50	45	-78.720469633476
9.50	50	-78.720469625507
9.50	55	-78.720469618086
9.50	60	-78.7204696089
9.50	65	-78.720469604949
9.50	70	-78.72046960166
9.50	75	-78.720469598852
9.50	80	-78.720469596725
9.50	85	-78.720469595534
9.50	90	-78.720469589538
10.00	0	-78.720469558573
10.00	5	-78.720469557966
10.00	10	-78.720469556277
10.00	15	-78.720469553454
10.00	20	-78.720469549827
10.00	25	-78.720469545313
10.00	30	-78.720469540339
10.00	35	-78.720469534943
