R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
9.0,-13.375536147118233,-2.050709743281721,-1.224426490859731,-0.39190872164950086,-0.15564205898195485,-0.03570805628286065,-0.02822781869721132,-0.0011634043575454408,-0.0046254114096192815,0.0011512947834192806,0.0019139913181521351,0.0015574976096885114,0.0028210869297436193,-0.001086439494924001,-0.0007363797174719283,-0.0035304211129184755,-0.004178055409328969,0.0007551938713313425,0.00206193291443539
9.5,-12.251833590012106,-1.6777018317905514,-0.8488185453148087,-0.29079254171461083,-0.10156717659059364,-0.0346834331891386,-0.010720614797133663,-0.0033176714515667977,-0.002782508537603984,0.00020071495538421976,0.0030828449655775046,0.0008080666702771211,0.003671262409087416,-0.001277211345074219,-0.0014825105995705799,-0.003077432146799329,-0.0018287248660876108,-0.0006188389330217439,0.00047010549028526834
10.0,-11.343693832230391,-1.3981664784412582,-0.5969401464895051,-0.20844447503143956,-0.07091598266682222,-0.03028781784193257,-0.001174597406601496,-0.0037793621874960236,-0.002232763923970787,-0.00023849322496330414,0.002927776735241761,0.00017096588213077693,0.0033886263076294723,-0.0010860011342084881,-0.0019335361134364113,-0.0020709002916724267,0.0003737415001455463,-0.0013145775322624905,-0.0007438585608747461
10.5,-10.588712367728883,-1.1911691934833943,-0.4287984615628995,-0.14474225287120646,-0.05271966011457389,-0.024240714107692924,0.003915336570439644,-0.0031168332283725716,-0.0023100669014264916,-0.0002884584273993177,0.0021669520261102214,-0.00027871878265821575,0.002612992613123423,-0.0007387592624717757,-0.0022005262637766697,-0.0009500441924608844,0.00214760476423868,-0.0014728287550001989,-0.0015547463053484816
11.0,-9.942939358993275,-1.0383588458757578,-0.31713827093802466,-0.09788523935592185,-0.04143332009959032,-0.018206650558979902,0.006542421331679507,-0.002010069332911598,-0.002595445840169265,-0.00014204717623427196,0.0012772332446133992,-0.0005612896073451683,0.00175493738905073,-0.0003814734164272783,-0.002345749225878326,3.461122706683968e-05,0.003426284386969761,-0.0013378712136988588,-0.002043810732163847
11.5,-9.375981043768705,-0.9246329108979674,-0.2431599132341244,-0.06484427307365268,-0.03414813743277169,-0.013084230520843,0.007813987742531881,-0.0009003604100060798,-0.002878769632505088,6.0513357234297775e-05,0.00049405515193832,-0.0007221398772525045,0.0010111704516260344,-8.25457935110962e-05,-0.002406726822427456,0.0007898998088010776,0.004261485355415878,-0.0010956476114723998,-0.0023066092423667008
12.0,-8.867154517782904,-0.8383453939102846,-0.1939969759677802,-0.04231293605546849,-0.029262750402444367,-0.009137199154710394,0.008339560210396413,1.238167385189198e-05,-0.0030804745129394185,0.0002459878738815174,-0.00010496549110723551,-0.0008028318161046209,0.0004422731958189416,0.00013948369286802167,-0.0024091536319050177,0.0013147510220144197,0.004748072173195595,-0.0008494157721600959,-0.002421329811503477
12.5,-8.402538181182777,-0.7709848010085749,-0.16098308704169992,-0.027341594179333895,-0.025854285650636806,-0.006281694538786613,0.008454825919442008,0.00068026127032712,-0.003187437049406212,0.00038757192615118284,-0.0005224188295907565,-0.0008337924255159642,4.106494392208906e-05,0.00029066932260616066,-0.002371932091852023,0.0016478923340482595,0.004982273322483156,-0.0006422955050892033,-0.0024436482519129086
13.0,-7.972798826805143,-0.71658171569897,-0.13838195239195797,-0.01758847692462842,-0.02337193735969283,-0.004302254120824887,0.0083458113994691,0.0011277725023863283,-0.0032136256434393304,0.00048293336106663704,-0.0007916233821740452,-0.0008351430988214248,-0.00022469161232758535,0.00038571856259186877,-0.0023090569652556223,0.0018372291713992998,0.005044293884675965,-0.0004840295172289166,-0.0024104896080396378
13.5,-7.571652681790615,-0.6710755676262872,-0.12245698523420695,-0.011328339255506923,-0.021479430634672277,-0.002969573617504973,0.00811649574612191,0.0014031481327794596,-0.0031800120717218093,0.0005396609503129083,-0.0009512354780409117,-0.0008194839402364328,-0.0003907064370570336,0.000439965691370857,-0.002230624830883921,0.0019257725919167678,0.004994466191881929,-0.00036958561803346226,-0.0023453586369512227
14.0,-7.194811006081306,-0.6317636111535101,-0.11080673517609427,-0.007353249415236458,-0.01996880609322071,-0.002089483258658734,0.007825490045883449,0.0015547099476266508,-0.003106027086040255,0.0005676073544281142,-0.0010347943190422732,-0.0007944618041844959,-0.000487473248031195,0.0004662225288903046,-0.0021436678913126016,0.0019471578817129944,0.004875372397850112,-0.000289398232406199,-0.0022628371243086282
14.5,-6.839276533084569,-0.5968722163477844,-0.10190419466175851,-0.004847403648253689,-0.018710581832102766,-0.0015148065322279087,0.007506039580618185,0.001622066986109237,-0.0030068954856075332,0.0005756201320215824,-0.0010679373949731656,-0.0007646300391261323,-0.0005381272247430073,0.00047410199315773725,-0.002052912836689562,0.0019257013609909742,0.004715780625992569,-0.00023403986075744827,-0.0021718099662405435
