R	phi	theta2	theta1	E
6.00	90	30	150	-152.261757037862
6.00	90	30	180	-152.261807418044
6.00	90	60	0	-152.26173412303
6.00	90	60	30	-152.261722543299
6.00	90	60	60	-152.261663349959
6.00	90	60	90	-152.261646479446
6.00	90	60	120	-152.261663349467
6.00	90	60	150	-152.261722541811
6.00	90	60	180	-152.261734122765
6.00	90	90	0	-152.261700707727
6.00	90	90	30	-152.261709367453
6.00	90	90	60	-152.261651637716
6.00	90	90	90	-152.261640957351
6.00	90	90	120	-152.261651637657
6.00	90	90	150	-152.261709367527
6.00	90	90	180	-152.261700707816
6.20	0	0	0	-152.261817991592
6.20	0	0	30	-152.261738530462
6.20	0	0	60	-152.261649133937
6.20	0	0	90	-152.261654601826
6.20	0	0	120	-152.261649133704
6.20	0	0	150	-152.261738530724
6.20	0	0	180	-152.261817991497
6.20	0	30	0	-152.261784852212
6.20	0	30	30	-152.261704430131
6.20	0	30	60	-152.261632115021
6.20	0	30	90	-152.261652914945
6.20	0	30	120	-152.261654875287
6.20	0	30	150	-152.261740330825
6.20	0	30	180	-152.261784852955
6.20	0	60	0	-152.261725058255
6.20	0	60	30	-152.261666122224
6.20	0	60	60	-152.261621377585
6.20	0	60	90	-152.261649388351
6.20	0	60	120	-152.261643001629
6.20	0	60	150	-152.261720561095
6.20	0	60	180	-152.26172505824
6.20	0	90	0	-152.261697396703
6.20	0	90	30	-152.261686900817
6.20	0	90	60	-152.261626693981
6.20	0	90	90	-152.261647451058
6.20	0	90	120	-152.261626693395
6.20	0	90	150	-152.261686900927
6.20	0	90	180	-152.261697396827
6.20	30	0	0	-152.261817991592
6.20	30	0	30	-152.261744685533
6.20	30	0	60	-152.261688899054
6.20	30	0	90	-152.261625074862
6.20	30	0	120	-152.261688899221
6.20	30	0	150	-152.261744686241
6.20	30	0	180	-152.261817991497
6.20	30	30	0	-152.26178485221
6.20	30	30	30	-152.261713104128
6.20	30	30	60	-152.261672838087
6.20	30	30	90	-152.261622672807
6.20	30	30	120	-152.26169255028
6.20	30	30	150	-152.261744558313
6.20	30	30	180	-152.261784852955
6.20	30	60	0	-152.261725058255
6.20	30	60	30	-152.261678754135
6.20	30	60	60	-152.261660547032
6.20	30	60	90	-152.26161769934
6.20	30	60	120	-152.261679660398
6.20	30	60	150	-152.261725502403
6.20	30	60	180	-152.26172505824
6.20	30	90	0	-152.261697396702
6.20	30	90	30	-152.261691184318
6.20	30	90	60	-152.261663610321
6.20	30	90	90	-152.261615016314
6.20	30	90	120	-152.26166361009
6.20	30	90	150	-152.261691183634
6.20	30	90	180	-152.261697396828
6.20	60	0	0	-152.261817991592
6.20	60	0	30	-152.261748701348
6.20	60	0	60	-152.261671275156
6.20	60	0	90	-152.261668359306
6.20	60	0	120	-152.261671275097
6.20	60	0	150	-152.261748701129
6.20	60	0	180	-152.261817991497
6.20	60	30	0	-152.261784852211
6.20	60	30	30	-152.261723841971
6.20	60	30	60	-152.261658268451
6.20	60	30	90	-152.261664474432
6.20	60	30	120	-152.261669652376
6.20	60	30	150	-152.26174245903
6.20	60	30	180	-152.261784852956
6.20	60	60	0	-152.261725058254
6.20	60	60	30	-152.261693578374
6.20	60	60	60	-152.261643076279
6.20	60	60	90	-152.261656664085
6.20	60	60	120	-152.261654663765
6.20	60	60	150	-152.261717987171
6.20	60	60	180	-152.26172505824
6.20	60	90	0	-152.261697396703
6.20	60	90	30	-152.261692102311
6.20	60	90	60	-152.261640168846
6.20	60	90	90	-152.261652537512
6.20	60	90	120	-152.261640169581
6.20	60	90	150	-152.261692102518
6.20	60	90	180	-152.261697396827
6.20	90	0	0	-152.261817991592
6.20	90	0	30	-152.26175223249
6.20	90	0	60	-152.261678798704
6.20	90	0	90	-152.26165460208
6.20	90	0	120	-152.261678798723
6.20	90	0	150	-152.261752231803
6.20	90	0	180	-152.261817991497
6.20	90	30	0	-152.261784852211
6.20	90	30	30	-152.261736559252
6.20	90	30	60	-152.261671048284
6.20	90	30	90	-152.26165022808
6.20	90	30	120	-152.261671047417
6.20	90	30	150	-152.261736559735
6.20	90	30	180	-152.261784852956
6.20	90	60	0	-152.261725058255
6.20	90	60	30	-152.261708542597
6.20	90	60	60	-152.26165445466
6.20	90	60	90	-152.26164102228
6.20	90	60	120	-152.261654455975
6.20	90	60	150	-152.261708542686
6.20	90	60	180	-152.26172505824
6.20	90	90	0	-152.261697396703
6.20	90	90	30	-152.26169408623
6.20	90	90	60	-152.261644613005
6.20	90	90	90	-152.261635906383
6.20	90	90	120	-152.261644613683
6.20	90	90	150	-152.261694085965
6.20	90	90	180	-152.261697396827
6.40	0	0	0	-152.261788041454
6.40	0	0	30	-152.261717200075
6.40	0	0	60	-152.261639631606
6.40	0	0	90	-152.261649409586
6.40	0	0	120	-152.261639631623
6.40	0	0	150	-152.261717199737
6.40	0	0	180	-152.261788041837
6.40	0	30	0	-152.261760970939
6.40	0	30	30	-152.261688408298
6.40	0	30	60	-152.261624820016
6.40	0	30	90	-152.261647572902
6.40	0	30	120	-152.261644343085
6.40	0	30	150	-152.261717943816
6.40	0	30	180	-152.261760970897
6.40	0	60	0	-152.261711793257
6.40	0	60	30	-152.261662783153
6.40	0	60	60	-152.26161497562
6.40	0	60	90	-152.261643854347
6.40	0	60	120	-152.261633572322
6.40	0	60	150	-152.261690504847
6.40	0	60	180	-152.261711792694
6.40	0	90	0	-152.261688855488
6.40	0	90	30	-152.261670512448
6.40	0	90	60	-152.261619253356
6.40	0	90	90	-152.261641866394
6.40	0	90	120	-152.261619253374
6.40	0	90	150	-152.261670512923
6.40	0	90	180	-152.261688855314
6.40	30	0	0	-152.261788041454
6.40	30	0	30	-152.261723448837
6.40	30	0	60	-152.261679394328
6.40	30	0	90	-152.261619882513
6.40	30	0	120	-152.261679394341
6.40	30	0	150	-152.26172344893
6.40	30	0	180	-152.261788041836
6.40	30	30	0	-152.261760970939
6.40	30	30	30	-152.261696508087
6.40	30	30	60	-152.261665394621
6.40	30	30	90	-152.261617439013
6.40	30	30	120	-152.261682200667
6.40	30	30	150	-152.261722306454
6.40	30	30	180	-152.261760970897
6.40	30	60	0	-152.261711793257
6.40	30	60	30	-152.261671023457
6.40	30	60	60	-152.26165422401
6.40	30	60	90	-152.261612470276
6.40	30	60	120	-152.261670609794
6.40	30	60	150	-152.261697262903
6.40	30	60	180	-152.261711792694
6.40	30	90	0	-152.261688855488
6.40	30	90	30	-152.261675889432
6.40	30	90	60	-152.261656584504
6.40	30	90	90	-152.261609835353
6.40	30	90	120	-152.261656584914
6.40	30	90	150	-152.26167588962
6.40	30	90	180	-152.261688855314
6.40	60	0	0	-152.261788041454
6.40	60	0	30	-152.261727459377
6.40	60	0	60	-152.261661775054
6.40	60	0	90	-152.261663169006
6.40	60	0	120	-152.261661775083
6.40	60	0	150	-152.261727459044
6.40	60	0	180	-152.261788041837
6.40	60	30	0	-152.261760970939
6.40	60	30	30	-152.261705769432
6.40	60	30	60	-152.261650265347
6.40	60	30	90	-152.261659456622
6.40	60	30	120	-152.261660029602
6.40	60	30	150	-152.261720874879
6.40	60	30	180	-152.261760970897
6.40	60	60	0	-152.261711793257
6.40	60	60	30	-152.261680100076
6.40	60	60	60	-152.261636550718
6.40	60	60	90	-152.261652042714
6.40	60	60	120	-152.261646557379
6.40	60	60	150	-152.261695905485
6.40	60	60	180	-152.261711792693
6.40	60	90	0	-152.261688855488
6.40	60	90	30	-152.261677983001
6.40	60	90	60	-152.261633934053
6.40	60	90	90	-152.261648170822
6.40	60	90	120	-152.26163393392
6.40	60	90	150	-152.261677983088
6.40	60	90	180	-152.261688855314
6.40	90	0	0	-152.261788041454
6.40	90	0	30	-152.261730821145
6.40	90	0	60	-152.261669296482
6.40	90	0	90	-152.261649409081
6.40	90	0	120	-152.261669297074
6.40	90	0	150	-152.261730821187
6.40	90	0	180	-152.261788041836
6.40	90	30	0	-152.261760970939
6.40	90	30	30	-152.261716613522
6.40	90	30	60	-152.261662235347
6.40	90	30	90	-152.26164529692
6.40	90	30	120	-152.261662235396
6.40	90	30	150	-152.261716613319
6.40	90	30	180	-152.261760970897
6.40	90	60	0	-152.261711793257
6.40	90	60	30	-152.261690888195
6.40	90	60	60	-152.261647397432
6.40	90	60	90	-152.261636684024
6.40	90	60	120	-152.261647396862
6.40	90	60	150	-152.261690888073
6.40	90	60	180	-152.261711792694
6.40	90	90	0	-152.261688855487
6.40	90	90	30	-152.261680454478
6.40	90	90	60	-152.261638980204
6.40	90	90	90	-152.261631948058
6.40	90	90	120	-152.261638979775
6.40	90	90	150	-152.261680455247
6.40	90	90	180	-152.261688855314
6.60	0	0	0	-152.26176124297
6.60	0	0	30	-152.261699049539
6.60	0	0	60	-152.261631786193
6.60	0	0	90	-152.261644939722
6.60	0	0	120	-152.261631786623
6.60	0	0	150	-152.261699049615
6.60	0	0	180	-152.261761242891
6.60	0	30	0	-152.26173879104
6.60	0	30	30	-152.261674588172
6.60	0	30	60	-152.261618746937
6.60	0	30	90	-152.261643057706
6.60	0	30	120	-152.261635600356
6.60	0	30	150	-152.261699185101
6.60	0	30	180	-152.261738789985
6.60	0	60	0	-152.261697899677
6.60	0	60	30	-152.261652303197
6.60	0	60	60	-152.2616098029
6.60	0	60	90	-152.261639336737
6.60	0	60	120	-152.261625909017
6.60	0	60	150	-152.261675445942
6.60	0	60	180	-152.261697899595
6.60	0	90	0	-152.261678718287
6.60	0	90	30	-152.261652785425
6.60	0	90	60	-152.261613249907
6.60	0	90	90	-152.261637398934
6.60	0	90	120	-152.261613249413
6.60	0	90	150	-152.26165278509
6.60	0	90	180	-152.261678717758
6.60	30	0	0	-152.26176124297
6.60	30	0	30	-152.261705295231
6.60	30	0	60	-152.261671546405
6.60	30	0	90	-152.261615411343
6.60	30	0	120	-152.261671546974
6.60	30	0	150	-152.261705295154
6.60	30	0	180	-152.261761242891
6.60	30	30	0	-152.26173879104
6.60	30	30	30	-152.261682341441
6.60	30	30	60	-152.261659093193
6.60	30	30	90	-152.261613014997
6.60	30	30	120	-152.261673838987
6.60	30	30	150	-152.261703795879
6.60	30	30	180	-152.261738789985
6.60	30	60	0	-152.261697899677
6.60	30	60	30	-152.261659263714
6.60	30	60	60	-152.261649117451
6.60	30	60	90	-152.261608205449
6.60	30	60	120	-152.261663248796
6.60	30	60	150	-152.261679844156
6.60	30	60	180	-152.261697899595
6.60	30	90	0	-152.261678718287
6.60	30	90	30	-152.261656463089
6.60	30	90	60	-152.261650913797
6.60	30	90	90	-152.261605700973
6.60	30	90	120	-152.26165091408
6.60	30	90	150	-152.261656463529
6.60	30	90	180	-152.261678717758
6.60	60	0	0	-152.26176124297
6.60	60	0	30	-152.261709308399
6.60	60	0	60	-152.261653925996
6.60	60	0	90	-152.261658698555
6.60	60	0	120	-152.261653925858
6.60	60	0	150	-152.261709308142
6.60	60	0	180	-152.261761242891
6.60	60	30	0	-152.261738791041
6.60	60	30	30	-152.261690650691
6.60	60	30	60	-152.261643703482
6.60	60	30	90	-152.261655220222
6.60	60	30	120	-152.261652303288
6.60	60	30	150	-152.261703212641
6.60	60	30	180	-152.261738789985
6.60	60	60	0	-152.261697899676
6.60	60	60	30	-152.261666003773
6.60	60	60	60	-152.261631513615
6.60	60	60	90	-152.261648295204
6.60	60	60	120	-152.261639957759
6.60	60	60	150	-152.261678331991
6.60	60	60	180	-152.261697899595
6.60	60	90	0	-152.261678718287
6.60	60	90	30	-152.261655094363
6.60	60	90	60	-152.261629118584
6.60	60	90	90	-152.261644701777
6.60	60	90	120	-152.261629118864
6.60	60	90	150	-152.261655094293
6.60	60	90	180	-152.261678717758
6.60	90	0	0	-152.26176124297
6.60	90	0	30	-152.261712680381
6.60	90	0	60	-152.26166144826
6.60	90	0	90	-152.261644939934
6.60	90	0	120	-152.261661447867
6.60	90	0	150	-152.261712680249
6.60	90	0	180	-152.261761242891
6.60	90	30	0	-152.26173879104
6.60	90	30	30	-152.261700210556
6.60	90	30	60	-152.261655005245
6.60	90	30	90	-152.261641124794
6.60	90	30	120	-152.261655005518
6.60	90	30	150	-152.261700210079
6.60	90	30	180	-152.261738789985
6.60	90	60	0	-152.261697899677
6.60	90	60	30	-152.261674776319
6.60	90	60	60	-152.261641727076
6.60	90	60	90	-152.261633170214
6.60	90	60	120	-152.261641726546
6.60	90	60	150	-152.261674775539
6.60	90	60	180	-152.261697899595
6.60	90	90	0	-152.261678718287
6.60	90	90	30	-152.261655516496
6.60	90	90	60	-152.261634461016
6.60	90	90	90	-152.261628814029
6.60	90	90	120	-152.261634460992
6.60	90	90	150	-152.261655516109
6.60	90	90	180	-152.261678717758
6.80	0	0	0	-152.261738186584
6.80	0	0	30	-152.261683956897
6.80	0	0	60	-152.261625222962
6.80	0	0	90	-152.261640974847
6.80	0	0	120	-152.261625222779
6.80	0	0	150	-152.261683956106
6.80	0	0	180	-152.261738187147
6.80	0	30	0	-152.26171935791
6.80	0	30	30	-152.261662939206
6.80	0	30	60	-152.261613650554
6.80	0	30	90	-152.261639145774
6.80	0	30	120	-152.261628372381
6.80	0	30	150	-152.261683696417
6.80	0	30	180	-152.261719357414
6.80	0	60	0	-152.261684928225
6.80	0	60	30	-152.261643407676
6.80	0	60	60	-152.261605606955
6.80	0	60	90	-152.261635584572
6.80	0	60	120	-152.26161955663
6.80	0	60	150	-152.261663054251
6.80	0	60	180	-152.261684929082
6.80	0	90	0	-152.261668687517
6.80	0	90	30	-152.261643510509
6.80	0	90	60	-152.261608380899
6.80	0	90	90	-152.261633772415
6.80	0	90	120	-152.261608380738
6.80	0	90	150	-152.261643511344
6.80	0	90	180	-152.261668687303
6.80	30	0	0	-152.261738186584
6.80	30	0	30	-152.261690191153
6.80	30	0	60	-152.261664985199
6.80	30	0	90	-152.261611447518
6.80	30	0	120	-152.261664985206
6.80	30	0	150	-152.261690190802
6.80	30	0	180	-152.261738187147
6.80	30	30	0	-152.26171935791
6.80	30	30	30	-152.261670439704
6.80	30	30	60	-152.261653965617
6.80	30	30	90	-152.261609180205
6.80	30	30	120	-152.261666769994
6.80	30	30	150	-152.261688492787
6.80	30	30	180	-152.261719357414
6.80	30	60	0	-152.261684928225
6.80	30	60	30	-152.261650002438
6.80	30	60	60	-152.261644980339
6.80	30	60	90	-152.26160466858
6.80	30	60	120	-152.261657224746
6.80	30	60	150	-152.261667302633
6.80	30	60	180	-152.261684929082
6.80	30	90	0	-152.261668687517
6.80	30	90	30	-152.261647660663
6.80	30	90	60	-152.261646376837
6.80	30	90	90	-152.261602352633
6.80	30	90	120	-152.261646376983
6.80	30	90	150	-152.261647661452
6.80	30	90	180	-152.261668687303
6.80	60	0	0	-152.261738186584
6.80	60	0	30	-152.261694203573
6.80	60	0	60	-152.261647420815
6.80	60	0	90	-152.261654733081
6.80	60	0	120	-152.261647421178
6.80	60	0	150	-152.261694203479
6.80	60	0	180	-152.261738187147
6.80	60	30	0	-152.26171935791
6.80	60	30	30	-152.261678009286
6.80	60	30	60	-152.261638275946
6.80	60	30	90	-152.261651541791
6.80	60	30	120	-152.261645731192
6.80	60	30	150	-152.261688549639
6.80	60	30	180	-152.261719357414
6.80	60	60	0	-152.261684928225
6.80	60	60	30	-152.261655799488
6.80	60	60	60	-152.261627352173
6.80	60	60	90	-152.261645194116
6.80	60	60	120	-152.261634610265
6.80	60	60	150	-152.261666108023
6.80	60	60	180	-152.261684929082
6.80	60	90	0	-152.261668687517
6.80	60	90	30	-152.261647066545
6.80	60	90	60	-152.261625107786
6.80	60	90	90	-152.261641909097
6.80	60	90	120	-152.261625107591
6.80	60	90	150	-152.261647065689
6.80	60	90	180	-152.261668687303
6.80	90	0	0	-152.261738186583
6.80	90	0	30	-152.261697570549
6.80	90	0	60	-152.261654945222
6.80	90	0	90	-152.261640974389
6.80	90	0	120	-152.261654945407
6.80	90	0	150	-152.261697571169
6.80	90	0	180	-152.261738187147
6.80	90	30	0	-152.26171935791
6.80	90	30	30	-152.261686538474
6.80	90	30	60	-152.261649069765
6.80	90	30	90	-152.261637499425
6.80	90	30	120	-152.261649070042
6.80	90	30	150	-152.261686538963
6.80	90	30	180	-152.261719357414
6.80	90	60	0	-152.261684928225
6.80	90	60	30	-152.261663430188
6.80	90	60	60	-152.261637149214
6.80	90	60	90	-152.261630267631
6.80	90	60	120	-152.261637149318
6.80	90	60	150	-152.261663430212
6.80	90	60	180	-152.261684929082
6.80	90	90	0	-152.261668687517
6.80	90	90	30	-152.261648137543
6.80	90	90	60	-152.261630770499
6.80	90	90	90	-152.261626299275
6.80	90	90	120	-152.261630770725
6.80	90	90	150	-152.261648136953
6.80	90	90	180	-152.261668687303
7.00	0	0	0	-152.261718778558
7.00	0	0	30	-152.261671363771
7.00	0	0	60	-152.26161966628
7.00	0	0	90	-152.261637408699
7.00	0	0	120	-152.26161966658
7.00	0	0	150	-152.261671363319
7.00	0	0	180	-152.261718779252
7.00	0	30	0	-152.261702760316
7.00	0	30	30	-152.2616531707
7.00	0	30	60	-152.261609450627
7.00	0	30	90	-152.261635709577
7.00	0	30	120	-152.261622240986
7.00	0	30	150	-152.261670769407
7.00	0	30	180	-152.261702759944
7.00	0	60	0	-152.261673436414
7.00	0	60	30	-152.261635963381
7.00	0	60	60	-152.261602190235
7.00	0	60	90	-152.261632424178
7.00	0	60	120	-152.261614390914
7.00	0	60	150	-152.261652729403
7.00	0	60	180	-152.261673436426
7.00	0	90	0	-152.261659501808
7.00	0	90	30	-152.261635788124
7.00	0	90	60	-152.26160447076
7.00	0	90	90	-152.261630782335
7.00	0	90	120	-152.261604470267
7.00	0	90	150	-152.261635787542
7.00	0	90	180	-152.261659501502
7.00	30	0	0	-152.261718778558
7.00	30	0	30	-152.261677581978
7.00	30	0	60	-152.26165948932
7.00	30	0	90	-152.261607879341
7.00	30	0	120	-152.261659489493
7.00	30	0	150	-152.261677582175
7.00	30	0	180	-152.261718779251
7.00	30	30	0	-152.261702760316
7.00	30	30	30	-152.261660529478
7.00	30	30	60	-152.261649698829
7.00	30	30	90	-152.261605811742
7.00	30	30	120	-152.261660836116
7.00	30	30	150	-152.261675672633
7.00	30	30	180	-152.261702759944
7.00	30	60	0	-152.261673436415
7.00	30	60	30	-152.26164233397
7.00	30	60	60	-152.261641613377
7.00	30	60	90	-152.261601694682
7.00	30	60	120	-152.261652256766
7.00	30	60	150	-152.261656845948
7.00	30	60	180	-152.261673436426
7.00	30	90	0	-152.261659501808
7.00	30	90	30	-152.261640256859
7.00	30	90	60	-152.261642709231
7.00	30	90	90	-152.261599599766
7.00	30	90	120	-152.261642709751
7.00	30	90	150	-152.261640256951
7.00	30	90	180	-152.261659501503
7.00	60	0	0	-152.261718778558
7.00	60	0	30	-152.261681597297
7.00	60	0	60	-152.261641808801
7.00	60	0	90	-152.261651166788
7.00	60	0	120	-152.261641808642
7.00	60	0	150	-152.261681597539
7.00	60	0	180	-152.261718779252
7.00	60	30	0	-152.261702760316
7.00	60	30	30	-152.26166750952
7.00	60	30	60	-152.261633747122
7.00	60	30	90	-152.261648298417
7.00	60	30	120	-152.261640224336
7.00	60	30	150	-152.261676234475
7.00	60	30	180	-152.261702759944
7.00	60	60	0	-152.261673436414
7.00	60	60	30	-152.261647593563
7.00	60	60	60	-152.261623885325
7.00	60	60	90	-152.261642585836
7.00	60	60	120	-152.261630249198
7.00	60	60	150	-152.261656076502
7.00	60	60	180	-152.261673436426
7.00	60	90	0	-152.261659501808
7.00	60	90	30	-152.261640476831
7.00	60	90	60	-152.26162192738
7.00	60	90	90	-152.261639627296
7.00	60	90	120	-152.261621927321
7.00	60	90	150	-152.261640477376
7.00	60	90	180	-152.261659501502
7.00	90	0	0	-152.261718778558
7.00	90	0	30	-152.261684974123
7.00	90	0	60	-152.261649387194
7.00	90	0	90	-152.261637407426
7.00	90	0	120	-152.261649387216
7.00	90	0	150	-152.261684974459
7.00	90	0	180	-152.261718779251
7.00	90	30	0	-152.261702760316
7.00	90	30	30	-152.261675221321
7.00	90	30	60	-152.261644105247
7.00	90	30	90	-152.261634300556
7.00	90	30	120	-152.261644105326
7.00	90	30	150	-152.26167522117
7.00	90	30	180	-152.261702759944
7.00	90	60	0	-152.261673436415
7.00	90	60	30	-152.261654307001
7.00	90	60	60	-152.261633439409
7.00	90	60	90	-152.26162783096
7.00	90	60	120	-152.261633439849
7.00	90	60	150	-152.261654307831
7.00	90	60	180	-152.261673436426
7.00	90	90	0	-152.261659501808
7.00	90	90	30	-152.261641914912
7.00	90	90	60	-152.261627857143
7.00	90	90	90	-152.26162425378
7.00	90	90	120	-152.261627856956
7.00	90	90	150	-152.261641915128
7.00	90	90	180	-152.261659501502
7.20	0	0	0	-152.261702582793
7.20	0	0	30	-152.261660928157
7.20	0	0	60	-152.261614953504
7.20	0	0	90	-152.261634203677
7.20	0	0	120	-152.261614953975
7.20	0	0	150	-152.261660928298
7.20	0	0	180	-152.26170258306
7.20	0	30	0	-152.261688755056
7.20	0	30	30	-152.261645122841
7.20	0	30	60	-152.261605893255
7.20	0	30	90	-152.261632494075
7.20	0	30	120	-152.261616975796
7.20	0	30	150	-152.261660168585
7.20	0	30	180	-152.261688754856
7.20	0	60	0	-152.261663526862
7.20	0	60	30	-152.261629801247
7.20	0	60	60	-152.261599380167
7.20	0	60	90	-152.261629764182
7.20	0	60	120	-152.261610022524
7.20	0	60	150	-152.261644137468
7.20	0	60	180	-152.261663526725
7.20	0	90	0	-152.261651453101
7.20	0	90	30	-152.261629417211
7.20	0	90	60	-152.261601277047
7.20	0	90	90	-152.261628278159
7.20	0	90	120	-152.261601277506
7.20	0	90	150	-152.261629417034
7.20	0	90	180	-152.261651453182
7.20	30	0	0	-152.261702582793
7.20	30	0	30	-152.261667156063
7.20	30	0	60	-152.261654727072
7.20	30	0	90	-152.261604676042
7.20	30	0	120	-152.261654727299
7.20	30	0	150	-152.261667155615
7.20	30	0	180	-152.261702583061
7.20	30	30	0	-152.261688755056
7.20	30	30	30	-152.261652196993
7.20	30	30	60	-152.261646090439
7.20	30	30	90	-152.261602833459
7.20	30	30	120	-152.261655795221
7.20	30	30	150	-152.261665230238
7.20	30	30	180	-152.261688754856
7.20	30	60	0	-152.261663526862
7.20	30	60	30	-152.261636088749
7.20	30	60	60	-152.261638850528
7.20	30	60	90	-152.261599126881
7.20	30	60	120	-152.261648122127
7.20	30	60	150	-152.261648613553
7.20	30	60	180	-152.261663526725
7.20	30	90	0	-152.261651453102
7.20	30	90	30	-152.261634155043
7.20	30	90	60	-152.261639711344
7.20	30	90	90	-152.261597302394
7.20	30	90	120	-152.261639710949
7.20	30	90	150	-152.261634155424
7.20	30	90	180	-152.261651453182
7.20	60	0	0	-152.261702582793
7.20	60	0	30	-152.261671163812
7.20	60	0	60	-152.261637050745
7.20	60	0	90	-152.261647963383
7.20	60	0	120	-152.261637050831
7.20	60	0	150	-152.261671163903
7.20	60	0	180	-152.261702583061
7.20	60	30	0	-152.261688755056
7.20	60	30	30	-152.261658627729
7.20	60	30	60	-152.261629715095
7.20	60	30	90	-152.261645431088
7.20	60	30	120	-152.261635561567
7.20	60	30	150	-152.261666134795
7.20	60	30	180	-152.261688754856
7.20	60	60	0	-152.261663526862
7.20	60	60	30	-152.261641107152
7.20	60	60	60	-152.261621148489
7.20	60	60	90	-152.261640365322
7.20	60	60	120	-152.261626661061
7.20	60	60	150	-152.261648395685
7.20	60	60	180	-152.261663526725
7.20	60	90	0	-152.261651453102
7.20	60	90	30	-152.261634918528
7.20	60	90	60	-152.261619349994
7.20	60	90	90	-152.26163773806
7.20	60	90	120	-152.26161934969
7.20	60	90	150	-152.261634918346
7.20	60	90	180	-152.261651453182
7.20	90	0	0	-152.261702582793
7.20	90	0	30	-152.261674532133
7.20	90	0	60	-152.261644631605
7.20	90	0	90	-152.261634203722
7.20	90	0	120	-152.261644631724
7.20	90	0	150	-152.261674531093
7.20	90	0	180	-152.261702583061
7.20	90	30	0	-152.261688755056
7.20	90	30	30	-152.26166574106
7.20	90	30	60	-152.261639909858
7.20	90	30	90	-152.261631472904
7.20	90	30	120	-152.261639910217
7.20	90	30	150	-152.26166574063
7.20	90	30	180	-152.261688754856
7.20	90	60	0	-152.261663526862
7.20	90	60	30	-152.261647298573
7.20	90	60	60	-152.261630518669
7.20	90	60	90	-152.261625759873
7.20	90	60	120	-152.261630518681
7.20	90	60	150	-152.261647298664
7.20	90	60	180	-152.261663526725
7.20	90	90	0	-152.261651453102
7.20	90	90	30	-152.261636761271
7.20	90	90	60	-152.261625633189
7.20	90	90	90	-152.26162256353
7.20	90	90	120	-152.261625633308
7.20	90	90	150	-152.261636761987
7.20	90	90	180	-152.261651453182
7.40	0	0	0	-152.261689026668
7.40	0	0	30	-152.261652211353
7.40	0	0	60	-152.261610782939
7.40	0	0	90	-152.261631356102
7.40	0	0	120	-152.261610783078
7.40	0	0	150	-152.261652211354
7.40	0	0	180	-152.261689026583
7.40	0	30	0	-152.261677014358
7.40	0	30	30	-152.261638382207
7.40	0	30	60	-152.261602856076
7.40	0	30	90	-152.261630004343
7.40	0	30	120	-152.261612590941
7.40	0	30	150	-152.26165132707
7.40	0	30	180	-152.261677014691
7.40	0	60	0	-152.261655059332
7.40	0	60	30	-152.26162471716
7.40	0	60	60	-152.261597040889
7.40	0	60	90	-152.261627397488
7.40	0	60	120	-152.261606282442
7.40	0	60	150	-152.26163713334
7.40	0	60	180	-152.26165505975
7.40	0	90	0	-152.261644605633
7.40	0	90	30	-152.261624186305
7.40	0	90	60	-152.261598629038
7.40	0	90	90	-152.261626155982
7.40	0	90	120	-152.261598629374
7.40	0	90	150	-152.261624186646
7.40	0	90	180	-152.261644605232
7.40	30	0	0	-152.261689026668
7.40	30	0	30	-152.261658445109
7.40	30	0	60	-152.261650605241
7.40	30	0	90	-152.261601828106
7.40	30	0	120	-152.26165060531
7.40	30	0	150	-152.261658445519
7.40	30	0	180	-152.261689026583
7.40	30	30	0	-152.261677014358
7.40	30	30	30	-152.261645352464
7.40	30	30	60	-152.261643021357
7.40	30	30	90	-152.261600171082
7.40	30	30	120	-152.26165147109
7.40	30	30	150	-152.261656549407
7.40	30	30	180	-152.261677014691
7.40	30	60	0	-152.261655059332
7.40	30	60	30	-152.261631096643
7.40	30	60	60	-152.261636554248
7.40	30	60	90	-152.261596928855
7.40	30	60	120	-152.261644639784
7.40	30	60	150	-152.261641812887
7.40	30	60	180	-152.26165505975
7.40	30	90	0	-152.261644605633
7.40	30	90	30	-152.261629155482
7.40	30	90	60	-152.26163723266
7.40	30	90	90	-152.261595362217
7.40	30	90	120	-152.261637233469
7.40	30	90	150	-152.261629155042
7.40	30	90	180	-152.261644605231
7.40	60	0	0	-152.261689026668
7.40	60	0	30	-152.261662457308
7.40	60	0	60	-152.261632933154
7.40	60	0	90	-152.261645113863
7.40	60	0	120	-152.261632933035
7.40	60	0	150	-152.261662456338
7.40	60	0	180	-152.261689026583
7.40	60	30	0	-152.261677014358
7.40	60	30	30	-152.261651450623
7.40	60	30	60	-152.261626712481
7.40	60	30	90	-152.261642972963
7.40	60	30	120	-152.261631568972
7.40	60	30	150	-152.261657859374
7.40	60	30	180	-152.261677014691
7.40	60	60	0	-152.261655059332
7.40	60	60	30	-152.261636546246
7.40	60	60	60	-152.261618839991
7.40	60	60	90	-152.261638526107
7.40	60	60	120	-152.261623692454
7.40	60	60	150	-152.261641732248
7.40	60	60	180	-152.26165505975
7.40	60	90	0	-152.261644605633
7.40	60	90	30	-152.261630516941
7.40	60	90	60	-152.261617223415
7.40	60	90	90	-152.261636147696
7.40	60	90	120	-152.261617223837
7.40	60	90	150	-152.261630517516
7.40	60	90	180	-152.261644605231
7.40	90	0	0	-152.261689026668
7.40	90	0	30	-152.261665819718
7.40	90	0	60	-152.261640453768
7.40	90	0	90	-152.261631355987
