R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6.4,-11.7615820286051,-4.132262025220427,-10.119843714194126,-0.604614561856926,-2.1069581878432118,2.1646209974721997,-0.2922665177320888,2.18569870464621,0.1252893585505797,1.1568501042405088,0.12272166286345054,0.3404680058823699,0.13210666187689563,-3.843224191691638e-05,0.12774463266075434,-0.05189963544669092,0.0730909413606422,-0.08948545502006651,0.033953018857246664
6.6,-10.559966536768549,-4.1522657319053735,-9.839998040602943,-1.4083143602024777,-3.059788066093314,0.9794828141515254,-1.1314814288513653,1.2981530345760564,-0.3053160208646454,0.7560521556925303,-0.05733512522991511,0.24594606487305393,0.01637328709191774,-0.002215992086361701,0.04804070169897042,-0.045773441317207966,0.0377316453804955,-0.06149378282843835,0.016820393817991944
6.8,-9.340085410966074,-3.9525350275668893,-8.880359022871454,-1.7458583434328014,-3.082266484654536,0.2846570507109004,-1.3289246537665456,0.7239055661226644,-0.41277407762415913,0.47938388774980223,-0.06779483455827823,0.18276178992129558,0.008360720793831653,0.011137940854723466,0.03657705468908289,-0.02035674673946705,0.05675913952783508,-0.001324681324774992,0.029780003686702423
7.0,-8.197794171347201,-3.6402957815775,-7.721207848434313,-1.807304892830535,-2.7210950771302485,-0.09186359984201553,-1.2534863722196623,0.36619571189612726,-0.41001259483511976,0.29010303394327364,-0.04675534159115058,0.13356053799344772,0.014672041618368615,0.018663693980446105,0.02910941505874006,-0.007779517193760529,0.05897988140047634,0.021034127159267585,0.028302373835956764
7.2,-7.170242190663162,-3.2835482796378352,-6.587121189535358,-1.7179870282909955,-2.2413822414915225,-0.26941387484039114,-1.0699073191019493,0.15576370665647324,-0.37030310882373135,0.16457895002283707,-0.031189972088670723,0.0939644367706642,0.013233411890822264,0.01890943068436132,0.01567443312020653,-0.0073171489908954186,0.04359763287688666,0.012457803909707826,0.014363070961812847
7.4,-6.265865279591485,-2.923420680619211,-5.573441917054021,-1.5579057559833451,-1.7702611904804608,-0.32961648371324376,-0.8560520695119787,0.04237319867579418,-0.3176032420662331,0.0859385333429103,-0.02391222479379498,0.06389649701522454,0.005641585042032462,0.016157950805860577,0.0015527136107534492,-0.010631622554030568,0.024987924695686697,-0.004613881008200305,-0.0009880722822969686
7.6,-5.47938087340136,-2.582861206901297,-4.7095604704189045,-1.3754856349097218,-1.3638163508116226,-0.3267278665838874,-0.6506651702112005,-0.010473356650526492,-0.2610480150748115,0.04055047276388917,-0.020497139916865907,0.0429346514755177,-0.0027341030234708636,0.013692298600637424,-0.008209206756690688,-0.012138118267231778,0.01251336229595886,-0.015820639300548795,-0.010985947269249991
7.8,-4.7995214011683505,-2.2728636688418815,-3.992047661998076,-1.1975688921882797,-1.0401187167177617,-0.2949997791743535,-0.47248477077954115,-0.028491282586350416,-0.20577364001264242,0.01723079186485466,-0.01754251375961124,0.029477128834465238,-0.008602080867646016,0.012574213198524092,-0.012096286253350401,-0.010347923177521078,0.008157376304598852,-0.01730767698868416,-0.014348179621641395
8.0,-4.2131149526867695,-1.9969803047519794,-3.402791210210714,-1.0368986624996734,-0.7971370267427803,-0.2544376118087141,-0.32866484678314956,-0.028805461330947874,-0.15536452674163298,0.007307455596907736,-0.013825881727384477,0.021349037685307066,-0.01113370585122139,0.012447717779665395,-0.011151594848855029,-0.0062179960112816275,0.009623242238541222,-0.01141817752484282,-0.012871078555401901
8.2,-3.7072054223270414,-1.75451663607223,-2.9190434267025323,-0.8976474801608307,-0.6232406619587374,-0.21542732092596592,-0.21937887129363826,-0.021973672255973284,-0.11208541868395895,0.004594373115780972,-0.009503372001448832,0.01650143580240063,-0.010931765675412704,0.012519196113382066,-0.007374293855591493,-0.0014132204031203682,0.013486049676353869,-0.0023754910669224988,-0.009127719409390422
