R,theta1,E
10.5,0,-2.325234
10.5,30,-4.275693
10.5,60,-4.38411
10.5,90,-4.838138
10.5,120,-4.383697
10.5,150,-4.276536
10.5,180,-2.325528
11.0,0,-2.357688
11.0,30,-3.881373
11.0,60,-3.920836
11.0,90,-4.421775
11.0,120,-3.920831
11.0,150,-3.881424
11.0,180,-2.357866
11.5,0,-2.383782
11.5,30,-3.587999
11.5,60,-3.544966
11.5,90,-4.073033
11.5,120,-3.544846
11.5,150,-3.588382
11.5,180,-2.384158
12.0,0,-2.389152
12.0,30,-3.354403
12.0,60,-3.235282
12.0,90,-3.773811
12.0,120,-3.235384
12.0,150,-3.35472
12.0,180,-2.389166
12.5,0,-2.370912
12.5,30,-3.162222
12.5,60,-2.974247
12.5,90,-3.517596
12.5,120,-2.97411
12.5,150,-3.162045
12.5,180,-2.371017
13.0,0,-2.336572
13.0,30,-3.001013
13.0,60,-2.750617
13.0,90,-3.293947
13.0,120,-2.749979
13.0,150,-3.001531
13.0,180,-2.3366
13.5,0,-2.293243
13.5,30,-2.8627
13.5,60,-2.557412
13.5,90,-3.096635
13.5,120,-2.557334
13.5,150,-2.863052
13.5,180,-2.292951
14.0,0,-2.244035
14.0,30,-2.740625
14.0,60,-2.386281
14.0,90,-2.922419
14.0,120,-2.386572
14.0,150,-2.740269
14.0,180,-2.243572
14.5,0,-2.192301
14.5,30,-2.630648
14.5,60,-2.235323
14.5,90,-2.766891
14.5,120,-2.234993
14.5,150,-2.630539
14.5,180,-2.192792
15.0,0,-2.138455
15.0,30,-2.53235
15.0,60,-2.100293
15.0,90,-2.627148
15.0,120,-2.100189
15.0,150,-2.532517
15.0,180,-2.138907
16.0,0,-2.02685
16.0,30,-2.354966
16.0,60,-1.867876
16.0,90,-2.385463
16.0,120,-1.868157
16.0,150,-2.355474
16.0,180,-2.026922
17.0,0,-1.915607
17.0,30,-2.201623
17.0,60,-1.673507
17.0,90,-2.182171
17.0,120,-1.673489
17.0,150,-2.201347
17.0,180,-1.915674
18.0,0,-1.807202
18.0,30,-2.065649
18.0,60,-1.507418
18.0,90,-2.010342
18.0,120,-1.507928
18.0,150,-2.066128
18.0,180,-1.806745
19.0,0,-1.705123
19.0,30,-1.943491
19.0,60,-1.365821
19.0,90,-1.862436
19.0,120,-1.365367
19.0,150,-1.943647
19.0,180,-1.704785
20.0,0,-1.609322
20.0,30,-1.834428
20.0,60,-1.240049
20.0,90,-1.731514
20.0,120,-1.240153
20.0,150,-1.833952
20.0,180,-1.608854
21.0,0,-1.519609
21.0,30,-1.735699
21.0,60,-1.129144
21.0,90,-1.618351
21.0,120,-1.129006
21.0,150,-1.735762
21.0,180,-1.519556
22.0,0,-1.436365
22.0,30,-1.64429
22.0,60,-1.03056
22.0,90,-1.517577
22.0,120,-1.030701
22.0,150,-1.644604
22.0,180,-1.435675
23.0,0,-1.359361
23.0,30,-1.562751
23.0,60,-0.941797
23.0,90,-1.425452
23.0,120,-0.941653
23.0,150,-1.562736
23.0,180,-1.3597
24.0,0,-1.28748
24.0,30,-1.487389
24.0,60,-0.859443
24.0,90,-1.341431
24.0,120,-0.859351
24.0,150,-1.487893
24.0,180,-1.287317
25.0,0,-1.222066
25.0,30,-1.418637
25.0,60,-0.785697
25.0,90,-1.265526
25.0,120,-0.785301
25.0,150,-1.418429
25.0,180,-1.221953
50.0,0,-0.406307
50.0,30,-0.589874
50.0,60,0.063803
50.0,90,-0.408623
50.0,120,0.063996
50.0,150,-0.589748
50.0,180,-0.405611
100.0,0,-0.0
100.0,30,-0.183177
100.0,60,0.470512
100.0,90,-0.001086
100.0,120,0.470904
100.0,150,-0.183751
100.0,180,0.0001
