R,theta,E_cm
11.5,50.0,-0.13704193367218678
12.0,50.0,-0.1245867491435338
12.5,50.0,-0.11434276808883326
13.0,50.0,-0.10586797687082211
13.5,50.0,-0.09873088197641522
14.0,50.0,-0.09251140826626454
14.5,50.0,-0.08709806675167685
15.0,50.0,-0.08236685220964944
16.0,50.0,-0.07444118465099336
17.0,50.0,-0.06781897700826278
18.0,50.0,-0.062357788110036554
19.0,50.0,-0.057712390709056934
20.0,50.0,-0.05371136572885192
21.0,50.0,-0.05013480733028445
22.0,50.0,-0.046905896462509276
23.0,50.0,-0.044112642868796854
24.0,50.0,-0.041563444927891595
25.0,50.0,-0.03917995219820668
50.0,50.0,-0.012724918266949744
100.0,50.0,0.0
2.5,55.0,1213.373189369812
2.6,55.0,840.9470182765454
2.7,55.0,570.2517417277837
2.8,55.0,377.16714529141467
2.9,55.0,241.59929637811757
3.0,55.0,148.01252199149454
3.1,55.0,84.96221636657549
3.2,55.0,40.446751309060616
3.3,55.0,13.89046681224601
3.4,55.0,-2.504237790220578
3.5,55.0,-12.055138966555058
3.6,55.0,-17.090454540123115
3.7,55.0,-19.144115305762043
3.8,55.0,-19.4518933593004
3.9,55.0,-18.73533305344008
4.0,55.0,-16.860568471577103
4.1,55.0,-15.379279545373686
4.2,55.0,-13.842726906662381
4.3,55.0,-12.34220958879397
4.4,55.0,-10.936798965444314
4.5,55.0,-9.670204951787474
4.6,55.0,-8.52209892208638
4.7,55.0,-7.492010767453667
4.8,55.0,-6.602343798761969
4.9,55.0,-5.827363078809996
5.0,55.0,-5.155035690810666
5.1,55.0,-4.573033306153111
5.2,55.0,-4.069082904071719
5.3,55.0,-3.6313670915330194
5.4,55.0,-3.249916892198925
5.5,55.0,-2.9169005742060046
5.6,55.0,-2.6256680529859704
5.7,55.0,-2.3703071279131303
5.8,55.0,-2.145875664220834
5.9,55.0,-1.947940054911986
6.0,55.0,-1.773297285528846
6.2,55.0,-1.4804808197301773
6.4,55.0,-1.2487753092749152
6.6,55.0,-1.0630389769380066
6.8,55.0,-0.9128088122427187
7.0,55.0,-0.790407370163102
7.2,55.0,-0.6898706510155503
7.4,55.0,-0.6067053516343445
7.6,55.0,-0.5372626980990629
7.8,55.0,-0.4790222520493053
8.0,55.0,-0.4298208694814595
8.2,55.0,-0.3880750393470605
8.4,55.0,-0.3522831160644151
8.6,55.0,-0.3216655281783987
8.8,55.0,-0.2951159004593592
9.0,55.0,-0.2721538066256888
9.5,55.0,-0.22667910241399397
10.0,55.0,-0.1935357989514172
10.5,55.0,-0.16866756965034227
11.0,55.0,-0.1496000519862659
11.5,55.0,-0.13466041210125682
12.0,55.0,-0.122450599410529
12.5,55.0,-0.11257490067510602
13.0,55.0,-0.10440693341677416
13.5,55.0,-0.09731899897220174
14.0,55.0,-0.09136223830674439
14.5,55.0,-0.08602593416754757
15.0,55.0,-0.08147205529717909
16.0,55.0,-0.07359686437347548
17.0,55.0,-0.0672935540377982
18.0,55.0,-0.061956588687120305
19.0,55.0,-0.05736342387422454
20.0,55.0,-0.05333321202118924
21.0,55.0,-0.04979264598343192
22.0,55.0,-0.04664340486128367
23.0,55.0,-0.0438837327016131
24.0,55.0,-0.0413360692703715
25.0,55.0,-0.039016882476144446
50.0,55.0,-0.012672242791930443
100.0,55.0,0.0
2.5,60.0,1097.1320081741972
2.6,60.0,752.4471478506943
2.7,60.0,505.7437876672367
2.8,60.0,331.35698248979173
2.9,60.0,209.90487419531385
3.0,60.0,127.03145362900486
3.1,60.0,68.36000728002432
3.2,60.0,31.98940090995103
3.3,60.0,8.833540009256913
3.4,60.0,-5.321063202082051
3.5,60.0,-13.426092952018905
3.6,60.0,-17.451611457345155
3.7,60.0,-19.018329349792047
3.8,60.0,-19.05571377909444
3.9,60.0,-17.601030883196966
4.0,60.0,-16.347329027527962
4.1,60.0,-14.872668453243772
4.2,60.0,-13.368978408769946
4.3,60.0,-11.913490481656407
4.4,60.0,-10.572036302950874
4.5,60.0,-9.33820589830144
4.6,60.0,-8.22001667835976
4.7,60.0,-7.245199696696552
4.8,60.0,-6.391059087548024
4.9,60.0,-5.647251444861388
5.0,60.0,-5.00182989043408
5.1,60.0,-4.44184256699072
5.2,60.0,-3.954962680430103
5.3,60.0,-3.5306835460096013
5.4,60.0,-3.1606881650171057
5.5,60.0,-2.837685377164194
5.6,60.0,-2.5553619913700376
5.7,60.0,-2.3078128277025476
5.8,60.0,-2.0896747967196996
5.9,60.0,-1.897977533718512
6.0,60.0,-1.7283486654990967
6.2,60.0,-1.4439319309396477
6.4,60.0,-1.2181414811616251
6.6,60.0,-1.0371607252671156
6.8,60.0,-0.8907344946279152
7.0,60.0,-0.7713328349243443
7.2,60.0,-0.6733466299028159
7.4,60.0,-0.5919248329160436
7.6,60.0,-0.524210763970884
7.8,60.0,-0.46733259758857004
8.0,60.0,-0.41949744324352184
8.2,60.0,-0.3787043533560066
8.4,60.0,-0.3439940005157064
8.6,60.0,-0.31409102005679773
8.8,60.0,-0.2883424781173947
9.0,60.0,-0.26606953506881015
9.5,60.0,-0.22178767508253017
10.0,60.0,-0.1896849001666399
10.5,60.0,-0.16554005805832958
11.0,60.0,-0.14697623383458222
11.5,60.0,-0.13236119888403394
12.0,60.0,-0.12063708345323008
12.5,60.0,-0.11096461679950125
13.0,60.0,-0.10301436901592795
13.5,60.0,-0.09611540382237507
14.0,60.0,-0.09019968505257638
14.5,60.0,-0.08510106772729813
15.0,60.0,-0.08062291004720251
16.0,60.0,-0.07290640052219374
17.0,60.0,-0.06659738255910895
18.0,60.0,-0.06133284481698681
19.0,60.0,-0.05690779614207969
20.0,60.0,-0.05296734998544622
21.0,60.0,-0.04944280585041696
22.0,60.0,-0.046337238994163386
23.0,60.0,-0.0436144387313297
24.0,60.0,-0.0411545667188129
25.0,60.0,-0.038852056800950836
50.0,60.0,-0.012642397826541156
100.0,60.0,0.0
2.5,65.0,992.7526329447375
2.6,65.0,675.5483962514991
2.7,65.0,450.10794957328926
2.8,65.0,292.4446531621312
2.9,65.0,182.7498545682255
3.0,65.0,106.12726196751616
3.1,65.0,56.89083111786045
3.2,65.0,24.834472886147598
3.3,65.0,4.569991390258679
3.4,65.0,-7.669540507801198
3.5,65.0,-14.395758862325284
3.6,65.0,-17.75386292130818
3.7,65.0,-18.900926441947068
3.8,65.0,-18.101580746366334
3.9,65.0,-17.206899658186366
4.0,65.0,-15.9171670914413
4.1,65.0,-14.448188057900332
4.2,65.0,-12.971396604861456
4.3,65.0,-11.567937553436074
4.4,65.0,-10.251468585442094
4.5,65.0,-9.042710085062366
4.6,65.0,-7.977002078078194
4.7,65.0,-7.036429504128899
4.8,65.0,-6.213093911369898
4.9,65.0,-5.496192323698752
5.0,65.0,-4.872587205051857
5.1,65.0,-4.329173727501469
5.2,65.0,-3.8556910147919763
5.3,65.0,-3.443324082398349
5.4,65.0,-3.084022384240746
5.5,65.0,-2.77018002960359
5.6,65.0,-2.49573161328967
5.7,65.0,-2.254886737937306
5.8,65.0,-2.0427287347786365
5.9,65.0,-1.8559821617473662
6.0,65.0,-1.6904980696268508
6.2,65.0,-1.4127891384077123
6.4,65.0,-1.1922579585124178
6.6,65.0,-1.0151208623845365
6.8,65.0,-0.8717819809777169
7.0,65.0,-0.7549795592009124
7.2,65.0,-0.658722593743143
7.4,65.0,-0.5792363467779174
7.6,65.0,-0.5130478455468093
7.8,65.0,-0.457402685749542
8.0,65.0,-0.4106431790138079
8.2,65.0,-0.37088820050836674
8.4,65.0,-0.33692011369618496
8.6,65.0,-0.30772757378448434
8.8,65.0,-0.2826256031059228
9.0,65.0,-0.26088993181278697
9.5,65.0,-0.21785073771323737
10.0,65.0,-0.18645335380970665
10.5,65.0,-0.16281418253832441
11.0,65.0,-0.14475076129211104
11.5,65.0,-0.13050861218983129
12.0,65.0,-0.11909966383527235
12.5,65.0,-0.10964908665512382
13.0,65.0,-0.10174646169279924
13.5,65.0,-0.09512666809575905
14.0,65.0,-0.08936085095899828
14.5,65.0,-0.0843197372001201
15.0,65.0,-0.07986813402261873
16.0,65.0,-0.07243694348954349
17.0,65.0,-0.06621066741033502
18.0,65.0,-0.06108198367619977
19.0,65.0,-0.0566121628748256
20.0,65.0,-0.05274699502152956
21.0,65.0,-0.049263274457613304
22.0,65.0,-0.04627271473415988
23.0,65.0,-0.04349350564657641
24.0,65.0,-0.040971963187759856
25.0,65.0,-0.038799602769399255
50.0,65.0,-0.01267992781593705
100.0,65.0,0.0
2.5,70.0,906.0882740628499
2.6,70.0,612.2185201136954
2.7,70.0,404.9292916645808
2.8,70.0,259.8482045177555
2.9,70.0,158.36658947746113
3.0,70.0,91.70534721955207
3.1,70.0,47.55682003876269
3.2,70.0,19.004786010776538
3.3,70.0,1.1589041808310758
3.4,70.0,-9.369105293273128
3.5,70.0,-15.238985436793925
3.6,70.0,-18.005527452758272
3.7,70.0,-18.20398321717819
3.8,70.0,-17.88648397630428
3.9,70.0,-16.901274431257374
4.0,70.0,-15.579604136715082
4.1,70.0,-14.112580402210275
4.2,70.0,-12.670405366316475
4.3,70.0,-11.279692301476699
4.4,70.0,-9.994215347964511
4.5,70.0,-8.817111891879234
4.6,70.0,-7.781404309836537
4.7,70.0,-6.868805313720025
4.8,70.0,-6.07040599266621
4.9,70.0,-5.373512371234104
5.0,70.0,-4.765143838805668
5.1,70.0,-4.234793710638273
5.2,70.0,-3.7731408978397925
5.3,70.0,-3.371420022340887
5.4,70.0,-3.021255271915773
5.5,70.0,-2.7151847315299595
5.6,70.0,-2.4473203378957367
5.7,70.0,-2.211829765981897
5.8,70.0,-2.004705191558099
5.9,70.0,-1.8214421207661993
6.0,70.0,-1.6594999108685593
6.2,70.0,-1.3874951263398818
6.4,70.0,-1.1710365163783993
6.6,70.0,-0.997068195181657
6.8,70.0,-0.856066939636405
7.0,70.0,-0.7412654654393334
7.2,70.0,-0.646848798122769
7.4,70.0,-0.5687017819908112
7.6,70.0,-0.5035489812150088
7.8,70.0,-0.4490613313749053
8.0,70.0,-0.4031880632294524
8.2,70.0,-0.36418149502862845
8.4,70.0,-0.33092757587554106
8.6,70.0,-0.3024123348450199
8.8,70.0,-0.27780264547089445
9.0,70.0,-0.2564920988519552
9.5,70.0,-0.214362407382486
10.0,70.0,-0.1835591407082451
10.5,70.0,-0.1604938947646029
11.0,70.0,-0.1427954591370279
11.5,70.0,-0.12893102709331955
12.0,70.0,-0.1176166725265432
12.5,70.0,-0.10845887479994502
13.0,70.0,-0.10070834719180312
13.5,70.0,-0.09413683762749273
14.0,70.0,-0.0885272847248143
14.5,70.0,-0.08349231836135701
15.0,70.0,-0.07919171155854386
16.0,70.0,-0.0718292152842939
17.0,70.0,-0.0658158305884632
18.0,70.0,-0.06064171663530189
19.0,70.0,-0.05628536533814213
20.0,70.0,-0.05236927796295816
21.0,70.0,-0.049022730711068906
22.0,70.0,-0.04603194954414775
23.0,70.0,-0.04325713189885377
24.0,70.0,-0.04081459797418305
25.0,70.0,-0.038673841593265194
50.0,70.0,-0.012618472575260853
100.0,70.0,0.0
2.5,75.0,838.2421710157595
2.6,75.0,562.2837554491476
2.7,75.0,366.8037134789392
2.8,75.0,232.8456752040806
2.9,75.0,143.174378474564
3.0,75.0,81.679689057465
3.1,75.0,41.34874112017925
3.2,75.0,15.137650491918285
3.3,75.0,-1.3138418531416565
3.4,75.0,-10.784248516094227
3.5,75.0,-15.241176672928718
3.6,75.0,-17.605500482554874
3.7,75.0,-18.201746332499827
3.8,75.0,-17.738890579525155
3.9,75.0,-16.68255874471598
4.0,75.0,-15.333401009368838
4.1,75.0,-13.879617959918686
4.2,75.0,-12.434505254982076
4.3,75.0,-11.063181677251677
4.4,75.0,-9.786041028579278
4.5,75.0,-8.646920950235986
4.6,75.0,-7.634180948210898
4.7,75.0,-6.7425580192715575
4.8,75.0,-5.960944555958065
4.9,75.0,-5.277138427484779
5.0,75.0,-4.680602430456513
5.1,75.0,-4.161319750508306
5.2,75.0,-3.709566121928515
5.3,75.0,-3.316287775517619
5.4,75.0,-2.9732377354831394
5.5,75.0,-2.672967033436142
5.6,75.0,-2.4101101690078335
5.7,75.0,-2.1789849464813558
5.8,75.0,-1.9752040717335877
5.9,75.0,-1.7950263727774696
6.0,75.0,-1.6356950343859569
6.2,75.0,-1.3678708031113658
6.4,75.0,-1.1544084605007443
6.6,75.0,-0.9828721375098844
6.8,75.0,-0.843812351700288
7.0,75.0,-0.7305153800175355
7.2,75.0,-0.6373293052403274
7.4,75.0,-0.560320705024556
7.6,75.0,-0.4961566368564475
7.8,75.0,-0.44254096277595056
8.0,75.0,-0.3973373084876705
8.2,75.0,-0.3589738027603474
8.4,75.0,-0.3262343310909229
8.6,75.0,-0.2981907428141967
8.8,75.0,-0.27398356904810556
9.0,75.0,-0.25307400040861483
9.5,75.0,-0.21156256974426144
10.0,75.0,-0.18140960768059244
10.5,75.0,-0.1587073699589895
11.0,75.0,-0.14128547667661323
11.5,75.0,-0.12758103909779564
12.0,75.0,-0.11651469185810256
12.5,75.0,-0.10743809838679497
13.0,75.0,-0.09988882858267019
13.5,75.0,-0.09342003447924029
14.0,75.0,-0.08790222155064072
14.5,75.0,-0.0830099115642281
15.0,75.0,-0.07864741599056956
16.0,75.0,-0.07138412327093732
17.0,75.0,-0.06531937928520534
18.0,75.0,-0.060326331234511345
19.0,75.0,-0.05599061160691477
20.0,75.0,-0.05221762349571094
21.0,75.0,-0.04885044145533641
22.0,75.0,-0.045742242228846805
23.0,75.0,-0.04306750455527521
24.0,75.0,-0.04066601564518521
25.0,75.0,-0.0384484433323442
50.0,75.0,-0.012641518290514426
100.0,75.0,0.0
2.5,80.0,787.0823483484442
2.6,80.0,525.0027220067271
2.7,80.0,343.53205095618546
2.8,80.0,217.18755116226637
2.9,80.0,131.47733562738227
3.0,80.0,73.58033952896731
3.1,80.0,35.95949636951598
3.2,80.0,11.596800663440854
3.3,80.0,-3.181373866786417
3.4,80.0,-11.139261241028377
3.5,80.0,-15.784073504155376
3.6,80.0,-17.81349922222158
3.7,80.0,-18.215387558884835
3.8,80.0,-17.646542019537485
3.9,80.0,-16.53804501838307
4.0,80.0,-15.167995270808833
4.1,80.0,-13.711116092360642
4.2,80.0,-12.258555516895669
4.3,80.0,-10.900270926647893
4.4,80.0,-9.65321300503283
4.5,80.0,-8.53065887235288
4.6,80.0,-7.533411585546433
4.7,80.0,-6.654054216911088
4.8,80.0,-5.882330718282615
4.9,80.0,-5.208024327439312
5.0,80.0,-4.620594116993028
5.1,80.0,-4.109465578121569
5.2,80.0,-3.6648953510723166
5.3,80.0,-3.277523288691925
5.4,80.0,-2.9391300613132403
5.5,80.0,-2.6434727159806886
5.6,80.0,-2.3841322740143114
5.7,80.0,-2.156157390470554
5.8,80.0,-1.9543855849756169
5.9,80.0,-1.7770731274537535
6.0,80.0,-1.619270868682555
6.2,80.0,-1.3539769596324374
6.4,80.0,-1.1428101031271525
6.6,80.0,-0.9729308135349635
6.8,80.0,-0.8350847250638128
7.0,80.0,-0.7228381564350539
7.2,80.0,-0.6306671504435885
7.4,80.0,-0.5543744769589648
7.6,80.0,-0.49090526720334965
7.8,80.0,-0.4378975365337259
8.0,80.0,-0.3931769471351338
8.2,80.0,-0.355249317006419
8.4,80.0,-0.32300937189742385
8.6,80.0,-0.29524604995886067
8.8,80.0,-0.27144534347507987
9.0,80.0,-0.2506251007639776
9.5,80.0,-0.20976002303591998
10.0,80.0,-0.17986362662152344
10.5,80.0,-0.15747875169731018
11.0,80.0,-0.14031276285272526
11.5,80.0,-0.1266706600506106
12.0,80.0,-0.1157605739260778
12.5,80.0,-0.10682971520790843
13.0,80.0,-0.09931336562634442
13.5,80.0,-0.09291677768800255
14.0,80.0,-0.0874178404758348
14.5,80.0,-0.08259686023740556
15.0,80.0,-0.07838953415617908
16.0,80.0,-0.07110758404466068
17.0,80.0,-0.06514906742607195
18.0,80.0,-0.06010027176210926
19.0,80.0,-0.055783646175490136
20.0,80.0,-0.052047748285668834
21.0,80.0,-0.04871765958559891
22.0,80.0,-0.04569615391726174
23.0,80.0,-0.04307825859860913
24.0,80.0,-0.04067479229192003
25.0,80.0,-0.03839796357846964
50.0,80.0,-0.012597844024619748
100.0,80.0,0.0
2.5,85.0,760.3064757495605
2.6,85.0,505.7639889879312
2.7,85.0,328.74999545764564
2.8,85.0,207.13448786149033
2.9,85.0,124.0551614645119
3.0,85.0,68.72510091317218
3.1,85.0,32.570893017123744
3.2,85.0,9.707071640024484
3.3,85.0,-4.319191583074357
3.4,85.0,-11.809394542198133
3.5,85.0,-16.13653835045266
3.6,85.0,-17.94703790463978
3.7,85.0,-18.230038589315118
3.8,85.0,-17.59616995892345
3.9,85.0,-16.455698794724064
4.0,85.0,-15.072793982502295
4.1,85.0,-13.599878451360048
4.2,85.0,-12.166599816333271
4.3,85.0,-10.816557376905514
4.4,85.0,-9.579315460976174
4.5,85.0,-8.465490052793271
4.6,85.0,-7.4745989701220665
4.7,85.0,-6.600734834190404
4.8,85.0,-5.8349419783738865
4.9,85.0,-5.16671832769672
5.0,85.0,-4.58498699296258
5.1,85.0,-4.078945874486131
5.2,85.0,-3.6382616684032048
5.3,85.0,-3.254472090373334
5.4,85.0,-2.919486644043747
5.5,85.0,-2.6259970493627205
5.6,85.0,-2.3689213658813415
5.7,85.0,-2.1423131534473177
5.8,85.0,-1.9425232014911356
5.9,85.0,-1.7659235985621708
6.0,85.0,-1.6091761374061775
6.2,85.0,-1.3456904764539648
6.4,85.0,-1.1359565712715476
6.6,85.0,-0.9666716203521163
6.8,85.0,-0.8299121487392372
7.0,85.0,-0.7182796709167724
7.2,85.0,-0.6267089295500177
7.4,85.0,-0.5508034078632592
7.6,85.0,-0.48779838728090014
7.8,85.0,-0.4350480986776535
8.0,85.0,-0.3906586951391122
8.2,85.0,-0.35304952254943744
8.4,85.0,-0.3210086426422367
8.6,85.0,-0.29339632019728384
8.8,85.0,-0.26978853151987664
9.0,85.0,-0.24922683185464592
9.5,85.0,-0.20856849811454525
10.0,85.0,-0.17890408712450395
10.5,85.0,-0.15668074429376716
11.0,85.0,-0.1396122030506686
11.5,85.0,-0.12620427827513184
12.0,85.0,-0.11533830930342916
12.5,85.0,-0.1065281559887012
13.0,85.0,-0.09889592597615447
13.5,85.0,-0.09266723585125561
14.0,85.0,-0.08715622841063592
14.5,85.0,-0.0823716834199523
15.0,85.0,-0.07815996277751423
16.0,85.0,-0.07088569769000244
17.0,85.0,-0.06496800152360464
18.0,85.0,-0.060078766794363504
19.0,85.0,-0.055774429760741956
20.0,85.0,-0.051912334045695306
21.0,85.0,-0.048657963416976174
22.0,85.0,-0.04567991368998804
23.0,85.0,-0.042955354355100894
24.0,85.0,-0.04059622352578757
25.0,85.0,-0.03847127072305213
50.0,85.0,-0.012573263799702517
100.0,85.0,0.0
2.5,90.0,750.204876952962
2.6,90.0,498.85330681504126
2.7,90.0,324.14122509628714
2.8,90.0,203.70322851824105
2.9,90.0,121.69134595497398
3.0,90.0,67.04718795613002
3.1,90.0,31.57658493386977
3.2,90.0,9.073172943223963
3.3,90.0,-4.04416353692421
3.4,90.0,-12.054442355308355
3.5,90.0,-16.250593388622793
3.6,90.0,-18.007094723579463
3.7,90.0,-18.249589390193428
3.8,90.0,-17.57960643042472
3.9,90.0,-16.428747312608472
4.0,90.0,-15.041720982089757
4.1,90.0,-13.581833466062253
4.2,90.0,-12.148307706363342
4.3,90.0,-10.797963267948365
4.4,90.0,-9.55989261387622
4.5,90.0,-8.445482747765713
4.6,90.0,-7.455147154473829
4.7,90.0,-6.58287376860878
4.8,90.0,-5.819174483001023
4.9,90.0,-5.153057127734706
5.0,90.0,-4.5732044975482715
5.1,90.0,-4.068742062028907
5.2,90.0,-3.629634561506465
5.3,90.0,-3.2469656184179994
5.4,90.0,-2.912797716419868
5.5,90.0,-2.6203664281413874
5.6,90.0,-2.3637518616950155
5.7,90.0,-2.137952850475882
5.8,90.0,-1.9386793233999617
5.9,90.0,-1.7624264915846846
6.0,90.0,-1.60597422080901
6.2,90.0,-1.3431959282657557
6.4,90.0,-1.1335366432941172
6.6,90.0,-0.9646575015644372
6.8,90.0,-0.8281115794274949
7.0,90.0,-0.7167176679549754
7.2,90.0,-0.6252388880057671
7.4,90.0,-0.5496020053156552
7.6,90.0,-0.4867231825585215
7.8,90.0,-0.43412718391168015
8.0,90.0,-0.38979506561499333
8.2,90.0,-0.352262487513774
8.4,90.0,-0.32024750401660856
8.6,90.0,-0.2928616808120711
8.8,90.0,-0.26922733451314756
9.0,90.0,-0.24869285056199217
9.5,90.0,-0.20825223317772795
10.0,90.0,-0.17864554719755446
10.5,90.0,-0.156478170304632
11.0,90.0,-0.13946230141763066
11.5,90.0,-0.12602013711549304
12.0,90.0,-0.11517238576766317
12.5,90.0,-0.10632536367502042
13.0,90.0,-0.09889483123450418
13.5,90.0,-0.0925550856510813
14.0,90.0,-0.08711650581901736
14.5,90.0,-0.0823460053344627
15.0,90.0,-0.07809499874949737
16.0,90.0,-0.07093485813983691
17.0,90.0,-0.06503384508764824
18.0,90.0,-0.06005023489517015
19.0,90.0,-0.0557296576342749
20.0,90.0,-0.05197905402684356
21.0,90.0,-0.04864347914283385
22.0,90.0,-0.04569044940877632
23.0,90.0,-0.04301615150321808
24.0,90.0,-0.04061882947302777
25.0,90.0,-0.03840367120587715
50.0,90.0,-0.012619352111287584
100.0,90.0,0.0
