R	Gamma	E
5.20	170	-25.29257
5.20	180	-27.707781
5.30	0	-26.542646
5.30	10	-26.710347
5.30	20	-26.661761
5.30	30	-25.790451
5.30	40	-24.27623
5.30	50	-22.52778
5.30	60	-20.827929
5.30	70	-19.446843
5.30	80	-18.474714
5.30	90	-17.757944
5.30	100	-17.057577
5.30	110	-16.163505
5.30	120	-14.954234
5.30	130	-13.553688
5.30	140	-12.894831
5.30	150	-14.66764
5.30	160	-19.313007
5.30	170	-24.446318
5.30	180	-26.716269
5.40	0	-28.062741
5.40	10	-27.907515
5.40	20	-27.14979
5.40	30	-25.584972
5.40	40	-23.571191
5.40	50	-21.505247
5.40	60	-19.634324
5.40	70	-18.176232
5.40	80	-17.170296
5.40	90	-16.451912
5.40	100	-15.806408
5.40	110	-15.062142
5.40	120	-14.119396
5.40	130	-13.067117
5.40	140	-12.658184
5.40	150	-14.328854
5.40	160	-18.482535
5.40	170	-23.101039
5.40	180	-25.155773
5.50	0	-28.549318
5.50	10	-28.179624
5.50	20	-26.9694
5.50	30	-24.983554
5.50	40	-22.672688
5.50	50	-20.421913
5.50	60	-18.465303
5.50	70	-16.981065
5.50	80	-15.968263
5.50	90	-15.259161
5.50	100	-14.661664
5.50	110	-14.033844
5.50	120	-13.295667
5.50	130	-12.511526
5.50	140	-12.285314
5.50	150	-13.817544
5.50	160	-17.453603
5.50	170	-21.506822
5.50	180	-23.318905
5.60	0	-28.321395
5.60	10	-27.816222
5.60	20	-26.335774
5.60	30	-24.117908
5.60	40	-21.651389
5.60	50	-19.314145
5.60	60	-17.335519
5.60	70	-15.861628
5.60	80	-14.860995
5.60	90	-14.168839
5.60	100	-13.614284
5.60	110	-13.078527
5.60	120	-12.496239
5.60	130	-11.915928
5.60	140	-11.821774
5.60	150	-13.201447
5.60	160	-16.337829
5.60	170	-19.828549
5.60	180	-21.395882
5.70	0	-27.610268
5.70	10	-27.026212
5.70	20	-25.402503
5.70	30	-23.081914
5.70	40	-20.560121
5.70	50	-18.208675
5.70	60	-16.254949
5.70	70	-14.816577
5.70	80	-13.840744
5.70	90	-13.170561
5.70	100	-12.655485
5.70	110	-12.193715
5.70	120	-11.730111
5.70	130	-11.302399
5.70	140	-11.300853
5.70	150	-12.527546
5.70	160	-15.205746
5.70	170	-18.171428
5.70	180	-19.507478
5.80	0	-26.581723
5.80	10	-25.958788
5.80	20	-24.279175
5.80	30	-21.943075
5.80	40	-19.437322
5.80	50	-17.125669
