R	phi	theta2	theta1	E
4.10	30	0	120	-228.09459371309
4.10	30	0	150	-228.076166048568
4.10	30	0	180	-226.893568186316
4.10	30	30	0	-227.427052920564
4.10	30	30	30	-228.078893525352
4.10	30	30	60	-228.094675266167
4.10	30	30	90	-228.094675173221
4.10	30	30	120	-228.094684447614
4.10	30	30	150	-228.074353030013
4.10	30	30	180	-227.427052922145
4.10	30	60	0	-227.906644304845
4.10	30	60	30	-228.080027311541
4.10	30	60	60	-228.094844353249
4.10	30	60	90	-228.094801701764
4.10	30	60	120	-228.094854407647
4.10	30	60	150	-228.075762657898
4.10	30	60	180	-227.90664430115
4.10	30	90	0	-228.031992254893
4.10	30	90	30	-228.078686606394
4.10	30	90	60	-228.094932813128
4.10	30	90	90	-228.094863901122
4.10	30	90	120	-228.094932812456
4.10	30	90	150	-228.078686607995
4.10	30	90	180	-228.031992251386
4.10	60	0	0	-226.893568186951
4.10	60	0	30	-228.076165793873
4.10	60	0	60	-228.094593635778
4.10	60	0	90	-228.094613188917
4.10	60	0	120	-228.094593635467
4.10	60	0	150	-228.076165793979
4.10	60	0	180	-226.893568186316
4.10	60	30	0	-227.427052920564
4.10	60	30	30	-228.078185240533
4.10	60	30	60	-228.094661538994
4.10	60	30	90	-228.094668721949
4.10	60	30	120	-228.094665865305
4.10	60	30	150	-228.075602264343
4.10	60	30	180	-227.427052922145
4.10	60	60	0	-227.906644304845
4.10	60	60	30	-228.07958918893
4.10	60	60	60	-228.094802209584
4.10	60	60	90	-228.094782214863
4.10	60	60	120	-228.094805896785
4.10	60	60	150	-228.077202413433
4.10	60	60	180	-227.90664430115
4.10	60	90	0	-228.031992254893
4.10	60	90	30	-228.07915962479
4.10	60	90	60	-228.094873395393
4.10	60	90	90	-228.094838231766
4.10	60	90	120	-228.09487339671
4.10	60	90	150	-228.079159626834
4.10	60	90	180	-228.031992251386
4.10	90	0	0	-226.893568186951
4.10	90	0	30	-228.076165959357
4.10	90	0	60	-228.094592114648
4.10	90	0	90	-228.094614119565
4.10	90	0	120	-228.094592109869
4.10	90	0	150	-228.076165960094
4.10	90	0	180	-226.893568186316
4.10	90	30	0	-227.427052920563
4.10	90	30	30	-228.077026724828
4.10	90	30	60	-228.094654337192
4.10	90	30	90	-228.094665942653
4.10	90	30	120	-228.094654338011
4.10	90	30	150	-228.077026727734
4.10	90	30	180	-227.427052922145
4.10	90	60	0	-227.906644304845
4.10	90	60	30	-228.07864987009
4.10	90	60	60	-228.094780732786
4.10	90	60	90	-228.094773105734
4.10	90	60	120	-228.094780735188
4.10	90	60	150	-228.078649868412
4.10	90	60	180	-227.90664430115
4.10	90	90	0	-228.031992254893
4.10	90	90	30	-228.079415304559
4.10	90	90	60	-228.094843335502
4.10	90	90	90	-228.094825966982
4.10	90	90	120	-228.094843336044
4.10	90	90	150	-228.079415306563
4.10	90	90	180	-228.031992251386
4.20	0	0	0	-227.373412256306
4.20	0	0	30	-228.078731152373
4.20	0	0	60	-228.094612120025
4.20	0	0	90	-228.094590267415
4.20	0	0	120	-228.094612118401
4.20	0	0	150	-228.078731150984
4.20	0	0	180	-227.373412255259
4.20	0	30	0	-227.701989722202
4.20	0	30	30	-228.081331284099
4.20	0	30	60	-228.094686847295
4.20	0	30	90	-228.094653030207
4.20	0	30	120	-228.094713275884
4.20	0	30	150	-228.077059159878
4.20	0	30	180	-227.701989724104
4.20	0	60	0	-227.971404177637
4.20	0	60	30	-228.082468146326
4.20	0	60	60	-228.094857567498
4.20	0	60	90	-228.094777306689
4.20	0	60	120	-228.094884855663
4.20	0	60	150	-228.078529773407
4.20	0	60	180	-227.971404181898
4.20	0	90	0	-228.046906369659
4.20	0	90	30	-228.081313673899
4.20	0	90	60	-228.094955302139
4.20	0	90	90	-228.094837889317
4.20	0	90	120	-228.094955301819
4.20	0	90	150	-228.081313674385
4.20	0	90	180	-228.046906371664
4.20	30	0	0	-227.373412256306
4.20	30	0	30	-228.078730471096
4.20	30	0	60	-228.094615824707
4.20	30	0	90	-228.094588126746
4.20	30	0	120	-228.094615821984
4.20	30	0	150	-228.078730472102
4.20	30	0	180	-227.373412255258
4.20	30	30	0	-227.701989722202
4.20	30	30	30	-228.081117337384
4.20	30	30	60	-228.09468445823
4.20	30	30	90	-228.094647084665
4.20	30	30	120	-228.094705873848
4.20	30	30	150	-228.077433863173
4.20	30	30	180	-227.701989724103
4.20	30	60	0	-227.971404177637
4.20	30	60	30	-228.082304909744
4.20	30	60	60	-228.094840602687
4.20	30	60	90	-228.094764892187
4.20	30	60	120	-228.094861956866
4.20	30	60	150	-228.078921661053
4.20	30	60	180	-227.971404181897
4.20	30	90	0	-228.046906369659
4.20	30	90	30	-228.081379972562
4.20	30	90	60	-228.094928052558
4.20	30	90	90	-228.094822565989
4.20	30	90	120	-228.094928048447
4.20	30	90	150	-228.081379971093
4.20	30	90	180	-228.046906371663
4.20	60	0	0	-227.373412256306
4.20	60	0	30	-228.078730125647
4.20	60	0	60	-228.094615750209
4.20	60	0	90	-228.094589344015
4.20	60	0	120	-228.094615753998
4.20	60	0	150	-228.078730127437
4.20	60	0	180	-227.373412255259
4.20	60	30	0	-227.701989722202
4.20	60	30	30	-228.080489843857
4.20	60	30	60	-228.094673233746
4.20	60	30	90	-228.094641019555
4.20	60	30	120	-228.094684611347
4.20	60	30	150	-228.078381367616
4.20	60	30	180	-227.701989724104
4.20	60	60	0	-227.971404177637
4.20	60	60	30	-228.081822028964
4.20	60	60	60	-228.094800916149
4.20	60	60	90	-228.094746388449
4.20	60	60	120	-228.094811114492
4.20	60	60	150	-228.079892960386
4.20	60	60	180	-227.971404181898
4.20	60	90	0	-228.046906369659
4.20	60	90	30	-228.081565017009
4.20	60	90	60	-228.094868941846
4.20	60	90	90	-228.094798205137
4.20	60	90	120	-228.094868939759
4.20	60	90	150	-228.081565023554
4.20	60	90	180	-228.046906371663
4.20	90	0	0	-227.373412256306
4.20	90	0	30	-228.078730256477
4.20	90	0	60	-228.094614221071
4.20	90	0	90	-228.09459026396
4.20	90	0	120	-228.094614223577
4.20	90	0	150	-228.078730258215
4.20	90	0	180	-227.373412255259
4.20	90	30	0	-227.701989722202
4.20	90	30	30	-228.07951552232
4.20	90	30	60	-228.094669518625
4.20	90	30	90	-228.094638428611
4.20	90	30	120	-228.094669518833
4.20	90	30	150	-228.079515519907
4.20	90	30	180	-227.701989724103
4.20	90	60	0	-227.971404177637
4.20	90	60	30	-228.080991338793
4.20	90	60	60	-228.094782665415
4.20	90	60	90	-228.094737746842
4.20	90	60	120	-228.094782664407
4.20	90	60	150	-228.080991337512
4.20	90	60	180	-227.971404181898
4.20	90	90	0	-228.046906369659
4.20	90	90	30	-228.081684509833
4.20	90	90	60	-228.094838944518
4.20	90	90	90	-228.094786553651
4.20	90	90	120	-228.094838945941
4.20	90	90	150	-228.081684508817
4.20	90	90	180	-228.046906371663
4.30	0	0	0	-227.62697409593
4.30	0	0	30	-228.081098679319
4.30	0	0	60	-228.09461930236
4.30	0	0	90	-228.094567679717
4.30	0	0	120	-228.094619303002
4.30	0	0	150	-228.081098677887
4.30	0	0	180	-227.626974098876
4.30	0	30	30	-228.083313801115
4.30	0	30	60	-228.094683036379
4.30	0	30	90	-228.094626351896
4.30	0	30	120	-228.094719636341
4.30	0	30	150	-228.079996741945
4.30	0	60	0	-227.997307807611
4.30	0	60	30	-228.084495204806
4.30	0	60	60	-228.094842250562
4.30	0	60	90	-228.094742437359
4.30	0	60	120	-228.094879070753
4.30	0	60	150	-228.081520231085
4.30	0	60	180	-227.997307806226
4.30	0	90	0	-228.037367630166
4.30	0	90	30	-228.083777621645
4.30	0	90	60	-228.094938836459
4.30	0	90	90	-228.094798762712
4.30	0	90	120	-228.094938836316
4.30	0	90	150	-228.083777623174
4.30	0	90	180	-228.037367625254
4.30	30	0	0	-227.62697409593
4.30	30	0	30	-228.081098101277
4.30	30	0	60	-228.094622999173
4.30	30	0	90	-228.09456553965
4.30	30	0	120	-228.094622998204
4.30	30	0	150	-228.081098106413
4.30	30	0	180	-227.626974098876
4.30	30	30	30	-228.08312408491
4.30	30	30	60	-228.094681421537
4.30	30	30	90	-228.09462060903
4.30	30	30	120	-228.094711673049
4.30	30	30	150	-228.080252369776
4.30	30	60	0	-227.99730780761
4.30	30	60	30	-228.084310420845
4.30	30	60	60	-228.094826307165
4.30	30	60	90	-228.094730508211
4.30	30	60	120	-228.094856009546
4.30	30	60	150	-228.081725512197
4.30	30	60	180	-227.997307806226
4.30	30	90	0	-228.037367630166
4.30	30	90	30	-228.083733941685
4.30	30	90	60	-228.09491222556
4.30	30	90	90	-228.094784080176
4.30	30	90	120	-228.094912227313
4.30	30	90	150	-228.083733942495
4.30	30	90	180	-228.037367625254
4.30	60	0	0	-227.62697409593
4.30	60	0	30	-228.081097636923
4.30	60	0	60	-228.094622934047
4.30	60	0	90	-228.094566753628
4.30	60	0	120	-228.09462293421
4.30	60	0	150	-228.08109763732
4.30	60	0	180	-227.626974098876
4.30	60	30	30	-228.082588143334
4.30	60	30	60	-228.094672249249
4.30	60	30	90	-228.094614913174
4.30	60	30	120	-228.094688732844
4.30	60	30	150	-228.080931804138
4.30	60	60	0	-227.997307807611
4.30	60	60	30	-228.083819358368
4.30	60	60	60	-228.094789034008
4.30	60	60	90	-228.094712920378
4.30	60	60	120	-228.094804136356
4.30	60	60	150	-228.082316782541
4.30	60	60	180	-227.997307806226
4.30	60	90	0	-228.037367630165
4.30	60	90	30	-228.083707567298
4.30	60	90	60	-228.09485412264
4.30	60	90	90	-228.094760923351
4.30	60	90	120	-228.094854129178
4.30	60	90	150	-228.083707564459
4.30	60	90	180	-228.037367625254
4.30	90	0	0	-227.62697409593
4.30	90	0	30	-228.08109772165
4.30	90	0	60	-228.0946214059
4.30	90	0	90	-228.094567680232
4.30	90	0	120	-228.094621407424
4.30	90	0	150	-228.081097724055
4.30	90	0	180	-227.626974098876
4.30	90	30	30	-228.081797413189
4.30	90	30	60	-228.094671184871
4.30	90	30	90	-228.09461248141
4.30	90	30	120	-228.094671183686
4.30	90	30	150	-228.08179741275
4.30	90	60	0	-227.997307807611
4.30	90	60	30	-228.083108346366
4.30	90	60	60	-228.094773498539
4.30	90	60	90	-228.094704718887
4.30	90	60	120	-228.094773500167
4.30	90	60	150	-228.083108348868
4.30	90	60	180	-227.997307806226
4.30	90	90	0	-228.037367630166
4.30	90	90	30	-228.083723152417
4.30	90	90	60	-228.094824519218
4.30	90	90	90	-228.094749866677
4.30	90	90	120	-228.094824519762
4.30	90	90	150	-228.083723152231
4.30	90	90	180	-228.037367625254
4.40	0	0	0	-227.75794206451
4.40	0	0	30	-228.083274874331
4.40	0	0	60	-228.094616678183
4.40	0	0	90	-228.094546899654
4.40	0	0	120	-228.094616680381
4.40	0	0	150	-228.0832748729
4.40	0	0	180	-227.757942061187
4.40	0	30	0	-227.949078349737
4.40	0	30	30	-228.085101153915
4.40	0	30	60	-228.094671416363
4.40	0	30	90	-228.094601739375
4.40	0	30	120	-228.094715364542
4.40	0	30	150	-228.082638352625
4.40	0	30	180	-227.949078349006
4.40	0	60	0	-228.005341031453
4.40	0	60	30	-228.086267606752
4.40	0	60	60	-228.094820184689
4.40	0	60	90	-228.094710317137
4.40	0	60	120	-228.094864121952
4.40	0	60	150	-228.084120321482
4.40	0	60	180	-228.005341027733
4.40	0	90	0	-228.014127048565
4.40	0	90	30	-228.08589754963
4.40	0	90	60	-228.094915104091
4.40	0	90	90	-228.094762799389
4.40	0	90	120	-228.094915103059
4.40	0	90	150	-228.085897552808
4.40	0	90	180	-228.014127048061
4.40	30	0	0	-227.75794206451
4.40	30	0	30	-228.083274398885
4.40	30	0	60	-228.09462036953
4.40	30	0	90	-228.094544754573
4.40	30	0	120	-228.09462036931
4.40	30	0	150	-228.083274402322
4.40	30	0	180	-227.757942061187
4.40	30	30	0	-227.949078349738
4.40	30	30	30	-228.084938661575
4.40	30	30	60	-228.094670485823
4.40	30	30	90	-228.094596179293
4.40	30	30	120	-228.094707158481
4.40	30	30	150	-228.082798678571
4.40	30	30	180	-227.949078349007
4.40	30	60	0	-228.005341031453
4.40	30	60	30	-228.086076507898
4.40	30	60	60	-228.094805297465
4.40	30	60	90	-228.094698854723
4.40	30	60	120	-228.094841299021
4.40	30	60	150	-228.084186663051
4.40	30	60	180	-228.005341027733
4.40	30	90	0	-228.014127048566
4.40	30	90	30	-228.085781315636
4.40	30	90	60	-228.094889363925
4.40	30	90	90	-228.094748705644
4.40	30	90	120	-228.094889367965
4.40	30	90	150	-228.085781316023
4.40	30	90	180	-228.014127048062
4.40	60	0	0	-227.75794206451
4.40	60	0	30	-228.083273825957
4.40	60	0	60	-228.094620307461
4.40	60	0	90	-228.094545973329
4.40	60	0	120	-228.094620308632
4.40	60	0	150	-228.08327382537
4.40	60	0	180	-227.757942061187
4.40	60	30	0	-227.949078349738
4.40	60	30	30	-228.084493364687
4.40	60	30	60	-228.094663050415
4.40	60	30	90	-228.094590826129
4.40	60	30	120	-228.094683266337
4.40	60	30	150	-228.083249791327
4.40	60	30	180	-227.949078349007
4.40	60	60	0	-228.005341031454
4.40	60	60	30	-228.085602306568
4.40	60	60	60	-228.09477039865
4.40	60	60	90	-228.094682112771
4.40	60	60	120	-228.094789290313
4.40	60	60	150	-228.084480016341
4.40	60	60	180	-228.005341027734
4.40	60	90	0	-228.014127048565
4.40	60	90	30	-228.085606456002
4.40	60	90	60	-228.094832716792
4.40	60	90	90	-228.094726664202
4.40	60	90	120	-228.094832714994
4.40	60	90	150	-228.085606453977
4.40	60	90	180	-228.014127048062
4.40	90	0	0	-227.75794206451
4.40	90	0	30	-228.083273871388
4.40	90	0	60	-228.094618777544
4.40	90	0	90	-228.094546896806
4.40	90	0	120	-228.094618779498
4.40	90	0	150	-228.083273874977
4.40	90	0	180	-227.757942061187
4.40	90	30	0	-227.949078349738
4.40	90	30	30	-228.083876083245
4.40	90	30	60	-228.094664046607
4.40	90	30	90	-228.094588560433
4.40	90	30	120	-228.094664048384
4.40	90	30	150	-228.08387608194
4.40	90	30	180	-227.949078349006
4.40	90	60	0	-228.005341031453
4.40	90	60	30	-228.085012553796
4.40	90	60	60	-228.094757251125
4.40	90	60	90	-228.094674319072
4.40	90	60	120	-228.094757252817
4.40	90	60	150	-228.085012555007
4.40	90	60	180	-228.005341027733
4.40	90	90	0	-228.014127048565
4.40	90	90	30	-228.085546625049
4.40	90	90	60	-228.094803734909
4.40	90	90	90	-228.094716152459
4.40	90	90	120	-228.094803734472
4.40	90	90	150	-228.085546625838
4.40	90	90	180	-228.014127048061
4.50	0	0	0	-227.90752709401
4.50	0	0	30	-228.085237378023
4.50	0	0	60	-228.094607881844
4.50	0	0	90	-228.094528144593
4.50	0	0	120	-228.094607883401
4.50	0	0	150	-228.085237378145
4.50	0	0	180	-227.907527095889
4.50	0	30	0	-227.997507117479
4.50	0	30	30	-228.086701477628
4.50	0	30	60	-228.094655056404
4.50	0	30	90	-228.094579379248
4.50	0	30	120	-228.094704342504
4.50	0	30	150	-228.084963090483
4.50	0	30	180	-227.997507115438
4.50	0	60	0	-228.008615817308
4.50	0	60	30	-228.087810113655
4.50	0	60	60	-228.094794142515
4.50	0	60	90	-228.094681031968
4.50	0	60	120	-228.094843525494
4.50	0	60	150	-228.086343861851
4.50	0	60	180	-228.008615808927
4.50	0	90	0	-227.984212705446
4.50	0	90	30	-228.087708149625
4.50	0	90	60	-228.09488706522
4.50	0	90	90	-228.094730042843
4.50	0	90	120	-228.094887069338
4.50	0	90	150	-228.087708154598
4.50	0	90	180	-227.984212706653
4.50	30	0	0	-227.90752709401
4.50	30	0	30	-228.085237033905
4.50	30	0	60	-228.094611574652
4.50	30	0	90	-228.094525998678
4.50	30	0	120	-228.094611575344
4.50	30	0	150	-228.085237031335
4.50	30	0	180	-227.90752709589
4.50	30	30	0	-227.997507117479
4.50	30	30	30	-228.086566604376
4.50	30	30	60	-228.094654732759
4.50	30	30	90	-228.094573998786
4.50	30	30	120	-228.094696135323
4.50	30	30	150	-228.08505054151
4.50	30	30	180	-227.997507115438
4.50	30	60	0	-228.008615817444
4.50	30	60	30	-228.087623141232
4.50	30	60	60	-228.094780314805
4.50	30	60	90	-228.094669999786
4.50	30	60	120	-228.094821224564
4.50	30	60	150	-228.086315221863
4.50	30	60	180	-228.008615808927
4.50	30	90	0	-227.984212705445
4.50	30	90	30	-228.087545899698
4.50	30	90	60	-228.094862327052
4.50	30	90	90	-228.094716490332
4.50	30	90	120	-228.094862323568
4.50	30	90	150	-228.087545899265
4.50	30	90	180	-227.984212706653
4.50	60	0	0	-227.90752709401
4.50	60	0	30	-228.085236341756
4.50	60	0	60	-228.094611511041
4.50	60	0	90	-228.094527215093
4.50	60	0	120	-228.094611513092
4.50	60	0	150	-228.085236339431
4.50	60	0	180	-227.90752709589
4.50	60	30	0	-227.99750711748
4.50	60	30	30	-228.086208941181
4.50	60	30	60	-228.094648806663
4.50	60	30	90	-228.094568969333
4.50	60	30	120	-228.094671801675
4.50	60	30	150	-228.085320753528
4.50	60	30	180	-227.997507115438
4.50	60	60	0	-228.008615817308
4.50	60	60	30	-228.087182669392
4.50	60	60	60	-228.094747762033
4.50	60	60	90	-228.094654055439
4.50	60	60	120	-228.094769667421
4.50	60	60	150	-228.086386615132
4.50	60	60	180	-228.008615808881
4.50	60	90	0	-227.984212705445
4.50	60	90	30	-228.08727329672
4.50	60	90	60	-228.094807438294
4.50	60	90	90	-228.094695476274
4.50	60	90	120	-228.094807435554
4.50	60	90	150	-228.087273297629
4.50	60	90	180	-227.984212706653
4.50	90	0	0	-227.90752709401
4.50	90	0	30	-228.085236352512
4.50	90	0	60	-228.09460998551
4.50	90	0	90	-228.094528145674
4.50	90	0	120	-228.094609986076
4.50	90	0	150	-228.085236352999
4.50	90	0	180	-227.90752709589
4.50	90	30	0	-227.99750711748
4.50	90	30	30	-228.085745131933
4.50	90	30	60	-228.094651448961
4.50	90	30	90	-228.094566846663
4.50	90	30	120	-228.094651447079
4.50	90	30	150	-228.085745131475
4.50	90	30	180	-227.997507115438
4.50	90	60	0	-228.00861581753
4.50	90	60	30	-228.086707951206
4.50	90	60	60	-228.09473674347
4.50	90	60	90	-228.094646649881
4.50	90	60	120	-228.094736744575
4.50	90	60	150	-228.086707948124
4.50	90	60	180	-228.008615808927
4.50	90	90	0	-227.984212705445
4.50	90	90	30	-228.087162589317
4.50	90	90	60	-228.094779228296
4.50	90	90	90	-228.094685465514
4.50	90	90	120	-228.09477922933
4.50	90	90	150	-228.08716258504
4.50	90	90	180	-227.984212706653
4.60	0	0	0	-227.846392537739
4.60	0	0	30	-228.086973734704
4.60	0	0	60	-228.094595453152
4.60	0	0	90	-228.094511476077
4.60	0	0	120	-228.094595455027
4.60	0	0	150	-228.086973734307
4.60	0	0	180	-227.846392535567
4.60	0	30	0	-228.022035890996
4.60	0	30	30	-228.088110601339
4.60	0	30	60	-228.094636095762
4.60	0	30	90	-228.094559321732
4.60	0	30	120	-228.094689307975
4.60	0	30	150	-228.08697021297
4.60	0	30	180	-228.022035894751
4.60	0	60	0	-228.012033861469
4.60	0	60	30	-228.089135929244
4.60	0	60	60	-228.094766112
4.60	0	60	90	-228.094654530764
4.60	0	60	120	-228.094819731167
4.60	0	60	150	-228.088216139747
4.60	0	60	180	-228.012033861325
4.60	0	90	0	-227.952205268803
4.60	0	90	30	-228.089232052486
4.60	0	90	60	-228.094856811532
4.60	0	90	90	-228.094700407152
4.60	0	90	120	-228.094856814195
4.60	0	90	150	-228.089232049959
4.60	0	90	180	-227.952205270398
4.60	30	0	0	-227.846392537739
4.60	30	0	30	-228.086973530506
4.60	30	0	60	-228.09459914393
4.60	30	0	90	-228.094509331586
4.60	30	0	120	-228.094599146367
4.60	30	0	150	-228.086973529851
4.60	30	0	180	-227.846392535567
4.60	30	30	0	-228.022035890996
4.60	30	30	30	-228.088001953469
4.60	30	30	60	-228.094636329909
4.60	30	30	90	-228.094554111781
4.60	30	30	120	-228.094681244733
4.60	30	30	150	-228.087001288701
4.60	30	30	180	-228.022035894751
4.60	30	60	0	-228.012033861469
4.60	30	60	30	-228.088959992468
4.60	30	60	60	-228.094753344467
4.60	30	60	90	-228.094643905499
4.60	30	60	120	-228.09479810672
4.60	30	60	150	-228.088123440407
4.60	30	60	180	-228.012033861325
4.60	30	90	0	-227.952205268804
4.60	30	90	30	-228.08904503809
4.60	30	90	60	-228.094833160987
4.60	30	90	90	-228.094687358755
4.60	30	90	120	-228.094833165745
4.60	30	90	150	-228.089045035583
4.60	30	90	180	-227.952205270398
4.60	60	0	0	-227.846392537739
4.60	60	0	30	-228.086972723414
4.60	60	0	60	-228.094599091149
4.60	60	0	90	-228.094510549961
4.60	60	0	120	-228.094599090155
4.60	60	0	150	-228.08697272487
4.60	60	0	180	-227.846392535567
4.60	60	30	0	-228.022035890996
4.60	60	30	30	-228.087724398488
4.60	60	30	60	-228.094631729243
4.60	60	30	90	-228.094549383053
4.60	60	30	120	-228.094656823042
4.60	60	30	150	-228.087132745207
4.60	60	30	180	-228.022035894751
4.60	60	60	0	-228.012033861469
4.60	60	60	30	-228.088562558183
4.60	60	60	60	-228.094723086046
4.60	60	60	90	-228.094628719263
4.60	60	60	120	-228.094747409542
4.60	60	60	150	-228.088036189991
4.60	60	60	180	-228.012033861325
4.60	60	90	0	-227.952205268804
4.60	60	90	30	-228.088714719283
4.60	60	90	60	-228.094780214615
4.60	60	90	90	-228.094667303558
4.60	60	90	120	-228.094780216035
4.60	60	90	150	-228.088714717933
4.60	60	90	180	-227.952205270398
4.60	90	0	0	-227.846392537739
4.60	90	0	30	-228.086972707561
4.60	90	0	60	-228.09459755992
4.60	90	0	90	-228.094511474687
4.60	90	0	120	-228.094597561317
4.60	90	0	150	-228.086972708149
4.60	90	0	180	-227.846392535567
4.60	90	30	0	-228.022035890996
4.60	90	30	30	-228.087393375215
4.60	90	30	60	-228.094635713801
4.60	90	30	90	-228.094547407567
4.60	90	30	120	-228.094635713469
4.60	90	30	150	-228.087393375877
4.60	90	30	180	-228.022035894751
4.60	90	60	0	-228.012033861469
4.60	90	60	30	-228.088192210431
4.60	90	60	60	-228.09471400523
4.60	90	60	90	-228.094621666154
4.60	90	60	120	-228.094714004707
4.60	90	60	150	-228.088192211814
4.60	90	60	180	-228.012033861325
4.60	90	90	0	-227.952205268804
4.60	90	90	30	-228.088570718438
4.60	90	90	60	-228.094752885219
4.60	90	90	90	-228.094657746444
4.60	90	90	120	-228.094752883251
4.60	90	90	150	-228.088570716148
4.60	90	90	180	-227.952205270398
4.70	0	0	0	-227.977753354726
4.70	0	0	30	-228.088480830222
4.70	0	0	60	-228.094581133544
4.70	0	0	90	-228.094496837809
4.70	0	0	120	-228.094581135139
4.70	0	0	150	-228.088480829627
4.70	0	0	180	-227.977753353298
4.70	0	30	0	-227.978377646116
4.70	0	30	30	-228.089331252738
4.70	0	30	60	-228.094616019714
4.70	0	30	90	-228.094541522647
4.70	0	30	120	-228.094672144172
4.70	0	30	150	-228.088668707234
4.70	0	30	180	-227.978377641375
4.70	0	60	0	-228.016153076121
4.70	0	60	30	-228.090257409088
4.70	0	60	60	-228.094737499197
4.70	0	60	90	-228.09463069298
4.70	0	60	120	-228.094794408918
4.70	0	60	150	-228.089768230443
4.70	0	60	180	-228.016153076792
4.70	0	90	0	-227.921028552601
4.70	0	90	30	-228.09049560106
4.70	0	90	60	-228.094825805289
4.70	0	90	90	-228.09467372278
4.70	0	90	120	-228.094825806618
4.70	0	90	150	-228.090495600436
4.70	0	90	180	-227.921028553782
4.70	30	0	0	-227.977753354725
4.70	30	0	30	-228.088480779262
4.70	30	0	60	-228.094584825496
4.70	30	0	90	-228.094494697415
4.70	30	0	120	-228.094584823048
4.70	30	0	150	-228.088480780005
4.70	30	0	180	-227.977753353299
4.70	30	30	0	-227.978377646116
4.70	30	30	30	-228.089246369916
4.70	30	30	60	-228.094616754482
4.70	30	30	90	-228.09453646669
4.70	30	30	120	-228.094664321873
4.70	30	30	150	-228.088659251784
4.70	30	30	180	-227.978377641374
4.70	30	60	0	-228.016153076121
4.70	30	60	30	-228.090096333216
4.70	30	60	60	-228.094725769529
4.70	30	60	90	-228.094620457551
4.70	30	60	120	-228.094773574113
4.70	30	60	150	-228.089634852891
4.70	30	60	180	-228.016153076792
4.70	30	90	0	-227.921028552601
4.70	30	90	30	-228.090298335613
4.70	30	90	60	-228.094803290349
4.70	30	90	90	-228.094661143382
4.70	30	90	120	-228.094803289181
4.70	30	90	150	-228.090298334408
4.70	30	90	180	-227.921028553782
4.70	60	0	0	-227.977753354724
4.70	60	0	30	-228.088479858882
4.70	60	0	60	-228.094584772332
4.70	60	0	90	-228.094495908224
4.70	60	0	120	-228.094584771017
4.70	60	0	150	-228.088479859781
4.70	60	0	180	-227.977753353296
4.70	60	30	0	-227.978377646116
4.70	60	30	30	-228.089038234475
4.70	60	30	60	-228.094613336882
4.70	60	30	90	-228.094532027478
4.70	60	30	120	-228.094640035066
4.70	60	30	150	-228.088685465233
4.70	60	30	180	-227.978377641374
4.70	60	60	0	-228.01615307612
4.70	60	60	30	-228.089746664901
4.70	60	60	60	-228.094697742863
4.70	60	60	90	-228.094605981973
4.70	60	60	120	-228.094724011511
4.70	60	60	150	-228.08943842358
4.70	60	60	180	-228.016153076792
4.70	60	90	0	-227.921028552601
4.70	60	90	30	-228.089938709124
4.70	60	90	60	-228.094752410764
4.70	60	90	90	-228.094641963207
4.70	60	90	120	-228.094752413311
4.70	60	90	150	-228.089938708693
4.70	60	90	180	-227.921028553782
4.70	90	0	0	-227.977753354724
4.70	90	0	30	-228.088479822705
4.70	90	0	60	-228.094583239588
4.70	90	0	90	-228.09449683673
4.70	90	0	120	-228.094583238146
4.70	90	0	150	-228.088479822195
4.70	90	0	180	-227.977753353298
4.70	90	30	0	-227.978377646116
4.70	90	30	30	-228.088818610035
4.70	90	30	60	-228.094618428707
4.70	90	30	90	-228.094530180856
4.70	90	30	120	-228.094618430217
4.70	90	30	150	-228.088818604842
4.70	90	30	180	-227.978377641375
4.70	90	60	0	-228.016153076121
4.70	90	60	30	-228.089467942869
4.70	90	60	60	-228.094690424809
4.70	90	60	90	-228.094599272784
4.70	90	60	120	-228.094690424529
4.70	90	60	150	-228.089467944091
4.70	90	60	180	-228.016153076792
4.70	90	90	0	-227.921028552601
4.70	90	90	30	-228.089776480295
4.70	90	90	60	-228.094726034171
4.70	90	90	90	-228.094632841158
4.70	90	90	120	-228.094726035915
4.70	90	90	150	-228.089776476884
4.70	90	90	180	-227.921028553782
4.80	0	0	0	-227.98914258946
4.80	0	0	30	-228.089759506398
4.80	0	0	60	-228.094566085955
4.80	0	0	90	-228.094484116552
4.80	0	0	120	-228.094566082417
4.80	0	0	150	-228.089759506327
4.80	0	0	180	-227.989142586021
4.80	0	30	0	-227.987228383687
4.80	0	30	30	-228.090371170544
4.80	0	30	60	-228.094595850415
4.80	0	30	90	-228.094525855447
4.80	0	30	120	-228.094654117337
4.80	0	30	150	-228.090082471608
4.80	0	30	180	-227.987228380056
4.80	0	60	0	-227.980493509057
4.80	0	60	30	-228.091191058046
4.80	0	60	60	-228.094709287705
4.80	0	60	90	-228.094609370684
4.80	0	60	120	-228.09476869036
4.80	0	60	150	-228.091035637191
4.80	0	60	180	-227.980493511421
4.80	0	90	0	-228.06341843008
4.80	0	90	30	-228.0915277833
4.80	0	90	60	-228.094795052002
4.80	0	90	90	-228.094649757766
4.80	0	90	120	-228.094795051747
4.80	0	90	150	-228.091527784995
4.80	0	90	180	-228.063418430516
4.80	30	0	0	-227.98914258946
4.80	30	0	30	-228.089759574137
4.80	30	0	60	-228.094569771006
4.80	30	0	90	-228.094481969065
4.80	30	0	120	-228.094569770915
