R	phi	theta2	theta1	E
4.20	30	0	60	-190.23085125578
4.20	30	0	90	-190.23082906616
4.20	30	0	120	-190.230851257477
4.20	30	0	150	-190.221086311219
4.20	30	0	180	-190.110027728109
4.20	30	30	0	-190.109325030262
4.20	30	30	30	-190.222112727527
4.20	30	30	60	-190.230854444198
4.20	30	30	90	-190.230877056674
4.20	30	30	120	-190.230915822637
4.20	30	30	150	-190.221422007308
4.20	30	30	180	-190.109325034036
4.20	30	60	0	-190.105697748007
4.20	30	60	30	-190.223282607041
4.20	30	60	60	-190.230927195661
4.20	30	60	90	-190.230970086991
4.20	30	60	120	-190.230982922657
4.20	30	60	150	-190.2227632647
4.20	30	60	180	-190.105697746787
4.20	30	90	0	-189.994447225525
4.20	30	90	30	-190.223592877773
4.20	30	90	60	-190.230991168234
4.20	30	90	90	-190.231014272507
4.20	30	90	120	-190.230991168776
4.20	30	90	150	-190.223592876468
4.20	30	90	180	-189.994447226378
4.20	60	0	0	-190.110027728667
4.20	60	0	30	-190.221085524928
4.20	60	0	60	-190.23085047486
4.20	60	0	90	-190.230827492545
4.20	60	0	120	-190.230850475885
4.20	60	0	150	-190.221085522667
4.20	60	0	180	-190.110027728109
4.20	60	30	0	-190.109325030263
4.20	60	30	30	-190.221854361567
4.20	60	30	60	-190.2308579671
4.20	60	30	90	-190.230866776595
4.20	60	30	120	-190.230892933745
4.20	60	30	150	-190.221434578035
4.20	60	30	180	-190.109325034035
4.20	60	60	0	-190.105697748007
4.20	60	60	30	-190.222858705934
4.20	60	60	60	-190.230913760461
4.20	60	60	90	-190.230945890421
4.20	60	60	120	-190.230945177415
4.20	60	60	150	-190.222498362636
4.20	60	60	180	-190.105697746787
4.20	60	90	0	-189.994447225525
4.20	60	90	30	-190.223156144627
4.20	60	90	60	-190.230957553486
4.20	60	90	90	-190.230984051094
4.20	60	90	120	-190.230957555067
4.20	60	90	150	-190.223156144705
4.20	60	90	180	-189.994447226378
4.20	90	0	0	-190.110027728667
4.20	90	0	30	-190.22108472704
4.20	90	0	60	-190.230848471344
4.20	90	0	90	-190.230827522311
4.20	90	0	120	-190.230848469373
4.20	90	0	150	-190.221084727633
4.20	90	0	180	-190.110027728109
4.20	90	30	0	-190.109325030263
4.20	90	30	30	-190.22158435271
4.20	90	30	60	-190.230869182559
4.20	90	30	90	-190.230862545503
4.20	90	30	120	-190.230869181226
4.20	90	30	150	-190.221584353887
4.20	90	30	180	-190.109325034036
4.20	90	60	0	-190.105697748008
4.20	90	60	30	-190.222518479767
4.20	90	60	60	-190.230915530148
4.20	90	60	90	-190.230934806659
4.20	90	60	120	-190.230915529423
4.20	90	60	150	-190.222518479974
4.20	90	60	180	-190.105697746786
4.20	90	90	0	-189.994447225525
4.20	90	90	30	-190.222955852681
4.20	90	90	60	-190.230939791609
4.20	90	90	90	-190.230969893057
4.20	90	90	120	-190.23093978839
4.20	90	90	150	-190.22295585552
4.20	90	90	180	-189.994447226378
4.30	0	0	0	-190.138808200358
4.30	0	0	30	-190.223227309639
4.30	0	0	60	-190.230860950732
4.30	0	0	90	-190.230807219553
4.30	0	0	120	-190.230860949597
4.30	0	0	150	-190.223227310098
4.30	0	0	180	-190.13880820124
4.30	0	30	0	-190.137882149006
4.30	0	30	30	-190.224035940748
4.30	0	30	60	-190.230862021515
4.30	0	30	90	-190.230854723207
4.30	0	30	120	-190.230934408605
4.30	0	30	150	-190.22367435966
4.30	0	30	180	-190.137882148323
4.30	0	60	0	-190.135224780675
4.30	0	60	30	-190.225098474466
4.30	0	60	60	-190.230939152581
4.30	0	60	90	-190.230945610816
4.30	0	60	120	-190.231005850555
4.30	0	60	150	-190.224899931688
4.30	0	60	180	-190.135224781813
4.30	0	90	0	-190.133521245551
4.30	0	90	30	-190.225510380824
4.30	0	90	60	-190.231010500616
4.30	0	90	90	-190.230988259784
4.30	0	90	120	-190.231010502459
4.30	0	90	150	-190.225510379946
4.30	0	90	180	-190.133521244096
4.30	30	0	0	-190.138808200358
4.30	30	0	30	-190.223228988972
4.30	30	0	60	-190.230862168695
4.30	30	0	90	-190.230808765176
4.30	30	0	120	-190.230862169667
4.30	30	0	150	-190.223228990197
4.30	30	0	180	-190.13880820124
4.30	30	30	0	-190.137882149005
4.30	30	30	30	-190.223959897047
4.30	30	30	60	-190.230863529399
4.30	30	30	90	-190.230852224036
4.30	30	30	120	-190.230925317446
4.30	30	30	150	-190.223630084841
4.30	30	30	180	-190.137882148323
4.30	30	60	0	-190.135224780675
4.30	30	60	30	-190.22493780713
4.30	30	60	60	-190.230931974642
4.30	30	60	90	-190.230936599533
4.30	30	60	120	-190.230988684272
4.30	30	60	150	-190.224721661928
4.30	30	60	180	-190.135224781813
4.30	30	90	0	-190.13352124555
4.30	30	90	30	-190.225294728811
4.30	30	90	60	-190.230994082865
4.30	30	90	90	-190.230976534782
4.30	30	90	120	-190.230994086188
4.30	30	90	150	-190.225294726001
4.30	30	90	180	-190.133521244097
4.30	60	0	0	-190.138808200357
4.30	60	0	30	-190.223228138369
4.30	60	0	60	-190.230861387292
4.30	60	0	90	-190.23080719295
4.30	60	0	120	-190.230861388926
4.30	60	0	150	-190.223228138302
4.30	60	0	180	-190.138808201241
4.30	60	30	0	-190.137882149005
4.30	60	30	30	-190.22377852717
4.30	60	30	60	-190.230866791499
4.30	60	30	90	-190.230842806703
4.30	60	30	120	-190.230901908348
4.30	60	30	150	-190.22356974192
4.30	60	30	180	-190.137882148322
4.30	60	60	0	-190.135224780676
4.30	60	60	30	-190.22459289037
4.30	60	60	60	-190.23091798322
4.30	60	60	90	-190.230914543453
4.30	60	60	120	-190.230949823969
4.30	60	60	150	-190.2244177635
4.30	60	60	180	-190.135224781813
4.30	60	90	0	-190.133521245551
4.30	60	90	30	-190.224888336217
4.30	60	90	60	-190.230959599184
4.30	60	90	90	-190.230948994315
4.30	60	90	120	-190.230959600174
4.30	60	90	150	-190.224888339945
4.30	60	90	180	-190.133521244096
4.30	90	0	0	-190.138808200357
4.30	90	0	30	-190.22322730825
4.30	90	0	60	-190.230859383866
4.30	90	0	90	-190.230807220695
4.30	90	0	120	-190.230859382241
4.30	90	0	150	-190.223227309371
4.30	90	0	180	-190.13880820124
4.30	90	30	0	-190.137882149005
4.30	90	30	30	-190.223614685148
4.30	90	30	60	-190.23087788676
4.30	90	30	90	-190.230838995678
4.30	90	30	120	-190.230877884883
4.30	90	30	150	-190.22361468831
4.30	90	30	180	-190.137882148323
4.30	90	60	0	-190.135224780675
4.30	90	60	30	-190.22435233265
4.30	90	60	60	-190.230919508512
4.30	90	60	90	-190.230904526598
4.30	90	60	120	-190.23091950821
4.30	90	60	150	-190.224352332591
4.30	90	60	180	-190.135224781814
4.30	90	90	0	-190.133521245551
4.30	90	90	30	-190.224698768986
4.30	90	90	60	-190.230941343783
4.30	90	90	90	-190.230936160439
4.30	90	90	120	-190.230941344904
4.30	90	90	150	-190.224698769864
4.30	90	90	180	-190.133521244097
4.40	0	0	0	-190.161452866933
4.40	0	0	30	-190.224983421481
4.40	0	0	60	-190.230860864489
4.40	0	0	90	-190.230788133419
4.40	0	0	120	-190.230860864724
4.40	0	0	150	-190.224983422692
4.40	0	0	180	-190.161452866157
4.40	0	30	0	-190.160557373746
4.40	0	30	30	-190.225535664857
4.40	0	30	60	-190.230860770061
4.40	0	30	90	-190.230831253873
4.40	0	30	120	-190.230932612321
4.40	0	30	150	-190.225478226901
4.40	0	30	180	-190.160557373801
4.40	0	60	0	-190.15830484397
4.40	0	60	30	-190.226418681158
4.40	0	60	60	-190.230933873711
4.40	0	60	90	-190.230914022693
4.40	0	60	120	-190.231000888469
4.40	0	60	150	-190.226473360434
4.40	0	60	180	-190.158304844487
4.40	0	90	0	-190.157260860719
4.40	0	90	30	-190.226864632392
4.40	0	90	60	-190.231003205082
4.40	0	90	90	-190.230952745412
4.40	0	90	120	-190.231003204653
4.40	0	90	150	-190.226864634872
4.40	0	90	180	-190.157260860235
4.40	30	0	0	-190.161452866933
4.40	30	0	30	-190.224985179486
4.40	30	0	60	-190.230862084071
4.40	30	0	90	-190.230789674129
4.40	30	0	120	-190.230862085999
4.40	30	0	150	-190.224985182313
4.40	30	0	180	-190.161452866157
4.40	30	30	0	-190.160557373746
4.40	30	30	30	-190.225482361022
4.40	30	30	60	-190.230862215697
4.40	30	30	90	-190.230829129511
4.40	30	30	120	-190.230923533189
4.40	30	30	150	-190.225418824052
4.40	30	30	180	-190.160557373801
4.40	30	60	0	-190.158304843969
4.40	30	60	30	-190.226285026621
4.40	30	60	60	-190.230926697196
4.40	30	60	90	-190.230905949568
4.40	30	60	120	-190.230983646841
4.40	30	60	150	-190.226295139842
4.40	30	60	180	-190.158304844487
4.40	30	90	0	-190.15726086072
4.40	30	90	30	-190.226668829702
4.40	30	90	60	-190.230986819673
4.40	30	90	90	-190.230942187187
4.40	30	90	120	-190.230986817096
4.40	30	90	150	-190.226668828247
4.40	30	90	180	-190.157260860234
4.40	60	0	0	-190.161452866933
4.40	60	0	30	-190.224984280063
4.40	60	0	60	-190.230861300098
4.40	60	0	90	-190.230788107327
4.40	60	0	120	-190.230861298712
4.40	60	0	150	-190.224984283654
4.40	60	0	180	-190.161452866157
4.40	60	30	0	-190.160557373745
4.40	60	30	30	-190.22536228846
4.40	60	30	60	-190.23086529979
4.40	60	30	90	-190.230820445504
4.40	60	30	120	-190.230900095773
4.40	60	30	150	-190.22530998332
4.40	60	30	180	-190.160557373802
4.40	60	60	0	-190.158304843969
4.40	60	60	30	-190.226007109759
4.40	60	60	60	-190.230912608074
4.40	60	60	90	-190.230885734199
4.40	60	60	120	-190.230944539883
4.40	60	60	150	-190.22597153314
4.40	60	60	180	-190.158304844485
4.40	60	90	0	-190.15726086072
4.40	60	90	30	-190.226294845554
4.40	60	90	60	-190.230952223693
4.40	60	90	90	-190.230916941419
4.40	60	90	120	-190.230952224618
4.40	60	90	150	-190.226294844701
4.40	60	90	180	-190.157260860235
4.40	90	0	0	-190.161452866933
4.40	90	0	30	-190.22498342391
4.40	90	0	60	-190.230859293398
4.40	90	0	90	-190.230788132665
4.40	90	0	120	-190.230859293991
4.40	90	0	150	-190.224983423257
4.40	90	0	180	-190.161452866156
4.40	90	30	0	-190.160557373746
4.40	90	30	30	-190.225279721297
4.40	90	30	60	-190.230876177398
4.40	90	30	90	-190.230816985357
4.40	90	30	120	-190.230876178155
4.40	90	30	150	-190.225279722395
4.40	90	30	180	-190.160557373802
4.40	90	60	0	-190.15830484397
4.40	90	60	30	-190.225845797589
4.40	90	60	60	-190.230914055111
4.40	90	60	90	-190.230876619637
4.40	90	60	120	-190.230914052851
4.40	90	60	150	-190.225845797809
4.40	90	60	180	-190.158304844487
4.40	90	90	0	-190.157260860719
4.40	90	90	30	-190.226117991785
4.40	90	90	60	-190.2309338556
4.40	90	90	90	-190.230905252307
4.40	90	90	120	-190.230933855731
4.40	90	90	150	-190.226117990669
4.40	90	90	180	-190.157260860235
4.50	0	0	0	-190.17889759146
4.50	0	0	30	-190.226400325982
4.50	0	0	60	-190.230853773133
4.50	0	0	90	-190.230770608518
4.50	0	0	120	-190.230853774204
4.50	0	0	150	-190.226400328262
4.50	0	0	180	-190.1788975914
4.50	0	30	0	-190.177924652227
4.50	0	30	30	-190.226750186057
4.50	0	30	60	-190.230852772168
4.50	0	30	90	-190.230809811146
4.50	0	30	120	-190.2309234037
4.50	0	30	150	-190.226913094614
4.50	0	30	180	-190.177924650942
4.50	0	60	0	-190.176209196427
4.50	0	60	30	-190.227477741801
4.50	0	60	60	-190.230921873895
4.50	0	60	90	-190.230885420657
4.50	0	60	120	-190.230988640608
4.50	0	60	150	-190.22771611843
4.50	0	60	180	-190.176209197274
4.50	0	90	0	-190.175517751986
4.50	0	90	30	-190.227932042375
4.50	0	90	60	-190.230989026516
4.50	0	90	90	-190.230920756135
4.50	0	90	120	-190.230989027768
4.50	0	90	150	-190.227932044816
4.50	0	90	180	-190.175517750631
4.50	30	0	0	-190.178897591459
4.50	30	0	30	-190.226402150815
4.50	30	0	60	-190.230854996634
4.50	30	0	90	-190.230772152049
4.50	30	0	120	-190.230854997495
4.50	30	0	150	-190.226402151585
4.50	30	0	180	-190.1788975914
4.50	30	30	0	-190.177924652227
4.50	30	30	30	-190.226715088312
4.50	30	30	60	-190.230854200856
4.50	30	30	90	-190.230808014243
4.50	30	30	120	-190.230914520477
4.50	30	30	150	-190.226844815051
4.50	30	30	180	-190.177924650943
4.50	30	60	0	-190.176209196426
4.50	30	60	30	-190.227367382426
4.50	30	60	60	-190.23091486985
4.50	30	60	90	-190.230878170154
4.50	30	60	120	-190.230971636284
4.50	30	60	150	-190.227543917298
4.50	30	60	180	-190.176209197274
4.50	30	90	0	-190.175517751986
4.50	30	90	30	-190.227755113193
4.50	30	90	60	-190.230972920235
4.50	30	90	90	-190.230911193646
4.50	30	90	120	-190.230972919484
4.50	30	90	150	-190.227755111318
4.50	30	90	180	-190.175517750631
4.50	60	0	0	-190.17889759146
4.50	60	0	30	-190.226401207761
4.50	60	0	60	-190.230854211157
4.50	60	0	90	-190.230770583912
4.50	60	0	120	-190.230854210249
4.50	60	0	150	-190.226401210348
4.50	60	0	180	-190.1788975914
4.50	60	30	0	-190.177924652227
4.50	60	30	30	-190.226643142016
4.50	60	30	60	-190.230857182922
4.50	60	30	90	-190.230799956593
4.50	60	30	120	-190.230891401893
4.50	60	30	150	-190.226705233469
4.50	60	30	180	-190.177924650941
4.50	60	60	0	-190.176209196426
4.50	60	60	30	-190.227145990741
4.50	60	60	60	-190.230901025805
4.50	60	60	90	-190.230859529567
4.50	60	60	120	-190.230932872874
4.50	60	60	150	-190.227214027027
4.50	60	60	180	-190.176209197274
4.50	60	90	0	-190.175517751987
4.50	60	90	30	-190.227414185461
4.50	60	90	60	-190.230938760692
4.50	60	90	90	-190.230887912847
4.50	60	90	120	-190.230938760272
4.50	60	90	150	-190.227414188511
4.50	60	90	180	-190.175517750631
4.50	90	0	0	-190.17889759146
4.50	90	0	30	-190.226400328369
4.50	90	0	60	-190.230852206064
4.50	90	0	90	-190.230770610377
4.50	90	0	120	-190.230852205617
4.50	90	0	150	-190.2264003276
4.50	90	0	180	-190.1788975914
4.50	90	30	0	-190.177924652227
4.50	90	30	30	-190.226621865715
4.50	90	30	60	-190.230867810649
4.50	90	30	90	-190.230796807033
4.50	90	30	120	-190.230867810884
4.50	90	30	150	-190.22662186544
4.50	90	30	180	-190.177924650942
4.50	90	60	0	-190.176209196426
4.50	90	60	30	-190.227047455959
4.50	90	60	60	-190.230902546977
4.50	90	60	90	-190.230851202712
4.50	90	60	120	-190.230902544924
4.50	90	60	150	-190.227047457058
4.50	90	60	180	-190.176209197274
4.50	90	90	0	-190.175517751986
4.50	90	90	30	-190.227251106904
4.50	90	90	60	-190.230920538799
4.50	90	90	90	-190.23087720662
4.50	90	90	120	-190.230920538394
4.50	90	90	150	-190.227251105336
4.50	90	90	180	-190.175517750631
4.60	0	0	0	-190.192172869725
4.60	0	0	30	-190.227526935327
4.60	0	0	60	-190.230842465123
4.60	0	0	90	-190.230754793608
4.60	0	0	120	-190.230842465312
4.60	0	0	150	-190.227526936294
4.60	0	0	180	-190.192172867077
4.60	0	30	0	-190.191330481954
4.60	0	30	30	-190.227718762288
4.60	0	30	60	-190.230840630625
4.60	0	30	90	-190.230790467508
4.60	0	30	120	-190.230909707084
4.60	0	30	150	-190.228037168912
4.60	0	30	180	-190.191330480574
4.60	0	60	0	-190.189973741636
4.60	0	60	30	-190.228311245027
4.60	0	60	60	-190.230905730219
4.60	0	60	90	-190.23085971398
4.60	0	60	120	-190.230971919017
4.60	0	60	150	-190.228678474038
4.60	0	60	180	-190.18997374028
4.60	0	90	0	-190.189466334265
4.60	0	90	30	-190.228762750965
4.60	0	90	60	-190.230970610751
4.60	0	90	90	-190.230892119672
4.60	0	90	120	-190.230970612118
4.60	0	90	150	-190.228762750047
4.60	0	90	180	-190.189466332905
4.60	30	0	0	-190.192172869725
4.60	30	0	30	-190.227528803212
4.60	30	0	60	-190.230843690588
4.60	30	0	90	-190.230756331029
4.60	30	0	120	-190.230843690894
4.60	30	0	150	-190.22752880392
4.60	30	0	180	-190.192172867078
4.60	30	30	0	-190.191330481954
4.60	30	30	30	-190.227698002782
4.60	30	30	60	-190.230842088165
4.60	30	30	90	-190.230788953155
4.60	30	30	120	-190.230901127707
4.60	30	30	150	-190.227964446353
4.60	30	30	180	-190.191330480575
4.60	30	60	0	-190.189973741637
4.60	30	60	30	-190.228220788396
4.60	30	60	60	-190.230899021283
4.60	30	60	90	-190.230853165149
4.60	30	60	120	-190.23095534504
4.60	30	60	150	-190.228514871869
4.60	30	60	180	-190.189973740279
4.60	30	90	0	-190.189466334265
4.60	30	90	30	-190.228603876557
4.60	30	90	60	-190.230954974001
4.60	30	90	90	-190.230883413143
4.60	30	90	120	-190.230954973827
4.60	30	90	150	-190.228603876497
4.60	30	90	180	-190.189466332905
4.60	60	0	0	-190.192172869725
4.60	60	0	30	-190.227527833213
4.60	60	0	60	-190.230842906401
4.60	60	0	90	-190.230754765321
4.60	60	0	120	-190.230842903512
4.60	60	0	150	-190.227527833906
4.60	60	0	180	-190.192172867078
4.60	60	30	0	-190.191330481954
4.60	60	30	30	-190.227663179933
4.60	60	30	60	-190.230845036176
4.60	60	30	90	-190.23078144328
4.60	60	30	120	-190.230878547364
4.60	60	30	150	-190.227806597851
4.60	60	30	180	-190.191330480574
4.60	60	60	0	-190.189973741637
4.60	60	60	30	-190.228046557173
4.60	60	60	60	-190.230885675337
4.60	60	60	90	-190.23083589866
4.60	60	60	120	-190.230917330813
4.60	60	60	150	-190.228189155002
4.60	60	60	180	-190.18997374028
4.60	60	90	0	-190.189466334264
4.60	60	90	30	-190.22829405026
4.60	60	90	60	-190.230921606808
4.60	60	90	90	-190.230861819541
4.60	60	90	120	-190.230921609718
4.60	60	90	150	-190.22829405035
4.60	60	90	180	-190.189466332905
4.60	90	0	0	-190.192172869724
4.60	90	0	30	-190.227526935884
4.60	90	0	60	-190.230840898821
4.60	90	0	90	-190.230754793669
4.60	90	0	120	-190.230840898211
4.60	90	0	150	-190.227526935307
4.60	90	0	180	-190.192172867078
4.60	90	30	0	-190.191330481955
4.60	90	30	30	-190.227687088291
4.60	90	30	60	-190.230855419485
4.60	90	30	90	-190.230778555767
4.60	90	30	120	-190.230855419668
4.60	90	30	150	-190.227687087543
4.60	90	30	180	-190.191330480575
4.60	90	60	0	-190.189973741636
4.60	90	60	30	-190.227996741332
4.60	90	60	60	-190.230887374391
4.60	90	60	90	-190.230828254009
4.60	90	60	120	-190.230887372957
4.60	90	60	150	-190.227996740254
4.60	90	60	180	-190.18997374028
4.60	90	90	0	-190.189466334264
4.60	90	90	30	-190.228144671439
4.60	90	90	60	-190.230903730293
4.60	90	90	90	-190.230851950366
4.60	90	90	120	-190.23090373096
4.60	90	90	150	-190.228144670605
4.60	90	90	180	-190.189466332905
4.70	0	0	0	-190.202343503434
4.70	0	0	30	-190.2284099061
4.70	0	0	60	-190.230828839359
4.70	0	0	90	-190.230740699571
4.70	0	0	120	-190.230828840707
4.70	0	0	150	-190.228409901889
4.70	0	0	180	-190.202343502271
4.70	0	30	0	-190.20161362975
4.70	0	30	30	-190.22848047183
4.70	0	30	60	-190.230826191309
4.70	0	30	90	-190.230773202463
4.70	0	30	120	-190.230893540851
4.70	0	30	150	-190.228903767737
4.70	0	30	180	-190.201613631498
4.70	0	60	0	-190.200473562335
4.70	0	60	30	-190.228956547777
4.70	0	60	60	-190.23088730648
4.70	0	60	90	-190.230836743075
4.70	0	60	120	-190.230952661414
4.70	0	60	150	-190.22940975651
4.70	0	60	180	-190.200473562246
4.70	0	90	0	-190.20005809464
4.70	0	90	30	-190.229394449675
4.70	0	90	60	-190.230949857502
4.70	0	90	90	-190.230866589262
4.70	0	90	120	-190.230949856462
4.70	0	90	150	-190.229394449525
4.70	0	90	180	-190.200058095712
4.70	30	0	0	-190.202343503434
4.70	30	0	30	-190.228411808136
4.70	30	0	60	-190.230830070161
4.70	30	0	90	-190.230742235242
4.70	30	0	120	-190.230830072181
4.70	30	0	150	-190.228411807709
4.70	30	0	180	-190.20234350227
4.70	30	30	0	-190.201613629749
4.70	30	30	30	-190.228470812038
4.70	30	30	60	-190.230827699094
4.70	30	30	90	-190.230771935914
4.70	30	30	120	-190.230885326231
4.70	30	30	150	-190.228829765328
4.70	30	30	180	-190.201613631498
4.70	30	60	0	-190.200473562335
4.70	30	60	30	-190.228882919008
4.70	30	60	60	-190.230880969415
4.70	30	60	90	-190.23083081722
4.70	30	60	120	-190.230936652229
4.70	30	60	150	-190.229256293489
4.70	30	60	180	-190.200473562246
4.70	30	90	0	-190.20005809464
4.70	30	90	30	-190.229252423059
4.70	30	90	60	-190.230934801457
4.70	30	90	90	-190.230858631065
4.70	30	90	120	-190.230934804756
4.70	30	90	150	-190.229252422815
4.70	30	90	180	-190.200058095713
4.70	60	0	0	-190.202343503435
4.70	60	0	30	-190.228410817315
4.70	60	0	60	-190.230829283412
4.70	60	0	90	-190.230740672628
4.70	60	0	120	-190.230829281348
4.70	60	0	150	-190.228410816881
4.70	60	0	180	-190.20234350227
4.70	60	30	0	-190.20161362975
4.70	60	30	30	-190.228464019994
4.70	60	30	60	-190.230830659921
4.70	60	30	90	-190.230764897538
4.70	60	30	120	-190.230863392479
4.70	60	30	150	-190.22866280141
4.70	60	30	180	-190.201613631498
4.70	60	60	0	-190.200473562335
4.70	60	60	30	-190.228747551451
4.70	60	60	60	-190.230868300833
4.70	60	60	90	-190.230814743256
4.70	60	60	120	-190.230899652618
4.70	60	60	150	-190.22894142014
4.70	60	60	180	-190.200473562247
4.70	60	90	0	-190.20005809464
4.70	60	90	30	-190.228973093614
4.70	60	90	60	-190.230902485328
4.70	60	90	90	-190.230838491737
4.70	60	90	120	-190.230902484672
4.70	60	90	150	-190.228973093683
4.70	60	90	180	-190.200058095713
4.70	90	0	0	-190.202343503434
4.70	90	0	30	-190.228409903387
4.70	90	0	60	-190.230827271431
4.70	90	0	90	-190.230740699091
4.70	90	0	120	-190.230827270638
4.70	90	0	150	-190.228409904992
4.70	90	0	180	-190.202343502271
4.70	90	30	0	-190.20161362975
4.70	90	30	30	-190.228520184745
4.70	90	30	60	-190.230840808259
4.70	90	30	90	-190.230762241743
4.70	90	30	120	-190.230840806312
4.70	90	30	150	-190.228520186103
4.70	90	30	180	-190.201613631498
4.70	90	60	0	-190.200473562334
4.70	90	60	30	-190.22873474734
4.70	90	60	60	-190.230870239107
4.70	90	60	90	-190.230807683571
4.70	90	60	120	-190.230870242173
4.70	90	60	150	-190.228734746745
4.70	90	60	180	-190.200473562247
4.70	90	90	0	-190.200058094639
4.70	90	90	30	-190.228837472014
4.70	90	90	60	-190.230885083522
4.70	90	90	90	-190.230829347645
4.70	90	90	120	-190.230885084113
4.70	90	90	150	-190.228837469608
4.70	90	90	180	-190.200058095712
4.80	0	0	0	-190.210078109677
4.80	0	0	30	-190.229091855216
4.80	0	0	60	-190.230814179407
4.80	0	0	90	-190.230728261502
4.80	0	0	120	-190.230814179219
4.80	0	0	150	-190.229091853014
4.80	0	0	180	-190.210078111805
4.80	0	30	0	-190.209432745084
4.80	0	30	30	-190.229071523119
4.80	0	30	60	-190.230810712831
4.80	0	30	90	-190.23075793122
4.80	0	30	120	-190.230876265187
4.80	0	30	150	-190.22956030092
4.80	0	30	180	-190.209432747433
4.80	0	60	0	-190.208426246303
4.80	0	60	30	-190.229448707474
4.80	0	60	60	-190.230867926519
4.80	0	60	90	-190.230816308055
4.80	0	60	120	-190.230932207432
4.80	0	60	150	-190.229953953635
4.80	0	60	180	-190.208426247339
4.80	0	90	0	-190.208055316633
4.80	0	90	30	-190.229865381462
4.80	0	90	60	-190.23092810444
4.80	0	90	90	-190.230843901765
4.80	0	90	120	-190.230928103219
4.80	0	90	150	-190.229865381541
4.80	0	90	180	-190.208055317548
4.80	30	0	0	-190.210078109677
4.80	30	0	30	-190.229093787194
4.80	30	0	60	-190.230815411254
4.80	30	0	90	-190.230729803628
4.80	30	0	120	-190.230815410697
4.80	30	0	150	-190.229093788991
4.80	30	0	180	-190.210078111804
4.80	30	30	0	-190.209432745084
4.80	30	30	30	-190.229070253182
4.80	30	30	60	-190.230812286781
4.80	30	30	90	-190.230756879822
4.80	30	30	120	-190.230868423014
4.80	30	30	150	-190.229487283131
4.80	30	30	180	-190.209432747433
4.80	30	60	0	-190.208426246303
4.80	30	60	30	-190.229389193801
4.80	30	60	60	-190.230862007968
4.80	30	60	90	-190.230810933247
4.80	30	60	120	-190.230916856882
4.80	30	60	150	-190.229811482215
4.80	30	60	180	-190.208426247339
4.80	30	90	0	-190.208055316632
4.80	30	90	30	-190.229738937827
4.80	30	90	60	-190.230913721891
4.80	30	90	90	-190.230836599218
4.80	30	90	120	-190.230913719436
4.80	30	90	150	-190.229738941123
4.80	30	90	180	-190.208055317547
4.80	60	0	0	-190.210078109677
4.80	60	0	30	-190.229092776122
4.80	60	0	60	-190.230814622569
4.80	60	0	90	-190.230728237007
4.80	60	0	120	-190.23081462246
4.80	60	0	150	-190.229092775892
4.80	60	0	180	-190.210078111804
4.80	60	30	0	-190.209432745083
4.80	60	30	30	-190.229084020425
4.80	60	30	60	-190.2308152885
4.80	60	30	90	-190.230750259174
4.80	60	30	120	-190.230847209555
4.80	60	30	150	-190.229317908665
4.80	60	30	180	-190.209432747432
4.80	60	60	0	-190.208426246303
4.80	60	60	30	-190.229285493828
4.80	60	60	60	-190.230850107662
4.80	60	60	90	-190.230795921675
4.80	60	60	120	-190.230881066565
4.80	60	60	150	-190.22951202458
4.80	60	60	180	-190.208426247339
4.80	60	90	0	-190.208055316633
4.80	60	90	30	-190.229488424287
4.80	60	90	60	-190.230882615648
4.80	60	90	90	-190.230817731022
4.80	60	90	120	-190.230882616208
4.80	60	90	150	-190.229488423965
4.80	60	90	180	-190.208055317547
4.80	90	0	0	-190.210078109676
4.80	90	0	30	-190.229091855829
4.80	90	0	60	-190.230812614545
4.80	90	0	90	-190.230728262471
4.80	90	0	120	-190.230812614544
4.80	90	0	150	-190.229091854246
4.80	90	0	180	-190.210078111805
4.80	90	30	0	-190.209432745083
4.80	90	30	30	-190.229162160929
4.80	90	30	60	-190.230825200609
4.80	90	30	90	-190.230747804419
4.80	90	30	120	-190.230825199652
4.80	90	30	150	-190.229162162696
4.80	90	30	180	-190.209432747433
4.80	90	60	0	-190.208426246304
4.80	90	60	30	-190.229299997691
4.80	90	60	60	-190.230852315529
4.80	90	60	90	-190.230789373885
4.80	90	60	120	-190.230852318069
4.80	90	60	150	-190.229299996759
4.80	90	60	180	-190.208426247339
4.80	90	90	0	-190.208055316632
4.80	90	90	30	-190.22936611093
4.80	90	90	60	-190.230865777342
4.80	90	90	90	-190.230809218888
4.80	90	90	120	-190.230865776758
4.80	90	90	150	-190.229366109777
4.80	90	90	180	-190.208055317547
4.90	0	0	0	-190.215909339167
4.90	0	0	30	-190.229610539833
4.90	0	0	60	-190.230799335373
4.90	0	0	90	-190.23071738676
4.90	0	0	120	-190.230799338064
4.90	0	0	150	-190.22961053752
4.90	0	0	180	-190.215909340576
4.90	0	30	0	-190.215329006955
4.90	0	30	30	-190.229524169511
4.90	0	30	60	-190.230795059922
4.90	0	30	90	-190.230744525208
4.90	0	30	120	-190.23085879423
4.90	0	30	150	-190.230048030182
4.90	0	30	180	-190.215329007266
4.90	0	60	0	-190.214409273263
4.90	0	60	30	-190.229818612581
4.90	0	60	60	-190.230848505533
4.90	0	60	90	-190.230798213171
4.90	0	60	120	-190.230911487999
4.90	0	60	150	-190.230349333826
4.90	0	60	180	-190.214409274283
4.90	0	90	0	-190.21405989508
