7.8	-4.361388	-4.334356	-4.283487	-4.174748	-3.920982	-3.795484
8.0	-3.932981	-3.913813	-3.870195	-3.760759	-3.524875	-3.377935
8.2	-3.55473	-3.540185	-3.498425	-3.388388	-3.171738	-3.016794
8.4	-3.219664	-3.207252	-3.164479	-3.054696	-2.857741	-2.704118
8.6	-2.922088	-2.910227	-2.865123	-2.756773	-2.579204	-2.432919
8.8	-2.657296	-2.645099	-2.597386	-2.491688	-2.332574	-2.197105
9.0	-2.421336	-2.408415	-2.358474	-2.256946	-2.114503	-1.991409
9.5	-1.936562	-1.921988	-1.869888	-1.780625	-1.674019	-1.58138
10.0	-1.570446	-1.555529	-1.505959	-1.430138	-1.349375	-1.279604
10.5	-1.290625	-1.276938	-1.232656	-1.169518	-1.106593	-1.052054
11.0	-1.074186	-1.062398	-1.02418	-0.971798	-0.921156	-0.877085
11.5	-0.904337	-0.894514	-0.862159	-0.818379	-0.776487	-0.739029
12.0	-0.769168	-0.761226	-0.733593	-0.696775	-0.66163	-0.628873
12.5	-0.660178	-0.653699	-0.63015	-0.598766	-0.568785	-0.539974
13.0	-0.571371	-0.566044	-0.545782	-0.51887	-0.492973	-0.467424
13.5	-0.498298	-0.493917	-0.476325	-0.453065	-0.430477	-0.407639
14.0	-0.437676	-0.434076	-0.418696	-0.39835	-0.378541	-0.357956
14.5	-0.386847	-0.383994	-0.370436	-0.352482	-0.335046	-0.316379
15.0	-0.344006	-0.341728	-0.329702	-0.313778	-0.298266	-0.281325
16.0	-0.276579	-0.275199	-0.265557	-0.252789	-0.240302	-0.226069
17.0	-0.226805	-0.226083	-0.218187	-0.207721	-0.197455	-0.185248
18.0	-0.189245	-0.189021	-0.182432	-0.173691	-0.165099	-0.154449
19.0	-0.160341	-0.160495	-0.154912	-0.147495	-0.14019	-0.130757
20.0	-0.137699	-0.138152	-0.133353	-0.126975	-0.120684	-0.112216
21.0	-0.119678	-0.120367	-0.116198	-0.110646	-0.105162	-0.097476
22.0	-0.105125	-0.106006	-0.102343	-0.097462	-0.092636	-0.085587
23.0	-0.093214	-0.094252	-0.091009	-0.086677	-0.082391	-0.075872
24.0	-0.083346	-0.084516	-0.081617	-0.077746	-0.073909	-0.067836
25.0	-0.075079	-0.076359	-0.073753	-0.070265	-0.066811	-0.061112
50.0	-0.016254	-0.01831	-0.017776	-0.017051	-0.01633	-0.013357
100.0	-0.000696	-0.002903	-0.002774	-0.002601	-0.002425	0.0
