4.0	-39.29153	-36.75546	-30.126426	-29.933959	-36.811277	7.652795
4.1	-41.995654	-39.576416	-33.161375	-31.742721	-36.728082	-3.936958
4.2	-43.351496	-41.063624	-34.941571	-32.677565	-36.131917	-11.84748
4.3	-43.734684	-41.583442	-35.795484	-32.968381	-35.190685	-17.114605
4.4	-43.422999	-41.408191	-35.970741	-32.788373	-34.025581	-20.489852
4.5	-42.621862	-40.740304	-35.654352	-32.268602	-32.723748	-22.517709
4.6	-41.483667	-39.730616	-34.987983	-31.508828	-31.347569	-23.591131
4.7	-40.122097	-38.491984	-34.079247	-30.585365	-29.941762	-23.99315
4.8	-38.622398	-37.109022	-33.00981	-29.556633	-28.538332	-23.928072
4.9	-37.048598	-35.645167	-31.841401	-28.467071	-27.160199	-23.543882
5.0	-35.448481	-34.147559	-30.620133	-27.350009	-25.823467	-22.947565
5.1	-33.857103	-32.6507	-29.379912	-26.229901	-24.539097	-22.215567
5.2	-32.299373	-31.179166	-28.145099	-25.124158	-23.314	-21.401594
5.3	-30.792109	-29.749706	-26.932671	-24.044729	-22.151861	-20.542898
5.4	-29.345789	-28.373118	-25.754098	-22.999456	-21.053959	-19.665418
5.5	-27.966078	-27.055682	-24.616757	-21.993209	-20.019746	-18.787609
5.6	-26.655197	-25.800509	-23.525177	-21.028763	-19.047476	-17.92294
5.7	-25.413056	-24.608476	-22.481847	-20.107497	-18.134631	-17.081342
5.8	-24.238175	-23.479118	-21.487939	-19.229867	-17.278322	-16.269922
5.9	-23.128336	-22.411094	-20.543666	-18.395726	-16.475492	-15.493412
6.0	-22.081024	-21.402628	-19.648647	-17.604509	-15.723107	-14.75451
6.2	-20.163648	-19.55602	-18.002494	-16.147123	-14.357889	-13.392589
6.4	-18.465655	-17.921365	-16.538604	-14.848028	-13.160247	-12.180777
6.6	-16.966621	-16.479041	-15.242137	-13.694634	-12.109411	-11.108131
6.8	-15.645468	-15.208221	-14.095882	-12.672475	-11.186195	-10.162498
7.0	-14.480783	-14.087802	-13.081853	-11.76639	-10.373118	-9.331944
7.2	-13.451927	-13.097615	-12.182672	-10.961665	-9.654627	-8.604374
7.4	-12.540093	-12.21942	-11.382571	-10.244828	-9.01726	-7.96749
7.6	-11.728887	-11.437387	-10.667815	-9.60406	-8.449572	-7.409346
7.8	-11.004397	-10.738123	-10.026763	-9.029249	-7.941977	-6.918998
8.0	-10.354926	-10.110415	-9.449666	-8.511863	-7.486477	-6.486863
8.2	-9.770648	-9.544888	-8.928369	-8.044713	-7.07638	-6.104743
8.4	-9.243247	-9.033657	-8.456025	-7.621717	-6.706053	-5.765675
8.6	-8.765649	-8.570045	-8.026848	-7.237697	-6.37071	-5.463716
8.8	-8.331799	-8.148367	-7.635875	-6.8882	-6.066239	-5.193774
9.0	-7.936489	-7.763738	-7.278847	-6.569361	-5.789078	-4.951475
9.5	-7.088878	-6.937952	-6.51147	-5.885206	-5.196214	-4.443331
10.0	-6.400409	-6.266539	-5.887275	-5.329845	-4.716595	-4.040712
10.5	-5.831795	-5.711839	-5.371706	-4.871759	-4.32184	-3.713442
11.0	-5.354777	-5.24647	-4.939265	-4.487802	-3.991401	-3.441451
11.5	-4.948896	-4.850477	-4.571293	-4.161142	-3.710465	-3.211156
12.0	-4.599213	-4.509273	-4.254157	-3.879552	-3.468342	-3.013111
12.5	-4.294673	-4.212072	-3.977805	-3.634061	-3.257205	-2.840551
13.0	-4.026944	-3.950743	-3.73469	-3.417947	-3.071212	-2.688494
13.5	-3.789626	-3.719052	-3.519024	-3.226074	-2.905911	-2.553192
14.0	-3.577722	-3.51213	-3.326296	-3.05444	-2.75785	-2.431764
14.5	-3.387274	-3.326115	-3.152933	-2.899881	-2.62431	-2.321966
15.0	-3.215102	-3.157915	-2.996066	-2.759867	-2.503114	-2.222023
16.0	-2.915744	-2.865364	-2.722941	-2.515619	-2.291075	-2.046291
17.0	-2.664035	-2.619265	-2.492847	-2.309283	-2.111174	-1.896095
18.0	-2.449153	-2.409072	-2.296024	-2.132271	-1.956141	-1.765666
19.0	-2.263355	-2.227239	-2.125494	-1.978455	-1.820801	-1.650934
20.0	-2.100956	-2.068229	-1.976135	-1.843338	-1.70138	-1.548936
21.0	-1.957571	-1.927807	-1.844114	-1.723546	-1.59503	-1.457459
22.0	-1.830179	-1.802948	-1.726453	-1.616542	-1.4996	-1.374693
23.0	-1.716077	-1.691062	-1.620866	-1.520195	-1.413357	-1.299562
24.0	-1.613243	-1.590183	-1.525528	-1.432971	-1.334971	-1.230867
25.0	-1.520052	-1.498722	-1.438971	-1.353578	-1.263361	-1.167755
50.0	-0.489259	-0.483649	-0.468113	-0.446382	-0.424039	-0.401045
100.0	-0.022125	-0.020681	-0.016708	-0.011217	-0.005648	0.0
