I1 F1 I2 F2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
7 9 1 1 2.41785e-11 1.01391e-10 1.56945e-10 1.90412e-10 2.10035e-10 2.21195e-10 2.27044e-10 2.29464e-10 2.29625e-10 2.28284e-10 2.25946e-10 2.22959e-10 2.19564e-10 2.15930e-10 2.12177e-10 2.08388e-10 2.04621e-10 2.00915e-10 1.97296e-10 1.93780e-10 1.90377e-10 1.87092e-10 1.83923e-10 1.80871e-10 1.77932e-10 1.75101e-10 1.72374e-10 1.69746e-10 1.67211e-10 1.64763e-10 1.62399e-10 1.60112e-10 1.57900e-10 1.55756e-10 1.53677e-10 1.51660e-10 1.49701e-10 1.47797e-10 1.45945e-10 1.44142e-10 1.42385e-10 1.40672e-10 1.39002e-10 1.37372e-10 1.35781e-10 1.34226e-10 1.32706e-10 1.31220e-10 1.29766e-10 1.28343e-10 1.26950e-10 1.25586e-10 1.24250e-10 1.22941e-10 1.21658e-10 1.20400e-10 1.19166e-10 1.17956e-10 1.16769e-10 1.15605e-10 1.14461e-10 1.13339e-10 1.12237e-10 1.11155e-10 1.10093e-10 1.09049e-10 1.08024e-10 1.07016e-10 1.06026e-10 1.05053e-10 1.04097e-10 1.03157e-10 1.02233e-10 1.01324e-10 1.00430e-10 9.95509e-11 9.86864e-11 9.78359e-11 9.69992e-11 9.61760e-11 9.53660e-11 9.45688e-11 9.37843e-11 9.30121e-11 9.22520e-11 9.15037e-11 9.07669e-11 9.00415e-11 8.93272e-11 8.86237e-11 8.79308e-11 8.72484e-11 8.65761e-11 8.59138e-11 8.52613e-11 8.46184e-11 8.39849e-11 8.33606e-11 8.27453e-11 8.21388e-11
7 11 1 1 1.71872e-12 1.32953e-11 2.46844e-11 3.28077e-11 3.84900e-11 4.25793e-11 4.55961e-11 4.78477e-11 4.95274e-11 5.07676e-11 5.16653e-11 5.22949e-11 5.27145e-11 5.29700e-11 5.30976e-11 5.31255e-11 5.30762e-11 5.29669e-11 5.28111e-11 5.26192e-11 5.23992e-11 5.21572e-11 5.18980e-11 5.16251e-11 5.13414e-11 5.10488e-11 5.07492e-11 5.04437e-11 5.01334e-11 4.98191e-11 4.95014e-11 4.91809e-11 4.88580e-11 4.85332e-11 4.82068e-11 4.78792e-11 4.75505e-11 4.72211e-11 4.68913e-11 4.65613e-11 4.62313e-11 4.59016e-11 4.55723e-11 4.52437e-11 4.49159e-11 4.45892e-11 4.42636e-11 4.39394e-11 4.36168e-11 4.32957e-11 4.29765e-11 4.26592e-11 4.23439e-11 4.20308e-11 4.17199e-11 4.14113e-11 4.11052e-11 4.08015e-11 4.05005e-11 4.02020e-11 3.99063e-11 3.96133e-11 3.93230e-11 3.90356e-11 3.87511e-11 3.84694e-11 3.81906e-11 3.79148e-11 3.76419e-11 3.73719e-11 3.71050e-11 3.68409e-11 3.65799e-11 3.63217e-11 3.60666e-11 3.58144e-11 3.55651e-11 3.53187e-11 3.50753e-11 3.48347e-11 3.45970e-11 3.43621e-11 3.41301e-11 3.39009e-11 3.36744e-11 3.34507e-11 3.32298e-11 3.30115e-11 3.27959e-11 3.25830e-11 3.23726e-11 3.21649e-11 3.19597e-11 3.17570e-11 3.15568e-11 3.13591e-11 3.11638e-11 3.09709e-11 3.07803e-11 3.05921e-11
7 13 1 1 1.37053e-13 2.81097e-12 7.53268e-12 1.23338e-11 1.66555e-11 2.04243e-11 2.36694e-11 2.64384e-11 2.87826e-11 3.07537e-11 3.24012e-11 3.37712e-11 3.49054e-11 3.58405e-11 3.66079e-11 3.72347e-11 3.77434e-11 3.81528e-11 3.84784e-11 3.87332e-11 3.89279e-11 3.90711e-11 3.91701e-11 3.92309e-11 3.92585e-11 3.92571e-11 3.92302e-11 3.91808e-11 3.91113e-11 3.90241e-11 3.89210e-11 3.88036e-11 3.86734e-11 3.85317e-11 3.83796e-11 3.82182e-11 3.80484e-11 3.78711e-11 3.76870e-11 3.74968e-11 3.73012e-11 3.71008e-11 3.68961e-11 3.66876e-11 3.64758e-11 3.62612e-11 3.60441e-11 3.58249e-11 3.56039e-11 3.53816e-11 3.51580e-11 3.49336e-11 3.47086e-11 3.44833e-11 3.42577e-11 3.40323e-11 3.38070e-11 3.35821e-11 3.33578e-11 3.31342e-11 3.29114e-11 3.26896e-11 3.24689e-11 3.22493e-11 3.20310e-11 3.18140e-11 3.15984e-11 3.13844e-11 3.11719e-11 3.09610e-11 3.07518e-11 3.05442e-11 3.03385e-11 3.01345e-11 2.99323e-11 2.97319e-11 2.95334e-11 2.93368e-11 2.91421e-11 2.89493e-11 2.87584e-11 2.85694e-11 2.83823e-11 2.81972e-11 2.80140e-11 2.78327e-11 2.76534e-11 2.74759e-11 2.73004e-11 2.71267e-11 2.69550e-11 2.67851e-11 2.66171e-11 2.64509e-11 2.62866e-11 2.61241e-11 2.59634e-11 2.58045e-11 2.56474e-11 2.54921e-11
7 15 1 1 1.02806e-14 6.65497e-13 2.71176e-12 5.58156e-12 8.69933e-12 1.17377e-11 1.45335e-11 1.70193e-11 1.91823e-11 2.10386e-11 2.26181e-11 2.39554e-11 2.50848e-11 2.60381e-11 2.68431e-11 2.75237e-11 2.80999e-11 2.85883e-11 2.90027e-11 2.93541e-11 2.96517e-11 2.99031e-11 3.01143e-11 3.02903e-11 3.04354e-11 3.05530e-11 3.06459e-11 3.07168e-11 3.07676e-11 3.08002e-11 3.08162e-11 3.08170e-11 3.08039e-11 3.07779e-11 3.07401e-11 3.06914e-11 3.06327e-11 3.05646e-11 3.04881e-11 3.04036e-11 3.03119e-11 3.02136e-11 3.01090e-11 2.99989e-11 2.98836e-11 2.97636e-11 2.96393e-11 2.95111e-11 2.93794e-11 2.92445e-11 2.91067e-11 2.89663e-11 2.88237e-11 2.86791e-11 2.85326e-11 2.83847e-11 2.82354e-11 2.80850e-11 2.79337e-11 2.77816e-11 2.76289e-11 2.74758e-11 2.73224e-11 2.71688e-11 2.70152e-11 2.68617e-11 2.67083e-11 2.65552e-11 2.64025e-11 2.62502e-11 2.60984e-11 2.59473e-11 2.57967e-11 2.56470e-11 2.54979e-11 2.53497e-11 2.52024e-11 2.50560e-11 2.49105e-11 2.47660e-11 2.46225e-11 2.44801e-11 2.43387e-11 2.41984e-11 2.40592e-11 2.39211e-11 2.37842e-11 2.36483e-11 2.35137e-11 2.33802e-11 2.32478e-11 2.31167e-11 2.29867e-11 2.28579e-11 2.27303e-11 2.26038e-11 2.24786e-11 2.23545e-11 2.22315e-11 2.21098e-11
7 17 1 1 5.29809e-16 1.34627e-13 8.91163e-13 2.33975e-12 4.21182e-12 6.24686e-12 8.26923e-12 1.01781e-11 1.19245e-11 1.34921e-11 1.48831e-11 1.61093e-11 1.71868e-11 1.81325e-11 1.89630e-11 1.96932e-11 2.03360e-11 2.09030e-11 2.14038e-11 2.18465e-11 2.22380e-11 2.25842e-11 2.28901e-11 2.31596e-11 2.33966e-11 2.36040e-11 2.37845e-11 2.39405e-11 2.40740e-11 2.41868e-11 2.42805e-11 2.43568e-11 2.44168e-11 2.44618e-11 2.44929e-11 2.45112e-11 2.45176e-11 2.45129e-11 2.44981e-11 2.44738e-11 2.44407e-11 2.43996e-11 2.43510e-11 2.42955e-11 2.42337e-11 2.41660e-11 2.40930e-11 2.40151e-11 2.39326e-11 2.38460e-11 2.37556e-11 2.36618e-11 2.35648e-11 2.34651e-11 2.33628e-11 2.32582e-11 2.31516e-11 2.30432e-11 2.29332e-11 2.28217e-11 2.27090e-11 2.25953e-11 2.24807e-11 2.23653e-11 2.22493e-11 2.21328e-11 2.20159e-11 2.18988e-11 2.17815e-11 2.16642e-11 2.15469e-11 2.14296e-11 2.13126e-11 2.11958e-11 2.10794e-11 2.09633e-11 2.08476e-11 2.07324e-11 2.06178e-11 2.05037e-11 2.03902e-11 2.02773e-11 2.01651e-11 2.00536e-11 1.99428e-11 1.98328e-11 1.97235e-11 1.96150e-11 1.95073e-11 1.94005e-11 1.92944e-11 1.91892e-11 1.90849e-11 1.89814e-11 1.88787e-11 1.87770e-11 1.86761e-11 1.85761e-11 1.84769e-11 1.83786e-11
7 19 1 1 3.35517e-17 3.41045e-14 3.40140e-13 1.07197e-12 2.12874e-12 3.34920e-12 4.60675e-12 5.82230e-12 6.95377e-12 7.98340e-12 8.90795e-12 9.73203e-12 1.04640e-11 1.11138e-11 1.16909e-11 1.22045e-11 1.26626e-11 1.30723e-11 1.34394e-11 1.37692e-11 1.40657e-11 1.43327e-11 1.45732e-11 1.47898e-11 1.49845e-11 1.51595e-11 1.53162e-11 1.54562e-11 1.55807e-11 1.56908e-11 1.57876e-11 1.58719e-11 1.59448e-11 1.60068e-11 1.60588e-11 1.61013e-11 1.61352e-11 1.61608e-11 1.61788e-11 1.61896e-11 1.61938e-11 1.61918e-11 1.61840e-11 1.61708e-11 1.61526e-11 1.61298e-11 1.61027e-11 1.60716e-11 1.60367e-11 1.59985e-11 1.59571e-11 1.59127e-11 1.58657e-11 1.58162e-11 1.57645e-11 1.57107e-11 1.56550e-11 1.55975e-11 1.55386e-11 1.54782e-11 1.54165e-11 1.53537e-11 1.52898e-11 1.52251e-11 1.51596e-11 1.50933e-11 1.50265e-11 1.49592e-11 1.48914e-11 1.48232e-11 1.47548e-11 1.46861e-11 1.46173e-11 1.45484e-11 1.44794e-11 1.44104e-11 1.43415e-11 1.42726e-11 1.42039e-11 1.41353e-11 1.40669e-11 1.39987e-11 1.39308e-11 1.38632e-11 1.37959e-11 1.37289e-11 1.36622e-11 1.35959e-11 1.35300e-11 1.34645e-11 1.33993e-11 1.33346e-11 1.32704e-11 1.32065e-11 1.31431e-11 1.30802e-11 1.30177e-11 1.29557e-11 1.28942e-11 1.28331e-11
7 21 1 1 1.43408e-18 6.91134e-15 1.17763e-13 4.91221e-13 1.16182e-12 2.06105e-12 3.09479e-12 4.18223e-12 5.26579e-12 6.30916e-12 7.29197e-12 8.20468e-12 9.04466e-12 9.81338e-12 1.05145e-11 1.11528e-11 1.17335e-11 1.22614e-11 1.27413e-11 1.31777e-11 1.35743e-11 1.39348e-11 1.42622e-11 1.45594e-11 1.48288e-11 1.50727e-11 1.52931e-11 1.54918e-11 1.56703e-11 1.58303e-11 1.59730e-11 1.60997e-11 1.62116e-11 1.63096e-11 1.63948e-11 1.64680e-11 1.65301e-11 1.65820e-11 1.66242e-11 1.66575e-11 1.66824e-11 1.66997e-11 1.67099e-11 1.67134e-11 1.67107e-11 1.67023e-11 1.66887e-11 1.66701e-11 1.66470e-11 1.66197e-11 1.65886e-11 1.65539e-11 1.65159e-11 1.64750e-11 1.64312e-11 1.63849e-11 1.63363e-11 1.62855e-11 1.62329e-11 1.61784e-11 1.61224e-11 1.60649e-11 1.60061e-11 1.59462e-11 1.58852e-11 1.58233e-11 1.57606e-11 1.56971e-11 1.56330e-11 1.55684e-11 1.55034e-11 1.54379e-11 1.53722e-11 1.53062e-11 1.52400e-11 1.51737e-11 1.51073e-11 1.50409e-11 1.49745e-11 1.49082e-11 1.48419e-11 1.47758e-11 1.47099e-11 1.46441e-11 1.45786e-11 1.45134e-11 1.44484e-11 1.43836e-11 1.43192e-11 1.42552e-11 1.41915e-11 1.41281e-11 1.40651e-11 1.40025e-11 1.39403e-11 1.38785e-11 1.38171e-11 1.37561e-11 1.36955e-11 1.36354e-11
9 11 1 1 5.66885e-12 5.17022e-11 1.02515e-10 1.39861e-10 1.64948e-10 1.81262e-10 1.91550e-10 1.97696e-10 2.00973e-10 2.02250e-10 2.02128e-10 2.01034e-10 1.99271e-10 1.97056e-10 1.94546e-10 1.91854e-10 1.89062e-10 1.86229e-10 1.83395e-10 1.80589e-10 1.77830e-10 1.75131e-10 1.72501e-10 1.69942e-10 1.67458e-10 1.65048e-10 1.62710e-10 1.60444e-10 1.58245e-10 1.56113e-10 1.54043e-10 1.52033e-10 1.50079e-10 1.48179e-10 1.46331e-10 1.44531e-10 1.42777e-10 1.41067e-10 1.39399e-10 1.37770e-10 1.36180e-10 1.34626e-10 1.33106e-10 1.31620e-10 1.30166e-10 1.28742e-10 1.27348e-10 1.25983e-10 1.24644e-10 1.23333e-10 1.22046e-10 1.20785e-10 1.19547e-10 1.18333e-10 1.17141e-10 1.15971e-10 1.14823e-10 1.13695e-10 1.12587e-10 1.11499e-10 1.10430e-10 1.09380e-10 1.08348e-10 1.07333e-10 1.06336e-10 1.05356e-10 1.04392e-10 1.03444e-10 1.02512e-10 1.01596e-10 1.00694e-10 9.98072e-11 9.89348e-11 9.80765e-11 9.72319e-11 9.64008e-11 9.55830e-11 9.47780e-11 9.39857e-11 9.32058e-11 9.24380e-11 9.16820e-11 9.09378e-11 9.02049e-11 8.94831e-11 8.87724e-11 8.80723e-11 8.73827e-11 8.67035e-11 8.60343e-11 8.53750e-11 8.47254e-11 8.40853e-11 8.34545e-11 8.28328e-11 8.22201e-11 8.16162e-11 8.10208e-11 8.04339e-11 7.98553e-11
9 13 1 1 2.40455e-13 4.89411e-12 1.26140e-11 1.97927e-11 2.56617e-11 3.03286e-11 3.40241e-11 3.69507e-11 3.92681e-11 4.11014e-11 4.25495e-11 4.36912e-11 4.45894e-11 4.52940e-11 4.58446e-11 4.62726e-11 4.66025e-11 4.68537e-11 4.70411e-11 4.71765e-11 4.72689e-11 4.73255e-11 4.73518e-11 4.73520e-11 4.73295e-11 4.72871e-11 4.72269e-11 4.71506e-11 4.70598e-11 4.69556e-11 4.68390e-11 4.67111e-11 4.65725e-11 4.64242e-11 4.62666e-11 4.61006e-11 4.59267e-11 4.57454e-11 4.55572e-11 4.53628e-11 4.51626e-11 4.49571e-11 4.47466e-11 4.45318e-11 4.43128e-11 4.40903e-11 4.38644e-11 4.36356e-11 4.34043e-11 4.31707e-11 4.29352e-11 4.26980e-11 4.24594e-11 4.22197e-11 4.19791e-11 4.17379e-11 4.14963e-11 4.12544e-11 4.10125e-11 4.07707e-11 4.05292e-11 4.02881e-11 4.00477e-11 3.98080e-11 3.95692e-11 3.93313e-11 3.90945e-11 3.88588e-11 3.86245e-11 3.83914e-11 3.81598e-11 3.79297e-11 3.77011e-11 3.74741e-11 3.72488e-11 3.70252e-11 3.68033e-11 3.65832e-11 3.63649e-11 3.61485e-11 3.59339e-11 3.57211e-11 3.55103e-11 3.53014e-11 3.50944e-11 3.48894e-11 3.46862e-11 3.44850e-11 3.42858e-11 3.40885e-11 3.38931e-11 3.36997e-11 3.35082e-11 3.33186e-11 3.31310e-11 3.29452e-11 3.27614e-11 3.25794e-11 3.23993e-11 3.22210e-11
9 15 1 1 1.32337e-14 8.57188e-13 3.45869e-12 7.01057e-12 1.07813e-11 1.44064e-11 1.77238e-11 2.06737e-11 2.32500e-11 2.54741e-11 2.73805e-11 2.90078e-11 3.03938e-11 3.15737e-11 3.25780e-11 3.34336e-11 3.41628e-11 3.47845e-11 3.53142e-11 3.57650e-11 3.61476e-11 3.64709e-11 3.67422e-11 3.69677e-11 3.71526e-11 3.73013e-11 3.74176e-11 3.75045e-11 3.75650e-11 3.76015e-11 3.76160e-11 3.76105e-11 3.75868e-11 3.75463e-11 3.74904e-11 3.74205e-11 3.73376e-11 3.72429e-11 3.71373e-11 3.70217e-11 3.68971e-11 3.67641e-11 3.66235e-11 3.64760e-11 3.63222e-11 3.61627e-11 3.59980e-11 3.58286e-11 3.56551e-11 3.54779e-11 3.52974e-11 3.51139e-11 3.49279e-11 3.47396e-11 3.45494e-11 3.43576e-11 3.41644e-11 3.39701e-11 3.37749e-11 3.35790e-11 3.33827e-11 3.31861e-11 3.29894e-11 3.27928e-11 3.25964e-11 3.24003e-11 3.22046e-11 3.20096e-11 3.18152e-11 3.16216e-11 3.14289e-11 3.12371e-11 3.10464e-11 3.08568e-11 3.06683e-11 3.04810e-11 3.02950e-11 3.01103e-11 2.99269e-11 2.97450e-11 2.95644e-11 2.93853e-11 2.92077e-11 2.90315e-11 2.88569e-11 2.86838e-11 2.85122e-11 2.83422e-11 2.81737e-11 2.80068e-11 2.78415e-11 2.76777e-11 2.75155e-11 2.73549e-11 2.71958e-11 2.70383e-11 2.68824e-11 2.67280e-11 2.65751e-11 2.64238e-11
9 17 1 1 7.40118e-16 1.82118e-13 1.17204e-12 3.01629e-12 5.34459e-12 7.82114e-12 1.02314e-11 1.24605e-11 1.44595e-11 1.62180e-11 1.77471e-11 1.90673e-11 2.02030e-11 2.11783e-11 2.20156e-11 2.27348e-11 2.33531e-11 2.38851e-11 2.43430e-11 2.47372e-11 2.50762e-11 2.53672e-11 2.56161e-11 2.58279e-11 2.60069e-11 2.61566e-11 2.62801e-11 2.63800e-11 2.64586e-11 2.65179e-11 2.65595e-11 2.65851e-11 2.65960e-11 2.65936e-11 2.65788e-11 2.65527e-11 2.65162e-11 2.64703e-11 2.64156e-11 2.63529e-11 2.62829e-11 2.62062e-11 2.61233e-11 2.60347e-11 2.59411e-11 2.58427e-11 2.57402e-11 2.56337e-11 2.55238e-11 2.54108e-11 2.52950e-11 2.51766e-11 2.50560e-11 2.49334e-11 2.48091e-11 2.46833e-11 2.45562e-11 2.44280e-11 2.42989e-11 2.41690e-11 2.40385e-11 2.39076e-11 2.37763e-11 2.36449e-11 2.35133e-11 2.33818e-11 2.32504e-11 2.31193e-11 2.29884e-11 2.28579e-11 2.27279e-11 2.25983e-11 2.24694e-11 2.23410e-11 2.22133e-11 2.20864e-11 2.19602e-11 2.18348e-11 2.17103e-11 2.15866e-11 2.14638e-11 2.13419e-11 2.12209e-11 2.11009e-11 2.09819e-11 2.08638e-11 2.07467e-11 2.06307e-11 2.05156e-11 2.04016e-11 2.02886e-11 2.01767e-11 2.00657e-11 1.99558e-11 1.98470e-11 1.97392e-11 1.96324e-11 1.95266e-11 1.94219e-11 1.93181e-11
9 19 1 1 3.49527e-17 3.80994e-14 3.88314e-13 1.23302e-12 2.45593e-12 3.86978e-12 5.32790e-12 6.73846e-12 8.05219e-12 9.24772e-12 1.03204e-11 1.12750e-11 1.21204e-11 1.28677e-11 1.35279e-11 1.41115e-11 1.46280e-11 1.50855e-11 1.54914e-11 1.58517e-11 1.61718e-11 1.64561e-11 1.67084e-11 1.69320e-11 1.71298e-11 1.73041e-11 1.74572e-11 1.75907e-11 1.77065e-11 1.78059e-11 1.78902e-11 1.79607e-11 1.80184e-11 1.80643e-11 1.80992e-11 1.81240e-11 1.81395e-11 1.81462e-11 1.81450e-11 1.81363e-11 1.81207e-11 1.80988e-11 1.80710e-11 1.80378e-11 1.79996e-11 1.79568e-11 1.79098e-11 1.78588e-11 1.78043e-11 1.77466e-11 1.76858e-11 1.76223e-11 1.75564e-11 1.74881e-11 1.74179e-11 1.73458e-11 1.72721e-11 1.71968e-11 1.71203e-11 1.70426e-11 1.69639e-11 1.68843e-11 1.68039e-11 1.67229e-11 1.66413e-11 1.65593e-11 1.64769e-11 1.63942e-11 1.63114e-11 1.62284e-11 1.61454e-11 1.60623e-11 1.59794e-11 1.58966e-11 1.58139e-11 1.57315e-11 1.56493e-11 1.55675e-11 1.54859e-11 1.54047e-11 1.53240e-11 1.52436e-11 1.51637e-11 1.50843e-11 1.50053e-11 1.49269e-11 1.48490e-11 1.47716e-11 1.46948e-11 1.46186e-11 1.45429e-11 1.44678e-11 1.43933e-11 1.43195e-11 1.42462e-11 1.41735e-11 1.41014e-11 1.40300e-11 1.39591e-11 1.38889e-11
9 21 1 1 1.39766e-18 6.79276e-15 1.16905e-13 4.91210e-13 1.16710e-12 2.07560e-12 3.12020e-12 4.21780e-12 5.30950e-12 6.35851e-12 7.34455e-12 8.25851e-12 9.09832e-12 9.86597e-12 1.05657e-11 1.12025e-11 1.17820e-11 1.23094e-11 1.27895e-11 1.32268e-11 1.36252e-11 1.39882e-11 1.43190e-11 1.46203e-11 1.48944e-11 1.51435e-11 1.53696e-11 1.55744e-11 1.57594e-11 1.59260e-11 1.60755e-11 1.62091e-11 1.63279e-11 1.64328e-11 1.65248e-11 1.66048e-11 1.66736e-11 1.67319e-11 1.67803e-11 1.68197e-11 1.68505e-11 1.68734e-11 1.68888e-11 1.68974e-11 1.68996e-11 1.68957e-11 1.68864e-11 1.68718e-11 1.68525e-11 1.68287e-11 1.68008e-11 1.67690e-11 1.67338e-11 1.66953e-11 1.66538e-11 1.66095e-11 1.65626e-11 1.65135e-11 1.64621e-11 1.64089e-11 1.63538e-11 1.62971e-11 1.62389e-11 1.61794e-11 1.61186e-11 1.60568e-11 1.59940e-11 1.59303e-11 1.58659e-11 1.58008e-11 1.57351e-11 1.56690e-11 1.56023e-11 1.55354e-11 1.54681e-11 1.54006e-11 1.53330e-11 1.52652e-11 1.51974e-11 1.51295e-11 1.50617e-11 1.49939e-11 1.49262e-11 1.48587e-11 1.47913e-11 1.47241e-11 1.46571e-11 1.45904e-11 1.45239e-11 1.44577e-11 1.43918e-11 1.43262e-11 1.42610e-11 1.41961e-11 1.41316e-11 1.40674e-11 1.40037e-11 1.39403e-11 1.38774e-11 1.38148e-11
11 13 1 1 9.35493e-13 2.13040e-11 5.73226e-11 9.10127e-11 1.17456e-10 1.36964e-10 1.50925e-10 1.60675e-10 1.67283e-10 1.71559e-10 1.74111e-10 1.75390e-10 1.75732e-10 1.75390e-10 1.74550e-10 1.73354e-10 1.71906e-10 1.70285e-10 1.68548e-10 1.66739e-10 1.64890e-10 1.63024e-10 1.61156e-10 1.59301e-10 1.57465e-10 1.55654e-10 1.53873e-10 1.52123e-10 1.50405e-10 1.48721e-10 1.47070e-10 1.45451e-10 1.43865e-10 1.42310e-10 1.40784e-10 1.39289e-10 1.37821e-10 1.36381e-10 1.34968e-10 1.33580e-10 1.32217e-10 1.30878e-10 1.29562e-10 1.28268e-10 1.26997e-10 1.25746e-10 1.24517e-10 1.23307e-10 1.22117e-10 1.20947e-10 1.19795e-10 1.18661e-10 1.17545e-10 1.16446e-10 1.15365e-10 1.14300e-10 1.13252e-10 1.12220e-10 1.11203e-10 1.10203e-10 1.09217e-10 1.08246e-10 1.07290e-10 1.06348e-10 1.05420e-10 1.04506e-10 1.03606e-10 1.02719e-10 1.01845e-10 1.00985e-10 1.00136e-10 9.93007e-11 9.84773e-11 9.76658e-11 9.68662e-11 9.60782e-11 9.53016e-11 9.45363e-11 9.37819e-11 9.30384e-11 9.23055e-11 9.15831e-11 9.08709e-11 9.01689e-11 8.94767e-11 8.87943e-11 8.81215e-11 8.74581e-11 8.68039e-11 8.61588e-11 8.55226e-11 8.48952e-11 8.42763e-11 8.36660e-11 8.30639e-11 8.24700e-11 8.18842e-11 8.13062e-11 8.07359e-11 8.01733e-11
11 15 1 1 2.55484e-14 1.58500e-12 5.98985e-12 1.14148e-11 1.66314e-11 2.12271e-11 2.51303e-11 2.83873e-11 3.10800e-11 3.32950e-11 3.51127e-11 3.66033e-11 3.78263e-11 3.88310e-11 3.96577e-11 4.03389e-11 4.09010e-11 4.13650e-11 4.17476e-11 4.20622e-11 4.23195e-11 4.25280e-11 4.26944e-11 4.28244e-11 4.29224e-11 4.29920e-11 4.30362e-11 4.30576e-11 4.30583e-11 4.30401e-11 4.30046e-11 4.29533e-11 4.28873e-11 4.28077e-11 4.27157e-11 4.26121e-11 4.24978e-11 4.23736e-11 4.22403e-11 4.20985e-11 4.19489e-11 4.17922e-11 4.16289e-11 4.14596e-11 4.12848e-11 4.11050e-11 4.09207e-11 4.07322e-11 4.05401e-11 4.03447e-11 4.01464e-11 3.99455e-11 3.97423e-11 3.95372e-11 3.93304e-11 3.91222e-11 3.89129e-11 3.87026e-11 3.84917e-11 3.82803e-11 3.80686e-11 3.78568e-11 3.76451e-11 3.74335e-11 3.72223e-11 3.70116e-11 3.68015e-11 3.65921e-11 3.63835e-11 3.61759e-11 3.59693e-11 3.57637e-11 3.55593e-11 3.53562e-11 3.51543e-11 3.49538e-11 3.47546e-11 3.45569e-11 3.43607e-11 3.41660e-11 3.39729e-11 3.37813e-11 3.35914e-11 3.34030e-11 3.32163e-11 3.30312e-11 3.28479e-11 3.26661e-11 3.24861e-11 3.23078e-11 3.21311e-11 3.19562e-11 3.17829e-11 3.16113e-11 3.14414e-11 3.12732e-11 3.11067e-11 3.09418e-11 3.07786e-11 3.06170e-11
11 17 1 1 1.00852e-15 2.37943e-13 1.47685e-12 3.71705e-12 6.50144e-12 9.44464e-12 1.23060e-11 1.49564e-11 1.73399e-11 1.94437e-11 2.12793e-11 2.28694e-11 2.42417e-11 2.54236e-11 2.64410e-11 2.73172e-11 2.80722e-11 2.87233e-11 2.92848e-11 2.97691e-11 3.01863e-11 3.05450e-11 3.08523e-11 3.11142e-11 3.13359e-11 3.15216e-11 3.16750e-11 3.17993e-11 3.18973e-11 3.19714e-11 3.20237e-11 3.20562e-11 3.20704e-11 3.20680e-11 3.20502e-11 3.20185e-11 3.19738e-11 3.19173e-11 3.18499e-11 3.17725e-11 3.16860e-11 3.15911e-11 3.14884e-11 3.13787e-11 3.12627e-11 3.11407e-11 3.10134e-11 3.08813e-11 3.07448e-11 3.06044e-11 3.04605e-11 3.03133e-11 3.01634e-11 3.00110e-11 2.98563e-11 2.96998e-11 2.95416e-11 2.93819e-11 2.92211e-11 2.90593e-11 2.88968e-11 2.87336e-11 2.85700e-11 2.84061e-11 2.82421e-11 2.80781e-11 2.79143e-11 2.77506e-11 2.75873e-11 2.74245e-11 2.72622e-11 2.71004e-11 2.69394e-11 2.67791e-11 2.66197e-11 2.64611e-11 2.63035e-11 2.61468e-11 2.59911e-11 2.58365e-11 2.56830e-11 2.55306e-11 2.53794e-11 2.52293e-11 2.50804e-11 2.49328e-11 2.47863e-11 2.46411e-11 2.44972e-11 2.43545e-11 2.42131e-11 2.40730e-11 2.39342e-11 2.37966e-11 2.36603e-11 2.35254e-11 2.33917e-11 2.32592e-11 2.31281e-11 2.29982e-11
11 19 1 1 4.57913e-17 4.71052e-14 4.78443e-13 1.52725e-12 3.05738e-12 4.83390e-12 6.66738e-12 8.43697e-12 1.00770e-11 1.15591e-11 1.28773e-11 1.40384e-11 1.50553e-11 1.59434e-11 1.67183e-11 1.73944e-11 1.79848e-11 1.85010e-11 1.89528e-11 1.93485e-11 1.96953e-11 1.99992e-11 2.02651e-11 2.04974e-11 2.06996e-11 2.08750e-11 2.10261e-11 2.11553e-11 2.12646e-11 2.13557e-11 2.14302e-11 2.14896e-11 2.15349e-11 2.15675e-11 2.15882e-11 2.15980e-11 2.15978e-11 2.15883e-11 2.15703e-11 2.15445e-11 2.15113e-11 2.14715e-11 2.14255e-11 2.13738e-11 2.13169e-11 2.12552e-11 2.11891e-11 2.11190e-11 2.10453e-11 2.09682e-11 2.08880e-11 2.08051e-11 2.07197e-11 2.06321e-11 2.05424e-11 2.04509e-11 2.03578e-11 2.02632e-11 2.01675e-11 2.00706e-11 1.99728e-11 1.98742e-11 1.97749e-11 1.96751e-11 1.95748e-11 1.94742e-11 1.93734e-11 1.92724e-11 1.91714e-11 1.90704e-11 1.89695e-11 1.88687e-11 1.87682e-11 1.86679e-11 1.85680e-11 1.84684e-11 1.83693e-11 1.82706e-11 1.81724e-11 1.80747e-11 1.79776e-11 1.78810e-11 1.77851e-11 1.76898e-11 1.75952e-11 1.75012e-11 1.74079e-11 1.73153e-11 1.72234e-11 1.71322e-11 1.70418e-11 1.69521e-11 1.68632e-11 1.67750e-11 1.66876e-11 1.66009e-11 1.65150e-11 1.64298e-11 1.63454e-11 1.62618e-11
