R	Gamma	E
6.20	60	-78.269840217682
6.20	65	-78.269839864557
6.20	70	-78.269839570918
6.20	75	-78.269839341713
6.20	80	-78.269839178603
6.20	85	-78.269839081259
6.20	90	-78.269839048878
6.40	0	-78.269842620489
6.40	5	-78.269842578146
6.40	10	-78.269842453537
6.40	15	-78.269842254115
6.40	20	-78.269841990526
6.40	25	-78.26984167531
6.40	30	-78.269841321042
6.40	35	-78.269840939816
6.40	40	-78.269840543363
6.40	45	-78.269840143692
6.40	50	-78.269839752872
6.40	55	-78.269839383548
6.40	60	-78.269839047484
6.40	65	-78.269838754569
6.40	70	-78.269838511762
6.40	75	-78.269838322784
6.40	80	-78.269838188793
6.40	85	-78.26983810913
6.40	90	-78.269838082669
6.60	0	-78.269841088647
6.60	5	-78.269841053832
6.60	10	-78.269840951392
6.60	15	-78.269840787111
6.60	20	-78.269840569491
6.60	25	-78.269840308254
6.60	30	-78.269840013795
6.60	35	-78.269839696373
6.60	40	-78.269839365916
6.60	45	-78.269839032739
6.60	50	-78.269838707279
6.60	55	-78.269838400137
6.60	60	-78.269838120977
6.60	65	-78.269837878104
6.60	70	-78.269837677054
6.60	75	-78.269837520731
6.60	80	-78.269837410091
6.60	85	-78.26983734425
6.60	90	-78.269837322466
6.80	0	-78.269839848946
6.80	5	-78.269839820207
6.80	10	-78.269839735528
6.80	15	-78.269839599543
6.80	20	-78.269839419076
6.80	25	-78.269839202255
6.80	30	-78.269838957469
6.80	35	-78.269838693384
6.80	40	-78.269838418433
6.80	45	-78.269838141151
6.80	50	-78.269837870473
6.80	55	-78.269837614965
6.80	60	-78.269837382866
6.80	65	-78.269837180755
6.80	70	-78.269837013371
6.80	75	-78.269836883174
6.80	80	-78.269836790832
6.80	85	-78.269836735942
6.80	90	-78.269836717755
7.00	0	-78.269838843123
7.00	5	-78.269838819313
7.00	10	-78.269838749149
7.00	15	-78.269838636414
7.00	20	-78.26983848657
7.00	25	-78.269838306549
7.00	30	-78.269838102973
7.00	35	-78.269837883232
7.00	40	-78.269837654197
7.00	45	-78.269837423229
7.00	50	-78.269837197476
7.00	55	-78.269836984268
7.00	60	-78.269836790215
7.00	65	-78.269836620927
7.00	70	-78.269836480468
7.00	75	-78.269836371092
7.00	80	-78.269836293398
7.00	85	-78.269836247057
7.00	90	-78.269836231768
7.20	0	-78.269838027054
7.20	5	-78.269838007272
7.20	10	-78.269837948937
7.20	15	-78.269837855188
7.20	20	-78.269837730517
7.20	25	-78.269837580346
7.20	30	-78.269837410529
7.20	35	-78.269837226746
7.20	40	-78.269837035231
7.20	45	-78.269836841584
7.20	50	-78.269836652229
7.20	55	-78.269836473065
7.20	60	-78.269836309745
7.20	65	-78.269836167022
7.20	70	-78.269836048293
7.20	75	-78.269835955783
7.20	80	-78.269835889788
7.20	85	-78.269835850391
7.20	90	-78.269835837402
7.40	0	-78.269837362925
7.40	5	-78.269837346335
7.40	10	-78.26983729763
7.40	15	-78.269837219185
7.40	20	-78.2698371147
7.40	25	-78.269836988648
7.40	30	-78.26983684584
7.40	35	-78.269836691154
7.40	40	-78.269836529539
7.40	45	-78.269836366149
7.40	50	-78.269836206097
7.40	55	-78.269836054521
7.40	60	-78.26983591616
7.40	65	-78.269835795149
7.40	70	-78.269835694427
7.40	75	-78.269835615691
7.40	80	-78.269835559531
7.40	85	-78.269835525994
7.40	90	-78.269835514961
7.60	0	-78.269836817764
7.60	5	-78.269836803812
7.60	10	-78.26983676271
7.60	15	-78.269836696507
7.60	20	-78.26983660819
7.60	25	-78.269836501501
7.60	30	-78.269836380431
7.60	35	-78.269836249084
7.60	40	-78.269836111796
7.60	45	-78.269835972904
7.60	50	-78.26983583684
7.60	55	-78.269835707936
7.60	60	-78.269835590377
7.60	65	-78.269835487472
7.60	70	-78.2698354018
7.60	75	-78.269835334824
7.60	80	-78.269835286977
7.60	85	-78.269835258443
7.60	90	-78.269835249009
7.80	0	-78.269836364543
7.80	5	-78.269836352713
7.80	10	-78.269836317841
7.80	15	-78.269836261472
7.80	20	-78.26983618627
7.80	25	-78.269836095292
7.80	30	-78.269835991995
7.80	35	-78.269835879877
7.80	40	-78.269835762692
7.80	45	-78.269835644063
7.80	50	-78.269835528065
7.80	55	-78.269835418286
7.80	60	-78.269835318174
7.80	65	-78.269835230686
7.80	70	-78.269835157835
7.80	75	-78.269835100893
7.80	80	-78.269835060243
7.80	85	-78.269835035941
7.80	90	-78.269835027908
8.00	0	-78.269835983111
8.00	5	-78.269835973033
8.00	10	-78.2698359432
8.00	15	-78.269835895002
8.00	20	-78.269835830682
8.00	25	-78.26983575284
8.00	30	-78.269835664341
8.00	35	-78.269835568408
8.00	40	-78.269835468143
8.00	45	-78.269835366782
8.00	50	-78.269835267753
8.00	55	-78.269835174288
8.00	60	-78.269835089089
8.00	65	-78.269835014772
8.00	70	-78.269834952879
8.00	75	-78.269834904536
8.00	80	-78.269834870009
8.00	85	-78.269834849452
8.00	90	-78.269834842522
8.20	0	-78.269835659104
8.20	5	-78.269835650409
8.20	10	-78.269835624933
8.20	15	-78.2698355837
8.20	20	-78.269835528642
8.20	25	-78.269835461927
8.20	30	-78.269835386095
8.20	35	-78.269835303956
8.20	40	-78.269835218168
8.20	45	-78.269835131666
8.20	50	-78.269835047202
8.20	55	-78.269834967563
8.20	60	-78.269834895185
8.20	65	-78.269834832002
8.20	70	-78.269834779454
8.20	75	-78.269834738383
8.20	80	-78.269834709137
8.20	85	-78.269834691569
8.20	90	-78.269834685846
8.40	0	-78.269835382659
8.40	5	-78.269835375301
8.40	10	-78.269835353466
8.40	15	-78.26983531814
8.40	20	-78.269835270947
8.40	25	-78.269835213868
8.40	30	-78.269835148961
8.40	35	-78.269835078638
