R	phi	theta2	theta1	E
6.00	30	90	150	-23.726788
6.00	30	90	180	-22.249759
6.00	60	0	0	-54.66975
6.00	60	0	30	-38.235761
6.00	60	0	60	-18.370097
6.00	60	0	90	-16.521067
6.00	60	0	120	-18.369947
6.00	60	0	150	-38.235853
6.00	60	0	180	-54.669794
6.00	60	30	0	-45.670033
6.00	60	30	30	-31.225678
6.00	60	30	60	-15.100174
6.00	60	30	90	-15.655059
6.00	60	30	120	-18.043041
6.00	60	30	150	-36.697109
6.00	60	30	180	-45.669944
6.00	60	60	0	-29.58355
6.00	60	60	30	-22.881477
6.00	60	60	60	-11.358878
6.00	60	60	90	-13.874383
6.00	60	60	120	-14.363913
6.00	60	60	150	-30.003521
6.00	60	60	180	-29.583492
6.00	60	90	0	-22.24974
6.00	60	90	30	-23.822751
6.00	60	90	60	-10.642608
6.00	60	90	90	-12.896859
6.00	60	90	120	-10.642574
6.00	60	90	150	-23.822998
6.00	60	90	180	-22.249759
6.00	90	0	0	-54.66975
6.00	90	0	30	-38.97609
6.00	90	0	60	-20.021577
6.00	90	0	90	-13.501216
6.00	90	0	120	-20.021356
6.00	90	0	150	-38.976061
6.00	90	0	180	-54.669794
6.00	90	30	0	-45.670032
6.00	90	30	30	-34.612804
6.00	90	30	60	-18.09096
6.00	90	30	90	-12.486384
6.00	90	30	120	-18.091002
6.00	90	30	150	-34.612774
6.00	90	30	180	-45.669944
6.00	90	60	0	-29.58355
6.00	90	60	30	-27.042093
6.00	90	60	60	-14.050659
6.00	90	60	90	-10.34801
6.00	90	60	120	-14.050551
6.00	90	60	150	-27.041767
6.00	90	60	180	-29.583492
6.00	90	90	0	-22.24974
6.00	90	90	30	-24.15033
6.00	90	90	60	-11.480119
6.00	90	90	90	-9.13605
6.00	90	90	120	-11.480106
6.00	90	90	150	-24.150346
6.00	90	90	180	-22.249759
6.20	0	0	0	-47.990569
6.20	0	0	30	-30.55087
6.20	0	0	60	-10.930603
6.20	0	0	90	-12.130666
6.20	0	0	120	-10.930552
6.20	0	0	150	-30.550927
6.20	0	0	180	-47.990548
6.20	0	30	0	-40.717317
6.20	0	30	30	-23.066713
6.20	0	30	60	-7.195383
6.20	0	30	90	-11.760438
6.20	0	30	120	-12.190683
6.20	0	30	150	-30.946003
6.20	0	30	180	-40.71748
6.20	0	60	0	-27.594062
6.20	0	60	30	-14.6591
6.20	0	60	60	-4.838789
6.20	0	60	90	-10.98644
6.20	0	60	120	-9.584717
6.20	0	60	150	-26.60705
6.20	0	60	180	-27.594059
6.20	0	90	0	-21.523054
6.20	0	90	30	-19.219474
6.20	0	90	60	-6.005603
6.20	0	90	90	-10.561254
6.20	0	90	120	-6.005474
6.20	0	90	150	-19.219498
6.20	0	90	180	-21.523081
6.20	30	0	0	-47.990569
6.20	30	0	30	-31.901751
6.20	30	0	60	-19.658036
6.20	30	0	90	-5.650247
6.20	30	0	120	-19.658073
6.20	30	0	150	-31.901907
6.20	30	0	180	-47.990548
6.20	30	30	0	-40.717317
6.20	30	30	30	-24.970435
6.20	30	30	60	-16.133062
6.20	30	30	90	-5.123057
6.20	30	30	120	-20.459387
6.20	30	30	150	-31.87383
6.20	30	30	180	-40.71748
6.20	30	60	0	-27.594062
6.20	30	60	30	-17.431484
6.20	30	60	60	-13.435487
6.20	30	60	90	-4.031507
6.20	30	60	120	-17.630386
6.20	30	60	150	-27.691541
6.20	30	60	180	-27.594059
6.20	30	90	0	-21.523054
6.20	30	90	30	-20.159594
6.20	30	90	60	-14.107802
6.20	30	90	90	-3.442651
6.20	30	90	120	-14.107751
6.20	30	90	150	-20.159443
6.20	30	90	180	-21.523082
6.20	60	0	0	-47.990569
6.20	60	0	30	-32.783121
6.20	60	0	60	-15.790038
6.20	60	0	90	-15.150083
6.20	60	0	120	-15.790025
6.20	60	0	150	-32.783073
6.20	60	0	180	-47.990548
6.20	60	30	0	-40.717317
6.20	60	30	30	-27.327119
6.20	60	30	60	-12.935397
6.20	60	30	90	-14.297452
6.20	60	30	120	-15.433879
6.20	60	30	150	-31.41309
6.20	60	30	180	-40.71748
6.20	60	60	0	-27.594062
6.20	60	60	30	-20.685028
6.20	60	60	60	-9.601101
6.20	60	60	90	-12.583279
6.20	60	60	120	-12.14426
6.20	60	60	150	-26.042139
6.20	60	60	180	-27.594059
6.20	60	90	0	-21.523054
6.20	60	90	30	-20.36107
6.20	60	90	60	-8.962993
6.20	60	90	90	-11.677601
6.20	60	90	120	-8.963155
6.20	60	90	150	-20.361115
6.20	60	90	180	-21.523081
6.20	90	0	0	-47.990569
6.20	90	0	30	-33.558117
6.20	90	0	60	-17.441266
6.20	90	0	90	-12.130721
6.20	90	0	120	-17.44127
6.20	90	0	150	-33.557966
6.20	90	0	180	-47.990548
6.20	90	30	0	-40.717317
6.20	90	30	30	-30.118239
6.20	90	30	60	-15.740246
6.20	90	30	90	-11.17074
6.20	90	30	120	-15.740055
6.20	90	30	150	-30.118345
6.20	90	30	180	-40.71748
6.20	90	60	0	-27.594062
6.20	90	60	30	-23.969295
6.20	90	60	60	-12.098367
6.20	90	60	90	-9.1503
6.20	90	60	120	-12.098655
6.20	90	60	150	-23.969314
6.20	90	60	180	-27.594059
6.20	90	90	0	-21.523054
6.20	90	90	30	-20.796489
6.20	90	90	60	-9.938373
6.20	90	90	90	-8.027491
6.20	90	90	120	-9.938522
6.20	90	90	150	-20.796431
6.20	90	90	180	-21.523081
6.40	0	0	0	-41.417275
6.40	0	0	30	-25.869391
6.40	0	0	60	-8.845083
6.40	0	0	90	-10.991101
6.40	0	0	120	-8.845086
6.40	0	0	150	-25.869317
6.40	0	0	180	-41.417359
6.40	0	30	0	-35.475984
6.40	0	30	30	-19.550328
6.40	0	30	60	-5.594315
6.40	0	30	90	-10.587995
6.40	0	30	120	-9.879133
6.40	0	30	150	-26.032624
6.40	0	30	180	-35.475975
6.40	0	60	0	-24.682732
6.40	0	60	30	-13.926259
6.40	0	60	60	-3.43372
6.40	0	60	90	-9.771867
6.40	0	60	120	-7.515224
6.40	0	60	150	-20.010467
6.40	0	60	180	-24.682609
6.40	0	90	0	-19.648474
6.40	0	90	30	-15.622643
6.40	0	90	60	-4.372574
6.40	0	90	90	-9.335562
6.40	0	90	120	-4.372578
6.40	0	90	150	-15.622747
6.40	0	90	180	-19.648436
6.40	30	0	0	-41.417275
6.40	30	0	30	-27.240836
6.40	30	0	60	-17.57199
6.40	30	0	90	-4.510658
6.40	30	0	120	-17.571993
6.40	30	0	150	-27.240856
6.40	30	0	180	-41.417359
6.40	30	30	0	-35.475984
6.40	30	30	30	-21.328026
6.40	30	30	60	-14.49941
6.40	30	30	90	-3.974372
6.40	30	30	120	-18.18791
6.40	30	30	150	-26.990112
6.40	30	30	180	-35.475975
6.40	30	60	0	-24.682732
6.40	30	60	30	-15.734797
6.40	30	60	60	-12.047745
6.40	30	60	90	-2.883861
6.40	30	60	120	-15.644008
6.40	30	60	150	-21.493689
6.40	30	60	180	-24.682609
6.40	30	90	0	-19.648474
6.40	30	90	30	-16.802755
6.40	30	90	60	-12.565813
6.40	30	90	90	-2.305562
6.40	30	90	120	-12.565903
6.40	30	90	150	-16.802796
6.40	30	90	180	-19.648436
6.40	60	0	0	-41.417275
6.40	60	0	30	-28.121048
6.40	60	0	60	-13.705007
6.40	60	0	90	-14.010944
6.40	60	0	120	-13.705013
6.40	60	0	150	-28.120974
6.40	60	0	180	-41.417359
6.40	60	30	0	-35.475984
6.40	60	30	30	-23.360656
6.40	60	30	60	-11.178919
6.40	60	30	90	-13.19617
6.40	60	30	120	-13.321925
6.40	60	30	150	-26.675918
6.40	60	30	180	-35.475975
6.40	60	60	0	-24.682732
6.40	60	60	30	-17.726884
6.40	60	60	60	-8.168906
6.40	60	60	90	-11.569006
6.40	60	60	120	-10.365114
6.40	60	60	150	-21.19577
6.40	60	60	180	-24.682608
6.40	60	90	0	-19.648474
6.40	60	90	30	-17.26224
6.40	60	90	60	-7.594615
6.40	60	90	90	-10.719224
6.40	60	90	120	-7.594585
6.40	60	90	150	-17.262259
6.40	60	90	180	-19.648436
6.40	90	0	0	-41.417275
6.40	90	0	30	-28.85887
6.40	90	0	60	-15.355769
6.40	90	0	90	-10.99099
6.40	90	0	120	-15.355899
6.40	90	0	150	-28.858879
6.40	90	0	180	-41.417359
6.40	90	30	0	-35.475984
6.40	90	30	30	-25.740658
6.40	90	30	60	-13.80603
6.40	90	30	90	-10.088475
6.40	90	30	120	-13.80604
6.40	90	30	150	-25.740613
6.40	90	30	180	-35.475975
6.40	90	60	0	-24.682732
6.40	90	60	30	-20.094602
6.40	90	60	60	-10.549484
6.40	90	60	90	-8.198163
6.40	90	60	120	-10.549359
6.40	90	60	150	-20.094575
6.40	90	60	180	-24.682609
6.40	90	90	0	-19.648474
6.40	90	90	30	-17.804666
6.40	90	90	60	-8.702116
6.40	90	90	90	-7.158739
6.40	90	90	120	-8.702022
6.40	90	90	150	-17.804835
6.40	90	90	180	-19.648436
6.60	0	0	0	-35.535688
6.60	0	0	30	-21.88581
6.60	0	0	60	-7.123214
6.60	0	0	90	-10.010079
6.60	0	0	120	-7.123308
6.60	0	0	150	-21.885826
6.60	0	0	180	-35.535671
6.60	0	30	0	-30.60806
6.60	0	30	30	-16.517161
6.60	0	30	60	-4.261428
6.60	0	30	90	-9.597025
6.60	0	30	120	-7.960326
6.60	0	30	150	-21.915562
6.60	0	30	180	-30.607828
6.60	0	60	0	-21.633444
6.60	0	60	30	-11.626175
6.60	0	60	60	-2.298439
6.60	0	60	90	-8.780366
6.60	0	60	120	-5.833323
6.60	0	60	150	-16.70542
6.60	0	60	180	-21.633426
6.60	0	90	0	-17.423616
6.60	0	90	30	-11.732012
6.60	0	90	60	-3.05497
6.60	0	90	90	-8.355068
6.60	0	90	120	-3.054861
6.60	0	90	150	-11.731938
6.60	0	90	180	-17.4235
6.60	30	0	0	-35.535688
6.60	30	0	30	-23.256581
6.60	30	0	60	-15.84957
6.60	30	0	90	-3.52935
6.60	30	0	120	-15.849695
6.60	30	0	150	-23.256564
6.60	30	0	180	-35.535671
6.60	30	30	0	-30.60806
6.60	30	30	30	-18.218807
6.60	30	30	60	-13.116407
6.60	30	30	90	-3.003413
6.60	30	30	120	-16.352734
6.60	30	30	150	-22.927511
6.60	30	30	180	-30.607828
6.60	30	60	0	-21.633444
6.60	30	60	30	-13.153832
6.60	30	60	60	-10.926985
6.60	30	60	90	-1.947839
6.60	30	60	120	-14.028456
6.60	30	60	150	-17.670716
6.60	30	60	180	-21.633426
6.60	30	90	0	-17.423616
6.60	30	90	30	-12.539166
6.60	30	90	60	-11.321237
6.60	30	90	90	-1.398171
6.60	30	90	120	-11.321299
6.60	30	90	150	-12.539262
6.60	30	90	180	-17.4235
6.60	60	0	0	-35.535688
6.60	60	0	30	-24.137369
6.60	60	0	60	-11.982338
6.60	60	0	90	-13.029794
6.60	60	0	120	-11.982308
6.60	60	0	150	-24.137313
6.60	60	0	180	-35.535671
6.60	60	30	0	-30.60806
6.60	60	30	30	-20.042476
6.60	60	30	60	-9.738756
6.60	60	30	90	-12.266388
6.60	60	30	120	-11.626195
6.60	60	30	150	-22.799505
6.60	60	30	180	-30.607828
6.60	60	60	0	-21.633444
6.60	60	60	30	-14.633103
6.60	60	60	60	-7.06339
6.60	60	60	90	-10.746522
6.60	60	60	120	-8.916665
6.60	60	60	150	-17.338834
6.60	60	60	180	-21.633426
6.60	60	90	0	-17.423616
6.60	60	90	30	-12.238765
6.60	60	90	60	-6.537741
6.60	60	90	90	-9.957856
6.60	60	90	120	-6.537803
6.60	60	90	150	-12.23875
6.60	60	90	180	-17.4235
6.60	90	0	0	-35.535688
6.60	90	0	30	-24.877433
6.60	90	0	60	-13.633284
6.60	90	0	90	-10.010126
6.60	90	0	120	-13.633198
6.60	90	0	150	-24.877404
6.60	90	0	180	-35.535671
6.60	90	30	0	-30.60806
6.60	90	30	30	-22.140623
6.60	90	30	60	-12.219206
6.60	90	30	90	-9.1728
6.60	90	30	120	-12.219266
6.60	90	30	150	-22.140519
6.60	90	30	180	-30.607828
6.60	90	60	0	-21.633444
6.60	90	60	30	-16.558455
6.60	90	60	60	-9.304985
6.60	90	60	90	-7.426971
6.60	90	60	120	-9.304869
6.60	90	60	150	-16.558283
6.60	90	60	180	-21.633426
6.60	90	90	0	-17.423616
6.60	90	90	30	-12.331413
6.60	90	90	60	-7.710269
6.60	90	90	90	-6.470899
6.60	90	90	120	-7.710264
6.60	90	90	150	-12.331328
6.60	90	90	180	-17.4235
6.80	0	0	0	-30.475397
6.80	0	0	30	-18.573358
6.80	0	0	60	-5.682751
6.80	0	0	90	-9.13989
6.80	0	0	120	-5.682711
6.80	0	0	150	-18.573185
6.80	0	0	180	-30.475521
6.80	0	30	0	-26.342981
6.80	0	30	30	-13.960509
6.80	0	30	60	-3.142902
6.80	0	30	90	-8.738455
6.80	0	30	120	-6.373969
6.80	0	30	150	-18.516189
6.80	0	30	180	-26.342872
6.80	0	60	0	-18.78654
6.80	0	60	30	-9.673834
6.80	0	60	60	-1.377536
6.80	0	60	90	-7.956861
6.80	0	60	120	-4.439135
6.80	0	60	150	-13.985758
6.80	0	60	180	-18.786728
6.80	0	90	0	-15.222117
6.80	0	90	30	-9.696403
6.80	0	90	60	-1.986346
6.80	0	90	90	-7.559139
6.80	0	90	120	-1.986311
6.80	0	90	150	-9.696587
6.80	0	90	180	-15.22207
6.80	30	0	0	-30.475397
6.80	30	0	30	-19.941619
6.80	30	0	60	-14.409552
6.80	30	0	90	-2.659391
6.80	30	0	120	-14.409554
6.80	30	0	150	-19.941542
6.80	30	0	180	-30.475521
6.80	30	30	0	-26.342981
6.80	30	30	30	-15.606678
6.80	30	30	60	-11.991034
6.80	30	30	90	-2.161774
6.80	30	30	120	-14.80127
6.80	30	30	150	-19.568871
6.80	30	30	180	-26.342872
6.80	30	60	0	-18.78654
6.80	30	60	30	-11.121217
6.80	30	60	60	-10.018994
6.80	30	60	90	-1.171587
6.80	30	60	120	-12.70633
6.80	30	60	150	-14.91817
6.80	30	60	180	-18.786728
6.80	30	90	0	-15.222117
6.80	30	90	30	-10.607257
6.80	30	90	60	-10.32549
6.80	30	90	90	-0.663295
6.80	30	90	120	-10.325522
6.80	30	90	150	-10.60743
6.80	30	90	180	-15.22207
6.80	60	0	0	-30.475397
6.80	60	0	30	-20.822243
6.80	60	0	60	-10.554616
6.80	60	0	90	-12.159473
6.80	60	0	120	-10.554696
6.80	60	0	150	-20.822223
6.80	60	0	180	-30.475521
6.80	60	30	0	-26.342981
6.80	60	30	30	-17.268009
6.80	60	30	60	-8.54755
6.80	60	30	90	-11.459066
6.80	60	30	120	-10.183787
6.80	60	30	150	-19.581348
6.80	60	30	180	-26.342872
6.80	60	60	0	-18.78654
6.80	60	60	30	-12.393522
6.80	60	60	60	-6.150059
6.80	60	60	90	-10.065912
6.80	60	60	120	-7.743026
6.80	60	60	150	-14.655984
6.80	60	60	180	-18.786728
6.80	60	90	0	-15.222117
6.80	60	90	30	-10.476863
6.80	60	90	60	-5.657473
6.80	60	90	90	-9.344934
6.80	60	90	120	-5.65743
6.80	60	90	150	-10.476675
6.80	60	90	180	-15.22207
6.80	90	0	0	-30.475397
6.80	90	0	30	-21.561209
6.80	90	0	60	-12.206032
6.80	90	0	90	-9.139789
6.80	90	0	120	-12.206073
6.80	90	0	150	-21.561345
6.80	90	0	180	-30.475521
6.80	90	30	0	-26.342981
6.80	90	30	30	-19.139949
6.80	90	30	60	-10.916519
6.80	90	30	90	-8.377123
6.80	90	30	120	-10.91658
6.80	90	30	150	-19.140056
6.80	90	30	180	-26.342872
6.80	90	60	0	-18.78654
6.80	90	60	30	-14.068267
6.80	90	60	60	-8.300261
6.80	90	60	90	-6.789928
6.80	90	60	120	-8.300284
6.80	90	60	150	-14.068272
6.80	90	60	180	-18.786728
6.80	90	90	0	-15.222117
6.80	90	90	30	-10.71192
6.80	90	90	60	-6.900295
6.80	90	90	90	-5.918975
6.80	90	90	120	-6.900344
6.80	90	90	150	-10.71179
6.80	90	90	180	-15.22207
7.00	0	0	0	-26.215828
7.00	0	0	30	-15.809487
7.00	0	0	60	-4.463201
7.00	0	0	90	-8.357211
7.00	0	0	120	-4.463267
7.00	0	0	150	-15.809388
7.00	0	0	180	-26.215981
7.00	0	30	0	-22.700231
7.00	0	30	30	-11.81657
7.00	0	30	60	-2.221124
7.00	0	30	90	-7.984297
7.00	0	30	120	-5.028283
7.00	0	30	150	-15.679039
7.00	0	30	180	-22.700149
7.00	0	60	0	-16.264379
7.00	0	60	30	-8.04
7.00	0	60	60	-0.627653
7.00	0	60	90	-7.263235
7.00	0	60	120	-3.305392
7.00	0	60	150	-11.719716
7.00	0	60	180	-16.264382
7.00	0	90	0	-13.206087
7.00	0	90	30	-8.001536
7.00	0	90	60	-1.12817
7.00	0	90	90	-6.902892
7.00	0	90	120	-1.128062
7.00	0	90	150	-8.001408
7.00	0	90	180	-13.20602
7.00	30	0	0	-26.215828
7.00	30	0	30	-17.174225
7.00	30	0	60	-13.203347
7.00	30	0	90	-1.876267
7.00	30	0	120	-13.203384
7.00	30	0	150	-17.174269
7.00	30	0	180	-26.21598
7.00	30	30	0	-22.700231
7.00	30	30	30	-13.431635
7.00	30	30	60	-11.054582
7.00	30	30	90	-1.422482
7.00	30	30	120	-13.498934
7.00	30	30	150	-16.755173
7.00	30	30	180	-22.700149
7.00	30	60	0	-16.26438
7.00	30	60	30	-9.438183
7.00	30	60	60	-9.280031
7.00	30	60	90	-0.518891
7.00	30	60	120	-11.615985
7.00	30	60	150	-12.623193
7.00	30	60	180	-16.264382
7.00	30	90	0	-13.206087
7.00	30	90	30	-8.98231
7.00	30	90	60	-9.520543
7.00	30	90	90	-0.059111
7.00	30	90	120	-9.520657
7.00	30	90	150	-8.98233
7.00	30	90	180	-13.20602
7.00	60	0	0	-26.215828
7.00	60	0	30	-18.055486
7.00	60	0	60	-9.322922
7.00	60	0	90	-11.376762
7.00	60	0	120	-9.322887
7.00	60	0	150	-18.055539
7.00	60	0	180	-26.215981
7.00	60	30	0	-22.700231
7.00	60	30	30	-14.963577
7.00	60	30	60	-7.553588
7.00	60	30	90	-10.747228
7.00	60	30	120	-8.975172
7.00	60	30	150	-16.878483
7.00	60	30	180	-22.700149
7.00	60	60	0	-16.264379
7.00	60	60	30	-10.59253
7.00	60	60	60	-5.389174
7.00	60	60	90	-9.493461
7.00	60	60	120	-6.785882
7.00	60	60	150	-12.45432
7.00	60	60	180	-16.264382
7.00	60	90	0	-13.206087
7.00	60	90	30	-9.030588
7.00	60	90	60	-4.959455
7.00	60	90	90	-8.844137
7.00	60	90	120	-4.959442
7.00	60	90	150	-9.030708
7.00	60	90	180	-13.20602
7.00	90	0	0	-26.215828
7.00	90	0	30	-18.796613
7.00	90	0	60	-10.986186
7.00	90	0	90	-8.356932
7.00	90	0	120	-10.986191
7.00	90	0	150	-18.796687
7.00	90	0	180	-26.21598
7.00	90	30	0	-22.700231
7.00	90	30	30	-16.656121
7.00	90	30	60	-9.826933
7.00	90	30	90	-7.675053
7.00	90	30	120	-9.826951
7.00	90	30	150	-16.656088
7.00	90	30	180	-22.700149
7.00	90	60	0	-16.26438
7.00	90	60	30	-12.065959
7.00	90	60	60	-7.486053
7.00	90	60	90	-6.255141
7.00	90	60	120	-7.486149
7.00	90	60	150	-12.066141
7.00	90	60	180	-16.264382
7.00	90	90	0	-13.206087
7.00	90	90	30	-9.34621
7.00	90	90	60	-6.260887
7.00	90	90	90	-5.47004
7.00	90	90	120	-6.260846
7.00	90	90	150	-9.346258
7.00	90	90	180	-13.20602
7.20	0	0	0	-22.661269
7.20	0	0	30	-13.519135
7.20	0	0	60	-3.428866
7.20	0	0	90	-7.65379
7.20	0	0	120	-3.428969
7.20	0	0	150	-13.519166
7.20	0	0	180	-22.661328
7.20	0	30	0	-19.626432
7.20	0	30	30	-10.050269
7.20	0	30	60	-1.440372
7.20	0	30	90	-7.278576
7.20	0	30	120	-3.872708
7.20	0	30	150	-13.352428
7.20	0	30	180	-19.626388
7.20	0	60	0	-14.089484
7.20	0	60	30	-6.687569
7.20	0	60	60	-0.010914
7.20	0	60	90	-6.679434
7.20	0	60	120	-2.346641
7.20	0	60	150	-9.834005
7.20	0	60	180	-14.089454
7.20	0	90	0	-11.439601
7.20	0	90	30	-6.603282
7.20	0	90	60	-0.427231
7.20	0	90	90	-6.353289
7.20	0	90	120	-0.427332
7.20	0	90	150	-6.603244
7.20	0	90	180	-11.439618
7.20	30	0	0	-22.661269
7.20	30	0	30	-14.886002
7.20	30	0	60	-12.158154
7.20	30	0	90	-1.173224
7.20	30	0	120	-12.158204
7.20	30	0	150	-14.885904
7.20	30	0	180	-22.661328
7.20	30	30	0	-19.626432
7.20	30	30	30	-11.602866
7.20	30	30	60	-10.262632
7.20	30	30	90	-0.768824
7.20	30	30	120	-12.392586
7.20	30	30	150	-14.463332
7.20	30	30	180	-19.626388
7.20	30	60	0	-14.089484
7.20	30	60	30	-8.067516
7.20	30	60	60	-8.673656
7.20	30	60	90	0.044676
7.20	30	60	120	-10.708536
7.20	30	60	150	-10.816392
7.20	30	60	180	-14.089454
7.20	30	90	0	-11.439601
7.20	30	90	30	-7.643116
7.20	30	90	60	-8.862583
7.20	30	90	90	0.445104
7.20	30	90	120	-8.862496
7.20	30	90	150	-7.6432
7.20	30	90	180	-11.439618
7.20	60	0	0	-22.661269
7.20	60	0	30	-15.765601
7.20	60	0	60	-8.278649
7.20	60	0	90	-10.673696
7.20	60	0	120	-8.278668
7.20	60	0	150	-15.765621
7.20	60	0	180	-22.661328
7.20	60	30	0	-19.626432
7.20	60	30	30	-13.014249
7.20	60	30	60	-6.66866
7.20	60	30	90	-10.117922
7.20	60	30	120	-7.951812
7.20	60	30	150	-14.661859
7.20	60	30	180	-19.626388
7.20	60	60	0	-14.089484
7.20	60	60	30	-9.168928
7.20	60	60	60	-4.788508
7.20	60	60	90	-9.006115
7.20	60	60	120	-5.998377
7.20	60	60	150	-10.768575
7.20	60	60	180	-14.089454
7.20	60	90	0	-11.439601
7.20	60	90	30	-7.810682
7.20	60	90	60	-4.393784
7.20	60	90	90	-8.429497
7.20	60	90	120	-4.393717
7.20	60	90	150	-7.810642
7.20	60	90	180	-11.439618
7.20	90	0	0	-22.661269
7.20	90	0	30	-16.504862
7.20	90	0	60	-9.942455
7.20	90	0	90	-7.6538
7.20	90	0	120	-9.942482
7.20	90	0	150	-16.504634
7.20	90	0	180	-22.661328
7.20	90	30	0	-19.626432
7.20	90	30	30	-14.575445
7.20	90	30	60	-8.906152
7.20	90	30	90	-7.054455
7.20	90	30	120	-8.906231
7.20	90	30	150	-14.57535
7.20	90	30	180	-19.626388
7.20	90	60	0	-14.089484
7.20	90	60	30	-10.527787
7.20	90	60	60	-6.845024
7.20	90	60	90	-5.80059
7.20	90	60	120	-6.845027
7.20	90	60	150	-10.527807
7.20	90	60	180	-14.089454
7.20	90	90	0	-11.439601
7.20	90	90	30	-8.215117
7.20	90	90	60	-5.772786
7.20	90	90	90	-5.099074
7.20	90	90	120	-5.772812
7.20	90	90	150	-8.215274
7.20	90	90	180	-11.439618
7.40	0	0	0	-19.686044
7.40	0	0	30	-11.606018
7.40	0	0	60	-2.513533
7.40	0	0	90	-7.02882
7.40	0	0	120	-2.513564
7.40	0	0	150	-11.606018
7.40	0	0	180	-19.686025
7.40	0	30	0	-17.049647
7.40	0	30	30	-8.570871
7.40	0	30	60	-0.773788
7.40	0	30	90	-6.732143
7.40	0	30	120	-2.910344
7.40	0	30	150	-11.41194
7.40	0	30	180	-17.04972
7.40	0	60	0	-12.231077
7.40	0	60	30	-5.571741
7.40	0	60	60	0.502498
7.40	0	60	90	-6.160005
7.40	0	60	120	-1.525788
7.40	0	60	150	-8.296777
7.40	0	60	180	-12.231168
7.40	0	90	0	-9.936755
7.40	0	90	30	-5.455231
7.40	0	90	60	0.15394
7.40	0	90	90	-5.887525
7.40	0	90	120	0.153866
7.40	0	90	150	-5.455306
7.40	0	90	180	-9.936667
7.40	30	0	0	-19.686044
7.40	30	0	30	-12.974169
7.40	30	0	60	-11.253517
7.40	30	0	90	-0.548175
7.40	30	0	120	-11.253532
7.40	30	0	150	-12.974259
7.40	30	0	180	-19.686025
7.40	30	30	0	-17.049647
7.40	30	30	30	-10.100666
7.40	30	30	60	-9.589047
7.40	30	30	90	-0.1845
7.40	30	30	120	-11.443549
7.40	30	30	150	-12.55811
7.40	30	30	180	-17.04972
7.40	30	60	0	-12.231077
7.40	30	60	30	-6.971875
7.40	30	60	60	-8.169681
7.40	30	60	90	0.527087
7.40	30	60	120	-9.944251
7.40	30	60	150	-9.323818
7.40	30	60	180	-12.231168
7.40	30	90	0	-9.936755
7.40	30	90	30	-6.54584
7.40	30	90	60	-8.318575
7.40	30	90	90	0.870924
7.40	30	90	120	-8.318753
7.40	30	90	150	-6.545743
7.40	30	90	180	-9.936667
7.40	60	0	0	-19.686044
7.40	60	0	30	-13.854744
7.40	60	0	60	-7.374943
7.40	60	0	90	-10.048299
7.40	60	0	120	-7.374916
7.40	60	0	150	-13.854532
7.40	60	0	180	-19.686025
7.40	60	30	0	-17.049647
7.40	60	30	30	-11.439057
7.40	60	30	60	-6.009663
7.40	60	30	90	-9.578426
7.40	60	30	120	-7.075539
7.40	60	30	150	-12.845615
7.40	60	30	180	-17.04972
7.40	60	60	0	-12.231077
7.40	60	60	30	-8.167925
7.40	60	60	60	-4.281851
7.40	60	60	90	-8.602454
7.40	60	60	120	-5.346844
7.40	60	60	150	-9.30612
7.40	60	60	180	-12.231168
7.40	60	90	0	-9.936755
7.40	60	90	30	-6.844645
7.40	60	90	60	-3.927054
7.40	60	90	90	-8.080453
7.40	60	90	120	-3.927147
7.40	60	90	150	-6.844771
7.40	60	90	180	-9.936667
7.40	90	0	0	-19.686044
7.40	90	0	30	-14.592708
7.40	90	0	60	-9.025526
7.40	90	0	90	-7.028794
7.40	90	0	120	-9.025507
7.40	90	0	150	-14.592793
7.40	90	0	180	-19.686025
7.40	90	30	0	-17.049647
7.40	90	30	30	-12.833552
7.40	90	30	60	-8.119057
7.40	90	30	90	-6.508059
7.40	90	30	120	-8.119101
7.40	90	30	150	-12.833536
7.40	90	30	180	-17.04972
7.40	90	60	0	-12.231077
7.40	90	60	30	-9.269681
7.40	90	60	60	-6.201935
7.40	90	60	90	-5.410921
7.40	90	60	120	-6.201953
7.40	90	60	150	-9.26956
7.40	90	60	180	-12.231168
7.40	90	90	0	-9.936755
7.40	90	90	30	-7.266167
7.40	90	90	60	-5.319626
7.40	90	90	90	-4.788614
7.40	90	90	120	-5.31946
7.40	90	90	150	-7.266107
7.40	90	90	180	-9.936667
7.60	0	0	0	-17.211171
7.60	0	0	30	-10.015859
7.60	0	0	60	-1.726429
7.60	0	0	90	-6.480091
7.60	0	0	120	-1.726509
7.60	0	0	150	-10.015771
7.60	0	0	180	-17.211058
7.60	0	30	0	-14.876997
7.60	0	30	30	-7.327852
7.60	0	30	60	-0.199389
7.60	0	30	90	-6.216475
7.60	0	30	120	-2.064199
7.60	0	30	150	-9.810993
7.60	0	30	180	-14.877003
7.60	0	60	0	-10.689502
7.60	0	60	30	-4.650593
7.60	0	60	60	0.935876
7.60	0	60	90	-5.719204
7.60	0	60	120	-0.836496
7.60	0	60	150	-7.004752
7.60	0	60	180	-10.689401
7.60	0	90	0	-8.6833
7.60	0	90	30	-4.513838
7.60	0	90	60	0.64179
7.60	0	90	90	-5.48775
7.60	0	90	120	0.641741
7.60	0	90	150	-4.513926
7.60	0	90	180	-8.683386
7.60	30	0	0	-17.211171
7.60	30	0	30	-11.366417
7.60	30	0	60	-10.455581
7.60	30	0	90	0.000386
