R	Gamma	E
5.50	130	-96.181270453944
5.50	140	-96.181273883009
5.50	150	-96.181277898027
5.50	160	-96.181281726344
5.50	170	-96.181284527448
5.50	180	-96.181285568282
5.60	0	-96.181271579484
5.60	10	-96.181271264532
5.60	20	-96.181270466597
5.60	30	-96.18126941713
5.60	40	-96.181268200615
5.60	50	-96.181266863979
5.60	60	-96.181265584572
5.60	70	-96.18126459994
5.60	80	-96.181264043921
5.60	90	-96.181263929669
5.60	100	-96.18126424426
5.60	110	-96.181265032002
5.60	120	-96.18126642644
5.60	130	-96.181268610665
5.60	140	-96.181271635659
5.60	150	-96.181275164844
5.60	160	-96.181278495575
5.60	170	-96.181280887919
5.60	180	-96.181281760808
5.70	0	-96.181269673095
5.70	10	-96.181269416725
5.70	20	-96.181268751948
5.70	30	-96.181267841389
5.70	40	-96.181266746423
5.70	50	-96.181265526008
5.70	60	-96.181264359471
5.70	70	-96.181263465826
5.70	80	-96.181262963354
5.70	90	-96.18126286138
5.70	100	-96.18126314316
5.70	110	-96.181263840042
5.70	120	-96.181265067573
5.70	130	-96.181266990383
5.70	140	-96.181269656846
5.70	150	-96.181272767582
5.70	160	-96.181275690136
5.70	170	-96.181277763216
5.70	180	-96.181278509807
5.80	0	-96.18126804776
5.80	10	-96.18126783406
5.80	20	-96.181267266572
5.80	30	-96.181266459485
5.80	40	-96.181265460977
5.80	50	-96.18126434112
5.80	60	-96.181263275777
5.80	70	-96.181262464228
5.80	80	-96.181262010173
5.80	90	-96.181261918681
5.80	100	-96.181262170998
5.80	110	-96.181262788558
5.80	120	-96.181263870681
5.80	130	-96.181265563912
5.80	140	-96.181267913507
5.80	150	-96.181270659122
5.80	160	-96.181273240628
5.80	170	-96.181275062864
5.80	180	-96.181275715237
5.90	0	-96.181266645491
5.90	10	-96.181266462487
5.90	20	-96.181265965708
5.90	30	-96.181265236223
5.90	40	-96.1812643174
5.90	50	-96.181263287195
5.90	60	-96.181262314313
5.90	70	-96.181261577535
5.90	80	-96.181261167018
5.90	90	-96.181261084813
5.90	100	-96.181261310718
5.90	110	-96.181261858705
5.90	120	-96.181262813687
5.90	130	-96.181264306499
5.90	140	-96.181266376805
5.90	150	-96.181268801246
5.90	160	-96.181271090487
5.90	170	-96.181272709816
5.90	180	-96.181273289614
6.00	0	-96.181265419269
6.00	10	-96.181265258394
6.00	20	-96.181264813334
6.00	30	-96.181264144712
6.00	40	-96.181263294889
6.00	50	-96.181262346716
6.00	60	-96.18126145898
6.00	70	-96.181260790894
6.00	80	-96.181260419675
6.00	90	-96.181260345534
6.00	100	-96.181260547974
6.00	110	-96.181261034663
6.00	120	-96.181261878345
6.00	130	-96.181263195823
6.00	140	-96.181265021798
6.00	150	-96.181267162997
6.00	160	-96.181269195677
6.00	170	-96.181270643108
6.00	180	-96.181271163919
6.20	0	-96.181263360759
6.20	10	-96.181263229251
6.20	20	-96.181262856163
6.20	30	-96.181262282433
6.20	40	-96.181261553092
6.20	50	-96.181260753319
6.20	60	-96.181260017266
6.20	70	-96.18125946869
6.20	80	-96.181259164995
6.20	90	-96.181259104268
6.20	100	-96.181259267068
6.20	110	-96.181259653017
6.20	120	-96.181260313131
6.20	130	-96.181261342543
6.20	140	-96.181262770039
6.20	150	-96.181264443969
6.20	160	-96.181266045561
6.20	170	-96.181267204116
6.20	180	-96.181267627362
6.40	0	-96.181261688965
6.40	10	-96.181261577467
6.40	20	-96.181261258018
6.40	30	-96.181260764336
6.40	40	-96.181260143165
6.40	50	-96.181259473891
6.40	60	-96.181258866481
6.40	70	-96.181258416759
6.40	80	-96.181258167977
6.40	90	-96.18125811779
