      R        PHI    THETA2    THETA1       E_CP
    13.5000   0.0000   90.0000   90.0000   -76.975612759387
    13.5000   0.0000   90.0000   120.0000   -76.975612892386
    13.5000   0.0000   90.0000   150.0000   -76.975613174477
    13.5000   0.0000   90.0000   180.0000   -76.975613323490
    13.5000   30.0000   0.0000   0.0000   -76.975612438768
    13.5000   30.0000   0.0000   30.0000   -76.975612654007
    13.5000   30.0000   0.0000   60.0000   -76.975613104549
    13.5000   30.0000   0.0000   90.0000   -76.975613303979
    13.5000   30.0000   0.0000   120.0000   -76.975613104549
    13.5000   30.0000   0.0000   150.0000   -76.975612654007
    13.5000   30.0000   0.0000   180.0000   -76.975612438768
    13.5000   30.0000   30.0000   0.0000   -76.975612649380
    13.5000   30.0000   30.0000   30.0000   -76.975612970088
    13.5000   30.0000   30.0000   60.0000   -76.975613243729
    13.5000   30.0000   30.0000   90.0000   -76.975613170175
    13.5000   30.0000   30.0000   120.0000   -76.975612860281
    13.5000   30.0000   30.0000   150.0000   -76.975612578680
    13.5000   30.0000   30.0000   180.0000   -76.975612649380
    13.5000   30.0000   60.0000   0.0000   -76.975613087606
    13.5000   30.0000   60.0000   30.0000   -76.975613235179
    13.5000   30.0000   60.0000   60.0000   -76.975613162415
    13.5000   30.0000   60.0000   90.0000   -76.975612913971
    13.5000   30.0000   60.0000   120.0000   -76.975612770327
    13.5000   30.0000   60.0000   150.0000   -76.975612836603
    13.5000   30.0000   60.0000   180.0000   -76.975613087605
    13.5000   30.0000   90.0000   0.0000   -76.975613323490
    13.5000   30.0000   90.0000   30.0000   -76.975613180494
    13.5000   30.0000   90.0000   60.0000   -76.975612931797
    13.5000   30.0000   90.0000   90.0000   -76.975612791600
    13.5000   30.0000   90.0000   120.0000   -76.975612931797
    13.5000   30.0000   90.0000   150.0000   -76.975613180494
    13.5000   30.0000   90.0000   180.0000   -76.975613323490
    13.5000   60.0000   0.0000   0.0000   -76.975612438768
    13.5000   60.0000   0.0000   30.0000   -76.975612654006
    13.5000   60.0000   0.0000   60.0000   -76.975613089576
    13.5000   60.0000   0.0000   90.0000   -76.975613303979
    13.5000   60.0000   0.0000   120.0000   -76.975613104549
    13.5000   60.0000   0.0000   150.0000   -76.975612654007
    13.5000   60.0000   0.0000   180.0000   -76.975612438768
    13.5000   60.0000   30.0000   0.0000   -76.975612649380
    13.5000   60.0000   30.0000   30.0000   -76.975612892325
    13.5000   60.0000   30.0000   60.0000   -76.975613160658
    13.5000   60.0000   30.0000   90.0000   -76.975613186619
    13.5000   60.0000   30.0000   120.0000   -76.975612954908
    13.5000   60.0000   30.0000   150.0000   -76.975612666453
    13.5000   60.0000   30.0000   180.0000   -76.975612649380
    13.5000   60.0000   60.0000   0.0000   -76.975613087606
    13.5000   60.0000   60.0000   30.0000   -76.975613164982
    13.5000   60.0000   60.0000   60.0000   -76.975613105434
    13.5000   60.0000   60.0000   90.0000   -76.975612967525
    13.5000   60.0000   60.0000   120.0000   -76.975612893947
    13.5000   60.0000   60.0000   150.0000   -76.975612934868
    13.5000   60.0000   60.0000   180.0000   -76.975613087606
    13.5000   60.0000   90.0000   0.0000   -76.975613323490
    13.5000   60.0000   90.0000   30.0000   -76.975613199969
    13.5000   60.0000   90.0000   60.0000   -76.975612973392
    13.5000   60.0000   90.0000   90.0000   -76.975612865795
    13.5000   60.0000   90.0000   120.0000   -76.975612988363
    13.5000   60.0000   90.0000   150.0000   -76.975613199969
    13.5000   60.0000   90.0000   180.0000   -76.975613323490
    13.5000   90.0000   0.0000   0.0000   -76.975612438768
    13.5000   90.0000   0.0000   30.0000   -76.975612657727
    13.5000   90.0000   0.0000   60.0000   -76.975613093419
    13.5000   90.0000   0.0000   90.0000   -76.975613308864
    13.5000   90.0000   0.0000   120.0000   -76.975613093419
    13.5000   90.0000   0.0000   150.0000   -76.975612657727
    13.5000   90.0000   0.0000   180.0000   -76.975612438768
    13.5000   90.0000   30.0000   0.0000   -76.975612649380
    13.5000   90.0000   30.0000   30.0000   -76.975612785631
    13.5000   90.0000   30.0000   60.0000   -76.975613060676
    13.5000   90.0000   30.0000   90.0000   -76.975613199708
    13.5000   90.0000   30.0000   120.0000   -76.975613060676
    13.5000   90.0000   30.0000   150.0000   -76.975612785631
    13.5000   90.0000   30.0000   180.0000   -76.975612649380
    13.5000   90.0000   60.0000   0.0000   -76.975613087606
    13.5000   90.0000   60.0000   30.0000   -76.975613060653
    13.5000   90.0000   60.0000   60.0000   -76.975613016429
    13.5000   90.0000   60.0000   90.0000   -76.975612999163
    13.5000   90.0000   60.0000   120.0000   -76.975613016429
    13.5000   90.0000   60.0000   150.0000   -76.975613060653
    13.5000   90.0000   60.0000   180.0000   -76.975613087606
    13.5000   90.0000   90.0000   0.0000   -76.975613323490
    13.5000   90.0000   90.0000   30.0000   -76.975613213426
    13.5000   90.0000   90.0000   60.0000   -76.975613005510
    13.5000   90.0000   90.0000   90.0000   -76.975612907777
    13.5000   90.0000   90.0000   120.0000   -76.975613005511
    13.5000   90.0000   90.0000   150.0000   -76.975613213426
    13.5000   90.0000   90.0000   180.0000   -76.975613323490
    14.0000   0.0000   0.0000   0.0000   -76.975612501476
    14.0000   0.0000   0.0000   30.0000   -76.975612682925
    14.0000   0.0000   0.0000   60.0000   -76.975613046148
    14.0000   0.0000   0.0000   90.0000   -76.975613227414
    14.0000   0.0000   0.0000   120.0000   -76.975613046148
    14.0000   0.0000   0.0000   150.0000   -76.975612682925
    14.0000   0.0000   0.0000   180.0000   -76.975612501475
    14.0000   0.0000   30.0000   0.0000   -76.975612674932
    14.0000   0.0000   30.0000   30.0000   -76.975612967804
    14.0000   0.0000   30.0000   60.0000   -76.975613180804
    14.0000   0.0000   30.0000   90.0000   -76.975613107384
    14.0000   0.0000   30.0000   120.0000   -76.975612810945
    14.0000   0.0000   30.0000   150.0000   -76.975612591448
    14.0000   0.0000   30.0000   180.0000   -76.975612674932
    14.0000   0.0000   60.0000   0.0000   -76.975613040712
    14.0000   0.0000   60.0000   30.0000   -76.975613186020
    14.0000   0.0000   60.0000   60.0000   -76.975613102037
    14.0000   0.0000   60.0000   90.0000   -76.975612878554
    14.0000   0.0000   60.0000   120.0000   -76.975612724457
    14.0000   0.0000   60.0000   150.0000   -76.975612802620
    14.0000   0.0000   60.0000   180.0000   -76.975613040712
    14.0000   0.0000   90.0000   0.0000   -76.975613238743
    14.0000   0.0000   90.0000   30.0000   -76.975613114146
    14.0000   0.0000   90.0000   60.0000   -76.975612879637
    14.0000   0.0000   90.0000   90.0000   -76.975612769778
    14.0000   0.0000   90.0000   120.0000   -76.975612879637
    14.0000   0.0000   90.0000   150.0000   -76.975613114146
    14.0000   0.0000   90.0000   180.0000   -76.975613238743
    14.0000   30.0000   0.0000   0.0000   -76.975612501476
    14.0000   30.0000   0.0000   30.0000   -76.975612679203
    14.0000   30.0000   0.0000   60.0000   -76.975613057278
    14.0000   30.0000   0.0000   90.0000   -76.975613222529
    14.0000   30.0000   0.0000   120.0000   -76.975613057278
    14.0000   30.0000   0.0000   150.0000   -76.975612679203
    14.0000   30.0000   0.0000   180.0000   -76.975612501476
    14.0000   30.0000   30.0000   0.0000   -76.975612674932
    14.0000   30.0000   30.0000   30.0000   -76.975612940858
    14.0000   30.0000   30.0000   60.0000   -76.975613172545
    14.0000   30.0000   30.0000   90.0000   -76.975613109491
    14.0000   30.0000   30.0000   120.0000   -76.975612852534
    14.0000   30.0000   30.0000   150.0000   -76.975612615009
    14.0000   30.0000   30.0000   180.0000   -76.975612674932
    14.0000   30.0000   60.0000   0.0000   -76.975613040712
    14.0000   30.0000   60.0000   30.0000   -76.975613162480
    14.0000   30.0000   60.0000   60.0000   -76.975613105005
    14.0000   30.0000   60.0000   90.0000   -76.975612896149
    14.0000   30.0000   60.0000   120.0000   -76.975612777944
    14.0000   30.0000   60.0000   150.0000   -76.975612830446
    14.0000   30.0000   60.0000   180.0000   -76.975613040712
    14.0000   30.0000   90.0000   0.0000   -76.975613238743
    14.0000   30.0000   90.0000   30.0000   -76.975613118530
    14.0000   30.0000   90.0000   60.0000   -76.975612914352
    14.0000   30.0000   90.0000   90.0000   -76.975612795867
    14.0000   30.0000   90.0000   120.0000   -76.975612914351
    14.0000   30.0000   90.0000   150.0000   -76.975613118530
    14.0000   30.0000   90.0000   180.0000   -76.975613238743
    14.0000   60.0000   0.0000   0.0000   -76.975612501475
    14.0000   60.0000   0.0000   30.0000   -76.975612679203
    14.0000   60.0000   0.0000   60.0000   -76.975613042309
    14.0000   60.0000   0.0000   90.0000   -76.975613222529
    14.0000   60.0000   0.0000   120.0000   -76.975613057278
    14.0000   60.0000   0.0000   150.0000   -76.975612679203
    14.0000   60.0000   0.0000   180.0000   -76.975612501476
    14.0000   60.0000   30.0000   0.0000   -76.975612674932
    14.0000   60.0000   30.0000   30.0000   -76.975612876010
    14.0000   60.0000   30.0000   60.0000   -76.975613100720
    14.0000   60.0000   30.0000   90.0000   -76.975613123364
    14.0000   60.0000   30.0000   120.0000   -76.975612931314
    14.0000   60.0000   30.0000   150.0000   -76.975612687980
    14.0000   60.0000   30.0000   180.0000   -76.975612674932
    14.0000   60.0000   60.0000   0.0000   -76.975613040712
    14.0000   60.0000   60.0000   30.0000   -76.975613104030
    14.0000   60.0000   60.0000   60.0000   -76.975613055085
    14.0000   60.0000   60.0000   90.0000   -76.975612941001
    14.0000   60.0000   60.0000   120.0000   -76.975612881200
    14.0000   60.0000   60.0000   150.0000   -76.975612912344
    14.0000   60.0000   60.0000   180.0000   -76.975613040712
    14.0000   60.0000   90.0000   0.0000   -76.975613238743
    14.0000   60.0000   90.0000   30.0000   -76.975613134736
    14.0000   60.0000   90.0000   60.0000   -76.975612946555
    14.0000   60.0000   90.0000   90.0000   -76.975612857814
    14.0000   60.0000   90.0000   120.0000   -76.975612961526
    14.0000   60.0000   90.0000   150.0000   -76.975613134736
    14.0000   60.0000   90.0000   180.0000   -76.975613238743
    14.0000   90.0000   0.0000   0.0000   -76.975612501476
    14.0000   90.0000   0.0000   30.0000   -76.975612682925
    14.0000   90.0000   0.0000   60.0000   -76.975613046148
    14.0000   90.0000   0.0000   90.0000   -76.975613227414
    14.0000   90.0000   0.0000   120.0000   -76.975613046148
    14.0000   90.0000   0.0000   150.0000   -76.975612682926
    14.0000   90.0000   0.0000   180.0000   -76.975612501475
    14.0000   90.0000   30.0000   0.0000   -76.975612674932
    14.0000   90.0000   30.0000   30.0000   -76.975612787756
    14.0000   90.0000   30.0000   60.0000   -76.975613017773
    14.0000   90.0000   30.0000   90.0000   -76.975613135198
    14.0000   90.0000   30.0000   120.0000   -76.975613017773
    14.0000   90.0000   30.0000   150.0000   -76.975612787756
    14.0000   90.0000   30.0000   180.0000   -76.975612674932
    14.0000   90.0000   60.0000   0.0000   -76.975613040712
    14.0000   90.0000   60.0000   30.0000   -76.975613017766
    14.0000   90.0000   60.0000   60.0000   -76.975612981569
    14.0000   90.0000   60.0000   90.0000   -76.975612968325
    14.0000   90.0000   60.0000   120.0000   -76.975612981569
    14.0000   90.0000   60.0000   150.0000   -76.975613017766
    14.0000   90.0000   60.0000   180.0000   -76.975613040712
    14.0000   90.0000   90.0000   0.0000   -76.975613238743
    14.0000   90.0000   90.0000   30.0000   -76.975613146556
    14.0000   90.0000   90.0000   60.0000   -76.975612973973
    14.0000   90.0000   90.0000   90.0000   -76.975612893671
    14.0000   90.0000   90.0000   120.0000   -76.975612973973
    14.0000   90.0000   90.0000   150.0000   -76.975613146556
    14.0000   90.0000   90.0000   180.0000   -76.975613238743
    14.5000   0.0000   0.0000   0.0000   -76.975612552969
    14.5000   0.0000   0.0000   30.0000   -76.975612704186
    14.5000   0.0000   0.0000   60.0000   -76.975613009054
    14.5000   0.0000   0.0000   90.0000   -76.975613162631
    14.5000   0.0000   0.0000   120.0000   -76.975613009054
    14.5000   0.0000   0.0000   150.0000   -76.975612704186
    14.5000   0.0000   0.0000   180.0000   -76.975612552970
    14.5000   0.0000   30.0000   0.0000   -76.975612696630
    14.5000   0.0000   30.0000   30.0000   -76.975612941703
    14.5000   0.0000   30.0000   60.0000   -76.975613121233
    14.5000   0.0000   30.0000   90.0000   -76.975613060445
    14.5000   0.0000   30.0000   120.0000   -76.975612810559
    14.5000   0.0000   30.0000   150.0000   -76.975612626157
    14.5000   0.0000   30.0000   180.0000   -76.975612696630
    14.5000   0.0000   60.0000   0.0000   -76.975613003998
    14.5000   0.0000   60.0000   30.0000   -76.975613125229
    14.5000   0.0000   60.0000   60.0000   -76.975613055306
    14.5000   0.0000   60.0000   90.0000   -76.975612868627
    14.5000   0.0000   60.0000   120.0000   -76.975612738337
    14.5000   0.0000   60.0000   150.0000   -76.975612803770
    14.5000   0.0000   60.0000   180.0000   -76.975613003998
    14.5000   0.0000   90.0000   0.0000   -76.975613171430
    14.5000   0.0000   90.0000   30.0000   -76.975613066469
    14.5000   0.0000   90.0000   60.0000   -76.975612870247
    14.5000   0.0000   90.0000   90.0000   -76.975612779016
    14.5000   0.0000   90.0000   120.0000   -76.975612870248
    14.5000   0.0000   90.0000   150.0000   -76.975613066469
    14.5000   0.0000   90.0000   180.0000   -76.975613171430
    14.5000   30.0000   0.0000   0.0000   -76.975612552969
    14.5000   30.0000   0.0000   30.0000   -76.975612700465
    14.5000   30.0000   0.0000   60.0000   -76.975613020184
    14.5000   30.0000   0.0000   90.0000   -76.975613157746
    14.5000   30.0000   0.0000   120.0000   -76.975613020184
    14.5000   30.0000   0.0000   150.0000   -76.975612700465
    14.5000   30.0000   0.0000   180.0000   -76.975612552969
    14.5000   30.0000   30.0000   0.0000   -76.975612696630
    14.5000   30.0000   30.0000   30.0000   -76.975612918472
    14.5000   30.0000   30.0000   60.0000   -76.975613116090
    14.5000   30.0000   30.0000   90.0000   -76.975613061466
    14.5000   30.0000   30.0000   120.0000   -76.975612847205
    14.5000   30.0000   30.0000   150.0000   -76.975612645267
    14.5000   30.0000   30.0000   180.0000   -76.975612696630
    14.5000   30.0000   60.0000   0.0000   -76.975613003998
    14.5000   30.0000   60.0000   30.0000   -76.975613104905
    14.5000   30.0000   60.0000   60.0000   -76.975613059603
    14.5000   30.0000   60.0000   90.0000   -76.975612882663
    14.5000   30.0000   60.0000   120.0000   -76.975612785074
    14.5000   30.0000   60.0000   150.0000   -76.975612826514
    14.5000   30.0000   60.0000   180.0000   -76.975613003998
    14.5000   30.0000   90.0000   0.0000   -76.975613171430
    14.5000   30.0000   90.0000   30.0000   -76.975613069537
    14.5000   30.0000   90.0000   60.0000   -76.975612901173
    14.5000   30.0000   90.0000   90.0000   -76.975612800154
    14.5000   30.0000   90.0000   120.0000   -76.975612901173
    14.5000   30.0000   90.0000   150.0000   -76.975613069537
    14.5000   30.0000   90.0000   180.0000   -76.975613171430
    14.5000   60.0000   0.0000   0.0000   -76.975612552969
    14.5000   60.0000   0.0000   30.0000   -76.975612700465
    14.5000   60.0000   0.0000   60.0000   -76.975613005216
    14.5000   60.0000   0.0000   90.0000   -76.975613157746
    14.5000   60.0000   0.0000   120.0000   -76.975613020184
    14.5000   60.0000   0.0000   150.0000   -76.975612700465
    14.5000   60.0000   0.0000   180.0000   -76.975612552969
    14.5000   60.0000   30.0000   0.0000   -76.975612696629
    14.5000   60.0000   30.0000   30.0000   -76.975612864025
    14.5000   60.0000   30.0000   60.0000   -76.975613053361
    14.5000   60.0000   30.0000   90.0000   -76.975613073248
    14.5000   60.0000   30.0000   120.0000   -76.975612913292
    14.5000   60.0000   30.0000   150.0000   -76.975612706371
    14.5000   60.0000   30.0000   180.0000   -76.975612696630
    14.5000   60.0000   60.0000   0.0000   -76.975613003998
    14.5000   60.0000   60.0000   30.0000   -76.975613055925
    14.5000   60.0000   60.0000   60.0000   -76.975613015380
    14.5000   60.0000   60.0000   90.0000   -76.975612920472
    14.5000   60.0000   60.0000   120.0000   -76.975612871847
    14.5000   60.0000   60.0000   150.0000   -76.975612895206
    14.5000   60.0000   60.0000   180.0000   -76.975613003998
    14.5000   60.0000   90.0000   0.0000   -76.975613171430
    14.5000   60.0000   90.0000   30.0000   -76.975613083110
    14.5000   60.0000   90.0000   60.0000   -76.975612925796
    14.5000   60.0000   90.0000   90.0000   -76.975612852198
    14.5000   60.0000   90.0000   120.0000   -76.975612940766
    14.5000   60.0000   90.0000   150.0000   -76.975613083111
    14.5000   60.0000   90.0000   180.0000   -76.975613171430
    14.5000   90.0000   0.0000   0.0000   -76.975612552969
    14.5000   90.0000   0.0000   30.0000   -76.975612704186
    14.5000   90.0000   0.0000   60.0000   -76.975613009054
    14.5000   90.0000   0.0000   90.0000   -76.975613162630
    14.5000   90.0000   0.0000   120.0000   -76.975613009054
    14.5000   90.0000   0.0000   150.0000   -76.975612704186
    14.5000   90.0000   0.0000   180.0000   -76.975612552970
    14.5000   90.0000   30.0000   0.0000   -76.975612696630
    14.5000   90.0000   30.0000   30.0000   -76.975612790583
    14.5000   90.0000   30.0000   60.0000   -76.975612984199
    14.5000   90.0000   30.0000   90.0000   -76.975613084048
    14.5000   90.0000   30.0000   120.0000   -76.975612984199
    14.5000   90.0000   30.0000   150.0000   -76.975612790583
    14.5000   90.0000   30.0000   180.0000   -76.975612696630
    14.5000   90.0000   60.0000   0.0000   -76.975613003998
    14.5000   90.0000   60.0000   30.0000   -76.975612984219
    14.5000   90.0000   60.0000   60.0000   -76.975612954358
    14.5000   90.0000   60.0000   90.0000   -76.975612944283
    14.5000   90.0000   60.0000   120.0000   -76.975612954358
    14.5000   90.0000   60.0000   150.0000   -76.975612984219
    14.5000   90.0000   60.0000   180.0000   -76.975613003998
    14.5000   90.0000   90.0000   0.0000   -76.975613171430
    14.5000   90.0000   90.0000   30.0000   -76.975613093614
    14.5000   90.0000   90.0000   60.0000   -76.975612949427
    14.5000   90.0000   90.0000   90.0000   -76.975612883106
    14.5000   90.0000   90.0000   120.0000   -76.975612949427
    14.5000   90.0000   90.0000   150.0000   -76.975613093613
    14.5000   90.0000   90.0000   180.0000   -76.975613171430
    15.0000   0.0000   0.0000   0.0000   -76.975612595480
    15.0000   0.0000   0.0000   30.0000   -76.975612722185
    15.0000   0.0000   0.0000   60.0000   -76.975612979714
    15.0000   0.0000   0.0000   90.0000   -76.975613110675
    15.0000   0.0000   0.0000   120.0000   -76.975612979714
    15.0000   0.0000   0.0000   150.0000   -76.975612722186
    15.0000   0.0000   0.0000   180.0000   -76.975612595480
    15.0000   0.0000   30.0000   0.0000   -76.975612715108
    15.0000   0.0000   30.0000   30.0000   -76.975612921395
    15.0000   0.0000   30.0000   60.0000   -76.975613073552
    15.0000   0.0000   30.0000   90.0000   -76.975613023004
    15.0000   0.0000   30.0000   120.0000   -76.975612810943
    15.0000   0.0000   30.0000   150.0000   -76.975612655091
    15.0000   0.0000   30.0000   180.0000   -76.975612715108
    15.0000   0.0000   60.0000   0.0000   -76.975612974997
    15.0000   0.0000   60.0000   30.0000   -76.975613076642
    15.0000   0.0000   60.0000   60.0000   -76.975613018007
    15.0000   0.0000   60.0000   90.0000   -76.975612861239
    15.0000   0.0000   60.0000   120.0000   -76.975612750363
    15.0000   0.0000   60.0000   150.0000   -76.975612805480
    15.0000   0.0000   60.0000   180.0000   -76.975612974997
    15.0000   0.0000   90.0000   0.0000   -76.975613117527
    15.0000   0.0000   90.0000   30.0000   -76.975613028478
    15.0000   0.0000   90.0000   60.0000   -76.975612863292
    15.0000   0.0000   90.0000   90.0000   -76.975612787165
    15.0000   0.0000   90.0000   120.0000   -76.975612863292
    15.0000   0.0000   90.0000   150.0000   -76.975613028478
    15.0000   0.0000   90.0000   180.0000   -76.975613117527
    15.0000   30.0000   0.0000   0.0000   -76.975612595480
    15.0000   30.0000   0.0000   30.0000   -76.975612718463
    15.0000   30.0000   0.0000   60.0000   -76.975612990848
    15.0000   30.0000   0.0000   90.0000   -76.975613105789
    15.0000   30.0000   0.0000   120.0000   -76.975612990848
    15.0000   30.0000   0.0000   150.0000   -76.975612718463
    15.0000   30.0000   0.0000   180.0000   -76.975612595480
    15.0000   30.0000   30.0000   0.0000   -76.975612715108
    15.0000   30.0000   30.0000   30.0000   -76.975612901191
    15.0000   30.0000   30.0000   60.0000   -76.975613070937
    15.0000   30.0000   30.0000   90.0000   -76.975613023149
    15.0000   30.0000   30.0000   120.0000   -76.975612843601
    15.0000   30.0000   30.0000   150.0000   -76.975612670612
    15.0000   30.0000   30.0000   180.0000   -76.975612715108
    15.0000   30.0000   60.0000   0.0000   -76.975612974997
    15.0000   30.0000   60.0000   30.0000   -76.975613058923
    15.0000   30.0000   60.0000   60.0000   -76.975613023392
    15.0000   30.0000   60.0000   90.0000   -76.975612872381
    15.0000   30.0000   60.0000   120.0000   -76.975612791598
    15.0000   30.0000   60.0000   150.0000   -76.975612824093
    15.0000   30.0000   60.0000   180.0000   -76.975612974997
    15.0000   30.0000   90.0000   0.0000   -76.975613117527
    15.0000   30.0000   90.0000   30.0000   -76.975613030479
    15.0000   30.0000   90.0000   60.0000   -76.975612891131
    15.0000   30.0000   90.0000   90.0000   -76.975612804272
    15.0000   30.0000   90.0000   120.0000   -76.975612891132
    15.0000   30.0000   90.0000   150.0000   -76.975613030479
    15.0000   30.0000   90.0000   180.0000   -76.975613117527
    15.0000   60.0000   0.0000   0.0000   -76.975612595480
    15.0000   60.0000   0.0000   30.0000   -76.975612718463
    15.0000   60.0000   0.0000   60.0000   -76.975612975877
    15.0000   60.0000   0.0000   90.0000   -76.975613105790
    15.0000   60.0000   0.0000   120.0000   -76.975612990847
    15.0000   60.0000   0.0000   150.0000   -76.975612718464
    15.0000   60.0000   0.0000   180.0000   -76.975612595480
    15.0000   60.0000   30.0000   0.0000   -76.975612715109
    15.0000   60.0000   30.0000   30.0000   -76.975612855184
    15.0000   60.0000   30.0000   60.0000   -76.975613015611
    15.0000   60.0000   30.0000   90.0000   -76.975613033208
    15.0000   60.0000   30.0000   120.0000   -76.975612899425
    15.0000   60.0000   30.0000   150.0000   -76.975612722120
    15.0000   60.0000   30.0000   180.0000   -76.975612715108
    15.0000   60.0000   60.0000   0.0000   -76.975612974996
    15.0000   60.0000   60.0000   30.0000   -76.975613017631
    15.0000   60.0000   60.0000   60.0000   -76.975612983799
    15.0000   60.0000   60.0000   90.0000   -76.975612904437
    15.0000   60.0000   60.0000   120.0000   -76.975612864946
    15.0000   60.0000   60.0000   150.0000   -76.975612882062
    15.0000   60.0000   60.0000   180.0000   -76.975612974997
    15.0000   60.0000   90.0000   0.0000   -76.975613117527
    15.0000   60.0000   90.0000   30.0000   -76.975613041919
    15.0000   60.0000   90.0000   60.0000   -76.975612909594
    15.0000   60.0000   90.0000   90.0000   -76.975612848254
    15.0000   60.0000   90.0000   120.0000   -76.975612924559
    15.0000   60.0000   90.0000   150.0000   -76.975613041919
    15.0000   60.0000   90.0000   180.0000   -76.975613117527
    15.0000   90.0000   0.0000   0.0000   -76.975612595480
    15.0000   90.0000   0.0000   30.0000   -76.975612722185
    15.0000   90.0000   0.0000   60.0000   -76.975612979714
    15.0000   90.0000   0.0000   90.0000   -76.975613110675
    15.0000   90.0000   0.0000   120.0000   -76.975612979714
    15.0000   90.0000   0.0000   150.0000   -76.975612722186
    15.0000   90.0000   0.0000   180.0000   -76.975612595480
    15.0000   90.0000   30.0000   0.0000   -76.975612715109
    15.0000   90.0000   30.0000   30.0000   -76.975612793747
    15.0000   90.0000   30.0000   60.0000   -76.975612957698
    15.0000   90.0000   30.0000   90.0000   -76.975613043146
    15.0000   90.0000   30.0000   120.0000   -76.975612957698
    15.0000   90.0000   30.0000   150.0000   -76.975612793748
    15.0000   90.0000   30.0000   180.0000   -76.975612715108
    15.0000   90.0000   60.0000   0.0000   -76.975612974997
    15.0000   90.0000   60.0000   30.0000   -76.975612957729
    15.0000   90.0000   60.0000   60.0000   -76.975612932914
    15.0000   90.0000   60.0000   90.0000   -76.975612925370
    15.0000   90.0000   60.0000   120.0000   -76.975612932914
    15.0000   90.0000   60.0000   150.0000   -76.975612957729
    15.0000   90.0000   60.0000   180.0000   -76.975612974997
    15.0000   90.0000   90.0000   0.0000   -76.975613117527
    15.0000   90.0000   90.0000   30.0000   -76.975613051356
    15.0000   90.0000   90.0000   60.0000   -76.975612930140
    15.0000   90.0000   90.0000   90.0000   -76.975612875129
    15.0000   90.0000   90.0000   120.0000   -76.975612930140
    15.0000   90.0000   90.0000   150.0000   -76.975613051356
    15.0000   90.0000   90.0000   180.0000   -76.975613117527
    16.0000   0.0000   0.0000   0.0000   -76.975612660264
    16.0000   0.0000   0.0000   30.0000   -76.975612750542
    16.0000   0.0000   0.0000   60.0000   -76.975612937565
    16.0000   0.0000   0.0000   90.0000   -76.975613034497
    16.0000   0.0000   0.0000   120.0000   -76.975612937565
    16.0000   0.0000   0.0000   150.0000   -76.975612750542
    16.0000   0.0000   0.0000   180.0000   -76.975612660264
    16.0000   0.0000   30.0000   0.0000   -76.975612744453
    16.0000   0.0000   30.0000   30.0000   -76.975612892842
    16.0000   0.0000   30.0000   60.0000   -76.975613003808
    16.0000   0.0000   30.0000   90.0000   -76.975612968548
    16.0000   0.0000   30.0000   120.0000   -76.975612813008
    16.0000   0.0000   30.0000   150.0000   -76.975612699818
    16.0000   0.0000   30.0000   180.0000   -76.975612744453
    16.0000   0.0000   60.0000   0.0000   -76.975612933337
    16.0000   0.0000   60.0000   30.0000   -76.975613005701
    16.0000   0.0000   60.0000   60.0000   -76.975612963716
    16.0000   0.0000   60.0000   90.0000   -76.975612851587
    16.0000   0.0000   60.0000   120.0000   -76.975612769781
    16.0000   0.0000   60.0000   150.0000   -76.975612809542
    16.0000   0.0000   60.0000   180.0000   -76.975612933337
    16.0000   0.0000   90.0000   0.0000   -76.975613038724
    16.0000   0.0000   90.0000   30.0000   -76.975612973295
    16.0000   0.0000   90.0000   60.0000   -76.975612854231
    16.0000   0.0000   90.0000   90.0000   -76.975612800593
    16.0000   0.0000   90.0000   120.0000   -76.975612854231
    16.0000   0.0000   90.0000   150.0000   -76.975612973295
    16.0000   0.0000   90.0000   180.0000   -76.975613038724
    16.0000   30.0000   0.0000   0.0000   -76.975612660264
    16.0000   30.0000   0.0000   30.0000   -76.975612746824
    16.0000   30.0000   0.0000   60.0000   -76.975612948697
    16.0000   30.0000   0.0000   90.0000   -76.975613029611
    16.0000   30.0000   0.0000   120.0000   -76.975612948697
    16.0000   30.0000   0.0000   150.0000   -76.975612746823
    16.0000   30.0000   0.0000   180.0000   -76.975612660264
    16.0000   30.0000   30.0000   0.0000   -76.975612744453
    16.0000   30.0000   30.0000   30.0000   -76.975612877167
    16.0000   30.0000   30.0000   60.0000   -76.975613004979
    16.0000   30.0000   30.0000   90.0000   -76.975612967369
    16.0000   30.0000   30.0000   120.0000   -76.975612839760
    16.0000   30.0000   30.0000   150.0000   -76.975612710016
    16.0000   30.0000   30.0000   180.0000   -76.975612744453
    16.0000   30.0000   60.0000   0.0000   -76.975612933337
    16.0000   30.0000   60.0000   30.0000   -76.975612991868
    16.0000   30.0000   60.0000   60.0000   -76.975612970726
    16.0000   30.0000   60.0000   90.0000   -76.975612858391
    16.0000   30.0000   60.0000   120.0000   -76.975612802777
    16.0000   30.0000   60.0000   150.0000   -76.975612821995
    16.0000   30.0000   60.0000   180.0000   -76.975612933337
    16.0000   30.0000   90.0000   0.0000   -76.975613038723
    16.0000   30.0000   90.0000   30.0000   -76.975612973711
    16.0000   30.0000   90.0000   60.0000   -76.975612877466
    16.0000   30.0000   90.0000   90.0000   -76.975612811667
    16.0000   30.0000   90.0000   120.0000   -76.975612877466
    16.0000   30.0000   90.0000   150.0000   -76.975612973711
    16.0000   30.0000   90.0000   180.0000   -76.975613038723
    16.0000   60.0000   0.0000   0.0000   -76.975612660264
    16.0000   60.0000   0.0000   30.0000   -76.975612746823
