R	Gamma	E
8.20	110	-13.489357
8.20	120	-13.261084
8.20	130	-13.080637
8.20	140	-12.944944
8.20	150	-12.854697
8.20	160	-12.812486
8.20	170	-12.808028
8.20	180	-12.812398
8.40	0	-17.575028
8.40	10	-17.457466
8.40	20	-17.126922
8.40	30	-16.63987
8.40	40	-16.065306
8.40	50	-15.467817
8.40	60	-14.896128
8.40	70	-14.378253
8.40	80	-13.925892
8.40	90	-13.539883
8.40	100	-13.215572
8.40	110	-12.94581
8.40	120	-12.723525
8.40	130	-12.543573
8.40	140	-12.403069
8.40	150	-12.30242
8.40	160	-12.244309
8.40	170	-12.223292
8.40	180	-12.220443
8.60	0	-16.6287
