R,theta1,E
16.0,30,-0.094437
16.0,60,-3.891248
16.0,90,4.879527
16.0,120,-3.913049
16.0,150,-0.126258
16.0,180,-1.722744
17.0,0,-1.572553
17.0,30,0.043076
17.0,60,-3.764327
17.0,90,4.997079
17.0,120,-3.778806
17.0,150,0.020921
17.0,180,-1.572562
18.0,0,-1.514622
18.0,30,0.162069
18.0,60,-3.653313
18.0,90,5.100652
18.0,120,-3.663662
18.0,150,0.145231
18.0,180,-1.514534
19.0,0,-1.337256
19.0,30,0.265143
19.0,60,-3.541924
19.0,90,5.193057
19.0,120,-3.563379
19.0,150,0.25239
19.0,180,-1.377825
20.0,0,-1.267208
20.0,30,0.357202
20.0,60,-3.4552
20.0,90,5.276098
20.0,120,-3.474294
20.0,150,0.347485
20.0,180,-1.267282
21.0,0,-1.15856
21.0,30,0.438416
21.0,60,-3.390087
21.0,90,5.35191
21.0,120,-3.394937
21.0,150,0.430394
21.0,180,-1.158589
22.0,0,-1.094085
22.0,30,0.510463
22.0,60,-3.319344
22.0,90,5.418649
22.0,120,-3.323374
22.0,150,0.504153
22.0,180,-1.084254
23.0,0,-1.017805
23.0,30,0.575718
23.0,60,-3.25418
23.0,90,5.480313
23.0,120,-3.25957
23.0,150,0.570817
23.0,180,-1.024246
24.0,0,-0.962623
24.0,30,0.634242
24.0,60,-3.197247
24.0,90,5.536825
24.0,120,-3.201369
24.0,150,0.630093
24.0,180,-0.9626
25.0,0,-0.904424
25.0,30,0.688319
25.0,60,-3.144577
25.0,90,5.588946
25.0,120,-3.14819
25.0,150,0.684355
25.0,180,-0.904403
50.0,0,-0.281488
50.0,30,1.305728
50.0,60,-2.575723
50.0,90,6.199167
50.0,120,-2.527508
50.0,150,1.308221
50.0,180,-0.28153
100.0,0,0.018687
100.0,30,1.600873
100.0,60,-2.230309
100.0,90,6.488038
100.0,120,-2.274384
100.0,150,1.567217
100.0,180,0.01772
