R,theta1,E
20.0,180,-1.217347
21.0,0,-1.140206
21.0,30,1.817468
21.0,60,5.33855
21.0,90,-1.143739
21.0,120,5.3386
21.0,150,1.817449
21.0,180,-1.140213
22.0,0,-1.070599
22.0,30,1.887059
22.0,60,5.407914
22.0,90,-1.076422
22.0,120,5.4079
22.0,150,1.886939
22.0,180,-1.070608
23.0,0,-1.008261
23.0,30,1.94961
23.0,60,5.471684
23.0,90,-1.012817
23.0,120,5.471683
23.0,150,1.94955
23.0,180,-1.008234
24.0,0,-0.951495
24.0,30,2.006896
24.0,60,5.528899
24.0,90,-0.954896
24.0,120,5.529113
24.0,150,2.006979
24.0,180,-0.950197
25.0,0,-0.897934
25.0,30,2.059589
25.0,60,5.579806
25.0,90,-0.901899
25.0,120,5.579855
25.0,150,2.059636
25.0,180,-0.899055
50.0,0,-0.283722
50.0,30,2.675164
50.0,60,6.19568
50.0,90,-0.284788
50.0,120,6.195723
50.0,150,2.674897
50.0,180,-0.283681
100.0,0,0.000226
100.0,30,2.951297
100.0,60,6.490318
100.0,90,0.013631
100.0,120,6.489389
100.0,150,2.950316
100.0,180,-0.005418
