R,theta2,E
7.2,30,-1.440372
7.2,60,-0.010914
7.2,90,-0.427231
7.4,0,-2.513533
7.4,30,-0.773788
7.4,60,0.502498
7.4,90,0.15394
7.6,0,-1.726429
7.6,30,-0.199389
7.6,60,0.935876
7.6,90,0.64179
7.8,0,-1.040435
7.8,30,0.299164
7.8,60,1.30626
7.8,90,1.056145
8.0,0,-0.442353
8.0,30,0.733136
8.0,60,1.637725
8.0,90,1.41196
8.2,0,0.080362
8.2,30,1.112841
8.2,60,1.916246
8.2,90,1.719645
8.4,0,0.538146
8.4,30,1.447146
8.4,60,2.160649
8.4,90,1.987445
8.6,0,0.941734
8.6,30,1.742762
8.6,60,2.375907
8.6,90,2.221948
8.8,0,1.298946
8.8,30,2.005733
8.8,60,2.566872
8.8,90,2.428606
9.0,0,1.616873
9.0,30,2.240476
9.0,60,2.737667
9.0,90,2.612083
9.5,0,2.269295
9.5,30,2.727799
9.5,60,3.094643
9.5,90,2.993834
10.0,0,2.764547
10.0,30,3.105962
10.0,60,3.378749
10.0,90,3.296135
10.5,0,3.147838
10.5,30,3.406399
10.5,60,3.61123
10.5,90,3.543207
11.0,0,3.451147
11.0,30,3.650139
11.0,60,3.805609
11.0,90,3.749279
11.5,0,3.696824
11.5,30,3.852543
11.5,60,3.971213
11.5,90,3.924321
12.0,0,3.899851
12.0,30,4.024106
12.0,60,4.114836
12.0,90,4.075894
12.5,0,4.070912
12.5,30,4.170477
12.5,60,4.241747
12.5,90,4.209131
13.0,0,4.217896
13.0,30,4.299039
13.0,60,4.355605
13.0,90,4.327675
13.5,0,4.346117
13.5,30,4.412703
13.5,60,4.45841
13.5,90,4.434511
14.0,0,4.459323
14.0,30,4.515025
14.0,60,4.552136
14.0,90,4.531377
14.5,0,4.560978
14.5,30,4.607446
14.5,60,4.637797
14.5,90,4.628279
15.0,0,4.652418
15.0,30,4.691869
15.0,60,4.716544
15.0,90,4.7013
16.0,0,4.81123
16.0,30,4.840426
16.0,60,4.857558
16.0,90,4.845834
17.0,0,4.945577
17.0,30,4.968182
17.0,60,4.980519
17.0,90,4.970489
18.0,0,5.061779
18.0,30,5.079979
18.0,60,5.087593
18.0,90,5.079737
19.0,0,5.162465
19.0,30,5.175541
19.0,60,5.182783
19.0,90,5.176271
20.0,0,5.252392
20.0,30,5.261809
20.0,60,5.267734
20.0,90,5.262109
21.0,0,5.331994
21.0,30,5.339942
21.0,60,5.344057
21.0,90,5.33855
22.0,0,5.404058
22.0,30,5.410091
22.0,60,5.41251
22.0,90,5.407914
23.0,0,5.468169
23.0,30,5.487726
23.0,60,5.475502
23.0,90,5.471684
24.0,0,5.526307
24.0,30,5.545049
24.0,60,5.533013
24.0,90,5.528899
25.0,0,5.579631
25.0,30,5.597193
25.0,60,5.585493
25.0,90,5.579806
50.0,0,6.198254
50.0,30,6.19824
50.0,60,6.200456
50.0,90,6.19568
100.0,0,6.479003
100.0,30,6.499555
100.0,60,6.474224
100.0,90,6.490318
