R	0	30	60	90	120	150	180
4.6	-23368.701554	-3809.917992	-43.082653	-35.862046	-52.927106	-3758.90668	-23368.701723
4.7	-23508.856287	59.715693	-39.95545	-31.633593	-50.554671	13.820282	-23508.856152
4.8	-23610.48601	28.201219	-36.920632	-27.874397	-50.477312	-14.45133	-23610.486015
4.9	-23682.256731	7.156004	-34.103485	-24.553684	-54.949097	-32.893795	-23682.256702
5.0	106.603604	-7.08623	-31.867579	-21.637536	-51.370992	-44.384155	106.603683
5.1	49.523445	-16.353203	-32.404767	-19.08768	-47.131639	-50.519519	49.523494
5.2	10.239076	-22.120381	-32.775269	-16.86329	-43.246152	-53.541362	10.239234
5.3	-14.956471	-25.402466	-30.112956	-14.923264	-39.738098	-53.54038	-14.956403
5.4	-31.319644	-26.969528	-27.799425	-13.228436	-36.577194	-52.031598	-31.319787
5.5	-41.147165	-27.488241	-25.72835	-11.742023	-33.706621	-50.456875	-41.147165
5.6	-46.416189	-27.131515	-23.868599	-10.433866	-31.147477	-47.429189	-46.416267
5.7	-48.727784	-26.467174	-22.201663	-9.277261	-28.839991	-44.792481	-48.727828
5.8	-48.734447	-25.729152	-20.710663	-8.250557	-26.775949	-41.912929	-48.734427
5.9	-47.579053	-25.987706	-19.355657	-7.336008	-24.930511	-39.351068	-47.579068
6.0	-45.670033	-28.050789	-18.164026	-6.51847	-23.27179	-37.553139	-45.669944
6.2	-40.717317	-24.970435	-16.133062	-5.123057	-20.459387	-31.87383	-40.71748
6.4	-35.475984	-21.328026	-14.49941	-3.974372	-18.18791	-26.990112	-35.475975
6.6	-30.60806	-18.218807	-13.116407	-3.003413	-16.352734	-22.927511	-30.607828
6.8	-26.342981	-15.606678	-11.991034	-2.161774	-14.80127	-19.568871	-26.342872
7.0	-22.700231	-13.431635	-11.054582	-1.422482	-13.498934	-16.755173	-22.700149
7.2	-19.626432	-11.602866	-10.262632	-0.768824	-12.392586	-14.463332	-19.626388
7.4	-17.049647	-10.100666	-9.589047	-0.1845	-11.443549	-12.55811	-17.04972
7.6	-14.876997	-8.831565	-9.004352	0.316613	-10.6231	-10.96217	-14.877003
7.8	-13.074304	-7.770135	-8.497352	0.75152	-9.91212	-9.631095	-13.074332
8.0	-11.573205	-6.859544	-8.05733	1.13101	-9.293948	-8.474853	-11.573131
8.2	-10.314127	-6.092774	-7.671692	1.463039	-8.755721	-7.519901	-10.314157
8.4	-9.265183	-5.435354	-7.331972	1.755306	-8.285109	-6.680006	-9.265266
8.6	-8.360764	-4.868737	-7.031315	2.014086	-7.85808	-5.955054	-8.360726
8.8	-7.58483	-4.377696	-6.763709	2.2447	-7.493112	-5.328304	-7.584777
9.0	-6.930828	-3.950362	-6.524315	2.451294	-7.16936	-4.785061	-6.930786
9.5	-5.670309	-3.101383	-6.028676	2.881425	-6.506667	-3.699464	-5.670222
10.0	-4.776026	-2.482079	-5.644724	3.217396	-6.003354	-2.918844	-4.776168
10.5	-4.122969	-2.004402	-5.339688	3.486242	-5.612754	-2.330589	-4.122937
11.0	-3.614487	-1.632513	-5.092571	3.706941	-5.302499	-1.879317	-3.614438
11.5	-3.223191	-1.337214	-4.888003	3.884889	-5.05136	-1.525964	-3.223156
12.0	-2.909976	-1.099017	-4.71559	4.048307	-4.844357	-1.244403	-2.909953
12.5	-2.663756	-0.902741	-4.567845	4.188384	-4.669637	-1.016656	-2.663812
13.0	-2.461015	-0.737713	-4.439119	4.312554	-4.518856	-0.827028	-2.461076
13.5	-2.282026	-0.595594	-4.324729	4.423274	-4.386737	-0.667115	-2.291746
14.0	-2.14758	-0.471188	-4.221562	4.523143	-4.269813	-0.530106	-2.14753
14.5	-2.022982	-0.36175	-4.128056	4.614152	-4.165871	-0.410756	-2.023019
15.0	-1.913952	-0.264139	-4.04229	4.69614	-4.073423	-0.305736	-1.90632
16.0	-1.927484	-0.094437	-3.891248	4.879527	-3.913049	-0.126258	-1.722744
17.0	-1.572553	0.043076	-3.764327	4.997079	-3.778806	0.020921	-1.572562
18.0	-1.514622	0.162069	-3.653313	5.100652	-3.663662	0.145231	-1.514534
19.0	-1.337256	0.265143	-3.541924	5.193057	-3.563379	0.25239	-1.377825
20.0	-1.267208	0.357202	-3.4552	5.276098	-3.474294	0.347485	-1.267282
21.0	-1.15856	0.438416	-3.390087	5.35191	-3.394937	0.430394	-1.158589
22.0	-1.094085	0.510463	-3.319344	5.418649	-3.323374	0.504153	-1.084254
23.0	-1.017805	0.575718	-3.25418	5.480313	-3.25957	0.570817	-1.024246
24.0	-0.962623	0.634242	-3.197247	5.536825	-3.201369	0.630093	-0.9626
25.0	-0.904424	0.688319	-3.144577	5.588946	-3.14819	0.684355	-0.904403
50.0	-0.281488	1.305728	-2.575723	6.199167	-2.527508	1.308221	-0.28153
100.0	0.018687	1.600873	-2.230309	6.488038	-2.274384	1.567217	0.01772
