R,theta1,E
7.6,150,-11.414538
7.6,180,-14.877003
7.8,0,-13.074304
7.8,30,-10.220136
7.8,60,-6.85591
7.8,90,-5.613368
7.8,120,-6.855852
7.8,150,-10.220244
7.8,180,-13.074332
8.0,0,-11.573206
8.0,30,-9.210239
8.0,60,-6.346622
8.0,90,-5.250013
8.0,120,-6.346622
8.0,150,-9.210227
8.0,180,-11.573131
8.2,0,-10.314127
8.2,30,-8.34928
8.2,60,-5.900967
8.2,90,-4.931536
8.2,120,-5.901047
8.2,150,-8.349291
8.2,180,-10.314157
8.4,0,-9.265183
8.4,30,-7.611452
8.4,60,-5.512369
8.4,90,-4.650661
8.4,120,-5.512438
8.4,150,-7.611371
8.4,180,-9.265266
8.6,0,-8.360764
8.6,30,-6.974919
8.6,60,-5.09694
8.6,90,-4.401058
8.6,120,-5.096942
8.6,150,-6.975004
8.6,180,-8.360726
8.8,0,-7.58483
8.8,30,-6.424129
8.8,60,-4.7972
8.8,90,-4.178744
8.8,120,-4.797374
8.8,150,-6.424236
8.8,180,-7.584777
9.0,0,-6.930828
9.0,30,-5.947393
9.0,60,-4.581703
9.0,90,-3.979489
9.0,120,-4.581781
9.0,150,-5.947461
9.0,180,-6.930786
9.5,0,-5.670309
9.5,30,-4.9976
9.5,60,-4.016654
9.5,90,-3.562673
9.5,120,-4.016652
9.5,150,-4.997606
9.5,180,-5.670222
10.0,0,-4.776026
10.0,30,-4.301688
10.0,60,-3.582928
10.0,90,-3.235714
10.0,120,-3.582784
10.0,150,-4.301716
10.0,180,-4.776168
10.5,0,-4.122969
10.5,30,-3.774302
10.5,60,-3.241049
10.5,90,-2.973088
10.5,120,-3.241113
10.5,150,-3.774354
10.5,180,-4.122937
11.0,0,-3.614487
11.0,30,-3.374913
11.0,60,-2.96588
11.0,90,-2.757468
11.0,120,-2.965899
11.0,150,-3.375052
11.0,180,-3.614438
11.5,0,-3.223192
11.5,30,-3.051654
11.5,60,-2.740008
11.5,90,-2.575062
11.5,120,-2.739913
11.5,150,-3.051642
11.5,180,-3.223156
12.0,0,-2.909976
12.0,30,-2.789557
12.0,60,-2.553225
12.0,90,-2.418623
12.0,120,-2.55335
12.0,150,-2.789661
12.0,180,-2.909953
12.5,0,-2.663756
12.5,30,-2.577786
12.5,60,-2.392714
12.5,90,-2.281562
12.5,120,-2.392633
12.5,150,-2.577812
12.5,180,-2.663812
13.0,0,-2.461015
13.0,30,-2.400688
13.0,60,-2.254291
13.0,90,-2.160041
13.0,120,-2.254356
13.0,150,-2.400625
13.0,180,-2.461076
13.5,0,-2.282026
13.5,30,-2.250856
13.5,60,-2.132564
13.5,90,-2.051317
13.5,120,-2.13257
13.5,150,-2.250829
13.5,180,-2.291746
14.0,0,-2.14758
14.0,30,-2.122149
14.0,60,-2.024621
14.0,90,-1.952584
14.0,120,-2.024612
14.0,150,-2.122015
14.0,180,-2.14753
14.5,0,-2.022982
14.5,30,-2.191112
14.5,60,-1.927783
14.5,90,-1.862794
14.5,120,-1.927802
14.5,150,-2.190999
14.5,180,-2.023019
15.0,0,-1.913952
15.0,30,-2.005743
15.0,60,-1.840236
15.0,90,-1.780774
15.0,120,-1.840271
15.0,150,-2.005754
15.0,180,-1.90632
16.0,0,-1.927484
16.0,30,-1.751613
16.0,60,-1.687009
16.0,90,-1.63515
16.0,120,-1.687067
16.0,150,-1.751744
16.0,180,-1.722744
17.0,0,-1.572553
17.0,30,-1.58747
17.0,60,-1.556904
17.0,90,-1.509566
17.0,120,-1.556937
17.0,150,-1.587542
17.0,180,-1.572561
18.0,0,-1.514622
18.0,30,-1.469536
18.0,60,-1.533485
18.0,90,-1.400236
18.0,120,-1.533453
18.0,150,-1.469431
18.0,180,-1.514534
19.0,0,-1.337256
19.0,30,-1.376746
19.0,60,-1.430705
19.0,90,-1.303664
19.0,120,-1.430765
19.0,150,-1.37686
19.0,180,-1.377825
20.0,0,-1.267208
20.0,30,-1.297458
20.0,60,-1.451102
20.0,90,-1.217749
20.0,120,-1.451127
20.0,150,-1.297422
20.0,180,-1.267282
21.0,0,-1.15856
21.0,30,-1.228193
21.0,60,-1.351678
21.0,90,-1.139574
21.0,120,-1.351652
21.0,150,-1.228255
21.0,180,-1.158589
22.0,0,-1.094085
22.0,30,-1.166356
22.0,60,-1.265195
22.0,90,-1.070994
22.0,120,-1.265262
22.0,150,-1.166271
22.0,180,-1.084254
23.0,0,-1.017805
23.0,30,-1.109947
23.0,60,-1.190389
23.0,90,-1.008262
23.0,120,-1.190359
23.0,150,-1.109962
23.0,180,-1.024246
24.0,0,-0.962623
24.0,30,-1.058299
24.0,60,-1.123861
24.0,90,-0.9507
24.0,120,-1.123886
24.0,150,-1.058545
24.0,180,-0.9626
25.0,0,-0.904424
25.0,30,-1.011125
25.0,60,-1.064048
25.0,90,-0.897996
25.0,120,-1.064096
25.0,150,-1.011142
25.0,180,-0.904403
50.0,0,-0.281488
50.0,30,-0.415862
50.0,60,-0.413844
50.0,90,-0.282181
50.0,120,-0.413823
50.0,150,-0.415887
50.0,180,-0.28153
100.0,0,0.018558
100.0,30,-0.014481
100.0,60,-0.026314
100.0,90,0.01617
100.0,120,-0.029922
100.0,150,-0.015731
100.0,180,0.017933
