R,theta2,E
11.0,90,-2.632523
11.5,0,-2.815746
11.5,30,-2.740008
11.5,60,-2.616814
11.5,90,-2.484564
12.0,0,-2.61233
12.0,30,-2.553225
12.0,60,-2.465043
12.0,90,-2.354299
12.5,0,-2.440593
12.5,30,-2.392714
12.5,60,-2.331853
12.5,90,-2.406191
13.0,0,-2.296799
13.0,30,-2.254291
13.0,60,-2.215572
13.0,90,-2.292677
13.5,0,-2.16741
13.5,30,-2.132564
13.5,60,-2.113674
13.5,90,-2.117258
14.0,0,-2.054062
14.0,30,-2.024621
14.0,60,-2.024373
14.0,90,-1.981528
14.5,0,-1.952426
14.5,30,-1.927783
14.5,60,-1.943583
14.5,90,-1.874168
15.0,0,-1.861137
15.0,30,-1.840236
15.0,60,-1.86945
15.0,90,-1.786625
16.0,0,-1.70203
16.0,30,-1.687009
16.0,60,-1.736711
16.0,90,-1.650155
17.0,0,-1.567862
17.0,30,-1.556904
17.0,60,-1.620548
17.0,90,-1.543034
18.0,0,-1.452758
18.0,30,-1.533485
18.0,60,-1.517253
18.0,90,-1.452639
19.0,0,-1.451765
19.0,30,-1.430705
19.0,60,-1.425158
19.0,90,-1.372613
20.0,0,-1.357871
20.0,30,-1.451102
20.0,60,-1.235227
20.0,90,-1.300297
21.0,0,-1.273894
21.0,30,-1.351678
21.0,60,-1.267589
21.0,90,-1.235095
22.0,0,-1.302396
22.0,30,-1.265195
22.0,60,-1.205811
22.0,90,-1.174514
23.0,0,-1.219668
23.0,30,-1.190389
23.0,60,-1.139683
23.0,90,-1.118338
24.0,0,-1.147683
24.0,30,-1.123861
24.0,60,-1.082634
24.0,90,-1.066016
25.0,0,-1.083833
25.0,30,-1.064048
25.0,60,-1.030548
25.0,90,-1.017542
50.0,0,-0.420051
50.0,30,-0.413844
50.0,60,-0.44691
50.0,90,-0.413446
100.0,0,-0.014985
100.0,30,-0.026314
100.0,60,-0.016568
100.0,90,-0.028925
