R,theta1,E
5.9,60,-12.38732
5.9,90,-9.803615
5.9,120,-12.38751
5.9,150,-25.966099
5.9,180,-21.734554
6.0,0,-22.24974
6.0,30,-24.15033
6.0,60,-11.480119
6.0,90,-9.13605
6.0,120,-11.480106
6.0,150,-24.150346
6.0,180,-22.249759
6.2,0,-21.523054
6.2,30,-20.796489
6.2,60,-9.938373
6.2,90,-8.027491
6.2,120,-9.938522
6.2,150,-20.796431
6.2,180,-21.523081
6.4,0,-19.648474
6.4,30,-17.804666
6.4,60,-8.702116
6.4,90,-7.158739
6.4,120,-8.702022
6.4,150,-17.804835
6.4,180,-19.648436
6.6,0,-17.423616
6.6,30,-12.331413
6.6,60,-7.710269
6.6,90,-6.470899
6.6,120,-7.710264
6.6,150,-12.331328
6.6,180,-17.4235
6.8,0,-15.222117
6.8,30,-10.71192
6.8,60,-6.900295
6.8,90,-5.918975
6.8,120,-6.900344
6.8,150,-10.71179
6.8,180,-15.22207
7.0,0,-13.206087
7.0,30,-9.34621
7.0,60,-6.260887
7.0,90,-5.47004
7.0,120,-6.260846
7.0,150,-9.346258
7.0,180,-13.20602
7.2,0,-11.439601
7.2,30,-8.215117
7.2,60,-5.772786
7.2,90,-5.099074
7.2,120,-5.772812
7.2,150,-8.215274
7.2,180,-11.439618
7.4,0,-9.936755
7.4,30,-7.266167
7.4,60,-5.319626
7.4,90,-4.788614
7.4,120,-5.31946
7.4,150,-7.266107
7.4,180,-9.936667
7.6,0,-8.6833
7.6,30,-6.49968
7.6,60,-4.964242
7.6,90,-4.524631
7.6,120,-4.964339
7.6,150,-6.499563
7.6,180,-8.683386
7.8,0,-7.649089
7.8,30,-5.879501
7.8,60,-4.666495
7.8,90,-4.297483
7.8,120,-4.66637
7.8,150,-5.879635
7.8,180,-7.649178
8.0,0,-6.801521
8.0,30,-5.38125
8.0,60,-4.413063
8.0,90,-4.099231
8.0,120,-4.413132
8.0,150,-5.381345
8.0,180,-6.801525
8.2,0,-6.110572
8.2,30,-4.952365
8.2,60,-4.180005
8.2,90,-3.924319
8.2,120,-4.179966
8.2,150,-4.952161
8.2,180,-6.11063
8.4,0,-5.549354
8.4,30,-4.608637
8.4,60,-3.985054
8.4,90,-3.767801
8.4,120,-3.984951
8.4,150,-4.608662
8.4,180,-5.549382
8.6,0,-5.092232
8.6,30,-4.327792
8.6,60,-3.813192
8.6,90,-3.627086
8.6,120,-3.813231
8.6,150,-4.327831
8.6,180,-5.092165
8.8,0,-4.71663
8.8,30,-4.08105
8.8,60,-3.660121
8.8,90,-3.49961
8.8,120,-3.660152
8.8,150,-4.080937
8.8,180,-4.716549
9.0,0,-4.403153
9.0,30,-3.870637
9.0,60,-3.523213
9.0,90,-3.382806
9.0,120,-3.523185
9.0,150,-3.87068
9.0,180,-4.403184
9.5,0,-3.807417
9.5,30,-3.461267
9.5,60,-3.233635
9.5,90,-3.129852
9.5,120,-3.233683
9.5,150,-3.461156
9.5,180,-3.807465
10.0,0,-3.378575
10.0,30,-3.168723
10.0,60,-3.004557
10.0,90,-2.919159
10.0,120,-3.00454
10.0,150,-3.168722
10.0,180,-3.378559
10.5,0,-3.064943
10.5,30,-2.911376
10.5,60,-2.803394
10.5,90,-2.738452
10.5,120,-2.80329
10.5,150,-2.911312
10.5,180,-3.064821
11.0,0,-2.815013
11.0,30,-2.702932
11.0,60,-2.632523
11.0,90,-2.580556
11.0,120,-2.632502
11.0,150,-2.703045
11.0,180,-2.814934
11.5,0,-2.607855
11.5,30,-2.535184
11.5,60,-2.484564
11.5,90,-2.439917
11.5,120,-2.484613
11.5,150,-2.53517
11.5,180,-2.607814
12.0,0,-2.433799
12.0,30,-2.387898
12.0,60,-2.354299
12.0,90,-2.313373
12.0,120,-2.354253
12.0,150,-2.387914
12.0,180,-2.433864
12.5,0,-2.286426
12.5,30,-2.259485
12.5,60,-2.406191
12.5,90,-2.198928
12.5,120,-2.406174
12.5,150,-2.259437
12.5,180,-2.286453
13.0,0,-2.159433
13.0,30,-2.146275
13.0,60,-2.292677
13.0,90,-2.094391
13.0,120,-2.292747
13.0,150,-2.146264
13.0,180,-2.159344
13.5,0,-2.047996
13.5,30,-2.044718
13.5,60,-2.117258
13.5,90,-1.998248
13.5,120,-2.117284
13.5,150,-2.044667
13.5,180,-2.048032
14.0,0,-1.948591
14.0,30,-1.952799
14.0,60,-1.981528
14.0,90,-1.909951
14.0,120,-1.981441
14.0,150,-1.95283
14.0,180,-1.948577
14.5,0,-1.858707
14.5,30,-1.868556
14.5,60,-1.874168
14.5,90,-1.828557
14.5,120,-1.874203
14.5,150,-1.868777
14.5,180,-1.858675
15.0,0,-1.760443
15.0,30,-1.791401
15.0,60,-1.786625
15.0,90,-1.752655
15.0,120,-1.786551
15.0,150,-1.79135
15.0,180,-1.776831
16.0,0,-1.632275
16.0,30,-1.79052
16.0,60,-1.650155
16.0,90,-1.616232
16.0,120,-1.650153
16.0,150,-1.790437
16.0,180,-1.620585
17.0,0,-1.499354
17.0,30,-1.660546
17.0,60,-1.543034
17.0,90,-1.496725
17.0,120,-1.542994
17.0,150,-1.660519
17.0,180,-1.499279
18.0,0,-1.392976
18.0,30,-1.544271
18.0,60,-1.452639
18.0,90,-1.391554
18.0,120,-1.452539
18.0,150,-1.544228
18.0,180,-1.393009
19.0,0,-1.29855
19.0,30,-1.515029
19.0,60,-1.372613
19.0,90,-1.297749
19.0,120,-1.372648
19.0,150,-1.514993
19.0,180,-1.303393
20.0,0,-1.217415
20.0,30,-1.410864
20.0,60,-1.300297
20.0,90,-1.213829
20.0,120,-1.300305
20.0,150,-1.410898
20.0,180,-1.217347
21.0,0,-1.140206
21.0,30,-1.321078
21.0,60,-1.235095
21.0,90,-1.138498
21.0,120,-1.235124
21.0,150,-1.320913
21.0,180,-1.140213
22.0,0,-1.070599
22.0,30,-1.242378
22.0,60,-1.174514
22.0,90,-1.072144
22.0,120,-1.174618
22.0,150,-1.242392
22.0,180,-1.070608
23.0,0,-1.008261
23.0,30,-1.173085
23.0,60,-1.118338
23.0,90,-1.009241
23.0,120,-1.118487
23.0,150,-1.173115
23.0,180,-1.008234
24.0,0,-0.951495
24.0,30,-1.110495
24.0,60,-1.066016
24.0,90,-0.95191
24.0,120,-1.066156
24.0,150,-1.11047
24.0,180,-0.950197
25.0,0,-0.897934
25.0,30,-1.054067
25.0,60,-1.017542
25.0,90,-0.899681
25.0,120,-1.017527
25.0,150,-1.054015
25.0,180,-0.899055
50.0,0,-0.283722
50.0,30,-0.419185
50.0,60,-0.413446
50.0,90,-0.284713
50.0,120,-0.413496
50.0,150,-0.419182
50.0,180,-0.283681
100.0,0,0.000335
100.0,30,-0.043199
100.0,60,-0.028925
100.0,90,0.013744
100.0,120,-0.028347
100.0,150,-0.042395
100.0,180,-0.00536
