R	Gamma	E
3.00	90	-247.198896311494
3.00	100	-247.198906053738
3.00	110	-247.198735826941
3.00	120	-247.197556587138
3.00	130	-247.191883294681
3.00	140	-247.167442147334
3.00	150	-247.067243403614
3.00	160	-246.80858562404
3.00	170	-245.917226417907
3.00	180	-233.270181928582
3.10	10	-245.821361245293
3.10	20	-246.833055315986
3.10	30	-247.102045834835
3.10	40	-247.178761184291
3.10	50	-247.195070026324
3.10	60	-247.198409183326
3.10	70	-247.19899912073
3.10	80	-247.199065496302
3.10	90	-247.199075403777
3.10	100	-247.199091090134
3.10	110	-247.198983902554
3.10	120	-247.198090961451
3.10	130	-247.193517089118
3.10	140	-247.173048539999
3.10	150	-247.087679208243
3.10	160	-246.864901627072
3.10	170	-245.888269718507
3.10	180	-208.955488693622
3.20	10	-245.964724469596
3.20	20	-246.882084702515
3.20	30	-247.11815416915
3.20	40	-247.182830880575
3.20	50	-247.196152263929
3.20	60	-247.198745998583
3.20	70	-247.199159828365
3.20	80	-247.199187431262
3.20	90	-247.199188142742
3.20	100	-247.199206721749
3.20	110	-247.199143898247
3.20	120	-247.198473754715
3.20	130	-247.194815529048
3.20	140	-247.177847631769
3.20	150	-247.105934601896
3.20	160	-246.912415749571
3.20	170	-245.936085089912
3.30	0	-229.448959095724
3.30	10	-246.170546972692
3.30	20	-246.924668010896
3.30	30	-247.132283032195
3.30	40	-247.186213341474
3.30	50	-247.196982236215
3.30	60	-247.19897600607
3.30	70	-247.199259045991
3.30	80	-247.199261188033
3.30	90	-247.199256076171
3.30	100	-247.199275584132
3.30	110	-247.199243498537
3.30	120	-247.198745602667
3.30	130	-247.195843793906
3.30	140	-247.181913737245
3.30	150	-247.121847008242
3.30	160	-246.951868225521
3.30	170	-246.064748334039
3.40	0	-239.522266889029
3.40	10	-246.379889065292
3.40	20	-246.962188885258
3.40	30	-247.144469705012
3.40	40	-247.188997111265
3.40	50	-247.197614281502
3.40	60	-247.199129757027
3.40	70	-247.199316726584
3.40	80	-247.199302755567
3.40	90	-247.199294135079
3.40	100	-247.199313334377
3.40	110	-247.199302192825
3.40	120	-247.198936638477
3.40	130	-247.196654301475
3.40	140	-247.185324179518
3.40	150	-247.135490591123
3.40	160	-246.984572621799
3.40	170	-246.237079358151
3.40	180	-232.935979985428
3.50	0	-243.491014575903
3.50	10	-246.551307778128
3.50	20	-246.995750489304
3.50	30	-247.154841026875
3.50	40	-247.191265671736
3.50	50	-247.198091655366
3.50	60	-247.199229572536
3.50	70	-247.199346794561
3.50	80	-247.199323113204
3.50	90	-247.19931254426
3.50	100	-247.199330711158
3.50	110	-247.199333544829
3.50	120	-247.199069066359
3.50	130	-247.197289653065
3.50	140	-247.188156707882
3.50	150	-247.147047100477
3.50	160	-247.011772845924
3.50	170	-246.404093383703
3.50	180	-240.286881110709
3.60	0	-245.244331193872
3.60	10	-246.671652596532
3.60	20	-247.026279823359
3.60	30	-247.163568262525
3.60	40	-247.193096177053
3.60	50	-247.198448759488
3.60	60	-247.199291636732
3.60	70	-247.199358824886
3.60	80	-247.199329782983
3.60	90	-247.199318307231
3.60	100	-247.199335040678
3.60	110	-247.199346917666
3.60	120	-247.199159215345
3.60	130	-247.197784511765
3.60	140	-247.190486883553
3.60	150	-247.156753060114
3.60	160	-247.034814813151
3.60	170	-246.533195818886
3.60	180	-243.375154225428
3.70	0	-246.052598221642
3.70	10	-246.747868890092
3.70	20	-247.054193736535
3.70	30	-247.170838016347
3.70	40	-247.194558698781
3.70	50	-247.198712956595
3.70	60	-247.199327575077
3.70	70	-247.199359360488
3.70	80	-247.199327857956
3.70	90	-247.199316177055
3.70	100	-247.199331274174
3.70	110	-247.199348711085
3.70	120	-247.199219008473
3.70	130	-247.198167186795
3.70	140	-247.192386264976
3.70	150	-247.164852250067
3.70	160	-247.054949331569
3.70	170	-246.615141422305
3.70	180	-244.772283476068
3.80	0	-246.423422012794
