R	Gamma	E
5.60	70	-117.391335582789
5.60	80	-117.39133102357
5.60	90	-117.391327869873
5.60	100	-117.391325343134
5.60	110	-117.391322902045
5.60	120	-117.391320248944
5.60	130	-117.391317604853
5.60	140	-117.391317175858
5.60	150	-117.391323462111
5.60	160	-117.391337752521
5.60	170	-117.391353657415
5.60	180	-117.391360798707
5.70	0	-117.391389113537
5.70	10	-117.391386452383
5.70	20	-117.39137905422
5.70	30	-117.391368480838
5.70	40	-117.391356990701
5.70	50	-117.391346276721
5.70	60	-117.391337374891
5.70	70	-117.391330821185
5.70	80	-117.391326374963
5.70	90	-117.391323321383
5.70	100	-117.391320974526
5.70	110	-117.391318870543
5.70	120	-117.391316758211
5.70	130	-117.39131480941
5.70	140	-117.391314802365
5.70	150	-117.391320391591
5.70	160	-117.39133259437
5.70	170	-117.391346107015
5.70	180	-117.391352194506
5.80	0	-117.39138442714
5.80	10	-117.391381588843
5.80	20	-117.391373935961
5.80	30	-117.391363291903
5.80	40	-117.391351874851
5.80	50	-117.391341342183
5.80	60	-117.391332703625
5.80	70	-117.391326384557
5.80	80	-117.3913220877
5.80	90	-117.3913191488
5.80	100	-117.391316968995
5.80	110	-117.391315141951
5.80	120	-117.391313443067
5.80	130	-117.391312007927
5.80	140	-117.391312281751
5.80	150	-117.391317206699
5.80	160	-117.391327556091
5.80	170	-117.391338933171
5.80	180	-117.39134407452
5.90	0	-117.391378835975
5.90	10	-117.391375947749
5.90	20	-117.391368306656
5.90	30	-117.391357860273
5.90	40	-117.391346748138
5.90	50	-117.391336572176
5.90	60	-117.391328295778
5.90	70	-117.391322256065
5.90	80	-117.391318129799
5.90	90	-117.391315314745
5.90	100	-117.391313290744
5.90	110	-117.391311694906
5.90	120	-117.391310315628
5.90	130	-117.391309255638
5.90	140	-117.391309700664
5.90	150	-117.391314013689
5.90	160	-117.391322752725
5.90	170	-117.391332281399
5.90	180	-117.391336602839
6.00	0	-117.391372727509
6.00	10	-117.391369874397
6.00	20	-117.391362420786
6.00	30	-117.391352353463
6.00	40	-117.391341708677
6.00	50	-117.391332009946
6.00	60	-117.391324155602
6.00	70	-117.391318417189
6.00	80	-117.391314473385
6.00	90	-117.391311785955
6.00	100	-117.391309906053
6.00	110	-117.391308507385
6.00	120	-117.391307378536
6.00	130	-117.391306591011
6.00	140	-117.391307124834
6.00	150	-117.391310883239
6.00	160	-117.391318246154
6.00	170	-117.39132620999
6.00	180	-117.391329836932
6.20	0	-117.391359995153
6.20	10	-117.391357360348
6.20	20	-117.391350582798
6.20	30	-117.391341585328
6.20	40	-117.391332155856
6.20	50	-117.391323595167
6.20	60	-117.391316653262
6.20	70	-117.391311532132
6.20	80	-117.391307963814
6.20	90	-117.391305534808
6.20	100	-117.39130391216
6.20	110	-117.391302825335
6.20	120	-117.391302054524
6.20	130	-117.391301611088
6.20	140	-117.39130216712
6.20	150	-117.391304985993
6.20	160	-117.391310217754
6.20	170	-117.391315788641
6.20	180	-117.391318353964
6.40	0	-117.391347649298
6.40	10	-117.391345324084
6.40	20	-117.391339400652
6.40	30	-117.391331639155
6.40	40	-117.391323545457
6.40	50	-117.391316164469
6.40	60	-117.391310115183
6.40	70	-117.391305588722
6.40	80	-117.391302389371
6.40	90	-117.391300210259
6.40	100	-117.39129880303
6.40	110	-117.391297943008
6.40	120	-117.391297405923
6.40	130	-117.391297151474
6.40	140	-117.391297634292
6.40	150	-117.391299711137
6.40	160	-117.391303445605
6.40	170	-117.391307380667
6.40	180	-117.391309201303
6.60	0	-117.391336402418
6.60	10	-117.391334406775
6.60	20	-117.39132935733
6.60	30	-117.391322802832
6.60	40	-117.391315968823
6.60	50	-117.391309674201
6.60	60	-117.391304439689
6.60	70	-117.391300461463
6.60	80	-117.391297613222
6.60	90	-117.391295667326
6.60	100	-117.391294436118
6.60	110	-117.391293737455
6.60	120	-117.391293354825
6.60	130	-117.39129320773
6.60	140	-117.391293600172
6.60	150	-117.391295101311
6.60	160	-117.391297754117
