R	phi	theta2	theta1	E
6.20	60	30	30	-29.849107
6.20	60	30	60	-11.973528
6.20	60	30	90	-8.971288
6.20	60	30	120	-16.331194
6.20	60	30	150	-54.775049
6.20	60	30	180	-83.401056
6.20	60	60	0	-9.388825
6.20	60	60	30	-19.237338
6.20	60	60	60	-14.131142
6.20	60	60	90	-11.86819
6.20	60	60	120	-18.41832
6.20	60	60	150	-43.143164
6.20	60	60	180	-9.388945
6.20	60	90	0	25.277132
6.20	60	90	30	-25.799546
6.20	60	90	60	-17.325817
6.20	60	90	90	-13.308282
6.20	60	90	120	-17.325693
6.20	60	90	150	-25.799342
6.20	60	90	180	25.27697
6.20	90	0	0	-123.105296
6.20	90	0	30	-47.904729
6.20	90	0	60	-12.693505
6.20	90	0	90	-7.561646
6.20	90	0	120	-12.693653
6.20	90	0	150	-47.904775
6.20	90	0	180	-123.1051
6.20	90	30	0	-83.400764
6.20	90	30	30	-40.737756
6.20	90	30	60	-13.323462
6.20	90	30	90	-8.76365
6.20	90	30	120	-13.323298
6.20	90	30	150	-40.73803
6.20	90	30	180	-83.401056
6.20	90	60	0	-9.388825
6.20	90	60	30	-27.341875
6.20	90	60	60	-14.756866
6.20	90	60	90	-11.282566
6.20	90	60	120	-14.75681
6.20	90	60	150	-27.341496
6.20	90	60	180	-9.388945
6.20	90	90	0	25.277132
6.20	90	90	30	-20.981207
6.20	90	90	60	-15.45772
6.20	90	90	90	-12.544898
6.20	90	90	120	-15.458225
6.20	90	90	150	-20.981077
6.20	90	90	180	25.27697
6.40	0	0	0	-115.376724
6.40	0	0	30	-42.783122
6.40	0	0	60	-11.644052
6.40	0	0	90	-6.989499
6.40	0	0	120	-11.643935
6.40	0	0	150	-42.782946
6.40	0	0	180	-115.376746
6.40	0	30	0	-83.425192
6.40	0	30	30	-19.816462
6.40	0	30	60	-9.400766
6.40	0	30	90	-8.757211
6.40	0	30	120	-17.550029
6.40	0	30	150	-61.446508
6.40	0	30	180	-83.424542
6.40	0	60	0	-23.663249
6.40	0	60	30	-15.572679
6.40	0	60	60	-12.959572
6.40	0	60	90	-12.238111
6.40	0	60	120	-21.005069
6.40	0	60	150	-55.942935
6.40	0	60	180	-23.663621
6.40	0	90	0	4.502148
6.40	0	90	30	-33.089464
6.40	0	90	60	-18.694211
6.40	0	90	90	-13.937875
6.40	0	90	120	-18.694548
6.40	0	90	150	-33.089289
6.40	0	90	180	4.502412
6.40	30	0	0	-115.376724
6.40	30	0	30	-43.221513
6.40	30	0	60	-11.9192
6.40	30	0	90	-7.325019
6.40	30	0	120	-11.918939
6.40	30	0	150	-43.22153
6.40	30	0	180	-115.376746
6.40	30	30	0	-83.425192
6.40	30	30	30	-21.999689
6.40	30	30	60	-9.886073
6.40	30	30	90	-8.900901
6.40	30	30	120	-16.917622
6.40	30	30	150	-57.9916
6.40	30	30	180	-83.424542
6.40	30	60	0	-23.663249
6.40	30	60	30	-15.895875
6.40	30	60	60	-12.828247
6.40	30	60	90	-12.036317
6.40	30	60	120	-19.759319
6.40	30	60	150	-50.709873
6.40	30	60	180	-23.663621
6.40	30	90	0	4.502148
6.40	30	90	30	-29.850649
6.40	30	90	60	-17.717015
6.40	30	90	90	-13.577045
6.40	30	90	120	-17.716482
6.40	30	90	150	-29.850311
6.40	30	90	180	4.502412
6.40	60	0	0	-115.376724
6.40	60	0	30	-42.989886
6.40	60	0	60	-11.74448
6.40	60	0	90	-6.982954
6.40	60	0	120	-11.74437
6.40	60	0	150	-42.989915
6.40	60	0	180	-115.376746
6.40	60	30	0	-83.425192
6.40	60	30	30	-27.274732
6.40	60	30	60	-10.524408
6.40	60	30	90	-8.177951
6.40	60	30	120	-14.5555
6.40	60	30	150	-47.990572
6.40	60	30	180	-83.424542
6.40	60	60	0	-23.663249
6.40	60	60	30	-17.36103
6.40	60	60	60	-12.226351
6.40	60	60	90	-10.629491
6.40	60	60	120	-16.19513
6.40	60	60	150	-37.310926
6.40	60	60	180	-23.663621
6.40	60	90	0	4.502148
6.40	60	90	30	-22.327222
6.40	60	90	60	-15.040023
6.40	60	90	90	-11.853752
6.40	60	90	120	-15.03973
6.40	60	90	150	-22.327712
6.40	60	90	180	4.502412
6.40	90	0	0	-115.376724
6.40	90	0	30	-42.78306
6.40	90	0	60	-11.302575
6.40	90	0	90	-6.988883
6.40	90	0	120	-11.302585
6.40	90	0	150	-42.783209
6.40	90	0	180	-115.376746
6.40	90	30	0	-83.425192
6.40	90	30	30	-36.365058
6.40	90	30	60	-11.75773
6.40	90	30	90	-7.993784
6.40	90	30	120	-11.757757
6.40	90	30	150	-36.36509
6.40	90	30	180	-83.424543
6.40	90	60	0	-23.663249
6.40	90	60	30	-24.279808
6.40	90	60	60	-12.823521
6.40	90	60	90	-10.107591
6.40	90	60	120	-12.823281
6.40	90	60	150	-24.279881
6.40	90	60	180	-23.663621
6.40	90	90	0	4.502148
6.40	90	90	30	-18.493725
6.40	90	90	60	-13.347286
6.40	90	90	90	-11.172003
6.40	90	90	120	-13.347802
6.40	90	90	150	-18.493631
6.40	90	90	180	4.502412
6.60	0	0	0	-101.467821
6.60	0	0	30	-37.64735
6.60	0	0	60	-10.541481
6.60	0	0	90	-6.498899
6.60	0	0	120	-10.541572
6.60	0	0	150	-37.647718
6.60	0	0	180	-101.468351
6.60	0	30	0	-75.742024
6.60	0	30	30	-17.933544
6.60	0	30	60	-8.3017
6.60	0	30	90	-8.029045
6.60	0	30	120	-15.813109
6.60	0	30	150	-52.607376
6.60	0	30	180	-75.741987
6.60	0	60	0	-27.45659
6.60	0	60	30	-13.328353
6.60	0	60	60	-11.26294
6.60	0	60	90	-11.053974
6.60	0	60	120	-18.678332
6.60	0	60	150	-47.023201
6.60	0	60	180	-27.456186
6.60	0	90	0	-4.572025
6.60	0	90	30	-27.47889
6.60	0	90	60	-16.389068
6.60	0	90	90	-12.540216
6.60	0	90	120	-16.38915
6.60	0	90	150	-27.478696
6.60	0	90	180	-4.571336
6.60	30	0	0	-101.467821
6.60	30	0	30	-38.08573
6.60	30	0	60	-10.816667
6.60	30	0	90	-6.835342
6.60	30	0	120	-10.816895
6.60	30	0	150	-38.085423
6.60	30	0	180	-101.468351
6.60	30	30	0	-75.742023
6.60	30	30	30	-19.874972
6.60	30	30	60	-8.785564
6.60	30	30	90	-8.194426
6.60	30	30	120	-15.270476
6.60	30	30	150	-49.862305
6.60	30	30	180	-75.741987
6.60	30	60	0	-27.45659
6.60	30	60	30	-13.792784
6.60	30	60	60	-11.204397
6.60	30	60	90	-10.909716
6.60	30	60	120	-17.595108
6.60	30	60	150	-42.875859
6.60	30	60	180	-27.456186
6.60	30	90	0	-4.572025
6.60	30	90	30	-25.007117
6.60	30	90	60	-15.56697
6.60	30	90	90	-12.248965
6.60	30	90	120	-15.566834
6.60	30	90	150	-25.007388
6.60	30	90	180	-4.571336
6.60	60	0	0	-101.467821
6.60	60	0	30	-37.854169
6.60	60	0	60	-10.642066
6.60	60	0	90	-6.492344
6.60	60	0	120	-10.642152
6.60	60	0	150	-37.854097
6.60	60	0	180	-101.468351
6.60	60	30	0	-75.742024
6.60	60	30	30	-24.337687
6.60	60	30	60	-9.39122
6.60	60	30	90	-7.513608
6.60	60	30	120	-13.112062
6.60	60	30	150	-41.605725
6.60	60	30	180	-75.741987
6.60	60	60	0	-27.45659
6.60	60	60	30	-15.236027
6.60	60	60	60	-10.719586
6.60	60	60	90	-9.616889
6.60	60	60	120	-14.380632
6.60	60	60	150	-31.927357
6.60	60	60	180	-27.456186
6.60	60	90	0	-4.572025
6.60	60	90	30	-19.000197
6.60	60	90	60	-13.198321
6.60	60	90	90	-10.668573
6.60	60	90	120	-13.198311
6.60	60	90	150	-19.000586
6.60	60	90	180	-4.571336
6.60	90	0	0	-101.467821
6.60	90	0	30	-37.647329
6.60	90	0	60	-10.199384
6.60	90	0	90	-6.498886
6.60	90	0	120	-10.199337
6.60	90	0	150	-37.64714
6.60	90	0	180	-101.468351
6.60	90	30	0	-75.742024
6.60	90	30	30	-31.937265
6.60	90	30	60	-10.510741
6.60	90	30	90	-7.351846
6.60	90	30	120	-10.511107
6.60	90	30	150	-31.937074
6.60	90	30	180	-75.741987
6.60	90	60	0	-27.45659
6.60	90	60	30	-21.127449
6.60	90	60	60	-11.276335
6.60	90	60	90	-9.150706
6.60	90	60	120	-11.276488
6.60	90	60	150	-21.127582
6.60	90	60	180	-27.456186
6.60	90	90	0	-4.572025
6.60	90	90	30	-15.918527
6.60	90	90	60	-11.658138
6.60	90	90	90	-10.05982
6.60	90	90	120	-11.657835
6.60	90	90	150	-15.918276
6.60	90	90	180	-4.571336
6.80	0	0	0	-86.728657
6.80	0	0	30	-32.948202
6.80	0	0	60	-9.649101
6.80	0	0	90	-6.058174
6.80	0	0	120	-9.648802
6.80	0	0	150	-32.94794
6.80	0	0	180	-86.728786
6.80	0	30	0	-65.901991
6.80	0	30	30	-15.98991
6.80	0	30	60	-7.448607
6.80	0	30	90	-7.399412
6.80	0	30	120	-14.355202
6.80	0	30	150	-45.016479
6.80	0	30	180	-65.901914
6.80	0	60	0	-26.685062
6.80	0	60	30	-11.311117
6.80	0	60	60	-9.913582
6.80	0	60	90	-10.062015
6.80	0	60	120	-16.727484
6.80	0	60	150	-39.552151
6.80	0	60	180	-26.685045
6.80	0	90	0	-8.01954
6.80	0	90	30	-22.80685
6.80	0	90	60	-14.496762
6.80	0	90	90	-11.375389
6.80	0	90	120	-14.496725
6.80	0	90	150	-22.807094
6.80	0	90	180	-8.019266
6.80	30	0	0	-86.728657
6.80	30	0	30	-33.385541
6.80	30	0	60	-9.92345
6.80	30	0	90	-6.394853
6.80	30	0	120	-9.923694
6.80	30	0	150	-33.38574
6.80	30	0	180	-86.728786
6.80	30	30	0	-65.901991
6.80	30	30	30	-17.725052
6.80	30	30	60	-7.928412
6.80	30	30	90	-7.5843
6.80	30	30	120	-13.89318
6.80	30	30	150	-42.829314
6.80	30	30	180	-65.901914
6.80	30	60	0	-26.685062
6.80	30	60	30	-11.862688
6.80	30	60	60	-9.916265
6.80	30	60	90	-9.966988
6.80	30	60	120	-15.791155
6.80	30	60	150	-36.253838
6.80	30	60	180	-26.685045
6.80	30	90	0	-8.01954
6.80	30	90	30	-20.924559
6.80	30	90	60	-13.808849
6.80	30	90	90	-11.148439
6.80	30	90	120	-13.808892
6.80	30	90	150	-20.924668
6.80	30	90	180	-8.019266
6.80	60	0	0	-86.728657
6.80	60	0	30	-33.153828
6.80	60	0	60	-9.748764
6.80	60	0	90	-6.052372
6.80	60	0	120	-9.749044
6.80	60	0	150	-33.153496
6.80	60	0	180	-86.728786
6.80	60	30	0	-65.901991
6.80	60	30	30	-21.499652
6.80	60	30	60	-8.495031
6.80	60	30	90	-6.941981
6.80	60	30	120	-11.920248
6.80	60	30	150	-35.959409
6.80	60	30	180	-65.901914
6.80	60	60	0	-26.685061
6.80	60	60	30	-13.225272
6.80	60	60	60	-9.521887
6.80	60	60	90	-8.773858
6.80	60	60	120	-12.889354
6.80	60	60	150	-27.240958
6.80	60	60	180	-26.685045
6.80	60	90	0	-8.01954
6.80	60	90	30	-16.08428
6.80	60	90	60	-11.707286
6.80	60	90	90	-9.691902
6.80	60	90	120	-11.707041
6.80	60	90	150	-16.084693
6.80	60	90	180	-8.019266
6.80	90	0	0	-86.728657
6.80	90	0	30	-32.947536
6.80	90	0	60	-9.306005
6.80	90	0	90	-6.058243
6.80	90	0	120	-9.30624
6.80	90	0	150	-32.94783
6.80	90	0	180	-86.728786
6.80	90	30	0	-65.901991
6.80	90	30	30	-27.869996
6.80	90	30	60	-9.503306
6.80	90	30	90	-6.7993
6.80	90	30	120	-9.503646
6.80	90	30	150	-27.869996
6.80	90	30	180	-65.901914
6.80	90	60	0	-26.685062
6.80	90	60	30	-18.238839
6.80	90	60	60	-10.031782
6.80	90	60	90	-8.356848
6.80	90	60	120	-10.03148
6.80	90	60	150	-18.238966
6.80	90	60	180	-26.685045
6.80	90	90	0	-8.019541
6.80	90	90	30	-13.58247
6.80	90	90	60	-10.301036
6.80	90	90	90	-9.145357
6.80	90	90	120	-10.300951
6.80	90	90	150	-13.582687
6.80	90	90	180	-8.019266
7.00	0	0	0	-73.266392
7.00	0	0	30	-28.832485
7.00	0	0	60	-8.905544
7.00	0	0	90	-5.657883
7.00	0	0	120	-8.90542
7.00	0	0	150	-28.832502
7.00	0	0	180	-73.266082
7.00	0	30	0	-56.269334
7.00	0	30	30	-14.196034
7.00	0	30	60	-6.77966
7.00	0	30	90	-6.848389
7.00	0	30	120	-13.11082
7.00	0	30	150	-38.629444
7.00	0	30	180	-56.268991
7.00	0	60	0	-24.185308
7.00	0	60	30	-9.603811
7.00	0	60	60	-8.836865
7.00	0	60	90	-9.218045
7.00	0	60	120	-15.07931
7.00	0	60	150	-33.39558
7.00	0	60	180	-24.185292
7.00	0	90	0	-8.863588
7.00	0	90	30	-18.999056
7.00	0	90	60	-12.936585
7.00	0	90	90	-10.391816
7.00	0	90	120	-12.936512
7.00	0	90	150	-18.998727
7.00	0	90	180	-8.863496
7.00	30	0	0	-73.266392
7.00	30	0	30	-29.270269
7.00	30	0	60	-9.180353
7.00	30	0	90	-5.9935
7.00	30	0	120	-9.17997
7.00	30	0	150	-29.269995
7.00	30	0	180	-73.266082
7.00	30	30	0	-56.269334
7.00	30	30	30	-15.753652
7.00	30	30	60	-7.251712
7.00	30	30	90	-7.049994
7.00	30	30	120	-12.72173
7.00	30	30	150	-36.886816
7.00	30	30	180	-56.268991
7.00	30	60	0	-24.185308
7.00	30	60	30	-10.207944
7.00	30	60	60	-8.889093
7.00	30	60	90	-9.16849
7.00	30	60	120	-14.273066
7.00	30	60	150	-30.76547
7.00	30	60	180	-24.185292
7.00	30	90	0	-8.863588
7.00	30	90	30	-17.57301
7.00	30	90	60	-12.365092
7.00	30	90	90	-10.22059
7.00	30	90	120	-12.365303
7.00	30	90	150	-17.572779
7.00	30	90	180	-8.863496
7.00	60	0	0	-73.266392
7.00	60	0	30	-29.039202
7.00	60	0	60	-9.005786
7.00	60	0	90	-5.65183
7.00	60	0	120	-9.006244
7.00	60	0	150	-29.039007
7.00	60	0	180	-73.266082
7.00	60	30	0	-56.269334
7.00	60	30	30	-18.952552
7.00	60	30	60	-7.776907
7.00	60	30	90	-6.441583
7.00	60	30	120	-10.920207
7.00	60	30	150	-31.128491
7.00	60	30	180	-56.268991
7.00	60	60	0	-24.185308
7.00	60	60	30	-11.46304
7.00	60	60	60	-8.566602
7.00	60	60	90	-8.063718
7.00	60	60	120	-11.653142
7.00	60	60	150	-23.286926
7.00	60	60	180	-24.185292
7.00	60	90	0	-8.863588
7.00	60	90	30	-13.637028
7.00	60	90	60	-10.496537
7.00	60	90	90	-8.87646
7.00	60	90	120	-10.496431
7.00	60	90	150	-13.637132
7.00	60	90	180	-8.863496
7.00	90	0	0	-73.266392
7.00	90	0	30	-28.832747
7.00	90	0	60	-8.563236
7.00	90	0	90	-5.657715
7.00	90	0	120	-8.563154
7.00	90	0	150	-28.832546
7.00	90	0	180	-73.266082
7.00	90	30	0	-56.269334
7.00	90	30	30	-24.313818
7.00	90	30	60	-8.676055
7.00	90	30	90	-6.316089
7.00	90	30	120	-8.67622
7.00	90	30	150	-24.313349
7.00	90	30	180	-56.268991
7.00	90	60	0	-24.185308
7.00	90	60	30	-15.736225
7.00	90	60	60	-9.023426
7.00	90	60	90	-7.690941
7.00	90	60	120	-9.023672
7.00	90	60	150	-15.736389
7.00	90	60	180	-24.185292
7.00	90	90	0	-8.863588
7.00	90	90	30	-11.586232
7.00	90	90	60	-9.207003
7.00	90	90	90	-8.385301
7.00	90	90	120	-9.207249
7.00	90	90	150	-11.585891
7.00	90	90	180	-8.863496
7.20	0	0	0	-61.723679
7.20	0	0	30	-25.310316
7.20	0	0	60	-8.270413
7.20	0	0	90	-5.296153
7.20	0	0	120	-8.270065
7.20	0	0	150	-25.310351
7.20	0	0	180	-61.723556
7.20	0	30	0	-47.731859
7.20	0	30	30	-12.62928
7.20	0	30	60	-6.24598
7.20	0	30	90	-6.365545
7.20	0	30	120	-12.031757
7.20	0	30	150	-33.312547
7.20	0	30	180	-47.731609
7.20	0	60	0	-21.253434
7.20	0	60	30	-8.207842
7.20	0	60	60	-7.972629
7.20	0	60	90	-8.493851
7.20	0	60	120	-13.674521
7.20	0	60	150	-28.365337
7.20	0	60	180	-21.253543
7.20	0	90	0	-8.566458
7.20	0	90	30	-15.932329
7.20	0	90	60	-11.64144
7.20	0	90	90	-9.552013
7.20	0	90	120	-11.640939
7.20	0	90	150	-15.932511
7.20	0	90	180	-8.566159
7.20	30	0	0	-61.723679
7.20	30	0	30	-25.747578
7.20	30	0	60	-8.545865
7.20	30	0	90	-5.63249
7.20	30	0	120	-8.546086
7.20	30	0	150	-25.747503
7.20	30	0	180	-61.723556
7.20	30	30	0	-47.731859
7.20	30	30	30	-14.036247
7.20	30	30	60	-6.710138
7.20	30	30	90	-6.582572
7.20	30	30	120	-11.710071
7.20	30	30	150	-31.927372
7.20	30	30	180	-47.731609
7.20	30	60	0	-21.253434
7.20	30	60	30	-8.841306
7.20	30	60	60	-8.065585
7.20	30	60	90	-8.484146
7.20	30	60	120	-12.984387
7.20	30	60	150	-26.264628
7.20	30	60	180	-21.253543
7.20	30	90	0	-8.566458
7.20	30	90	30	-14.861445
7.20	30	90	60	-11.172106
7.20	30	90	90	-9.431069
7.20	30	90	120	-11.171861
7.20	30	90	150	-14.86168
7.20	30	90	180	-8.566159
7.20	60	0	0	-61.723679
7.20	60	0	30	-25.516
7.20	60	0	60	-8.371335
7.20	60	0	90	-5.289857
7.20	60	0	120	-8.371498
7.20	60	0	150	-25.515828
7.20	60	0	180	-61.723556
7.20	60	30	0	-47.731859
7.20	60	30	30	-16.752396
7.20	60	30	60	-7.190196
7.20	60	30	90	-6.00314
7.20	60	30	120	-10.066151
7.20	60	30	150	-27.060218
7.20	60	30	180	-47.731609
7.20	60	60	0	-21.253434
7.20	60	60	30	-9.983131
7.20	60	60	60	-7.797946
7.20	60	60	90	-7.458229
7.20	60	60	120	-10.618354
7.20	60	60	150	-20.007618
7.20	60	60	180	-21.253543
7.20	60	90	0	-8.566458
7.20	60	90	30	-11.63052
7.20	60	90	60	-9.506939
7.20	60	90	90	-8.187346
7.20	60	90	120	-9.507255
7.20	60	90	150	-11.630176
7.20	60	90	180	-8.566159
7.20	90	0	0	-61.723679
7.20	90	0	30	-25.310358
7.20	90	0	60	-7.928361
7.20	90	0	90	-5.296124
7.20	90	0	120	-7.928127
7.20	90	0	150	-25.310526
7.20	90	0	180	-61.723556
7.20	90	30	0	-47.731859
7.20	90	30	30	-21.281466
7.20	90	30	60	-7.983409
7.20	90	30	90	-5.891797
7.20	90	30	120	-7.983128
7.20	90	30	150	-21.28105
7.20	90	30	180	-47.731609
7.20	90	60	0	-21.253434
7.20	90	60	30	-13.632413
7.20	90	60	60	-8.198742
7.20	90	60	90	-7.124279
7.20	90	60	120	-8.199062
7.20	90	60	150	-13.632585
7.20	90	60	180	-21.253543
7.20	90	90	0	-8.566458
7.20	90	90	30	-9.929721
7.20	90	90	60	-8.319478
7.20	90	90	90	-7.745584
7.20	90	90	120	-8.319454
7.20	90	90	150	-9.929938
7.20	90	90	180	-8.566159
7.40	0	0	0	-52.113218
7.40	0	0	30	-22.326889
7.40	0	0	60	-7.715681
7.40	0	0	90	-4.977893
7.40	0	0	120	-7.715699
7.40	0	0	150	-22.326611
7.40	0	0	180	-52.113362
7.40	0	30	0	-40.495772
7.40	0	30	30	-11.299214
7.40	0	30	60	-5.813163
7.40	0	30	90	-5.945127
7.40	0	30	120	-11.082117
7.40	0	30	150	-28.90612
7.40	0	30	180	-40.495554
7.40	0	60	0	-18.433322
7.40	0	60	30	-7.094156
7.40	0	60	60	-7.272217
7.40	0	60	90	-7.868361
7.40	0	60	120	-12.464837
7.40	0	60	150	-24.268241
7.40	0	60	180	-18.433262
7.40	0	90	0	-7.818457
7.40	0	90	30	-13.477874
7.40	0	90	60	-10.557253
7.40	0	90	90	-8.826341
7.40	0	90	120	-10.557077
7.40	0	90	150	-13.477998
7.40	0	90	180	-7.819101
7.40	30	0	0	-52.113218
7.40	30	0	30	-22.764621
7.40	30	0	60	-7.991028
7.40	30	0	90	-5.312684
7.40	30	0	120	-7.991371
7.40	30	0	150	-22.764325
7.40	30	0	180	-52.113362
7.40	30	30	0	-40.495772
7.40	30	30	30	-12.578203
7.40	30	30	60	-6.265249
7.40	30	30	90	-6.174797
7.40	30	30	120	-10.821091
7.40	30	30	150	-27.808519
7.40	30	30	180	-40.495554
7.40	30	60	0	-18.433321
7.40	30	60	30	-7.74132
7.40	30	60	60	-7.398468
7.40	30	60	90	-7.894323
7.40	30	60	120	-11.879119
7.40	30	60	150	-22.588706
7.40	30	60	180	-18.433262
7.40	30	90	0	-7.818456
7.40	30	90	30	-12.685034
7.40	30	90	60	-10.176749
7.40	30	90	90	-8.752609
7.40	30	90	120	-10.176624
7.40	30	90	150	-12.685197
7.40	30	90	180	-7.819101
7.40	60	0	0	-52.113218
7.40	60	0	30	-22.532241
7.40	60	0	60	-7.81653
7.40	60	0	90	-4.971273
7.40	60	0	120	-7.816237
7.40	60	0	150	-22.532665
7.40	60	0	180	-52.113362
7.40	60	30	0	-40.495772
7.40	60	30	30	-14.888567
7.40	60	30	60	-6.700941
7.40	60	30	90	-5.62142
7.40	60	30	120	-9.322122
7.40	60	30	150	-23.662967
7.40	60	30	180	-40.495554
7.40	60	60	0	-18.433321
7.40	60	60	30	-8.766988
7.40	60	60	60	-7.173307
7.40	60	60	90	-6.938319
7.40	60	60	120	-9.744322
7.40	60	60	150	-17.313271
7.40	60	60	180	-18.433262
7.40	60	90	0	-7.818456
7.40	60	90	30	-10.006633
7.40	60	90	60	-8.690927
7.40	60	90	90	-7.598168
7.40	60	90	120	-8.690715
7.40	60	90	150	-10.006995
7.40	60	90	180	-7.819101
7.40	90	0	0	-52.113218
7.40	90	0	30	-22.326738
7.40	90	0	60	-7.37387
7.40	90	0	90	-4.977677
7.40	90	0	120	-7.373869
7.40	90	0	150	-22.326756
7.40	90	0	180	-52.113362
7.40	90	30	0	-40.495772
7.40	90	30	30	-18.728905
7.40	90	30	60	-7.392006
7.40	90	30	90	-5.522943
7.40	90	30	120	-7.391563
7.40	90	30	150	-18.728825
7.40	90	30	180	-40.495554
7.40	90	60	0	-18.433321
7.40	90	60	30	-11.892629
7.40	90	60	60	-7.515753
7.40	90	60	90	-6.639315
7.40	90	60	120	-7.515299
7.40	90	60	150	-11.892665
7.40	90	60	180	-18.433262
7.40	90	90	0	-7.818456
7.40	90	90	30	-8.581601
7.40	90	90	60	-7.59277
7.40	90	90	90	-7.200049
7.40	90	90	120	-7.592885
7.40	90	90	150	-8.581712
7.40	90	90	180	-7.819101
7.60	0	0	0	-44.207362
7.60	0	0	30	-19.805697
7.60	0	0	60	-7.223921
7.60	0	0	90	-4.701656
7.60	0	0	120	-7.224177
7.60	0	0	150	-19.805575
7.60	0	0	180	-44.207455
7.60	0	30	0	-34.469475
7.60	0	30	30	-10.180947
7.60	0	30	60	-5.455179
7.60	0	30	90	-5.580237
7.60	0	30	120	-10.239613
7.60	0	30	150	-25.245976
7.60	0	30	180	-34.469725
7.60	0	60	0	-15.918349
7.60	0	60	30	-6.216138
7.60	0	60	60	-6.69903
7.60	0	60	90	-7.324389
7.60	0	60	120	-11.414948
7.60	0	60	150	-20.923285
7.60	0	60	180	-15.918041
7.60	0	90	0	-6.951671
7.60	0	90	30	-11.5188
7.60	0	90	60	-9.641347
7.60	0	90	90	-8.194937
7.60	0	90	120	-9.641474
7.60	0	90	150	-11.518396
7.60	0	90	180	-6.951882
7.60	30	0	0	-44.207362
7.60	30	0	30	-20.242846
7.60	30	0	60	-7.49956
7.60	30	0	90	-5.036925
7.60	30	0	120	-7.499621
7.60	30	0	150	-20.243047
7.60	30	0	180	-44.207455
7.60	30	30	0	-34.469475
7.60	30	30	30	-11.349727
7.60	30	30	60	-5.895702
7.60	30	30	90	-5.821042
7.60	30	30	120	-10.034993
7.60	30	30	150	-24.382976
7.60	30	30	180	-34.469725
7.60	30	60	0	-15.918349
7.60	30	60	30	-6.867109
7.60	30	60	60	-6.851996
7.60	30	60	90	-7.383078
7.60	30	60	120	-10.923667
7.60	30	60	150	-19.584508
7.60	30	60	180	-15.918041
7.60	30	90	0	-6.951671
7.60	30	90	30	-10.94494
7.60	30	90	60	-9.339934
7.60	30	90	90	-8.162515
7.60	30	90	120	-9.340382
7.60	30	90	150	-10.944784
7.60	30	90	180	-6.951882
7.60	60	0	0	-44.207362
7.60	60	0	30	-20.011344
7.60	60	0	60	-7.324583
7.60	60	0	90	-4.695277
7.60	60	0	120	-7.324671
7.60	60	0	150	-20.011626
7.60	60	0	180	-44.207455
7.60	60	30	0	-34.469475
7.60	60	30	30	-13.318165
7.60	60	30	60	-6.287051
7.60	60	30	90	-5.291472
7.60	60	30	120	-8.669167
7.60	60	30	150	-20.827077
7.60	60	30	180	-34.469725
7.60	60	60	0	-15.918349
7.60	60	60	30	-7.781451
7.60	60	60	60	-6.658424
7.60	60	60	90	-6.490382
7.60	60	60	120	-8.995967
7.60	60	60	150	-15.102888
7.60	60	60	180	-15.918041
7.60	60	90	0	-6.951671
7.60	60	90	30	-8.70402
7.60	60	90	60	-8.010236
7.60	60	90	90	-7.089248
7.60	60	90	120	-8.010471
7.60	60	90	150	-8.703911
7.60	60	90	180	-6.951882
7.60	90	0	0	-44.207362
7.60	90	0	30	-19.805418
7.60	90	0	60	-6.882262
7.60	90	0	90	-4.701431
7.60	90	0	120	-6.882353
7.60	90	0	150	-19.805539
7.60	90	0	180	-44.207455
7.60	90	30	0	-34.469475
7.60	90	30	30	-16.587544
7.60	90	30	60	-6.879512
7.60	90	30	90	-5.203591
7.60	90	30	120	-6.879327
7.60	90	30	150	-16.587913
7.60	90	30	180	-34.469725
7.60	90	60	0	-15.918348
7.60	90	60	30	-10.464354
7.60	90	60	60	-6.943633
7.60	90	60	90	-6.221727
7.60	90	60	120	-6.942967
7.60	90	60	150	-10.464107
7.60	90	60	180	-15.918041
7.60	90	90	0	-6.951671
7.60	90	90	30	-7.496972
7.60	90	90	60	-6.990769
7.60	90	90	90	-6.732433
7.60	90	90	120	-6.990711
7.60	90	90	150	-7.497084
7.60	90	90	180	-6.951882
7.80	0	0	0	-37.724379
7.80	0	0	30	-17.666893
7.80	0	0	60	-6.787229
7.80	0	0	90	-4.464352
7.80	0	0	120	-6.787112
7.80	0	0	150	-17.666953
7.80	0	0	180	-37.724625
7.80	0	30	0	-29.477984
7.80	0	30	30	-9.236684
7.80	0	30	60	-5.154057
7.80	0	30	90	-5.263134
7.80	0	30	120	-9.489829
7.80	0	30	150	-22.190195
7.80	0	30	180	-29.477876
7.80	0	60	0	-13.755829
7.80	0	60	30	-5.52901
7.80	0	60	60	-6.22203
7.80	0	60	90	-6.84954
7.80	0	60	120	-10.498995
7.80	0	60	150	-18.181277
7.80	0	60	180	-13.755901
7.80	0	90	0	-6.123732
7.80	0	90	30	-9.952746
7.80	0	90	60	-8.861428
7.80	0	90	90	-7.641051
7.80	0	90	120	-8.861132
7.80	0	90	150	-9.952652
7.80	0	90	180	-6.1229
7.80	30	0	0	-37.724379
7.80	30	0	30	-18.10413
7.80	30	0	60	-7.062389
7.80	30	0	90	-4.80016
7.80	30	0	120	-7.062397
7.80	30	0	150	-18.104446
7.80	30	0	180	-37.724625
7.80	30	30	0	-29.477984
7.80	30	30	30	-10.312819
7.80	30	30	60	-5.584735
7.80	30	30	90	-5.51458
7.80	30	30	120	-9.335541
7.80	30	30	150	-21.519442
7.80	30	30	180	-29.477876
