R,phi,th2,th1,E_cm
15.0,0.0,0.0,120.0,-0.02982704094409016
16.0,0.0,0.0,120.0,-0.02057640538284076
17.0,0.0,0.0,120.0,-0.014535804972934727
18.0,0.0,0.0,120.0,-0.010487593820572272
19.0,0.0,0.0,120.0,-0.00771058357305563
20.0,0.0,0.0,120.0,-0.005762963323057022
21.0,0.0,0.0,120.0,-0.004372154875342176
22.0,0.0,0.0,120.0,-0.0033612529694993045
23.0,0.0,0.0,120.0,-0.00261482006148114
24.0,0.0,0.0,120.0,-0.0020562585439101613
25.0,0.0,0.0,120.0,-0.0016333295908583522
50.0,0.0,0.0,120.0,-1.667999528706332e-05
100.0,0.0,0.0,120.0,0.0
2.5,30.0,0.0,120.0,1352.0450508557333
2.6,30.0,0.0,120.0,1026.0023168792236
2.7,30.0,0.0,120.0,735.8051732561566
2.8,30.0,0.0,120.0,501.7148910075022
2.9,30.0,0.0,120.0,319.73347440300705
3.0,30.0,0.0,120.0,184.23668325209326
3.1,30.0,0.0,120.0,88.73297969763756
3.2,30.0,0.0,120.0,21.38241766520651
3.3,30.0,0.0,120.0,-23.602432296766573
3.4,30.0,0.0,120.0,-51.12154409607411
3.5,30.0,0.0,120.0,-65.89676164489305
3.6,30.0,0.0,120.0,-73.48463937219292
3.7,30.0,0.0,120.0,-77.71032159485964
3.8,30.0,0.0,120.0,-76.25555288494004
3.9,30.0,0.0,120.0,-72.50189057869456
4.0,30.0,0.0,120.0,-67.45765731137843
4.1,30.0,0.0,120.0,-61.377617919676474
4.2,30.0,0.0,120.0,-55.58926733190033
4.3,30.0,0.0,120.0,-49.94644642189779
4.4,30.0,0.0,120.0,-44.62119630084168
4.5,30.0,0.0,120.0,-39.705367764350235
4.6,30.0,0.0,120.0,-35.237685133770576
4.7,30.0,0.0,120.0,-31.222792050550563
4.8,30.0,0.0,120.0,-26.73926466889811
4.9,30.0,0.0,120.0,-23.619331842335654
5.0,30.0,0.0,120.0,-21.675444608342865
5.1,30.0,0.0,120.0,-19.21304460655531
5.2,30.0,0.0,120.0,-17.04949465028273
5.3,30.0,0.0,120.0,-14.446437968342464
5.4,30.0,0.0,120.0,-12.807684993040425
5.5,30.0,0.0,120.0,-11.923123662367608
5.6,30.0,0.0,120.0,-10.64993816245053
5.7,30.0,0.0,120.0,-9.529536638055404
5.8,30.0,0.0,120.0,-8.542429955631295
5.9,30.0,0.0,120.0,-7.6715717432332555
6.0,30.0,0.0,120.0,-6.902130562621096
6.2,30.0,0.0,120.0,-5.617576498152559
6.4,30.0,0.0,120.0,-4.604692083797295
6.6,30.0,0.0,120.0,-3.8002609389803093
6.8,30.0,0.0,120.0,-3.1567615450420554
7.0,30.0,0.0,120.0,-2.638356760567564
7.2,30.0,0.0,120.0,-2.217892972339043
7.4,30.0,0.0,120.0,-1.874659230912938
7.6,30.0,0.0,120.0,-1.5927366078926064
7.8,30.0,0.0,120.0,-1.3598077439161371
8.0,30.0,0.0,120.0,-1.1662745773349559
8.2,30.0,0.0,120.0,-1.0046102228487106
8.4,30.0,0.0,120.0,-0.8688787697860528
8.6,30.0,0.0,120.0,-0.754373808392262
8.8,30.0,0.0,120.0,-0.6573363919433411
9.0,30.0,0.0,120.0,-0.5747522600269466
9.5,30.0,0.0,120.0,-0.42036392970026654
10.0,30.0,0.0,120.0,-0.3111757386366817
10.5,30.0,0.0,120.0,-0.2341414603354207
11.0,30.0,0.0,120.0,-0.17874738000348614
11.5,30.0,0.0,120.0,-0.13822226790113631
12.0,30.0,0.0,120.0,-0.10810991108403471
12.5,30.0,0.0,120.0,-0.08542106289492381
13.0,30.0,0.0,120.0,-0.06811943836689764
13.5,30.0,0.0,120.0,-0.054783061663889895
14.0,30.0,0.0,120.0,-0.044408276136050945
14.5,30.0,0.0,120.0,-0.03626708482378106
15.0,30.0,0.0,120.0,-0.029828578572675894
16.0,30.0,0.0,120.0,-0.020577503243413134
17.0,30.0,0.0,120.0,-0.014537339482598385
18.0,30.0,0.0,120.0,-0.010489789541717016
19.0,30.0,0.0,120.0,-0.0077116783147059215
20.0,30.0,0.0,120.0,-0.005764282627097117
21.0,30.0,0.0,120.0,-0.0043725915244334605
22.0,30.0,0.0,120.0,-0.0033619110620583116
23.0,30.0,0.0,120.0,-0.002617234107171527
24.0,30.0,0.0,120.0,-0.0020580144970415402
25.0,30.0,0.0,120.0,-0.0016359650800164616
50.0,30.0,0.0,120.0,-2.084999410882915e-05
100.0,30.0,0.0,120.0,0.0
2.5,60.0,0.0,120.0,1352.0450508557333
2.6,60.0,0.0,120.0,1026.0023168792236
2.7,60.0,0.0,120.0,735.8051730347132
2.8,60.0,0.0,120.0,501.7148910075022
2.9,60.0,0.0,120.0,319.73347440300705
3.0,60.0,0.0,120.0,184.23668325209326
3.1,60.0,0.0,120.0,88.73297969763756
3.2,60.0,0.0,120.0,21.38241766520651
3.3,60.0,0.0,120.0,-23.602432296766573
3.4,60.0,0.0,120.0,-51.12154409607411
3.5,60.0,0.0,120.0,-65.89676164489305
3.6,60.0,0.0,120.0,-73.48463937219292
3.7,60.0,0.0,120.0,-77.71032159485964
3.8,60.0,0.0,120.0,-76.25555288494004
3.9,60.0,0.0,120.0,-72.50189057869456
4.0,60.0,0.0,120.0,-67.45765731137843
4.1,60.0,0.0,120.0,-61.377617919676474
4.2,60.0,0.0,120.0,-55.58926733190033
4.3,60.0,0.0,120.0,-49.94644642189779
4.4,60.0,0.0,120.0,-44.62119630084168
4.5,60.0,0.0,120.0,-39.705367764350235
4.6,60.0,0.0,120.0,-35.237685133770576
4.7,60.0,0.0,120.0,-31.222792050550563
4.8,60.0,0.0,120.0,-26.73926466889811
4.9,60.0,0.0,120.0,-23.619331842335654
5.0,60.0,0.0,120.0,-21.675444608342865
5.1,60.0,0.0,120.0,-19.21304460655531
5.2,60.0,0.0,120.0,-17.049494868607272
5.3,60.0,0.0,120.0,-14.446437968342464
5.4,60.0,0.0,120.0,-12.807684993040425
5.5,60.0,0.0,120.0,-11.923123880692152
5.6,60.0,0.0,120.0,-10.649938383893998
5.7,60.0,0.0,120.0,-9.529536419730858
5.8,60.0,0.0,120.0,-8.54242973730675
5.9,60.0,0.0,120.0,-7.6715717432332555
6.0,60.0,0.0,120.0,-6.902130562621096
6.2,60.0,0.0,120.0,-5.617576498152559
6.4,60.0,0.0,120.0,-4.604692083797295
6.6,60.0,0.0,120.0,-3.8002609389803093
6.8,60.0,0.0,120.0,-3.1567615450420554
7.0,60.0,0.0,120.0,-2.638356760567564
7.2,60.0,0.0,120.0,-2.217892972339043
7.4,60.0,0.0,120.0,-1.8746594523564057
7.6,60.0,0.0,120.0,-1.5927366078926064
7.8,60.0,0.0,120.0,-1.3598079622406827
8.0,60.0,0.0,120.0,-1.1662745773349559
8.2,60.0,0.0,120.0,-1.004610001405243
8.4,60.0,0.0,120.0,-0.8688787697860528
8.6,60.0,0.0,120.0,-0.754373808392262
8.8,60.0,0.0,120.0,-0.6573363919433411
9.0,60.0,0.0,120.0,-0.5747522600269466
9.5,60.0,0.0,120.0,-0.42036392970026654
10.0,60.0,0.0,120.0,-0.3111757386366817
10.5,60.0,0.0,120.0,-0.2341414603354207
11.0,60.0,0.0,120.0,-0.17874738000348614
11.5,60.0,0.0,120.0,-0.13822226790113631
12.0,60.0,0.0,120.0,-0.10810991108403471
12.5,60.0,0.0,120.0,-0.08542106289492381
13.0,60.0,0.0,120.0,-0.06811943836689764
13.5,60.0,0.0,120.0,-0.054783061663889895
14.0,60.0,0.0,120.0,-0.044408276136050945
14.5,60.0,0.0,120.0,-0.03626708482378106
15.0,60.0,0.0,120.0,-0.02982835712920817
16.0,60.0,0.0,120.0,-0.020577503243413134
17.0,60.0,0.0,120.0,-0.014537560926066107
18.0,60.0,0.0,120.0,-0.010489789541717016
19.0,60.0,0.0,120.0,-0.0077116783147059215
20.0,60.0,0.0,120.0,-0.005764282627097117
21.0,60.0,0.0,120.0,-0.0043725915244334605
22.0,60.0,0.0,120.0,-0.0033619110620583116
23.0,60.0,0.0,120.0,-0.002617234107171527
24.0,60.0,0.0,120.0,-0.0020580144970415402
25.0,60.0,0.0,120.0,-0.001635743636548739
50.0,60.0,0.0,120.0,-2.084999410882915e-05
100.0,60.0,0.0,120.0,0.0
2.5,90.0,0.0,120.0,1352.0429485088778
2.6,90.0,0.0,120.0,1026.0010759692898
2.7,90.0,0.0,120.0,735.8044683017933
2.8,90.0,0.0,120.0,501.7145012202152
2.9,90.0,0.0,120.0,319.7332759958978
3.0,90.0,0.0,120.0,184.23657658807704
3.1,90.0,0.0,120.0,88.73297750191641
3.2,90.0,0.0,120.0,21.382457827566142
3.3,90.0,0.0,120.0,-23.654960917339704
3.4,90.0,0.0,120.0,-51.12146815967821
3.5,90.0,0.0,120.0,-65.89665958752472
3.6,90.0,0.0,120.0,-73.48454960649651
3.7,90.0,0.0,120.0,-77.71022041702734
3.8,90.0,0.0,120.0,-76.25545258664377
3.9,90.0,0.0,120.0,-72.50179466872164
4.0,90.0,0.0,120.0,-67.45756842521806
4.1,90.0,0.0,120.0,-61.377531444442866
4.2,90.0,0.0,120.0,-55.58918459001645
4.3,90.0,0.0,120.0,-49.9463632402459
4.4,90.0,0.0,120.0,-44.621126508722284
4.5,90.0,0.0,120.0,-39.705303458414775
4.6,90.0,0.0,120.0,-35.23762806997219
4.7,90.0,0.0,120.0,-31.222745962238978
4.8,90.0,0.0,120.0,-26.73921374937622
4.9,90.0,0.0,120.0,-23.619293435929155
5.0,90.0,0.0,120.0,-21.675412343093942
5.1,90.0,0.0,120.0,-19.213014318702985
5.2,90.0,0.0,120.0,-17.049467874336667
5.3,90.0,0.0,120.0,-14.446403510491317
5.4,90.0,0.0,120.0,-12.807656461141232
5.5,90.0,0.0,120.0,-11.923103688790603
5.6,90.0,0.0,120.0,-10.649920824362685
5.7,90.0,0.0,120.0,-9.529520616152675
5.8,90.0,0.0,120.0,-8.542413275636008
5.9,90.0,0.0,120.0,-7.671558356819686
6.0,90.0,0.0,120.0,-6.902118492392644
6.2,90.0,0.0,120.0,-5.617564867692121
6.4,90.0,0.0,120.0,-4.604684183567666
6.6,90.0,0.0,120.0,-3.800251940890107
6.8,90.0,0.0,120.0,-3.1567547395540756
7.0,90.0,0.0,120.0,-2.6383497398739606
7.2,90.0,0.0,120.0,-2.217887704479649
7.4,90.0,0.0,120.0,-1.874654624265025
7.6,90.0,0.0,120.0,-1.5927333143108893
7.8,90.0,0.0,120.0,-1.3598040136853287
8.0,90.0,0.0,120.0,-1.1662710654286932
8.2,90.0,0.0,120.0,-1.0046064894989801
8.4,90.0,0.0,120.0,-0.8688761374158167
8.6,90.0,0.0,120.0,-0.754371176022026
8.8,90.0,0.0,120.0,-0.6573341993411185
9.0,90.0,0.0,120.0,-0.5747496245377884
9.5,90.0,0.0,120.0,-0.4203623920716808
10.0,90.0,0.0,120.0,-0.31117464077610935
10.5,90.0,0.0,120.0,-0.2341397043822893
11.0,90.0,0.0,120.0,-0.17874562405035477
11.5,90.0,0.0,120.0,-0.13822051194800494
12.0,90.0,0.0,120.0,-0.10810793368743561
12.5,90.0,0.0,120.0,-0.08541930694179244
13.0,90.0,0.0,120.0,-0.06811834050632527
13.5,90.0,0.0,120.0,-0.05478240357133089
14.0,90.0,0.0,120.0,-0.044407618043491935
14.5,90.0,0.0,120.0,-0.03626642673122205
15.0,90.0,0.0,120.0,-0.02982704094409016
16.0,90.0,0.0,120.0,-0.02057640538284076
17.0,90.0,0.0,120.0,-0.014535804972934727
18.0,90.0,0.0,120.0,-0.010487593820572272
19.0,90.0,0.0,120.0,-0.00771058357305563
20.0,90.0,0.0,120.0,-0.005762963323057022
21.0,90.0,0.0,120.0,-0.0043719334318744535
22.0,90.0,0.0,120.0,-0.0033612529694993045
23.0,90.0,0.0,120.0,-0.00261482006148114
24.0,90.0,0.0,120.0,-0.0020562585439101613
25.0,90.0,0.0,120.0,-0.0016335479154039945
50.0,90.0,0.0,120.0,-1.689831983270551e-05
100.0,90.0,0.0,120.0,0.0
2.5,0.0,30.0,120.0,1565.9839523719122
2.6,0.0,30.0,120.0,1202.6509790864284
2.7,0.0,30.0,120.0,887.2816508187152
2.8,0.0,30.0,120.0,630.0914649178641
2.9,0.0,30.0,120.0,431.38739199215155
3.0,0.0,30.0,120.0,282.0246317896092
3.1,0.0,30.0,120.0,173.69806284015698
3.2,0.0,30.0,120.0,96.76883499326776
3.3,0.0,30.0,120.0,43.45199678590385
3.4,0.0,30.0,120.0,7.3647115354415424
3.5,0.0,30.0,120.0,-15.015674611161955
3.6,0.0,30.0,120.0,-27.384063352753465
3.7,0.0,30.0,120.0,-35.079912064991134
3.8,0.0,30.0,120.0,-38.546728492285
3.9,0.0,30.0,120.0,-40.34263715509739
4.0,0.0,30.0,120.0,-36.820809629270634
4.1,0.0,30.0,120.0,-36.031617927604735
4.2,0.0,30.0,120.0,-33.05595455651676
4.3,0.0,30.0,120.0,-29.762057581875307
4.4,0.0,30.0,120.0,-26.622450831866487
4.5,0.0,30.0,120.0,-23.629613571704297
4.6,0.0,30.0,120.0,-20.854913023220913
4.7,0.0,30.0,120.0,-18.331614739148783
4.8,0.0,30.0,120.0,-15.99993668070245
4.9,0.0,30.0,120.0,-14.006282915460812
5.0,0.0,30.0,120.0,-12.24734211871772
5.1,0.0,30.0,120.0,-10.703658529388507
5.2,0.0,30.0,120.0,-9.353925109641574
5.3,0.0,30.0,120.0,-8.176782589057238
5.4,0.0,30.0,120.0,-6.60436099280682
5.5,0.0,30.0,120.0,-5.72208527061311
5.6,0.0,30.0,120.0,-5.485129485246399
5.7,0.0,30.0,120.0,-4.811149015522675
5.8,0.0,30.0,120.0,-4.224975075701237
5.9,0.0,30.0,120.0,-3.7148642411046793
6.0,0.0,30.0,120.0,-3.270591843043825
6.2,0.0,30.0,120.0,-2.545205143641503
6.4,0.0,30.0,120.0,-1.9911982846714122
6.6,0.0,30.0,120.0,-1.5657118186324313
6.8,0.0,30.0,120.0,-1.2369849136309765
7.0,0.0,30.0,120.0,-0.9814993252425747
7.2,0.0,30.0,120.0,-0.7817938711234003
7.4,0.0,30.0,120.0,-0.6248357111862518
7.6,0.0,30.0,120.0,-0.5008378145315358
7.8,0.0,30.0,120.0,-0.4024034422394793
8.0,0.0,30.0,120.0,-0.3239028526247762
8.2,0.0,30.0,120.0,-0.2610319332161947
8.4,0.0,30.0,120.0,-0.21047990144134388
8.8,0.0,30.0,120.0,-0.13665785401257097
9.0,0.0,30.0,120.0,-0.10984463683173346
9.5,0.0,30.0,120.0,-0.0625856066544921
10.0,0.0,30.0,120.0,-0.03404424777046799
10.5,0.0,30.0,120.0,-0.020725209155306318
11.0,0.0,30.0,120.0,-0.010029552042737038
11.5,0.0,30.0,120.0,-0.003485036749034265
12.0,0.0,30.0,120.0,0.0004933791650084629
12.5,0.0,30.0,120.0,0.002876435245602096
13.0,0.0,30.0,120.0,0.004258903695673411
13.5,0.0,30.0,120.0,0.005009728045981063
14.0,0.0,30.0,120.0,0.005357157252227723
14.5,0.0,30.0,120.0,0.0054418734137810535
15.0,0.0,30.0,120.0,0.005357593901319006
16.0,0.0,30.0,120.0,0.004904380214864545
17.0,0.0,30.0,120.0,0.004295338943419011
18.0,0.0,30.0,120.0,0.0036735662320404572
19.0,0.0,30.0,120.0,0.00310337113510883
20.0,0.0,30.0,120.0,0.0026075779244099807
21.0,0.0,30.0,120.0,0.0021883823210886535
22.0,0.0,30.0,120.0,0.001838099301138243
23.0,0.0,30.0,120.0,0.001547297244187007
24.0,0.0,30.0,120.0,0.0013071901467338876
25.0,0.0,30.0,120.0,0.001108346388407142
50.0,0.0,30.0,120.0,5.9917612090458765e-05
100.0,0.0,30.0,120.0,0.0
2.5,30.0,30.0,120.0,1525.7705118107667
2.6,30.0,30.0,120.0,1169.2348131107995
2.7,30.0,30.0,120.0,859.6680780166138
2.8,30.0,30.0,120.0,607.2588918994525
2.9,30.0,30.0,120.0,412.5090064710383
3.0,30.0,30.0,120.0,266.35852589597397
3.1,30.0,30.0,120.0,161.68580065607196
3.2,30.0,30.0,120.0,85.74672996582348
3.3,30.0,30.0,120.0,34.05474804270682
3.4,30.0,30.0,120.0,-1.021790037874879
3.5,30.0,30.0,120.0,-22.18182635053758
3.6,30.0,30.0,120.0,-33.2837404708095
3.7,30.0,30.0,120.0,-40.35068485048245
3.8,30.0,30.0,120.0,-44.572082051600006
3.9,30.0,30.0,120.0,-44.171670780293525
4.0,30.0,30.0,120.0,-42.271823321792965
4.1,30.0,30.0,120.0,-38.982727575256405
4.2,30.0,30.0,120.0,-35.662665052555525
4.3,30.0,30.0,120.0,-32.19867370433629
4.4,30.0,30.0,120.0,-28.794641724336316
4.5,30.0,30.0,120.0,-25.57215038105247
4.6,30.0,30.0,120.0,-22.596941764398455
4.7,30.0,30.0,120.0,-19.8977916264905
4.8,30.0,30.0,120.0,-17.47977159038327
4.9,30.0,30.0,120.0,-15.257973284712374
5.0,30.0,30.0,120.0,-13.380708450152703
5.1,30.0,30.0,120.0,-11.73189278426082
5.2,30.0,30.0,120.0,-10.288524901022683
5.3,30.0,30.0,120.0,-8.471914514538248
5.4,30.0,30.0,120.0,-7.928078769246288
5.5,30.0,30.0,120.0,-6.969501154034285
5.6,30.0,30.0,120.0,-6.134112677149042
5.7,30.0,30.0,120.0,-5.405949625591762
5.8,30.0,30.0,120.0,-4.7709230485938425
5.9,30.0,30.0,120.0,-4.216693860382159
6.0,30.0,30.0,120.0,-3.7325021010276047
6.2,30.0,30.0,120.0,-2.9381059944372954
6.4,30.0,30.0,120.0,-2.327077211728352
6.6,30.0,30.0,120.0,-1.8541897109897996
6.8,30.0,30.0,120.0,-1.4858583903274225
7.0,30.0,30.0,120.0,-1.1971046168363366
7.2,30.0,30.0,120.0,-0.9693217746818487
7.4,30.0,30.0,120.0,-0.788556545659875
7.6,30.0,30.0,120.0,-0.6442822620940176
7.8,30.0,30.0,120.0,-0.528507419099421
8.0,30.0,30.0,120.0,-0.4351176724725055
8.2,30.0,30.0,120.0,-0.3594142881257909
8.4,30.0,30.0,120.0,-0.2977621093526595
8.6,30.0,30.0,120.0,-0.24733561731047501
8.8,30.0,30.0,120.0,-0.20592360852528502
9.0,30.0,30.0,120.0,-0.17178630459562017
9.5,30.0,30.0,120.0,-0.10991926016143395
10.0,30.0,30.0,120.0,-0.07071055773948828
10.5,30.0,30.0,120.0,-0.04939320563256914
11.0,30.0,30.0,120.0,-0.03272674022949147
11.5,30.0,30.0,120.0,-0.021625932019729815
12.0,30.0,30.0,120.0,-0.014132191504328092
12.5,30.0,30.0,120.0,-0.009011629443290729
13.0,30.0,30.0,120.0,-0.005477647450045566
13.5,30.0,30.0,120.0,-0.0030256787860810166
14.0,30.0,30.0,120.0,-0.001325407770606688
14.5,30.0,30.0,120.0,-0.00015582758499107285
15.0,30.0,30.0,120.0,0.0006351591249485011
16.0,30.0,30.0,120.0,0.0014781600984262867
17.0,30.0,30.0,120.0,0.0017566736023799478
18.0,30.0,30.0,120.0,0.0017588693235246922
19.0,30.0,30.0,120.0,0.001637499589680118
20.0,30.0,30.0,120.0,0.0014715760539141343
21.0,30.0,30.0,120.0,0.0012962177788543273
22.0,30.0,30.0,120.0,0.0011300727996206206
23.0,30.0,30.0,120.0,0.0009792947494780436
24.0,30.0,30.0,120.0,0.0008460731117271792
25.0,30.0,30.0,120.0,0.0007330433755261367
50.0,30.0,30.0,120.0,4.8284032729810636e-05
100.0,30.0,30.0,120.0,0.0
2.5,60.0,30.0,120.0,1424.9489359953393
2.6,60.0,30.0,120.0,1085.605939798026
2.7,60.0,30.0,120.0,790.30888943739
2.8,60.0,30.0,120.0,550.0399069255012
2.9,60.0,30.0,120.0,365.4661661680751
3.0,60.0,30.0,120.0,228.18380690346913
3.1,60.0,30.0,120.0,128.0996702349212
3.2,60.0,30.0,120.0,58.30759845385766
3.3,60.0,30.0,120.0,10.848631619922212
3.4,60.0,30.0,120.0,-19.471182984762603
3.5,60.0,30.0,120.0,-38.02178621944825
3.6,60.0,30.0,120.0,-48.48188716605341
3.7,60.0,30.0,120.0,-55.27074863079839
3.8,60.0,30.0,120.0,-55.99345597964138
3.9,60.0,30.0,120.0,-54.31093471541962
4.0,60.0,30.0,120.0,-50.749916923119336
4.1,60.0,30.0,120.0,-46.85359545151282
4.2,60.0,30.0,120.0,-42.641145570784175
4.3,60.0,30.0,120.0,-38.40860696244814
4.4,60.0,30.0,120.0,-34.338864974000195
4.5,60.0,30.0,120.0,-30.53663973789352
4.6,60.0,30.0,120.0,-27.054064591873527
4.7,60.0,30.0,120.0,-23.909068862250493
4.8,60.0,30.0,120.0,-21.0978407147387
4.9,60.0,30.0,120.0,-18.60357694727214
5.0,60.0,30.0,120.0,-15.722945871935604
5.1,60.0,30.0,120.0,-14.37943082803825
5.2,60.0,30.0,120.0,-12.696191001596183
5.3,60.0,30.0,120.0,-11.221160613601976
5.4,60.0,30.0,120.0,-9.929580509697557
5.5,60.0,30.0,120.0,-8.798882331891631
5.6,60.0,30.0,120.0,-7.808788380206865
5.7,60.0,30.0,120.0,-6.941306784588494
5.8,60.0,30.0,120.0,-6.180608154654965
5.9,60.0,30.0,120.0,-5.512804797441692
6.0,60.0,30.0,120.0,-4.925806292595195
6.2,60.0,30.0,120.0,-3.9535569448213104
6.4,60.0,30.0,120.0,-3.195445922354109
6.6,60.0,30.0,120.0,-2.600237968585607
6.8,60.0,30.0,120.0,-2.129630590142223
7.0,60.0,30.0,120.0,-1.754938015809755
7.2,60.0,30.0,120.0,-1.4545964237827875
7.4,60.0,30.0,120.0,-1.2122878726061397
7.6,60.0,30.0,120.0,-1.015588123696042
7.8,60.0,30.0,120.0,-0.854964519199951
8.0,60.0,30.0,120.0,-0.7230591694915296
8.2,60.0,30.0,120.0,-0.6141573921615285
8.4,60.0,30.0,120.0,-0.5237869586007275
8.6,60.0,30.0,120.0,-0.4484338572739634
8.8,60.0,30.0,120.0,-0.3853177812330803
9.0,60.0,30.0,120.0,-0.33222247746927736
9.5,60.0,30.0,120.0,-0.2364681107101866
10.0,60.0,30.0,120.0,-0.1695057425324393
10.5,60.0,30.0,120.0,-0.12356114463900297
11.0,60.0,30.0,120.0,-0.09140788996923817
11.5,60.0,30.0,120.0,-0.06849386184375192
12.0,60.0,30.0,120.0,-0.05189389809727686
12.5,60.0,30.0,120.0,-0.03969110921907458
13.0,60.0,30.0,120.0,-0.030610127424399565
13.5,60.0,30.0,120.0,-0.023782710303375722
14.0,60.0,30.0,120.0,-0.018604426351392648
14.5,60.0,30.0,120.0,-0.014649053033681412
15.0,60.0,30.0,120.0,-0.01160559951066304
16.0,60.0,30.0,120.0,-0.007412536260111153
17.0,60.0,30.0,120.0,-0.004833930002907891
18.0,60.0,30.0,120.0,-0.0032109146873700923
19.0,60.0,30.0,120.0,-0.0021651182812894377
20.0,60.0,30.0,120.0,-0.001476185820749265
21.0,60.0,30.0,120.0,-0.001016824738873936
22.0,60.0,30.0,120.0,-0.0007038565026958565
23.0,60.0,30.0,120.0,-0.0004892091661866971
24.0,60.0,30.0,120.0,-0.0003386494405897622
25.0,60.0,30.0,120.0,-0.00023264351691423712
50.0,60.0,30.0,120.0,2.9408316298003e-05
100.0,60.0,30.0,120.0,0.0
2.5,90.0,30.0,120.0,1308.7666907653982
2.6,90.0,30.0,120.0,987.3729763812155
2.7,90.0,30.0,120.0,709.3230391388172
2.8,90.0,30.0,120.0,483.01320780477874
2.9,90.0,30.0,120.0,309.6820360918242
3.0,90.0,30.0,120.0,180.35110462377148
3.1,90.0,30.0,120.0,89.73683756162629
3.2,90.0,30.0,120.0,25.516786151923768
3.3,90.0,30.0,120.0,-17.237036598347306
3.4,90.0,30.0,120.0,-43.56286922296126
3.5,90.0,30.0,120.0,-59.497385786314226
3.6,90.0,30.0,120.0,-68.82739035736675
3.7,90.0,30.0,120.0,-70.93279621733049
3.8,90.0,30.0,120.0,-69.6849036347396
3.9,90.0,30.0,120.0,-66.34092452200504
4.0,90.0,30.0,120.0,-59.080283029611735
4.1,90.0,30.0,120.0,-56.259025766706294
4.2,90.0,30.0,120.0,-51.00349878696711
4.3,90.0,30.0,120.0,-45.86815567699469
4.4,90.0,30.0,120.0,-41.01319689088862
4.5,90.0,30.0,120.0,-36.5246843614151
4.6,90.0,30.0,120.0,-32.43965114011492
4.7,90.0,30.0,120.0,-28.76374781554857
4.8,90.0,30.0,120.0,-25.483228259505783
4.9,90.0,30.0,120.0,-22.572969645076046
5.0,90.0,30.0,120.0,-20.001989180430154
5.1,90.0,30.0,120.0,-17.73707376686722
5.2,90.0,30.0,120.0,-15.64622412522143
5.3,90.0,30.0,120.0,-13.910686568888934
5.4,90.0,30.0,120.0,-12.385574042801618
5.5,90.0,30.0,120.0,-11.045110574100379
5.6,90.0,30.0,120.0,-9.86625681013269
5.7,90.0,30.0,120.0,-8.82861785118619
5.8,90.0,30.0,120.0,-7.914260204070698
5.9,90.0,30.0,120.0,-7.107474538191233
6.0,90.0,30.0,120.0,-6.394570897124198
6.2,90.0,30.0,120.0,-5.2042695569519815
6.4,90.0,30.0,120.0,-4.265614312281438
6.6,90.0,30.0,120.0,-3.5201039876525604
6.8,90.0,30.0,120.0,-2.923725577281338
7.0,90.0,30.0,120.0,-2.4432795903239133
7.2,90.0,30.0,120.0,-2.0535951403994304
7.4,90.0,30.0,120.0,-1.7354697384907756
7.6,90.0,30.0,120.0,-1.4741544636792465
7.8,90.0,30.0,120.0,-1.2582381750080613
8.0,90.0,30.0,120.0,-1.078833248256932
8.2,90.0,30.0,120.0,-0.9289707046694407
8.4,90.0,30.0,120.0,-0.8066419085229254
8.6,90.0,30.0,120.0,-0.7005544593431354
8.8,90.0,30.0,120.0,-0.6106409696995972
9.0,90.0,30.0,120.0,-0.5341070943758702
9.5,90.0,30.0,120.0,-0.3875204263848436
10.0,90.0,30.0,120.0,-0.28626558790392137
10.5,90.0,30.0,120.0,-0.21484766487439658
11.0,90.0,30.0,120.0,-0.16353032447509577
11.5,90.0,30.0,120.0,-0.12604822924667303
12.0,90.0,30.0,120.0,-0.09827305540420354
12.5,90.0,30.0,120.0,-0.07742581842249364
13.0,90.0,30.0,120.0,-0.06159664948440835
13.5,90.0,30.0,120.0,-0.04944741249833001
14.0,90.0,30.0,120.0,-0.040031293169328
14.5,90.0,30.0,120.0,-0.032662652618579244
15.0,90.0,30.0,120.0,-0.026846355727943916
16.0,90.0,30.0,120.0,-0.01850302707563017
17.0,90.0,30.0,120.0,-0.013060935337303476
18.0,90.0,30.0,120.0,-0.009414803143884001
19.0,90.0,30.0,120.0,-0.0069136677922408294
20.0,90.0,30.0,120.0,-0.005161164188682648
21.0,90.0,30.0,120.0,-0.003909939979763096
22.0,90.0,30.0,120.0,-0.0030019718593463553
23.0,90.0,30.0,120.0,-0.0023323548832513553
24.0,90.0,30.0,120.0,-0.001831951905717375
25.0,90.0,30.0,120.0,-0.0014527003374823267
50.0,90.0,30.0,120.0,-1.5360691246968372e-05
100.0,90.0,30.0,120.0,0.0
2.5,0.0,60.0,120.0,1542.6544218523081
2.6,0.0,60.0,120.0,1181.4320654157568
2.7,0.0,60.0,120.0,875.3175007679696
2.8,0.0,60.0,120.0,629.1967399370936
2.9,0.0,60.0,120.0,439.7073032067214
3.0,0.0,60.0,120.0,297.3226249584739
3.1,0.0,60.0,120.0,193.43458472753963
3.2,0.0,60.0,120.0,118.30384854116231
3.3,0.0,60.0,120.0,66.26732305098365
3.4,0.0,60.0,120.0,31.33715194152162
3.5,0.0,60.0,120.0,8.016095776486262
3.6,0.0,60.0,120.0,-6.965408828848014
3.7,0.0,60.0,120.0,-17.637483422246582
3.8,0.0,60.0,120.0,-22.03603812971811
3.9,0.0,60.0,120.0,-23.389731750874137
