R	Gamma	E
3.70	30	-11.005006
3.70	40	-11.293941
3.70	50	-11.953878
3.70	60	-13.073145
3.70	70	-14.557129
3.70	80	-16.20197
3.70	90	-17.779016
3.70	100	-19.115566
3.70	110	-20.122876
3.70	120	-20.642922
3.70	130	-20.181082
3.70	140	-17.878386
3.70	150	-13.479054
3.70	160	-8.594231
3.70	170	-5.741929
3.70	180	-5.168038
3.80	0	-12.084558
3.80	10	-12.064782
3.80	20	-11.997058
3.80	30	-11.877888
3.80	40	-11.795243
3.80	50	-11.931982
3.80	60	-12.415517
3.80	70	-13.229048
3.80	80	-14.253687
3.80	90	-15.327442
3.80	100	-16.320262
3.80	110	-17.190084
3.80	120	-17.881717
3.80	130	-18.080744
3.80	140	-17.141783
3.80	150	-14.817782
3.80	160	-12.237439
3.80	170	-11.067072
3.80	180	-11.053517
3.90	0	-12.276772
3.90	10	-12.244645
3.90	20	-12.126182
3.90	30	-11.893401
3.90	40	-11.608576
3.90	50	-11.436423
3.90	60	-11.52058
3.90	70	-11.893121
3.90	80	-12.495753
3.90	90	-13.21816
3.90	100	-13.960119
3.90	110	-14.7026
3.90	120	-15.444567
3.90	130	-15.99731
3.90	140	-15.890362
3.90	150	-14.909638
3.90	160	-13.822946
3.90	170	-13.687872
3.90	180	-13.98982
4.00	0	-11.847574
4.00	10	-11.812399
4.00	20	-11.6752
4.00	30	-11.395196
4.00	40	-11.014318
4.00	50	-10.676832
4.00	60	-10.525195
4.00	70	-10.618236
4.00	80	-10.93638
4.00	90	-11.409949
4.00	100	-11.966061
4.00	110	-12.593107
4.00	120	-13.317126
4.00	130	-14.026682
4.00	140	-14.394184
4.00	150	-14.248973
4.00	160	-14.100404
4.00	170	-14.5745
4.00	180	-15.036372
4.10	0	-11.090643
4.10	10	-11.053764
4.10	20	-10.910388
4.10	30	-10.616458
4.10	40	-10.202078
4.10	50	-9.790317
4.10	60	-9.512266
4.10	70	-9.436041
4.10	80	-9.565525
4.10	90	-9.86169
4.10	100	-10.276186
4.10	110	-10.802958
4.10	120	-11.47205
4.10	130	-12.223002
4.10	140	-12.830248
4.10	150	-13.170669
4.10	160	-13.578547
4.10	170	-14.380295
4.10	180	-14.905417
4.20	0	-10.19745
4.20	10	-10.157285
4.20	20	-10.008778
4.20	30	-9.712428
4.20	40	-9.296315
4.20	50	-8.863738
4.20	60	-8.528851
4.20	70	-8.357624
4.20	80	-8.365327
4.20	90	-8.535976
4.20	100	-8.841511
4.20	110	-9.282399
4.20	120	-9.883451
4.20	130	-10.610519
4.20	140	-11.313059
4.20	150	-11.906921
4.20	160	-12.609661
4.20	170	-13.552305
4.20	180	-14.081122
4.30	0	-9.284194
4.30	10	-9.237897
4.30	20	-9.078807
4.30	30	-8.782618
4.30	40	-8.37833
4.30	50	-7.952077
4.30	60	-7.601731
4.30	70	-7.384406
4.30	80	-7.316307
4.30	90	-7.397578
4.30	100	-7.620318
4.30	110	-7.988843
4.30	120	-8.52027
4.30	130	-9.194549
4.30	140	-9.908872
4.30	150	-10.609017
4.30	160	-11.434984
4.30	170	-12.398888
4.30	180	-12.895628
4.40	0	-8.413041
4.40	10	-8.358341
4.40	20	-8.183869
4.40	30	-7.883946
4.40	40	-7.493442
4.40	50	-7.088119
4.40	60	-6.744844
4.40	70	-6.509124
4.40	80	-6.397945
4.40	90	-6.418741
4.40	100	-6.578448
4.40	110	-6.886947
4.40	120	-7.354776
4.40	130	-7.966359
4.40	140	-8.649775
4.40	150	-9.370168
4.40	160	-10.214025
4.40	170	-11.127179
4.40	180	-11.573337
4.50	0	-7.609584
4.50	10	-7.545615
4.50	20	-7.353269
4.50	30	-7.047292
4.50	40	-6.670272
4.50	50	-6.288803
4.50	60	-5.963435
4.50	70	-5.727616
4.50	80	-5.594256
4.50	90	-5.57527
4.50	100	-5.689992
4.50	110	-5.947683
4.50	120	-6.360116
4.50	130	-6.910055
4.50	140	-7.546592
4.50	150	-8.241057
4.50	160	-9.044253
4.50	170	-9.869026
4.50	180	-10.257879
4.60	0	-6.87729
4.60	10	-6.805002
4.60	20	-6.596679
4.60	30	-6.283929
4.60	40	-5.919595
4.60	50	-5.562354
4.60	60	-5.259189
4.60	70	-5.032659
4.60	80	-4.890949
4.60	90	-4.847772
4.60	100	-4.926939
4.60	110	-5.146207
4.60	120	-5.511503
4.60	130	-6.00642
4.60	140	-6.592142
4.60	150	-7.240374
4.60	160	-7.976259
4.60	170	-8.70047
4.60	180	-9.032169
4.70	0	-6.208898
4.70	10	-6.130418
4.70	20	-5.910424
4.70	30	-5.59583
4.70	40	-5.244407
4.70	50	-4.910308
4.70	60	-4.630417
4.70	70	-4.41786
4.70	80	-4.276613
4.70	90	-4.22017
4.70	100	-4.274802
4.70	110	-4.46157
4.70	120	-4.786824
4.70	130	-5.234466
4.70	140	-5.772166
4.70	150	-6.369673
4.70	160	-7.031153
4.70	170	-7.657667
4.70	180	-7.935149
4.80	0	-5.594417
4.80	10	-5.512798
4.80	20	-5.288587
4.80	30	-4.976989
4.80	40	-4.641085
4.80	50	-4.3309
4.80	60	-4.074098
4.80	70	-3.877442
