6	4	4.55E-11	4.46E-11	4.38E-11	4.32E-11	4.26E-11	4.22E-11	4.16E-11	4.12E-11	4.11E-11	4.11E-11	4.11E-11	4.14E-11	4.19E-11	4.25E-11	4.30E-11	4.36E-11	4.42E-11	4.52E-11	4.63E-11	4.72E-11	4.81E-11	4.90E-11
6	5	6.66E-11	6.90E-11	7.05E-11	7.15E-11	7.20E-11	7.23E-11	7.22E-11	7.17E-11	7.09E-11	7.01E-11	6.92E-11	6.70E-11	6.50E-11	6.31E-11	6.15E-11	6.01E-11	5.88E-11	5.66E-11	5.47E-11	5.32E-11	5.20E-11	5.09E-11
7	1	2.76E-12	2.55E-12	2.37E-12	2.23E-12	2.12E-12	2.02E-12	1.88E-12	1.78E-12	1.70E-12	1.65E-12	1.62E-12	1.59E-12	1.59E-12	1.62E-12	1.66E-12	1.71E-12	1.76E-12	1.87E-12	1.97E-12	2.06E-12	2.15E-12	2.23E-12
7	2	1.44E-11	1.48E-11	1.52E-11	1.54E-11	1.56E-11	1.57E-11	1.59E-11	1.59E-11	1.59E-11	1.59E-11	1.58E-11	1.56E-11	1.53E-11	1.51E-11	1.48E-11	1.45E-11	1.43E-11	1.39E-11	1.36E-11	1.33E-11	1.30E-11	1.28E-11
7	3	1.80E-11	1.68E-11	1.59E-11	1.50E-11	1.44E-11	1.38E-11	1.29E-11	1.23E-11	1.19E-11	1.16E-11	1.14E-11	1.11E-11	1.11E-11	1.12E-11	1.14E-11	1.16E-11	1.18E-11	1.23E-11	1.28E-11	1.32E-11	1.36E-11	1.40E-11
7	4	2.98E-11	3.11E-11	3.21E-11	3.28E-11	3.34E-11	3.39E-11	3.45E-11	3.48E-11	3.50E-11	3.51E-11	3.50E-11	3.48E-11	3.45E-11	3.41E-11	3.36E-11	3.32E-11	3.28E-11	3.21E-11	3.14E-11	3.09E-11	3.04E-11	2.99E-11
7	5	5.01E-11	4.90E-11	4.80E-11	4.70E-11	4.62E-11	4.54E-11	4.44E-11	4.37E-11	4.32E-11	4.29E-11	4.28E-11	4.27E-11	4.30E-11	4.34E-11	4.39E-11	4.44E-11	4.49E-11	4.60E-11	4.70E-11	4.80E-11	4.90E-11	4.99E-11
7	6	6.13E-11	6.38E-11	6.54E-11	6.65E-11	6.72E-11	6.76E-11	6.79E-11	6.78E-11	6.74E-11	6.69E-11	6.64E-11	6.49E-11	6.36E-11	6.23E-11	6.11E-11	6.01E-11	5.91E-11	5.75E-11	5.61E-11	5.49E-11	5.39E-11	5.30E-11
8	1	4.39E-12	4.43E-12	4.46E-12	4.49E-12	4.51E-12	4.53E-12	4.56E-12	4.57E-12	4.58E-12	4.58E-12	4.57E-12	4.53E-12	4.48E-12	4.42E-12	4.36E-12	4.30E-12	4.25E-12	4.15E-12	4.06E-12	3.98E-12	3.91E-12	3.86E-12
8	2	6.00E-12	5.52E-12	5.13E-12	4.80E-12	4.53E-12	4.30E-12	3.95E-12	3.70E-12	3.52E-12	3.38E-12	3.29E-12	3.18E-12	3.17E-12	3.22E-12	3.31E-12	3.42E-12	3.54E-12	3.79E-12	4.04E-12	4.27E-12	4.50E-12	4.71E-12
8	3	2.00E-11	2.03E-11	2.06E-11	2.08E-11	2.10E-11	2.11E-11	2.13E-11	2.14E-11	2.15E-11	2.15E-11	2.15E-11	2.14E-11	2.12E-11	2.11E-11	2.08E-11	2.06E-11	2.04E-11	2.00E-11	1.97E-11	1.94E-11	1.91E-11	1.88E-11
8	4	2.21E-11	2.07E-11	1.95E-11	1.85E-11	1.76E-11	1.68E-11	1.56E-11	1.47E-11	1.41E-11	1.36E-11	1.33E-11	1.28E-11	1.26E-11	1.26E-11	1.27E-11	1.28E-11	1.30E-11	1.35E-11	1.40E-11	1.44E-11	1.49E-11	1.53E-11
8	5	3.04E-11	3.17E-11	3.26E-11	3.33E-11	3.39E-11	3.44E-11	3.50E-11	3.54E-11	3.57E-11	3.59E-11	3.60E-11	3.62E-11	3.61E-11	3.60E-11	3.58E-11	3.56E-11	3.54E-11	3.50E-11	3.45E-11	3.41E-11	3.38E-11	3.34E-11
8	6	5.32E-11	5.22E-11	5.11E-11	5.00E-11	4.91E-11	4.83E-11	4.69E-11	4.60E-11	4.53E-11	4.48E-11	4.45E-11	4.41E-11	4.42E-11	4.44E-11	4.48E-11	4.52E-11	4.57E-11	4.67E-11	4.77E-11	4.87E-11	4.96E-11	5.06E-11
8	7	5.76E-11	6.00E-11	6.15E-11	6.26E-11	6.33E-11	6.38E-11	6.42E-11	6.42E-11	6.39E-11	6.36E-11	6.32E-11	6.22E-11	6.12E-11	6.03E-11	5.94E-11	5.87E-11	5.80E-11	5.68E-11	5.58E-11	5.50E-11	5.42E-11	5.36E-11
9	1	9.09E-13	8.40E-13	7.81E-13	7.33E-13	6.92E-13	6.57E-13	6.03E-13	5.64E-13	5.36E-13	5.16E-13	5.02E-13	4.86E-13	4.90E-13	5.05E-13	5.28E-13	5.56E-13	5.86E-13	6.52E-13	7.19E-13	7.85E-13	8.47E-13	9.06E-13
9	2	1.16E-11	1.15E-11	1.15E-11	1.14E-11	1.14E-11	1.14E-11	1.14E-11	1.14E-11	1.14E-11	1.14E-11	1.14E-11	1.14E-11	1.13E-11	1.13E-11	1.12E-11	1.11E-11	1.10E-11	1.08E-11	1.07E-11	1.05E-11	1.04E-11	1.03E-11
9	3	8.32E-12	7.69E-12	7.16E-12	6.71E-12	6.33E-12	6.00E-12	5.48E-12	5.09E-12	4.80E-12	4.58E-12	4.42E-12	4.19E-12	4.11E-12	4.13E-12	4.20E-12	4.31E-12	4.44E-12	4.74E-12	5.04E-12	5.34E-12	5.63E-12	5.91E-12
9	4	2.41E-11	2.42E-11	2.43E-11	2.44E-11	2.44E-11	2.44E-11	2.45E-11	2.45E-11	2.46E-11	2.46E-11	2.46E-11	2.46E-11	2.46E-11	2.46E-11	2.45E-11	2.44E-11	2.43E-11	2.40E-11	2.38E-11	2.36E-11	2.33E-11	2.31E-11
9	5	2.60E-11	2.44E-11	2.31E-11	2.19E-11	2.08E-11	1.99E-11	1.85E-11	1.74E-11	1.65E-11	1.59E-11	1.54E-11	1.47E-11	1.43E-11	1.41E-11	1.41E-11	1.42E-11	1.43E-11	1.47E-11	1.51E-11	1.56E-11	1.60E-11	1.64E-11
9	6	3.11E-11	3.22E-11	3.31E-11	3.37E-11	3.42E-11	3.46E-11	3.52E-11	3.55E-11	3.58E-11	3.60E-11	3.61E-11	3.63E-11	3.64E-11	3.64E-11	3.64E-11	3.63E-11	3.63E-11	3.61E-11	3.59E-11	3.57E-11	3.55E-11	3.53E-11
9	7	5.43E-11	5.36E-11	5.27E-11	5.18E-11	5.09E-11	5.01E-11	4.88E-11	4.77E-11	4.69E-11	4.63E-11	4.59E-11	4.54E-11	4.53E-11	4.54E-11	4.57E-11	4.61E-11	4.65E-11	4.75E-11	4.84E-11	4.94E-11	5.04E-11	5.13E-11
9	8	5.47E-11	5.68E-11	5.83E-11	5.93E-11	6.00E-11	6.05E-11	6.09E-11	6.10E-11	6.08E-11	6.06E-11	6.03E-11	5.95E-11	5.87E-11	5.79E-11	5.73E-11	5.67E-11	5.62E-11	5.53E-11	5.46E-11	5.40E-11	5.35E-11	5.30E-11
10	1	3.38E-12	3.32E-12	3.26E-12	3.22E-12	3.19E-12	3.17E-12	3.15E-12	3.14E-12	3.15E-12	3.16E-12	3.17E-12	3.19E-12	3.21E-12	3.21E-12	3.21E-12	3.20E-12	3.19E-12	3.16E-12	3.13E-12	3.10E-12	3.07E-12	3.04E-12
10	2	1.95E-12	1.82E-12	1.71E-12	1.61E-12	1.53E-12	1.45E-12	1.34E-12	1.25E-12	1.18E-12	1.13E-12	1.09E-12	1.04E-12	1.04E-12	1.06E-12	1.11E-12	1.16E-12	1.23E-12	1.38E-12	1.53E-12	1.69E-12	1.84E-12	1.98E-12
10	3	1.69E-11	1.66E-11	1.64E-11	1.62E-11	1.60E-11	1.59E-11	1.58E-11	1.57E-11	1.56E-11	1.56E-11	1.56E-11	1.57E-11	1.57E-11	1.57E-11	1.57E-11	1.57E-11	1.56E-11	1.55E-11	1.54E-11	1.53E-11	1.52E-11	1.51E-11
10	4	1.07E-11	9.93E-12	9.29E-12	8.73E-12	8.25E-12	7.83E-12	7.15E-12	6.63E-12	6.24E-12	5.93E-12	5.70E-12	5.33E-12	5.16E-12	5.12E-12	5.15E-12	5.22E-12	5.33E-12	5.60E-12	5.91E-12	6.22E-12	6.53E-12	6.82E-12
10	5	2.73E-11	2.73E-11	2.72E-11	2.71E-11	2.70E-11	2.69E-11	2.67E-11	2.66E-11	2.65E-11	2.65E-11	2.64E-11	2.64E-11	2.64E-11	2.64E-11	2.64E-11	2.64E-11	2.63E-11	2.63E-11	2.62E-11	2.61E-11	2.59E-11	2.58E-11
10	6	2.88E-11	2.73E-11	2.59E-11	2.47E-11	2.36E-11	2.26E-11	2.10E-11	1.98E-11	1.88E-11	1.81E-11	1.75E-11	1.65E-11	1.60E-11	1.58E-11	1.57E-11	1.57E-11	1.58E-11	1.60E-11	1.64E-11	1.68E-11	1.72E-11	1.76E-11
10	7	3.19E-11	3.30E-11	3.37E-11	3.43E-11	3.47E-11	3.50E-11	3.54E-11	3.57E-11	3.58E-11	3.59E-11	3.60E-11	3.61E-11	3.62E-11	3.62E-11	3.63E-11	3.63E-11	3.63E-11	3.62E-11	3.62E-11	3.61E-11	3.60E-11	3.60E-11
10	8	5.36E-11	5.34E-11	5.29E-11	5.23E-11	5.16E-11	5.10E-11	4.98E-11	4.88E-11	4.80E-11	4.74E-11	4.69E-11	4.63E-11	4.61E-11	4.61E-11	4.64E-11	4.67E-11	4.72E-11	4.81E-11	4.91E-11	5.01E-11	5.11E-11	5.20E-11
10	9	5.24E-11	5.43E-11	5.57E-11	5.66E-11	5.73E-11	5.77E-11	5.82E-11	5.83E-11	5.82E-11	5.81E-11	5.78E-11	5.71E-11	5.65E-11	5.58E-11	5.53E-11	5.48E-11	5.44E-11	5.37E-11	5.31E-11	5.27E-11	5.23E-11	5.20E-11
