R,theta1,E
11.0,180,-1.8348
11.5,0,-1.74323
11.5,30,-1.791795
11.5,60,-1.878259
11.5,90,-1.918137
11.5,120,-1.87826
11.5,150,-1.791806
11.5,180,-1.743245
12.0,0,-1.661286
12.0,30,-1.698245
12.0,60,-1.769841
12.0,90,-1.805862
12.0,120,-1.769857
12.0,150,-1.698264
12.0,180,-1.661293
12.5,0,-1.587147
12.5,30,-1.61476
12.5,60,-1.673982
12.5,90,-1.706515
12.5,120,-1.674
12.5,150,-1.61476
12.5,180,-1.587149
13.0,0,-1.519069
13.0,30,-1.539225
13.0,60,-1.588129
13.0,90,-1.617616
13.0,120,-1.588153
13.0,150,-1.539221
13.0,180,-1.519074
13.5,0,-1.455972
13.5,30,-1.470146
13.5,60,-1.510661
13.5,90,-1.537502
13.5,120,-1.510639
13.5,150,-1.470153
13.5,180,-1.456002
14.0,0,-1.397124
14.0,30,-1.406517
14.0,60,-1.440122
14.0,90,-1.464782
14.0,120,-1.440093
14.0,150,-1.406516
14.0,180,-1.397134
14.5,0,-1.342048
14.5,30,-1.347604
14.5,60,-1.375591
14.5,90,-1.398364
14.5,120,-1.375613
14.5,150,-1.347623
14.5,180,-1.342037
15.0,0,-1.29033
15.0,30,-1.292798
15.0,60,-1.31624
15.0,90,-1.337409
15.0,120,-1.316247
15.0,150,-1.292786
15.0,180,-1.290316
16.0,0,-1.195937
16.0,30,-1.193914
16.0,60,-1.210479
16.0,90,-1.229203
16.0,120,-1.210454
16.0,150,-1.193927
16.0,180,-1.19595
17.0,0,-1.11205
17.0,30,-1.107012
17.0,60,-1.118858
17.0,90,-1.135795
17.0,120,-1.11885
17.0,150,-1.107019
17.0,180,-1.112059
18.0,0,-1.0371
18.0,30,-1.029985
18.0,60,-1.038552
18.0,90,-1.054223
18.0,120,-1.038573
18.0,150,-1.029992
18.0,180,-1.037101
19.0,0,-0.969813
19.0,30,-0.961284
19.0,60,-0.967499
19.0,90,-0.982242
19.0,120,-0.967494
19.0,150,-0.961292
19.0,180,-0.969792
20.0,0,-0.908215
20.0,30,-0.899587
20.0,60,-0.904091
20.0,90,-0.918191
20.0,120,-0.904125
20.0,150,-0.899584
20.0,180,-0.908208
21.0,0,-0.853473
21.0,30,-0.843569
21.0,60,-0.847625
21.0,90,-0.860794
21.0,120,-0.847625
21.0,150,-0.843558
21.0,180,-0.853464
22.0,0,-0.803013
22.0,30,-0.792851
22.0,60,-0.796793
22.0,90,-0.810534
22.0,120,-0.79679
22.0,150,-0.792843
22.0,180,-0.803019
23.0,0,-0.757894
23.0,30,-0.747231
23.0,60,-0.749883
23.0,90,-0.76323
23.0,120,-0.749868
23.0,150,-0.747249
23.0,180,-0.7579
24.0,0,-0.716214
24.0,30,-0.705133
24.0,60,-0.707084
24.0,90,-0.720173
24.0,120,-0.70711
24.0,150,-0.705128
24.0,180,-0.7162
25.0,0,-0.67783
25.0,30,-0.666493
25.0,60,-0.667938
25.0,90,-0.680799
25.0,120,-0.667949
25.0,150,-0.666485
25.0,180,-0.677845
50.0,0,-0.222235
50.0,30,-0.209984
50.0,60,-0.209915
50.0,90,-0.221983
50.0,120,-0.209909
50.0,150,-0.210002
50.0,180,-0.222237
100.0,0,0.0
100.0,30,0.012202
100.0,60,0.012216
100.0,90,6.3e-05
100.0,120,0.012232
100.0,150,0.012201
100.0,180,5e-06
