R,theta1,E
5.6,30,-19.124267
5.6,60,-17.922238
5.6,90,-14.056395
5.6,120,-17.922261
5.6,150,-19.124274
5.6,180,-9.916056
5.7,0,-9.995248
5.7,30,-17.522159
5.7,60,-16.295864
5.7,90,-12.933614
5.7,120,-16.29585
5.7,150,-17.522135
5.7,180,-9.995285
5.8,0,-9.803329
5.8,30,-16.028225
5.8,60,-14.847421
5.8,90,-11.929581
5.8,120,-14.847428
5.8,150,-16.028237
5.8,180,-9.803334
5.9,0,-9.444526
5.9,30,-14.65108
5.9,60,-13.55679
5.9,90,-11.031371
5.9,120,-13.556776
5.9,150,-14.651117
5.9,180,-9.444525
6.0,0,-8.988903
6.0,30,-13.392162
6.0,60,-12.40588
6.0,90,-10.227746
6.0,120,-12.405871
6.0,150,-13.392171
6.0,180,-8.988882
6.2,0,-7.958781
6.2,30,-11.213901
6.2,60,-10.461925
6.2,90,-8.864055
6.2,120,-10.461918
6.2,150,-11.213885
6.2,180,-7.958772
6.4,0,-6.931001
6.4,30,-9.445299
6.4,60,-8.910538
6.4,90,-7.767783
6.4,120,-8.910548
6.4,150,-9.445315
6.4,180,-6.931023
6.6,0,-6.003238
6.6,30,-8.02424
6.6,60,-7.669933
6.6,90,-6.880663
6.6,120,-7.669924
6.6,150,-8.024238
6.6,180,-6.003216
6.8,0,-5.212791
6.8,30,-6.887966
6.8,60,-6.67493
6.8,90,-6.155823
6.8,120,-6.674985
6.8,150,-6.887967
6.8,180,-5.212795
7.0,0,-4.563136
7.0,30,-5.980784
7.0,60,-5.872539
7.0,90,-5.556894
7.0,120,-5.872524
7.0,150,-5.98077
7.0,180,-4.563116
7.2,0,-4.04124
7.2,30,-5.257622
7.2,60,-5.219754
7.2,90,-5.056265
7.2,120,-5.219728
7.2,150,-5.257591
7.2,180,-4.041234
7.4,0,-3.629093
7.4,30,-4.68216
7.4,60,-4.682557
7.4,90,-4.633345
7.4,120,-4.68258
7.4,150,-4.68218
7.4,180,-3.629099
7.6,0,-3.308756
7.6,30,-4.224196
7.6,60,-4.235092
7.6,90,-4.272332
7.6,120,-4.235062
7.6,150,-4.224185
7.6,180,-3.308741
7.8,0,-3.062452
7.8,30,-3.857482
7.8,60,-3.857899
7.8,90,-3.961162
7.8,120,-3.857921
7.8,150,-3.857472
7.8,180,-3.06248
8.0,0,-2.872824
8.0,30,-3.559858
8.0,60,-3.537039
8.0,90,-3.690511
8.0,120,-3.536983
8.0,150,-3.559868
8.0,180,-2.872828
8.2,0,-2.723926
8.2,30,-3.313994
8.2,60,-3.261551
8.2,90,-3.453053
8.2,120,-3.261589
8.2,150,-3.313988
8.2,180,-2.723945
8.4,0,-2.603015
8.4,30,-3.107229
8.4,60,-3.023374
8.4,90,-3.243174
8.4,120,-3.023388
8.4,150,-3.10723
8.4,180,-2.603029
8.6,0,-2.501416
8.6,30,-2.93094
8.6,60,-2.815781
8.6,90,-3.056331
8.6,120,-2.815755
8.6,150,-2.930967
8.6,180,-2.501415
8.8,0,-2.413692
8.8,30,-2.779042
8.8,60,-2.633307
8.8,90,-2.889175
8.8,120,-2.633356
8.8,150,-2.779015
8.8,180,-2.413691
9.0,0,-2.336767
9.0,30,-2.646991
9.0,60,-2.471675
9.0,90,-2.738754
9.0,120,-2.471656
9.0,150,-2.647021
9.0,180,-2.336773
9.5,0,-2.178753
9.5,30,-2.380723
9.5,60,-2.137145
9.5,90,-2.421905
9.5,120,-2.137139
9.5,150,-2.380727
9.5,180,-2.178736
10.0,0,-2.050449
10.0,30,-2.174582
10.0,60,-1.875223
10.0,90,-2.169149
10.0,120,-1.875197
10.0,150,-2.174603
10.0,180,-2.050468
10.5,0,-1.937108
10.5,30,-2.00596
10.5,60,-1.664427
10.5,90,-1.962422
10.5,120,-1.664429
10.5,150,-2.005953
10.5,180,-1.93713
11.0,0,-1.8348
11.0,30,-1.864871
11.0,60,-1.491087
11.0,90,-1.78965
11.0,120,-1.491083
11.0,150,-1.864843
11.0,180,-1.8348
11.5,0,-1.74323
11.5,30,-1.745232
11.5,60,-1.345569
11.5,90,-1.642585
11.5,120,-1.345545
11.5,150,-1.745199
11.5,180,-1.743245
12.0,0,-1.661286
12.0,30,-1.64213
12.0,60,-1.220998
12.0,90,-1.515534
12.0,120,-1.221007
12.0,150,-1.642125
12.0,180,-1.661293
12.5,0,-1.587147
12.5,30,-1.551597
12.5,60,-1.112651
12.5,90,-1.404407
12.5,120,-1.112655
12.5,150,-1.551603
12.5,180,-1.587149
13.0,0,-1.519069
13.0,30,-1.470721
13.0,60,-1.017145
13.0,90,-1.306133
13.0,120,-1.01718
13.0,150,-1.470688
13.0,180,-1.519074
13.5,0,-1.455972
13.5,30,-1.397551
13.5,60,-0.932081
13.5,90,-1.218463
13.5,120,-0.932053
13.5,150,-1.397564
13.5,180,-1.456002
14.0,0,-1.397124
14.0,30,-1.330781
14.0,60,-0.855506
14.0,90,-1.139608
14.0,120,-0.855498
14.0,150,-1.330764
14.0,180,-1.397134
14.5,0,-1.342048
14.5,30,-1.269411
14.5,60,-0.78616
14.5,90,-1.068215
14.5,120,-0.786133
14.5,150,-1.269441
14.5,180,-1.342037
15.0,0,-1.29033
15.0,30,-1.212645
15.0,60,-0.722881
15.0,90,-1.003148
15.0,120,-0.722885
15.0,150,-1.212621
15.0,180,-1.290316
16.0,0,-1.195937
16.0,30,-1.110994
16.0,60,-0.611287
16.0,90,-0.888696
16.0,120,-0.611277
16.0,150,-1.110961
16.0,180,-1.19595
17.0,0,-1.11205
17.0,30,-1.022236
17.0,60,-0.51571
17.0,90,-0.79103
17.0,120,-0.51572
17.0,150,-1.022238
17.0,180,-1.112059
18.0,0,-1.0371
18.0,30,-0.94401
18.0,60,-0.432688
18.0,90,-0.706364
18.0,120,-0.432694
18.0,150,-0.943992
18.0,180,-1.037101
19.0,0,-0.969813
19.0,30,-0.87438
19.0,60,-0.359696
19.0,90,-0.632192
19.0,120,-0.359677
19.0,150,-0.874373
19.0,180,-0.969792
20.0,0,-0.908215
20.0,30,-0.81209
20.0,60,-0.294871
20.0,90,-0.566445
20.0,120,-0.294887
20.0,150,-0.812108
20.0,180,-0.908208
21.0,0,-0.853473
21.0,30,-0.755649
21.0,60,-0.237324
21.0,90,-0.507895
21.0,120,-0.237316
21.0,150,-0.755647
21.0,180,-0.853464
22.0,0,-0.803013
22.0,30,-0.704639
22.0,60,-0.185724
22.0,90,-0.456635
22.0,120,-0.185744
22.0,150,-0.704629
22.0,180,-0.803019
23.0,0,-0.757894
23.0,30,-0.658736
23.0,60,-0.138263
23.0,90,-0.408609
23.0,120,-0.138272
23.0,150,-0.658739
23.0,180,-0.7579
24.0,0,-0.716214
24.0,30,-0.616506
24.0,60,-0.095009
24.0,90,-0.365014
24.0,120,-0.095015
24.0,150,-0.616498
24.0,180,-0.7162
25.0,0,-0.67783
25.0,30,-0.577735
25.0,60,-0.055489
25.0,90,-0.325219
25.0,120,-0.055504
25.0,150,-0.57773
25.0,180,-0.677845
50.0,0,-0.222235
50.0,30,-0.120681
50.0,60,0.403999
50.0,90,0.135455
50.0,120,0.404018
50.0,150,-0.120675
50.0,180,-0.222237
100.0,0,0.0
100.0,30,0.10156
100.0,60,0.626225
100.0,90,0.357546
100.0,120,0.626204
100.0,150,0.101567
100.0,180,5e-06
