R	0	30	60	90	120	150	180
4.8	43.482659	-13.475232	-32.911814	-27.569667	-32.911804	-13.475217	43.482658
4.9	24.539378	-16.725095	-29.773151	-24.899926	-29.773178	-16.725074	24.539366
5.0	11.656381	-18.316417	-26.902473	-22.507379	-26.902467	-18.316422	11.656388
5.1	3.040969	-18.79926	-24.302844	-20.374626	-24.30284	-18.799269	3.040945
5.2	-2.586339	-18.562625	-21.965822	-18.479734	-21.965847	-18.562634	-2.586343
5.3	-6.137303	-17.87973	-19.875856	-16.799063	-19.875874	-17.879777	-6.13729
5.4	-8.259766	-16.940033	-18.013556	-15.309221	-18.013554	-16.940052	-8.259777
5.5	-9.412151	-15.872287	-16.357768	-13.988189	-16.35775	-15.872314	-9.412176
5.6	-9.916084	-14.761603	-14.887308	-12.816161	-14.887312	-14.761572	-9.916056
5.7	-9.995248	-13.662047	-13.581952	-11.775657	-13.581935	-13.662048	-9.995285
5.8	-9.803329	-12.606287	-12.42291	-10.851373	-12.422902	-12.606309	-9.803334
5.9	-9.444526	-11.612678	-11.393211	-10.03002	-11.393219	-11.6127	-9.444525
6.0	-8.988903	-10.690321	-10.477867	-9.299861	-10.47787	-10.690332	-8.988883
6.2	-7.958781	-9.069608	-8.938781	-8.072668	-8.938754	-9.069612	-7.958772
6.4	-6.931001	-7.736106	-7.718458	-7.098874	-7.718465	-7.736097	-6.931023
6.6	-6.003238	-6.656288	-6.749645	-6.321211	-6.74961	-6.656283	-6.003216
6.8	-5.212791	-5.788647	-5.97894	-5.694072	-5.97894	-5.788641	-5.212795
7.0	-4.563136	-5.093755	-5.362894	-5.182255	-5.362943	-5.093757	-4.563116
7.2	-4.04124	-4.539079	-4.865935	-4.759298	-4.86593	-4.539113	-4.041234
7.4	-3.629093	-4.098276	-4.459779	-4.405396	-4.45978	-4.098279	-3.629099
7.6	-3.308756	-3.748755	-4.122946	-4.105713	-4.12296	-3.748735	-3.308741
7.8	-3.062452	-3.469964	-3.839629	-3.848877	-3.839648	-3.469976	-3.06248
8.0	-2.872824	-3.244312	-3.598476	-3.62628	-3.598485	-3.244301	-2.872828
8.2	-2.723926	-3.057676	-3.391224	-3.431431	-3.391232	-3.057673	-2.723945
8.4	-2.603015	-2.900133	-3.211408	-3.25924	-3.211412	-2.900136	-2.603029
8.6	-2.501416	-2.764861	-3.053874	-3.10587	-3.053881	-2.764878	-2.501415
8.8	-2.413692	-2.647442	-2.914674	-2.968399	-2.914678	-2.647438	-2.413691
9.0	-2.336767	-2.544444	-2.790357	-2.844457	-2.790384	-2.54443	-2.336773
9.5	-2.178753	-2.333126	-2.529422	-2.581833	-2.529387	-2.333111	-2.178736
10.0	-2.050449	-2.164104	-2.320084	-2.370218	-2.320074	-2.164116	-2.050468
10.5	-1.937108	-2.02127	-2.147597	-2.194854	-2.147601	-2.021281	-1.93713
11.0	-1.8348	-1.898324	-2.002539	-2.046288	-2.002554	-1.898349	-1.8348
11.5	-1.74323	-1.791795	-1.878259	-1.918137	-1.87826	-1.791806	-1.743245
12.0	-1.661286	-1.698245	-1.769841	-1.805862	-1.769857	-1.698264	-1.661293
12.5	-1.587147	-1.61476	-1.673982	-1.706515	-1.674	-1.61476	-1.587149
13.0	-1.519069	-1.539225	-1.588129	-1.617616	-1.588153	-1.539221	-1.519074
13.5	-1.455972	-1.470146	-1.510661	-1.537502	-1.510639	-1.470153	-1.456002
14.0	-1.397124	-1.406517	-1.440122	-1.464782	-1.440093	-1.406516	-1.397134
14.5	-1.342048	-1.347604	-1.375591	-1.398364	-1.375613	-1.347623	-1.342037
15.0	-1.29033	-1.292798	-1.31624	-1.337409	-1.316247	-1.292786	-1.290316
16.0	-1.195937	-1.193914	-1.210479	-1.229203	-1.210454	-1.193927	-1.19595
17.0	-1.11205	-1.107012	-1.118858	-1.135795	-1.11885	-1.107019	-1.112059
18.0	-1.0371	-1.029985	-1.038552	-1.054223	-1.038573	-1.029992	-1.037101
19.0	-0.969813	-0.961284	-0.967499	-0.982242	-0.967494	-0.961292	-0.969792
20.0	-0.908215	-0.899587	-0.904091	-0.918191	-0.904125	-0.899584	-0.908208
21.0	-0.853473	-0.843569	-0.847625	-0.860794	-0.847625	-0.843558	-0.853464
22.0	-0.803013	-0.792851	-0.796793	-0.810534	-0.79679	-0.792843	-0.803019
23.0	-0.757894	-0.747231	-0.749883	-0.76323	-0.749868	-0.747249	-0.7579
24.0	-0.716214	-0.705133	-0.707084	-0.720173	-0.70711	-0.705128	-0.7162
25.0	-0.67783	-0.666493	-0.667938	-0.680799	-0.667949	-0.666485	-0.677845
50.0	-0.222235	-0.209984	-0.209915	-0.221983	-0.209909	-0.210002	-0.222237
100.0	0.0	0.012202	0.012216	6.3e-05	0.012232	0.012201	5e-06
