R	0	30	60	90	120	150	180
8.0	-8.946496	-6.636858	-3.949653	-3.254357	-3.949644	-6.636868	-8.946532
8.2	-8.014323	-6.049696	-3.701052	-3.079211	-3.701069	-6.049677	-8.014328
8.4	-7.223847	-5.542745	-3.483954	-2.926097	-3.483944	-5.54274	-7.22381
8.6	-6.551559	-5.103401	-3.292866	-2.79064	-3.292873	-5.103364	-6.551548
8.8	-5.976874	-4.720917	-3.123345	-2.669947	-3.123316	-4.720903	-5.976901
9.0	-5.482202	-4.386159	-2.971746	-2.561775	-2.971755	-4.386184	-5.482199
9.5	-4.506577	-3.711741	-2.655339	-2.335908	-2.655334	-3.71173	-4.506614
10.0	-3.793262	-3.206428	-2.40706	-2.158309	-2.407061	-3.206459	-3.793277
10.5	-3.258978	-2.819491	-2.208444	-2.014123	-2.208459	-2.819491	-3.25901
11.0	-2.852533	-2.518165	-2.045935	-1.892997	-2.04594	-2.518185	-2.852555
11.5	-2.538153	-2.279452	-1.909672	-1.788367	-1.909641	-2.279473	-2.538144
12.0	-2.290054	-2.086405	-1.792839	-1.695921	-1.792853	-2.086438	-2.290033
12.5	-2.090016	-1.926918	-1.690903	-1.613086	-1.690921	-1.926928	-2.090018
13.0	-1.925262	-1.792639	-1.600614	-1.537978	-1.600619	-1.792621	-1.925278
13.5	-1.787027	-1.677515	-1.519808	-1.469321	-1.519819	-1.677526	-1.787005
14.0	-1.669194	-1.577574	-1.446774	-1.406139	-1.446786	-1.577575	-1.669202
14.5	-1.56728	-1.489519	-1.380337	-1.34772	-1.380328	-1.489566	-1.567266
15.0	-1.478121	-1.411426	-1.319515	-1.293447	-1.319497	-1.411434	-1.478114
16.0	-1.328815	-1.278063	-1.211768	-1.195593	-1.211738	-1.278049	-1.328802
17.0	-1.208042	-1.167863	-1.118867	-1.109678	-1.118843	-1.167888	-1.208053
18.0	-1.107669	-1.074663	-1.037726	-1.033532	-1.03771	-1.074687	-1.107673
19.0	-1.022412	-0.994519	-0.966109	-0.965654	-0.966109	-0.994523	-1.022432
20.0	-0.9479	-0.923756	-0.902443	-0.90455	-0.902407	-0.923731	-0.947913
21.0	-0.882317	-0.861128	-0.844716	-0.84864	-0.844691	-0.861128	-0.882308
22.0	-0.825372	-0.805772	-0.792953	-0.799166	-0.792963	-0.805762	-0.825361
23.0	-0.774566	-0.756767	-0.746316	-0.753623	-0.746304	-0.756758	-0.774564
24.0	-0.729122	-0.712343	-0.703763	-0.711918	-0.703774	-0.712389	-0.729145
25.0	-0.687891	-0.671981	-0.664744	-0.673567	-0.664727	-0.671967	-0.687902
50.0	-0.220026	-0.207687	-0.2073	-0.219233	-0.207303	-0.207691	-0.220017
100.0	0.002607	0.014804	0.01482	0.002668	0.014846	0.014785	0.002594
