R	0	30	60	90	120	150	180
10.0	-3.793262	-2.705256	-1.536762	-1.840709	-2.136097	-3.580613	-3.793277
10.5	-3.258978	-2.41468	-1.390804	-1.688441	-1.865112	-3.083701	-3.259009
11.0	-2.852533	-2.183686	-1.268452	-1.561123	-1.647758	-2.702582	-2.852555
11.5	-2.538153	-1.997141	-1.163314	-1.451609	-1.469458	-2.40501	-2.538144
12.0	-2.290054	-1.843348	-1.070845	-1.355462	-1.320069	-2.16776	-2.290033
12.5	-2.090016	-1.71389	-0.988011	-1.269619	-1.19254	-1.974605	-2.090018
13.0	-1.925262	-1.602726	-0.913027	-1.192126	-1.082026	-1.814367	-1.925278
13.5	-1.787027	-1.505771	-0.844446	-1.121532	-0.985123	-1.679071	-1.787005
14.0	-1.669194	-1.420061	-0.781338	-1.056832	-0.899078	-1.563109	-1.669202
14.5	-1.56728	-1.343574	-0.722933	-0.997127	-0.822185	-1.462504	-1.567266
15.0	-1.478121	-1.274545	-0.668666	-0.941834	-0.75274	-1.374183	-1.478114
16.0	-1.328815	-1.154741	-0.570785	-0.842397	-0.632072	-1.225921	-1.328802
17.0	-1.208042	-1.053709	-0.484807	-0.755425	-0.530281	-1.105652	-1.208053
18.0	-1.107669	-0.966828	-0.408626	-0.678501	-0.442965	-1.005478	-1.107673
19.0	-1.022412	-0.891163	-0.34055	-0.609964	-0.366892	-0.920387	-1.022432
20.0	-0.9479	-0.823634	-0.279445	-0.548533	-0.299835	-0.846124	-0.947913
21.0	-0.882317	-0.763361	-0.223575	-0.492293	-0.239696	-0.780904	-0.882308
22.0	-0.825372	-0.709765	-0.173284	-0.442584	-0.186027	-0.723558	-0.825361
23.0	-0.774566	-0.662127	-0.12778	-0.396875	-0.138009	-0.673106	-0.774564
24.0	-0.729122	-0.618741	-0.08607	-0.355032	-0.094413	-0.627589	-0.729145
25.0	-0.687891	-0.579155	-0.047816	-0.316572	-0.054543	-0.586288	-0.687902
50.0	-0.220026	-0.118212	0.406765	0.138221	0.406576	-0.118432	-0.220017
100.0	0.002607	0.104161	0.628782	0.36018	0.628787	0.104132	0.002594
