R,theta2,E
5.8,0,-11.484142
5.8,30,-11.645207
5.8,60,-12.158521
5.8,90,-12.42291
5.9,0,-10.750785
5.9,30,-10.846875
5.9,60,-11.203296
5.9,90,-11.393211
6.0,0,-10.098356
6.0,30,-10.136156
6.0,60,-10.354293
6.0,90,-10.477867
6.2,0,-8.989984
6.2,30,-8.930149
6.2,60,-8.924009
6.2,90,-8.938781
6.4,0,-8.082823
6.4,30,-7.949937
6.4,60,-7.782708
6.4,90,-7.718458
6.6,0,-7.322364
6.6,30,-7.140618
6.6,60,-6.866786
6.6,90,-6.749645
6.8,0,-6.669573
6.8,30,-6.461368
6.8,60,-6.126863
6.8,90,-5.97894
7.0,0,-6.097607
7.0,30,-5.881908
7.0,60,-5.523634
7.0,90,-5.362894
7.2,0,-5.590026
7.2,30,-5.38102
7.2,60,-5.026366
7.2,90,-4.865935
7.4,0,-5.138349
7.4,30,-4.945174
7.4,60,-4.611479
7.4,90,-4.459779
7.6,0,-4.738487
7.6,30,-4.56556
7.6,60,-4.261833
7.6,90,-4.122946
7.8,0,-4.387814
7.8,30,-4.23578
7.8,60,-3.964442
7.8,90,-3.839629
8.0,0,-4.082252
8.0,30,-3.949653
8.0,60,-3.709484
8.0,90,-3.598476
8.2,0,-3.816613
8.2,30,-3.701052
8.2,60,-3.489335
8.2,90,-3.391224
8.4,0,-3.584915
8.4,30,-3.483954
8.4,60,-3.2977
8.4,90,-3.211408
8.6,0,-3.381201
8.6,30,-3.292866
8.6,60,-3.129472
8.6,90,-3.053874
8.8,0,-3.200594
8.8,30,-3.123345
8.8,60,-2.980496
8.8,90,-2.914674
9.0,0,-3.039313
9.0,30,-2.971746
9.0,60,-2.847431
9.0,90,-2.790357
9.5,0,-2.703053
9.5,30,-2.655339
9.5,60,-2.568555
9.5,90,-2.529422
10.0,0,-2.440878
10.0,30,-2.40706
10.0,60,-2.3467
10.0,90,-2.320084
10.5,0,-2.233059
10.5,30,-2.208444
10.5,60,-2.165742
10.5,90,-2.147597
11.0,0,-2.064369
11.0,30,-2.045935
11.0,60,-2.015029
11.0,90,-2.002539
11.5,0,-1.924004
11.5,30,-1.909672
11.5,60,-1.886784
11.5,90,-1.878259
12.0,0,-1.804236
12.0,30,-1.792839
12.0,60,-1.775655
12.0,90,-1.769841
12.5,0,-1.700232
12.5,30,-1.690903
12.5,60,-1.67776
12.5,90,-1.673982
13.0,0,-1.6084
13.0,30,-1.600614
13.0,60,-1.590473
13.0,90,-1.588129
13.5,0,-1.526441
13.5,30,-1.519808
13.5,60,-1.511881
13.5,90,-1.510661
14.0,0,-1.452545
14.0,30,-1.446774
14.0,60,-1.440568
14.0,90,-1.440122
14.5,0,-1.38544
14.5,30,-1.380337
14.5,60,-1.375401
14.5,90,-1.375591
15.0,0,-1.324102
15.0,30,-1.319515
15.0,60,-1.31555
15.0,90,-1.31624
16.0,0,-1.215612
16.0,30,-1.211768
16.0,60,-1.209123
16.0,90,-1.210479
17.0,0,-1.12228
17.0,30,-1.118867
17.0,60,-1.11714
17.0,90,-1.118858
18.0,0,-1.040917
18.0,30,-1.037726
18.0,60,-1.036554
18.0,90,-1.038552
19.0,0,-0.969168
19.0,30,-0.966109
19.0,60,-0.965317
19.0,90,-0.967499
20.0,0,-0.905317
20.0,30,-0.902443
20.0,60,-0.901843
20.0,90,-0.904091
21.0,0,-0.847043
21.0,30,-0.844716
21.0,60,-0.845163
21.0,90,-0.847625
22.0,0,-0.795099
22.0,30,-0.792953
22.0,60,-0.793771
22.0,90,-0.796793
23.0,0,-0.748603
23.0,30,-0.746316
23.0,60,-0.74697
23.0,90,-0.749883
24.0,0,-0.706106
24.0,30,-0.703763
24.0,60,-0.704257
24.0,90,-0.707084
25.0,0,-0.667201
25.0,30,-0.664744
25.0,60,-0.665172
25.0,90,-0.667938
50.0,0,-0.209906
50.0,30,-0.2073
50.0,60,-0.207327
50.0,90,-0.209915
100.0,0,0.012208
100.0,30,0.01482
100.0,60,0.014803
100.0,90,0.012216
