R,theta,E_cm
9.0,50.0,-0.13133274056579936
9.5,50.0,-0.0950720214619848
10.0,50.0,-0.06946657254871781
10.5,50.0,-0.05157039414231051
11.0,50.0,-0.0388437168033073
11.5,50.0,-0.029639390997110694
12.0,50.0,-0.021806121505092476
12.5,50.0,-0.017743644403133346
13.0,50.0,-0.015073079847305593
13.5,50.0,-0.01126716839461892
14.0,50.0,-0.008949955878068891
14.5,50.0,-0.006904891145506013
15.0,50.0,-0.0056922947865547255
16.0,50.0,-0.004480356520162445
17.0,50.0,-0.0021677506515254664
18.0,50.0,-0.0016249895932148207
19.0,50.0,-0.0011436806566582902
20.0,50.0,-0.0009347409475566337
21.0,50.0,-0.0007852790825320711
22.0,50.0,-0.0006217727113785543
23.0,50.0,-0.00047801535483941397
24.0,50.0,-0.0003559875284358327
25.0,50.0,-0.0002785135039536613
50.0,50.0,-6.584044512152332e-06
100.0,50.0,0.0
2.5,55.0,1514.2403802994008
2.6,55.0,1047.369095657809
2.7,55.0,716.1494939694547
2.8,55.0,483.2249479254003
2.9,55.0,320.8603712791271
3.0,55.0,208.69178173125965
3.1,55.0,131.93296451976613
3.2,55.0,79.97340066195565
3.3,55.0,45.24285446045006
3.4,55.0,22.41623886391534
3.5,55.0,7.723418676601843
3.6,55.0,-1.4225575150343417
3.7,55.0,-6.934031200196942
3.8,55.0,-9.9754006657189
3.9,55.0,-11.41481339396387
4.0,55.0,-11.831883888536359
4.1,55.0,-11.616773728941814
4.2,55.0,-11.033652025527973
4.3,55.0,-10.253156783110194
4.4,55.0,-9.36785933380468
4.5,55.0,-8.520383948472217
4.6,55.0,-7.6679440469882545
4.7,55.0,-6.868420357643305
4.8,55.0,-6.131018522428682
4.9,55.0,-5.4613998901860565
5.0,55.0,-4.868185423535671
5.1,55.0,-4.334669592575387
5.2,55.0,-3.863880929904989
5.3,55.0,-3.4453131811930975
5.4,55.0,-3.076846221728357
5.5,55.0,-2.7478658232158795
5.6,55.0,-2.4589200114544467
5.7,55.0,-2.203624047290701
5.8,55.0,-1.9772743747836268
5.9,55.0,-1.7783855885788036
6.0,55.0,-1.6014736723872975
6.2,55.0,-1.3049983429552765
6.4,55.0,-1.0708083802625803
6.6,55.0,-0.8847680746607742
6.8,55.0,-0.7343254583501218
7.0,55.0,-0.6129215317627781
7.2,55.0,-0.5143890537766762
7.4,55.0,-0.4339502848891125
7.6,55.0,-0.36790027315514934
7.8,55.0,-0.3132995935788448
8.0,55.0,-0.26798422885840384
8.2,55.0,-0.23018169869434205
8.4,55.0,-0.19849285464130106
8.6,55.0,-0.1717652331580436
8.8,55.0,-0.14820353591114355
9.0,55.0,-0.12998341066283445
9.5,55.0,-0.09339238211607366
10.0,55.0,-0.06818879071828192
10.5,55.0,-0.05071663600657672
11.0,55.0,-0.03805097414023635
11.5,55.0,-0.029115942304323142
12.0,55.0,-0.022534558232705563
12.5,55.0,-0.018323277358280876
13.0,55.0,-0.013533682832748752
13.5,55.0,-0.011020698696121371
14.0,55.0,-0.008790837830282783
14.5,55.0,-0.007828441400637445
15.0,55.0,-0.004945640435068839
16.0,55.0,-0.004361837481099542
17.0,55.0,-0.00300241162735972
18.0,55.0,-0.0016087493659411223
19.0,55.0,-0.0010874963942983128
20.0,55.0,-0.0009626147541909803
21.0,55.0,-0.000756310534247433
22.0,55.0,-0.0005987269961249808
23.0,55.0,-0.0004659451263874814
24.0,55.0,-0.0003636694335203572
25.0,55.0,-0.00028663517705155076
50.0,55.0,-4.16999882176583e-06
100.0,55.0,0.0
2.5,60.0,1349.8651974453985
2.6,60.0,931.9633060174556
2.7,60.0,636.1050456379476
2.8,60.0,428.39527811918214
2.9,60.0,283.78606208500565
3.0,60.0,183.9918764224976
3.1,60.0,115.76036231969032
3.2,60.0,69.61852287379467
3.3,60.0,38.804681413147534
3.4,60.0,18.56694487682972
3.5,60.0,5.602496615936196
3.6,60.0,-2.5229859708095876
3.7,60.0,-7.358803277133361
3.8,60.0,-9.99476623069592
3.9,60.0,-11.20235229707633
4.0,60.0,-11.497570912996569
4.1,60.0,-11.2318136911903
4.2,60.0,-10.639287498907896
4.3,60.0,-9.87359845641283
4.4,60.0,-9.047269889884687
4.5,60.0,-8.16511070933344
4.6,60.0,-7.381125602075247
4.7,60.0,-6.616330040307535
4.8,60.0,-5.910577105110867
4.9,60.0,-5.27203498206812
5.0,60.0,-4.700315864407794
5.1,60.0,-4.190192956463862
5.2,60.0,-3.7359504842043476
5.3,60.0,-3.3347570059535836
5.4,60.0,-2.9808155371864578
5.5,60.0,-2.6641318632474054
5.6,60.0,-2.3858345193074624
5.7,60.0,-2.139689990269271
5.8,60.0,-1.9212806910384626
5.9,60.0,-1.7292092260038885
6.0,60.0,-1.5580962686151716
6.2,60.0,-1.2714626198354404
6.4,60.0,-1.043699532933411
6.6,60.0,-0.8621648221692434
6.8,60.0,-0.7176122465429
7.0,60.0,-0.5993597567988493
7.2,60.0,-0.5032946112868811
7.4,60.0,-0.42483089668793694
7.6,60.0,-0.3603323490780605
7.8,60.0,-0.30700813514707376
8.0,60.0,-0.2627387851572591
8.2,60.0,-0.22575160360350852
8.4,60.0,-0.1947622246108739
8.6,60.0,-0.16957882823355405
8.8,60.0,-0.14541972017564703
9.0,60.0,-0.1276942902774644
9.5,60.0,-0.09170001133022951
10.0,60.0,-0.06698102245071141
10.5,60.0,-0.04993091715603128
11.0,60.0,-0.037520723078391
11.5,60.0,-0.028655923129888804
12.0,60.0,-0.02210021714376083
12.5,60.0,-0.017185959302667017
13.0,60.0,-0.013849947769566029
13.5,60.0,-0.010778180671899947
14.0,60.0,-0.008655202146841533
14.5,60.0,-0.007530612412238611
15.0,60.0,-0.006287946525508232
16.0,60.0,-0.004134025174488159
17.0,60.0,-0.002912209281866609
18.0,60.0,-0.0016831512521739002
19.0,60.0,-0.0011186606637276953
20.0,60.0,-0.0009303526241892258
21.0,60.0,-0.0007473124440448941
22.0,60.0,-0.0005886310453500699
23.0,60.0,-0.0004387294123121421
24.0,60.0,-0.0003454518096475567
25.0,60.0,-0.0002675380171520203
50.0,60.0,1.7559531313793286e-06
100.0,60.0,0.0
2.5,65.0,1212.427991808688
2.6,65.0,835.5527023457144
2.7,65.0,569.2909941661991
2.8,65.0,382.6607129174257
2.9,65.0,252.88873357385654
3.0,65.0,163.42541692973367
3.1,65.0,102.31284776871287
3.2,65.0,61.011510094159966
3.3,65.0,33.46967542858019
3.4,65.0,15.435896539458815
3.5,65.0,3.8145873675950512
3.6,65.0,-3.425296653512946
3.7,65.0,-7.6876965454385955
3.8,65.0,-9.986848463366893
3.9,65.0,-11.002064795956317
4.0,65.0,-11.198548581344788
4.1,65.0,-10.891543736660509
4.2,65.0,-10.292360439116214
4.3,65.0,-9.5398798195458
4.4,65.0,-8.737213251679746
4.5,65.0,-7.9169770815005
4.6,65.0,-7.128210719714419
4.7,65.0,-6.390999609703947
4.8,65.0,-5.7143433013271565
4.9,65.0,-5.100733938083333
5.0,65.0,-4.55025886226642
5.1,65.0,-4.05970628900979
5.2,65.0,-3.623017618604207
5.3,65.0,-3.235363530813599
5.4,65.0,-2.8939678886886324
5.5,65.0,-2.5889519244745567
5.6,65.0,-2.320172757231937
5.7,65.0,-2.0822611625990164
5.8,65.0,-1.8707308549847566
5.9,65.0,-1.6855888613206056
6.0,65.0,-1.5196048059905696
6.2,65.0,-1.240664402696048
6.4,65.0,-1.0192996596854917
6.6,65.0,-0.8427654605525571
6.8,65.0,-0.7026155459784263
7.0,65.0,-0.5871885688391677
7.2,65.0,-0.4933278306699383
7.4,65.0,-0.416633517994385
7.6,65.0,-0.3535286357648492
7.8,65.0,-0.3003012082238678
8.0,65.0,-0.258020080611697
8.2,65.0,-0.2207372657906923
8.4,65.0,-0.19141501614750353
8.6,65.0,-0.16578652463790505
8.8,65.0,-0.1430886783585916
9.0,65.0,-0.12563188745705545
9.5,65.0,-0.09136267807475776
10.0,65.0,-0.06607327577376239
10.5,65.0,-0.04922398851508603
11.0,65.0,-0.038095967710171125
11.5,65.0,-0.028508435542541264
12.0,65.0,-0.021841237448797984
12.5,65.0,-0.017003795539627335
13.0,65.0,-0.013073445333768774
13.5,65.0,-0.01069565711256928
14.0,65.0,-0.008834951864190827
14.5,65.0,-0.006668735722329018
15.0,65.0,-0.005597042906213119
16.0,65.0,-0.004064451379636153
17.0,65.0,-0.00278491359606889
18.0,65.0,-0.0016594474443613195
19.0,65.0,-0.00116277469763574
20.0,65.0,-0.0009619566616319731
21.0,65.0,-0.0007617967181872132
22.0,65.0,-0.0005888493698957121
23.0,65.0,-0.0004540932224811911
24.0,65.0,-0.00033776990456303225
25.0,65.0,-0.00029124182496460094
50.0,65.0,-1.1630460438567524e-05
100.0,65.0,0.0
2.5,70.0,1101.9789449461227
2.6,70.0,758.1281573479171
2.7,70.0,515.6633085553638
2.8,70.0,345.95798393153035
2.9,70.0,228.11467503180566
3.0,70.0,146.9472933129314
3.1,70.0,91.55315539010064
3.2,70.0,54.20865975861811
3.3,70.0,29.2699410313792
3.4,70.0,12.900918693757804
3.5,70.0,2.3866781814924214
3.6,70.0,-4.110540564519402
3.7,70.0,-7.925901359293079
3.8,70.0,-9.956095018353968
3.9,70.0,-10.832536884125728
4.0,70.0,-10.951067232400097
4.1,70.0,-10.612294971777722
4.2,70.0,-9.996596648091973
4.3,70.0,-9.258068027421603
4.4,70.0,-8.474537453153905
4.5,70.0,-7.678869275479489
4.6,70.0,-6.915202691769746
4.7,70.0,-6.201902461046631
4.8,70.0,-5.547137872991435
4.9,70.0,-4.954671155434185
5.0,70.0,-4.4222147287370195
5.1,70.0,-3.9382275207682
5.2,70.0,-3.5255142570288984
5.3,70.0,-3.1508833531427305
5.4,70.0,-2.8192635543438542
5.5,70.0,-2.524206030749078
5.6,70.0,-2.2634574422471396
5.7,70.0,-2.0333349999534067
5.8,70.0,-1.8273429154938423
5.9,70.0,-1.6471779479776572
6.0,70.0,-1.4858783607855046
6.2,70.0,-1.214137162599703
6.4,70.0,-0.9983461953366386
6.6,70.0,-0.8260700234822727
6.8,70.0,-0.6877007077618023
7.0,70.0,-0.5766098931370757
7.2,70.0,-0.4850009636883659
7.4,70.0,-0.40947886356866436
7.6,70.0,-0.3476109427173735
7.8,70.0,-0.2964476739499324
8.0,70.0,-0.2538836413915185
8.2,70.0,-0.21725969262219694
8.4,70.0,-0.1894360133035299
8.6,70.0,-0.16424954478796067
8.8,70.0,-0.14195443244122716
9.0,70.0,-0.12382012433396583
9.5,70.0,-0.08903010174803867
10.0,70.0,-0.06501189723296705
10.5,70.0,-0.047514279641395804
11.0,70.0,-0.03654823069797075
11.5,70.0,-0.027051125438223807
12.0,70.0,-0.021560967991712945
12.5,70.0,-0.01678607606486878
13.0,70.0,-0.01320051957609877
13.5,70.0,-0.010652859263779249
14.0,70.0,-0.008632156431587958
14.5,70.0,-0.006470110288547915
15.0,70.0,-0.00521866775508272
16.0,70.0,-0.0039079657020860735
17.0,70.0,-0.0027008524081524854
18.0,70.0,-0.0016432040981655405
19.0,70.0,-0.0011752846941010375
20.0,70.0,-0.0009516423863114199
21.0,70.0,-0.0007631129033052275
22.0,70.0,-0.0005741436522856702
23.0,70.0,-0.0004439972717062801
24.0,70.0,-0.0003338213492089892
25.0,70.0,-0.0002745618296775376
50.0,70.0,-6.362601044429539e-06
100.0,70.0,0.0
2.5,75.0,1017.7565354155781
2.6,75.0,699.1290105748567
2.7,75.0,474.8011890001427
2.8,75.0,318.0046924942796
2.9,75.0,209.23632637947026
3.0,75.0,134.40235785909158
3.1,75.0,83.42970754757427
3.2,75.0,48.98127951926561
3.3,75.0,26.022370541688577
3.4,75.0,10.961254364862034
3.5,75.0,1.3375802310865785
3.6,75.0,-4.6237984476358855
3.7,75.0,-8.09912346902527
3.8,75.0,-9.92654122617336
3.9,75.0,-10.67622617810437
4.0,75.0,-10.737602915511799
4.1,75.0,-10.376439854013258
4.2,75.0,-9.771458255758732
4.3,75.0,-9.02868104878693
4.4,75.0,-8.26261034067794
4.5,75.0,-7.486942662543104
4.6,75.0,-6.743776544701384
4.7,75.0,-6.04943716762611
4.8,75.0,-5.403595319734907
4.9,75.0,-4.8358298163202385
5.0,75.0,-4.3195054339654835
5.1,75.0,-3.857265746074784
5.2,75.0,-3.446539606852554
5.3,75.0,-3.0829028471599136
5.4,75.0,-2.7587317953065043
5.5,75.0,-2.4723476883635196
5.6,75.0,-2.2182785896272446
5.7,75.0,-1.993046043274234
5.8,75.0,-1.7917533509947086
5.9,75.0,-1.6161242630495647
6.0,75.0,-1.4585730837436988
6.2,75.0,-1.1926075834398093
6.4,75.0,-0.9813092612499048
6.6,75.0,-0.8125977958902002
6.8,75.0,-0.6768562468767674
7.0,75.0,-0.568045114779195
7.2,75.0,-0.4776479052723319
7.4,75.0,-0.4036935157418348
7.6,75.0,-0.34354341919948794
7.8,75.0,-0.2924339237676385
8.0,75.0,-0.24946759392573598
8.2,75.0,-0.21644192996619538
8.4,75.0,-0.18612260771766914
8.6,75.0,-0.16097476705206817
8.8,75.0,-0.1401435519730863
9.0,75.0,-0.12236588636789776
9.5,75.0,-0.08802754295876142
10.0,75.0,-0.06533913453766388
10.5,75.0,-0.04797781384101498
11.0,75.0,-0.03619795079694242
11.5,75.0,-0.027675751963306114
12.0,75.0,-0.021348516376348527
12.5,75.0,-0.0165602411548565
13.0,75.0,-0.012766839698635124
13.5,75.0,-0.01045928336484664
14.0,75.0,-0.008470406013565822
14.5,75.0,-0.006868459016682493
15.0,75.0,-0.005544149106648177
16.0,75.0,-0.0038076674058180517
17.0,75.0,-0.0026299655471045467
18.0,75.0,-0.0016620829335194287
19.0,75.0,-0.0011632175845711858
20.0,75.0,-0.0009448400172536254
21.0,75.0,-0.0007326067264348524
22.0,75.0,-0.0005682208192546057
23.0,75.0,-0.00042644085931456746
24.0,75.0,-0.00033513753432700354
25.0,75.0,-0.0002484470950966511
50.0,75.0,-8.561441111254453e-06
100.0,75.0,0.0
2.5,80.0,958.6755331656535
2.6,80.0,657.7432004076569
2.7,80.0,446.1411971553078
2.8,80.0,298.39227495236224
2.9,80.0,195.99507694027238
3.0,80.0,125.59538042731818
3.1,80.0,77.681552423669
3.2,80.0,45.316166888486556
3.3,80.0,23.758729401168736
3.4,80.0,9.634626359656218
3.5,80.0,0.6016067374279883
3.6,80.0,-4.9629694936354865
3.7,80.0,-8.199018002116427
3.8,80.0,-9.88451666109154
3.9,80.0,-10.554710974615036
4.0,80.0,-10.576358414721433
4.1,80.0,-10.200094184363328
4.2,80.0,-9.594538657662142
4.3,80.0,-8.872552063641677
4.4,80.0,-8.106405634342414
4.5,80.0,-7.34550925851113
4.6,80.0,-6.617365962206309
4.7,80.0,-5.937996728073991
4.8,80.0,-5.312342596139179
4.9,80.0,-4.748835120003079
5.0,80.0,-4.242761081304069
5.1,80.0,-3.7901106784152088
5.2,80.0,-3.3884216252782915
5.3,80.0,-3.031175745896585
5.4,80.0,-2.7142629403468814
5.5,80.0,-2.433525697971426
5.6,80.0,-2.1843829273046964
5.7,80.0,-1.9633983122794798
5.8,80.0,-1.7653479172812994
5.9,80.0,-1.593212427526301
6.0,80.0,-1.4384788637145192
6.2,80.0,-1.1768174790007835
6.4,80.0,-0.9688257600276821
6.6,80.0,-0.8026334262000256
6.8,80.0,-0.6688438857599589
7.0,80.0,-0.5617213910985001
7.2,80.0,-0.47246522987805933
7.4,80.0,-0.3993979553549481
7.6,80.0,-0.3399668608009205
7.8,80.0,-0.2892282769396626
8.0,80.0,-0.24799733405693986
8.2,80.0,-0.21327710359041036
8.4,80.0,-0.18530440529365422
8.6,80.0,-0.15963838379465983
8.8,80.0,-0.1388604991643342
9.0,80.0,-0.12116096879510892
9.5,80.0,-0.08729032646549144
10.0,80.0,-0.06350673974501106
10.5,80.0,-0.04757244130035488
11.0,80.0,-0.03591351134103562
11.5,80.0,-0.027408429151777654
12.0,80.0,-0.02117425284293901
12.5,80.0,-0.016441722115793596
13.0,80.0,-0.012986093683057334
13.5,80.0,-0.01032189172827401
14.0,80.0,-0.008404780774067859
14.5,80.0,-0.0068081016365786695
15.0,80.0,-0.00553163911018288
16.0,80.0,-0.003777376434571238
17.0,80.0,-0.0026023100650158426
18.0,80.0,-0.0016313553131813308
19.0,80.0,-0.0011730920918783738
20.0,80.0,-0.00092530308934073
21.0,80.0,-0.0007262410064683422
22.0,80.0,-0.0005693155609048972
23.0,80.0,-0.00042819369352386615
24.0,80.0,-0.0003454518096475567
25.0,80.0,-0.0002488837441879355
50.0,80.0,-8.779765656896644e-06
100.0,80.0,0.0
2.5,85.0,923.7083564386893
2.6,85.0,633.2518508655694
2.7,85.0,429.2366940283883
2.8,85.0,286.8397056691538
2.9,85.0,188.14936897491
3.0,85.0,120.44016915678898
3.1,85.0,74.2736269622411
3.2,85.0,43.14475864272902
3.3,85.0,22.41976691683771
3.4,85.0,8.83842288138511
3.5,85.0,0.17712612064107972
3.6,85.0,-5.158075195778331
3.7,85.0,-8.251837864514526
3.8,85.0,-9.852426177847569
3.9,85.0,-10.475999034364463
4.0,85.0,-10.474741004667562
4.1,85.0,-10.09000768448101
4.2,85.0,-9.48547139968331
4.3,85.0,-8.769283106373075
4.4,85.0,-8.010464057404356
4.5,85.0,-7.2587171393020276
4.6,85.0,-6.540087846576786
4.7,85.0,-5.868290927963847
4.8,85.0,-5.2504751119369795
4.9,85.0,-4.693825780542242
5.0,85.0,-4.194241825708783
5.1,85.0,-3.7495849082203
5.2,85.0,-3.352720783877166
5.3,85.0,-2.999913121259391
5.4,85.0,-2.6870943968490892
5.5,85.0,-2.409752646969734
5.6,85.0,-2.163625016251375
5.7,85.0,-1.945253686777976
5.8,85.0,-1.75149884904776
5.9,85.0,-1.5791743931606643
6.0,85.0,-1.4261582170087352
6.2,85.0,-1.1670541519090025
6.4,85.0,-0.9610965253005844
6.6,85.0,-0.7964942834469829
6.8,85.0,-0.6639111950893687
7.0,85.0,-0.5578461304133512
7.2,85.0,-0.4693037002029135
7.4,85.0,-0.3967987174281817
7.6,85.0,-0.3367056878031435
7.8,85.0,-0.28738512810367584
8.0,85.0,-0.24627840876850143
8.2,85.0,-0.212016444642197
8.4,85.0,-0.18311997464684168
8.6,85.0,-0.15886868684684247
8.8,85.0,-0.13806205199277785
9.0,85.0,-0.12047511159174022
9.5,85.0,-0.08678948683886617
10.0,85.0,-0.06358575139807897
10.5,85.0,-0.047343970901184494
11.0,85.0,-0.03569381758860004
11.5,85.0,-0.027208050883787253
12.0,85.0,-0.021010964796331136
12.5,85.0,-0.01639014762026875
13.0,85.0,-0.013084420820570415
13.5,85.0,-0.010316405544334231
14.0,85.0,-0.008326430332481038
14.5,85.0,-0.006778035227721659
15.0,85.0,-0.005527029343347749
16.0,85.0,-0.0037567478839301317
17.0,85.0,-0.0025917774651496475
18.0,85.0,-0.0016541795849671814
19.0,85.0,-0.0012687837402333456
20.0,85.0,-0.0009731504729792562
21.0,85.0,-0.0007490683971762735
22.0,85.0,-0.0005475891496914187
23.0,85.0,-0.0004365368100894784
24.0,85.0,-0.0003250415835520926
25.0,85.0,-0.00024054374654440381
50.0,85.0,1.009595077491099e-05
100.0,85.0,0.0
2.5,90.0,912.1905306531062
2.6,90.0,625.2090786085653
2.7,90.0,423.6192375837844
2.8,90.0,282.99000433836875
2.9,90.0,185.61690784357643
3.0,90.0,118.70764696184833
3.1,90.0,73.1426195464298
3.2,90.0,42.424899194113515
3.3,90.0,21.976764178934193
3.4,90.0,8.579864867806483
3.5,90.0,0.03757186092482456
3.6,90.0,-5.2217603690555725
3.7,90.0,-8.270669666523439
3.8,90.0,-9.841755100959917
3.9,90.0,-10.44986772583164
4.0,90.0,-10.441182675600487
4.1,90.0,-10.053618132062812
4.2,90.0,-9.448634996179702
4.3,90.0,-8.733897868697285
4.4,90.0,-7.990480453065688
4.5,90.0,-7.229203288037583
4.6,90.0,-6.512966929019164
4.7,90.0,-5.8452862577248546
4.8,90.0,-5.2304596852363225
4.9,90.0,-4.675569001721641
5.0,90.0,-4.178239709422407
5.1,90.0,-3.734086045606239
5.2,90.0,-3.340640241149913
5.3,90.0,-2.9896248109651586
5.4,90.0,-2.677852537934575
5.5,90.0,-2.40349125494682
5.6,90.0,-2.1566022672782874
5.7,90.0,-1.9391843330254088
5.8,90.0,-1.744539747917571
5.9,90.0,-1.5746461923757855
6.0,90.0,-1.422137879663007
6.2,90.0,-1.1643293711306477
6.4,90.0,-0.9591155450600117
6.6,90.0,-0.7947964264771991
6.8,90.0,-0.6644315685249848
7.0,90.0,-0.5561577113017832
7.2,90.0,-0.467958758623316
7.4,90.0,-0.39575160483698296
7.6,90.0,-0.33625773885716115
7.8,90.0,-0.2870229962987412
8.0,90.0,-0.24603939953162068
8.2,90.0,-0.21173683327767095
8.4,90.0,-0.18290862089204965
8.6,90.0,-0.15858753785373067
8.8,90.0,-0.13795231583829393
9.0,90.0,-0.12040443993631585
9.5,90.0,-0.08679672897593733
10.0,90.0,-0.06366344374710678
10.5,90.0,-0.04741463943768679
11.0,90.0,-0.035803117093992684
11.5,90.0,-0.02739899441248383
12.0,90.0,-0.02119400497647547
12.5,90.0,-0.01658042993748424
13.0,90.0,-0.01308946723649683
13.5,90.0,-0.010442163601546213
14.0,90.0,-0.008389198639353168
14.5,90.0,-0.0067920797338506134
15.0,90.0,-0.0055507331511603294
16.0,90.0,-0.003769036436927706
17.0,90.0,-0.0026233815025923945
18.0,90.0,-0.0018576331101290578
19.0,90.0,-0.0013466975327288823
20.0,90.0,-0.001006510463553383
21.0,90.0,-0.0007477490931361786
22.0,90.0,-0.0005682208192546057
23.0,90.0,-0.00044750917796903877
24.0,90.0,-0.0003375515800173901
25.0,90.0,-0.0002721477839871511
50.0,90.0,-1.9752133536456994e-05
100.0,90.0,0.0
