R	phi	theta2	theta1	E
4.20	60	0	30	-17.009019
4.20	60	0	60	-53.79808
4.20	60	0	90	-69.41266
4.20	60	0	120	-53.794739
4.20	60	0	150	-17.009029
4.20	60	0	180	4.773525
4.20	60	30	0	-18.731505
4.20	60	30	30	-42.06218
4.20	60	30	60	-59.379544
4.20	60	30	90	-57.191963
4.20	60	30	120	-37.763247
4.20	60	30	150	-16.574827
4.20	60	30	180	-18.731512
4.20	60	60	0	-64.113265
4.20	60	60	30	-66.08582
4.20	60	60	60	-49.226428
4.20	60	60	90	-33.712065
4.20	60	60	120	-28.640025
4.20	60	60	150	-41.064686
4.20	60	60	180	-64.113252
4.20	60	90	0	-85.980168
4.20	60	90	30	-64.987374
4.20	60	90	60	-34.552352
4.20	60	90	90	-22.641668
4.20	60	90	120	-34.548901
4.20	60	90	150	-64.987381
4.20	60	90	180	-85.980167
4.20	90	0	0	4.773529
4.20	90	0	30	-16.994846
4.20	90	0	60	-53.779777
4.20	90	0	90	-69.35557
4.20	90	0	120	-53.779779
4.20	90	0	150	-16.994841
4.20	90	0	180	4.773525
4.20	90	30	0	-18.731505
4.20	90	30	30	-29.658524
4.20	90	30	60	-49.186286
4.20	90	30	90	-58.037181
4.20	90	30	120	-49.18629
4.20	90	30	150	-29.658529
4.20	90	30	180	-18.731512
4.20	90	60	0	-64.113265
4.20	90	60	30	-54.42068
4.20	90	60	60	-41.228964
4.20	90	60	90	-36.253522
4.20	90	60	120	-41.22895
4.20	90	60	150	-54.420678
4.20	90	60	180	-64.113252
4.20	90	90	0	-85.980168
4.20	90	90	30	-66.311449
4.20	90	90	60	-37.471324
4.20	90	90	90	-25.942913
4.20	90	90	120	-37.471328
4.20	90	90	150	-66.311456
4.20	90	90	180	-85.980167
4.30	0	0	0	1.962136
4.30	0	0	30	-17.086099
4.30	0	0	60	-49.178471
4.30	0	0	90	-62.934106
4.30	0	0	120	-49.178474
4.30	0	0	150	-17.086098
4.30	0	0	180	1.962131
4.30	0	30	0	-18.691197
4.30	0	30	30	-49.542311
4.30	0	30	60	-61.477192
4.30	0	30	90	-49.605033
4.30	0	30	120	-23.556908
4.30	0	30	150	-4.462631
4.30	0	30	180	-18.691201
4.30	0	60	0	-58.658454
4.30	0	60	30	-68.450306
4.30	0	60	60	-48.212436
4.30	0	60	90	-24.044189
4.30	0	60	120	-11.284994
4.30	0	60	150	-24.685141
4.30	0	60	180	-58.658438
4.30	0	90	0	-77.94814
4.30	0	90	30	-56.021201
4.30	0	90	60	-24.063748
4.30	0	90	90	-11.997152
4.30	0	90	120	-24.063743
4.30	0	90	150	-56.021209
4.30	0	90	180	-77.948138
4.30	30	0	0	1.962136
4.30	30	0	30	-17.0487
4.30	30	0	60	-49.233141
4.30	30	0	90	-62.783413
4.30	30	0	120	-49.233141
4.30	30	0	150	-17.048688
4.30	30	0	180	1.962131
4.30	30	30	0	-18.691197
4.30	30	30	30	-46.793408
4.30	30	30	60	-59.723801
4.30	30	30	90	-50.272596
4.30	30	30	120	-26.892733
4.30	30	30	150	-7.845119
4.30	30	30	180	-18.691201
4.30	30	60	0	-58.658454
4.30	30	60	30	-66.4369
4.30	30	60	60	-47.828812
4.30	30	60	90	-26.220947
4.30	30	60	120	-15.882867
4.30	30	60	150	-28.468371
4.30	30	60	180	-58.658438
4.30	30	90	0	-77.94814
4.30	30	90	30	-57.155016
4.30	30	90	60	-26.7421
4.30	30	90	90	-14.857746
4.30	30	90	120	-26.742093
4.30	30	90	150	-57.155022
4.30	30	90	180	-77.948139
4.30	60	0	0	1.962136
4.30	60	0	30	-17.044721
4.30	60	0	60	-49.12724
4.30	60	0	90	-62.769668
4.30	60	0	120	-49.123884
4.30	60	0	150	-17.044724
4.30	60	0	180	1.962131
4.30	60	30	0	-18.691197
4.30	60	30	30	-39.152949
4.30	60	30	60	-54.15032
4.30	60	30	90	-51.902346
4.30	60	30	120	-35.201547
4.30	60	30	150	-16.911632
4.30	60	30	180	-18.691201
4.30	60	60	0	-58.658454
4.30	60	60	30	-60.377995
4.30	60	60	60	-45.05015
4.30	60	60	90	-30.867826
4.30	60	60	120	-26.643933
4.30	60	60	150	-38.262104
4.30	60	60	180	-58.658438
4.30	60	90	0	-77.94814
4.30	60	90	30	-59.496133
4.30	60	90	60	-31.866263
4.30	60	90	90	-20.862914
4.30	60	90	120	-31.862827
4.30	60	90	150	-59.496143
4.30	60	90	180	-77.948138
4.30	90	0	0	1.962136
4.30	90	0	30	-17.030502
4.30	90	0	60	-49.108939
4.30	90	0	90	-62.712622
4.30	90	0	120	-49.108948
4.30	90	0	150	-17.030499
4.30	90	0	180	1.962131
4.30	90	30	0	-18.691198
4.30	90	30	30	-28.171689
4.30	90	30	60	-45.026917
4.30	90	30	90	-52.648145
4.30	90	30	120	-45.026917
4.30	90	30	150	-28.171695
4.30	90	30	180	-18.691201
4.30	90	60	0	-58.658454
4.30	90	60	30	-50.086198
4.30	90	60	60	-37.879502
4.30	90	60	90	-33.129691
4.30	90	60	120	-37.879504
4.30	90	60	150	-50.086213
4.30	90	60	180	-58.658438
4.30	90	90	0	-77.94814
4.30	90	90	30	-60.653652
4.30	90	90	60	-34.458452
4.30	90	90	90	-23.807268
4.30	90	90	120	-34.458448
4.30	90	90	150	-60.653659
4.30	90	90	180	-77.948138
4.40	0	0	0	0.372049
4.40	0	0	30	-16.349862
4.40	0	0	60	-44.608414
4.40	0	0	90	-56.753303
4.40	0	0	120	-44.608399
4.40	0	0	150	-16.34986
4.40	0	0	180	0.372059
4.40	0	30	0	-17.881672
4.40	0	30	30	-45.180132
4.40	0	30	60	-55.692858
4.40	0	30	90	-44.857816
4.40	0	30	120	-21.72101
4.40	0	30	150	-5.151842
4.40	0	30	180	-17.881679
4.40	0	60	0	-53.283199
4.40	0	60	30	-62.072069
4.40	0	60	60	-43.832704
4.40	0	60	90	-21.927956
4.40	0	60	120	-10.752195
4.40	0	60	150	-23.507292
4.40	0	60	180	-53.283199
4.40	0	90	0	-70.392832
4.40	0	90	30	-51.069872
4.40	0	90	60	-22.138172
4.40	0	90	90	-11.023811
4.40	0	90	120	-22.138172
4.40	0	90	150	-51.06988
4.40	0	90	180	-70.39284
4.40	30	0	0	0.372049
4.40	30	0	30	-16.312365
4.40	30	0	60	-44.663095
4.40	30	0	90	-56.602675
4.40	30	0	120	-44.663101
4.40	30	0	150	-16.312361
4.40	30	0	180	0.372059
4.40	30	30	0	-17.881672
4.40	30	30	30	-42.731154
4.40	30	30	60	-54.120413
4.40	30	30	90	-45.437317
4.40	30	30	120	-24.708341
4.40	30	30	150	-8.141481
4.40	30	30	180	-17.881679
4.40	30	60	0	-53.283199
4.40	30	60	30	-60.259837
4.40	30	60	60	-43.481605
4.40	30	60	90	-23.85968
4.40	30	60	120	-14.86063
4.40	30	60	150	-26.501513
4.40	30	60	180	-53.283199
4.40	30	90	0	-70.392833
4.40	30	90	30	-52.399637
4.40	30	90	60	-24.530595
4.40	30	90	90	-13.570875
4.40	30	90	120	-24.530587
4.40	30	90	150	-52.399632
4.40	30	90	180	-70.39284
4.40	60	0	0	0.372049
4.40	60	0	30	-16.308367
4.40	60	0	60	-44.557133
4.40	60	0	90	-56.588917
4.40	60	0	120	-44.553793
4.40	60	0	150	-16.308367
4.40	60	0	180	0.372059
4.40	60	30	0	-17.881672
4.40	60	30	30	-35.938184
4.40	60	30	60	-49.101374
4.40	60	30	90	-46.89022
4.40	60	30	120	-32.125748
4.40	60	30	150	-16.176077
4.40	60	30	180	-17.881679
4.40	60	60	0	-53.283199
4.40	60	60	30	-54.829329
4.40	60	60	60	-40.953679
4.40	60	60	90	-28.015932
4.40	60	60	120	-24.459239
4.40	60	60	150	-35.193094
4.40	60	60	180	-53.283199
4.40	60	90	0	-70.392832
4.40	60	90	30	-54.411297
4.40	60	90	60	-29.085214
4.40	60	90	90	-18.950427
4.40	60	90	120	-29.081764
4.40	60	90	150	-54.411288
4.40	60	90	180	-70.39284
4.40	90	0	0	0.372049
4.40	90	0	30	-16.294121
4.40	90	0	60	-44.53884
4.40	90	0	90	-56.531888
4.40	90	0	120	-44.538836
4.40	90	0	150	-16.294128
4.40	90	0	180	0.372059
4.40	90	30	0	-17.881672
4.40	90	30	30	-26.180634
4.40	90	30	60	-41.251874
4.40	90	30	90	-47.549938
4.40	90	30	120	-41.251867
4.40	90	30	150	-26.180626
4.40	90	30	180	-17.881679
4.40	90	60	0	-53.283199
4.40	90	60	30	-46.015447
4.40	90	60	60	-34.511425
4.40	90	60	90	-30.034334
4.40	90	60	120	-34.511427
4.40	90	60	150	-46.015436
4.40	90	60	180	-53.283199
4.40	90	90	0	-70.392833
4.40	90	90	30	-55.401866
4.40	90	90	60	-31.393464
4.40	90	90	90	-21.583174
4.40	90	90	120	-31.393469
4.40	90	90	150	-55.401857
4.40	90	90	180	-70.39284
4.50	0	0	0	-0.450618
4.50	0	0	30	-15.207239
4.50	0	0	60	-40.280312
4.50	0	0	90	-51.408604
4.50	0	0	120	-40.280307
4.50	0	0	150	-15.207244
4.50	0	0	180	-0.450621
4.50	0	30	0	-16.971835
4.50	0	30	30	-40.935442
4.50	0	30	60	-50.289976
4.50	0	30	90	-40.420962
4.50	0	30	120	-19.779494
4.50	0	30	150	-5.277339
4.50	0	30	180	-16.971829
4.50	0	60	0	-48.456604
4.50	0	60	30	-56.099834
4.50	0	60	60	-39.672855
4.50	0	60	90	-19.811368
4.50	0	60	120	-9.974903
4.50	0	60	150	-21.626135
4.50	0	60	180	-48.456598
4.50	0	90	0	-63.417257
4.50	0	90	30	-46.574155
4.50	0	90	60	-20.145903
4.50	0	90	90	-9.927661
4.50	0	90	120	-20.145901
4.50	0	90	150	-46.574165
4.50	0	90	180	-63.417257
4.50	30	0	0	-0.450618
4.50	30	0	30	-15.169695
4.50	30	0	60	-40.335046
4.50	30	0	90	-51.257998
4.50	30	0	120	-40.335047
4.50	30	0	150	-15.169694
4.50	30	0	180	-0.450621
4.50	30	30	0	-16.971835
4.50	30	30	30	-38.746466
4.50	30	30	60	-48.877367
4.50	30	30	90	-40.923253
4.50	30	30	120	-22.462604
4.50	30	30	150	-7.928255
4.50	30	30	180	-16.971829
4.50	30	60	0	-48.456604
4.50	30	60	30	-54.465023
4.50	30	60	60	-39.352488
4.50	30	60	90	-21.528668
4.50	30	60	120	-13.656181
4.50	30	60	150	-24.626642
4.50	30	60	180	-48.456598
4.50	30	90	0	-63.417257
4.50	30	90	30	-47.43087
4.50	30	90	60	-22.288426
4.50	30	90	90	-12.199434
4.50	30	90	120	-22.28843
4.50	30	90	150	-47.430876
4.50	30	90	180	-63.417257
4.50	60	0	0	-0.450618
4.50	60	0	30	-15.165681
4.50	60	0	60	-40.229019
4.50	60	0	90	-51.244247
4.50	60	0	120	-40.225657
4.50	60	0	150	-15.165675
4.50	60	0	180	-0.450621
4.50	60	30	0	-16.971835
4.50	60	30	30	-32.687835
4.50	60	30	60	-44.346954
4.50	60	30	90	-42.221281
4.50	60	30	120	-29.101242
4.50	60	30	150	-15.070979
4.50	60	30	180	-16.971829
4.50	60	60	0	-48.456604
4.50	60	60	30	-49.587559
4.50	60	60	60	-37.049802
4.50	60	60	90	-25.255692
4.50	60	60	120	-22.238091
4.50	60	60	150	-32.383471
4.50	60	60	180	-48.456598
4.50	60	90	0	-63.417257
4.50	60	90	30	-49.213747
4.50	60	90	60	-26.345195
4.50	60	90	90	-17.029533
4.50	60	90	120	-26.341765
4.50	60	90	150	-49.213748
4.50	60	90	180	-63.417257
4.50	90	0	0	-0.450618
4.50	90	0	30	-15.151404
4.50	90	0	60	-40.210682
4.50	90	0	90	-51.187226
4.50	90	0	120	-40.210689
4.50	90	0	150	-15.151399
4.50	90	0	180	-0.450621
4.50	90	30	0	-16.971835
4.50	90	30	30	-24.338086
4.50	90	30	60	-37.289617
4.50	90	30	90	-42.805807
4.50	90	30	120	-37.289618
4.50	90	30	150	-24.338093
4.50	90	30	180	-16.971829
4.50	90	60	0	-48.456604
4.50	90	60	30	-41.693607
4.50	90	60	60	-31.251373
4.50	90	60	90	-27.060933
4.50	90	60	120	-31.251379
4.50	90	60	150	-41.693604
4.50	90	60	180	-48.456598
4.50	90	90	0	-63.417257
4.50	90	90	30	-50.090378
4.50	90	90	60	-28.405229
4.50	90	90	90	-19.388664
4.50	90	90	120	-28.405235
4.50	90	90	150	-50.090371
4.50	90	90	180	-63.417257
4.60	0	0	0	-0.809127
4.60	0	0	30	-14.243064
4.60	0	0	60	-36.267197
4.60	0	0	90	-46.215385
4.60	0	0	120	-36.267197
4.60	0	0	150	-14.243075
4.60	0	0	180	-0.809129
4.60	0	30	0	-15.518856
4.60	0	30	30	-37.275803
4.60	0	30	60	-45.313661
4.60	0	30	90	-36.330721
4.60	0	30	120	-17.853163
4.60	0	30	150	-5.081199
4.60	0	30	180	-15.518859
4.60	0	60	0	-43.653468
4.60	0	60	30	-50.596767
4.60	0	60	60	-35.794284
4.60	0	60	90	-17.769196
4.60	0	60	120	-9.079104
4.60	0	60	150	-19.713069
4.60	0	60	180	-43.653467
4.60	0	90	0	-57.059394
4.60	0	90	30	-42.063465
4.60	0	90	60	-18.189435
4.60	0	90	90	-8.807125
4.60	0	90	120	-18.189433
4.60	0	90	150	-42.06347
4.60	0	90	180	-57.0594
4.60	30	0	0	-0.809127
4.60	30	0	30	-14.20549
4.60	30	0	60	-36.321977
4.60	30	0	90	-46.064744
4.60	30	0	120	-36.321976
4.60	30	0	150	-14.205492
4.60	30	0	180	-0.809129
4.60	30	30	0	-15.518856
4.60	30	30	30	-35.320163
4.60	30	30	60	-44.042767
4.60	30	30	90	-36.764972
4.60	30	30	120	-20.268361
4.60	30	30	150	-7.438893
4.60	30	30	180	-15.518859
4.60	30	60	0	-43.653468
4.60	30	60	30	-49.119048
4.60	30	60	60	-35.502637
4.60	30	60	90	-19.297841
4.60	30	60	120	-12.386151
4.60	30	60	150	-22.386417
4.60	30	60	180	-43.653467
4.60	30	90	0	-57.059394
4.60	30	90	30	-42.820221
4.60	30	90	60	-20.112529
4.60	30	90	90	-10.836031
4.60	30	90	120	-20.112537
4.60	30	90	150	-42.820216
4.60	30	90	180	-57.0594
4.60	60	0	0	-0.809128
4.60	60	0	30	-14.201454
4.60	60	0	60	-36.215871
4.60	60	0	90	-46.050967
4.60	60	0	120	-36.212504
4.60	60	0	150	-14.201458
4.60	60	0	180	-0.809129
4.60	60	30	0	-15.518856
4.60	60	30	30	-29.902294
4.60	60	30	60	-39.944354
4.60	60	30	90	-37.926628
4.60	60	30	120	-26.222116
4.60	60	30	150	-13.807727
4.60	60	30	180	-15.518859
4.60	60	60	0	-43.653468
4.60	60	60	30	-44.729983
4.60	60	60	60	-33.402098
4.60	60	60	90	-22.647351
4.60	60	60	120	-20.075609
4.60	60	60	150	-29.314794
4.60	60	60	180	-43.653467
4.60	60	90	0	-57.059394
4.60	60	90	30	-44.403546
4.60	60	90	60	-23.73196
4.60	60	90	90	-15.181277
4.60	60	90	120	-23.728526
4.60	60	90	150	-44.403538
4.60	60	90	180	-57.0594
4.60	90	0	0	-0.809128
4.60	90	0	30	-14.187197
4.60	90	0	60	-36.197523
4.60	90	0	90	-45.993926
4.60	90	0	120	-36.197537
4.60	90	0	150	-14.18718
4.60	90	0	180	-0.809129
4.60	90	30	0	-15.518856
4.60	90	30	30	-22.08131
4.60	90	30	60	-33.585479
4.60	90	30	90	-38.444977
4.60	90	30	120	-33.585485
4.60	90	30	150	-22.08131
4.60	90	30	180	-15.518859
4.60	90	60	0	-43.653468
4.60	90	60	30	-37.645507
4.60	90	60	60	-28.173873
4.60	90	60	90	-24.265146
4.60	90	60	120	-28.173876
4.60	90	60	150	-37.645518
4.60	90	60	180	-43.653467
4.60	90	90	0	-57.059394
4.60	90	90	30	-45.180713
4.60	90	90	60	-25.573935
4.60	90	90	90	-17.298834
4.60	90	90	120	-25.573935
4.60	90	90	150	-45.180718
4.60	90	90	180	-57.0594
4.70	0	0	0	-0.901177
4.70	0	0	30	-12.850796
4.70	0	0	60	-32.960357
4.70	0	0	90	-41.53042
4.70	0	0	120	-32.960356
4.70	0	0	150	-12.850798
4.70	0	0	180	-0.901176
4.70	0	30	0	-14.046925
4.70	0	30	30	-33.552155
4.70	0	30	60	-40.776539
4.70	0	30	90	-32.600449
4.70	0	30	120	-16.010516
4.70	0	30	150	-4.715841
4.70	0	30	180	-14.046919
4.70	0	60	0	-39.267699
4.70	0	60	30	-45.582476
4.70	0	60	60	-32.226088
4.70	0	60	90	-15.8482
4.70	0	60	120	-8.146712
4.70	0	60	150	-17.85925
4.70	0	60	180	-39.267708
4.70	0	90	0	-51.315421
4.70	0	90	30	-37.926966
4.70	0	90	60	-16.33169
4.70	0	90	90	-7.724763
4.70	0	90	120	-16.331686
4.70	0	90	150	-37.926975
4.70	0	90	180	-51.315424
4.70	30	0	0	-0.901177
4.70	30	0	30	-12.813149
4.70	30	0	60	-33.015161
4.70	30	0	90	-41.379703
4.70	30	0	120	-33.015159
4.70	30	0	150	-12.813142
4.70	30	0	180	-0.901176
4.70	30	30	0	-14.046925
4.70	30	30	30	-31.79229
4.70	30	30	60	-39.631541
4.70	30	30	90	-32.974588
4.70	30	30	120	-18.190897
4.70	30	30	150	-6.818654
4.70	30	30	180	-14.046919
4.70	30	60	0	-39.267699
4.70	30	60	30	-44.244295
4.70	30	60	60	-31.961036
4.70	30	60	90	-17.210175
4.70	30	60	120	-11.124704
4.70	30	60	150	-20.246262
4.70	30	60	180	-39.267708
4.70	30	90	0	-51.315421
4.70	30	90	30	-38.596055
4.70	30	90	60	-18.061438
4.70	30	90	90	-9.538612
4.70	30	90	120	-18.061441
4.70	30	90	150	-38.596053
4.70	30	90	180	-51.315424
4.70	60	0	0	-0.901177
4.70	60	0	30	-12.80911
4.70	60	0	60	-32.908996
4.70	60	0	90	-41.365931
4.70	60	0	120	-32.905626
4.70	60	0	150	-12.809115
4.70	60	0	180	-0.901176
4.70	60	30	0	-14.046925
4.70	60	30	30	-26.930219
4.70	60	30	60	-35.916379
4.70	60	30	90	-34.015671
4.70	60	30	120	-23.540981
4.70	60	30	150	-12.513243
4.70	60	30	180	-14.046919
4.70	60	60	0	-39.267699
4.70	60	60	30	-40.287921
4.70	60	60	60	-30.041657
4.70	60	60	90	-20.226299
4.70	60	60	120	-18.028395
4.70	60	60	150	-26.448346
4.70	60	60	180	-39.267708
4.70	60	90	0	-51.315421
4.70	60	90	30	-40.004362
4.70	60	90	60	-21.295506
4.70	60	90	90	-13.454413
4.70	60	90	120	-21.292092
4.70	60	90	150	-40.004366
4.70	60	90	180	-51.315424
4.70	90	0	0	-0.901177
4.70	90	0	30	-12.794817
4.70	90	0	60	-32.890641
4.70	90	0	90	-41.308852
4.70	90	0	120	-32.890627
4.70	90	0	150	-12.794818
4.70	90	0	180	-0.901176
4.70	90	30	0	-14.046925
4.70	90	30	30	-19.918317
4.70	90	30	60	-30.175471
4.70	90	30	90	-34.475523
4.70	90	30	120	-30.175474
4.70	90	30	150	-19.918318
4.70	90	30	180	-14.046919
4.70	90	60	0	-39.267699
4.70	90	60	30	-33.917875
4.70	90	60	60	-25.318989
4.70	90	60	90	-21.678395
4.70	90	60	120	-25.318988
4.70	90	60	150	-33.917867
4.70	90	60	180	-39.267708
4.70	90	90	0	-51.315421
4.70	90	90	30	-40.694303
4.70	90	90	60	-22.945302
4.70	90	90	90	-15.357901
4.70	90	90	120	-22.945302
4.70	90	90	150	-40.694301
4.70	90	90	180	-51.315424
4.80	0	0	0	-0.852534
4.80	0	0	30	-11.517011
4.80	0	0	60	-29.590152
4.80	0	0	90	-37.325065
4.80	0	0	120	-29.590155
4.80	0	0	150	-11.517012
4.80	0	0	180	-0.852525
4.80	0	30	0	-12.635855
4.80	0	30	30	-30.163064
4.80	0	30	60	-36.671906
4.80	0	30	90	-29.229173
4.80	0	30	120	-14.298791
4.80	0	30	150	-4.275446
4.80	0	30	180	-12.63586
4.80	0	60	0	-35.303694
4.80	0	60	30	-41.049153
4.80	0	60	60	-28.976483
4.80	0	60	90	-14.076769
4.80	0	60	120	-7.229912
4.80	0	60	150	-16.115892
4.80	0	60	180	-35.303693
4.80	0	90	0	-46.156425
4.80	0	90	30	-34.169486
4.80	0	90	60	-14.607525
4.80	0	90	90	-6.71709
4.80	0	90	120	-14.607518
4.80	0	90	150	-34.169482
4.80	0	90	180	-46.156413
4.80	30	0	0	-0.852534
4.80	30	0	30	-11.479311
4.80	30	0	60	-29.645014
4.80	30	0	90	-37.174257
4.80	30	0	120	-29.645021
4.80	30	0	150	-11.479303
4.80	30	0	180	-0.852525
4.80	30	30	0	-12.635855
4.80	30	30	30	-28.575987
4.80	30	30	60	-35.639154
4.80	30	30	90	-29.550085
4.80	30	30	120	-16.269491
4.80	30	30	150	-6.155672
4.80	30	30	180	-12.63586
4.80	30	60	0	-35.303694
4.80	30	60	30	-39.835261
4.80	30	60	60	-28.735729
4.80	30	60	90	-15.291056
4.80	30	60	120	-9.917712
4.80	30	60	150	-18.251552
4.80	30	60	180	-35.303693
4.80	30	90	0	-46.156425
4.80	30	90	30	-34.761381
4.80	30	90	60	-16.166688
4.80	30	90	90	-8.340151
4.80	30	90	120	-16.166688
4.80	30	90	150	-34.761383
4.80	30	90	180	-46.156413
4.80	60	0	0	-0.852534
4.80	60	0	30	-11.475292
4.80	60	0	60	-29.538744
4.80	60	0	90	-37.160471
4.80	60	0	120	-29.535374
4.80	60	0	150	-11.475282
4.80	60	0	180	-0.852525
4.80	60	30	0	-12.635855
4.80	60	30	30	-24.203915
4.80	60	30	60	-32.264812
4.80	60	30	90	-30.484458
4.80	60	30	120	-21.084747
4.80	60	30	150	-11.26037
4.80	60	30	180	-12.63586
4.80	60	60	0	-35.303694
4.80	60	60	30	-36.263215
4.80	60	60	60	-26.978425
4.80	60	60	90	-18.011725
4.80	60	60	120	-16.127816
4.80	60	60	150	-23.815097
4.80	60	60	180	-35.303693
4.80	60	90	0	-46.156425
4.80	60	90	30	-36.01555
4.80	60	90	60	-19.060659
4.80	60	90	90	-11.874659
4.80	60	90	120	-19.057256
4.80	60	90	150	-36.015546
4.80	60	90	180	-46.156413
4.80	90	0	0	-0.852534
4.80	90	0	30	-11.460957
4.80	90	0	60	-29.520387
4.80	90	0	90	-37.103354
4.80	90	0	120	-29.520382
4.80	90	0	150	-11.460961
4.80	90	0	180	-0.852525
4.80	90	30	0	-12.635855
4.80	90	30	30	-17.903612
4.80	90	30	60	-27.07252
4.80	90	30	90	-30.8924
4.80	90	30	120	-27.072519
4.80	90	30	150	-17.903605
4.80	90	30	180	-12.63586
4.80	90	60	0	-35.303694
4.80	90	60	30	-30.525332
4.80	90	60	60	-22.704251
4.80	90	60	90	-19.316942
4.80	90	60	120	-22.70425
4.80	90	60	150	-30.525338
4.80	90	60	180	-35.303693
4.80	90	90	0	-46.156425
4.80	90	90	30	-36.628652
4.80	90	90	60	-20.540855
4.80	90	90	90	-13.588079
4.80	90	90	120	-20.540859
4.80	90	90	150	-36.628661
4.80	90	90	180	-46.156413
4.90	0	0	0	-0.74084
4.90	0	0	30	-10.287226
4.90	0	0	60	-26.56752
4.90	0	0	90	-33.565496
4.90	0	0	120	-26.567527
4.90	0	0	150	-10.287232
4.90	0	0	180	-0.740845
4.90	0	30	0	-11.327654
4.90	0	30	30	-27.10788
4.90	0	30	60	-32.981692
4.90	0	30	90	-26.206848
4.90	0	30	120	-12.73824
4.90	0	30	150	-3.817561
4.90	0	30	180	-11.327654
4.90	0	60	0	-31.744933
4.90	0	60	30	-36.972564
4.90	0	60	60	-26.040256
4.90	0	60	90	-12.470371
4.90	0	60	120	-6.360956
4.90	0	60	150	-14.507811
4.90	0	60	180	-31.744927
4.90	0	90	0	-41.539977
4.90	0	90	30	-30.779039
4.90	0	90	60	-13.032712
4.90	0	90	90	-5.802745
4.90	0	90	120	-13.032716
4.90	0	90	150	-30.779047
4.90	0	90	180	-41.539994
4.90	30	0	0	-0.74084
4.90	30	0	30	-10.249454
4.90	30	0	60	-26.622434
4.90	30	0	90	-33.414578
4.90	30	0	120	-26.622423
4.90	30	0	150	-10.249453
4.90	30	0	180	-0.740845
4.90	30	30	0	-11.327654
4.90	30	30	30	-25.673653
4.90	30	30	60	-32.049172
4.90	30	30	90	-26.480682
4.90	30	30	120	-14.522691
4.90	30	30	150	-5.502425
4.90	30	30	180	-11.327654
4.90	30	60	0	-31.744933
4.90	30	60	30	-35.869559
4.90	30	60	60	-25.821666
4.90	30	60	90	-13.553474
4.90	30	60	120	-8.792243
4.90	30	60	150	-16.422269
4.90	30	60	180	-31.744927
4.90	30	90	0	-41.539977
4.90	30	90	30	-31.302801
4.90	30	90	60	-14.441313
4.90	30	90	90	-7.256283
4.90	30	90	120	-14.441322
4.90	30	90	150	-31.302806
4.90	30	90	180	-41.539994
4.90	60	0	0	-0.74084
4.90	60	0	30	-10.245421
4.90	60	0	60	-26.51606
4.90	60	0	90	-33.400809
4.90	60	0	120	-26.512691
4.90	60	0	150	-10.245427
4.90	60	0	180	-0.740845
4.90	60	30	0	-11.327654
4.90	60	30	30	-21.73441
4.90	60	30	60	-28.978853
4.90	60	30	90	-27.320607
4.90	60	30	120	-18.862533
4.90	60	30	150	-10.088939
4.90	60	30	180	-11.327654
4.90	60	60	0	-31.744933
4.90	60	60	30	-32.639604
4.90	60	60	60	-24.209102
4.90	60	60	90	-16.011755
4.90	60	60	120	-14.388935
4.90	60	60	150	-21.423016
4.90	60	60	180	-31.744927
4.90	60	90	0	-41.539977
4.90	60	90	30	-32.421024
4.90	60	90	60	-17.035024
4.90	60	90	90	-10.451911
4.90	60	90	120	-17.031615
4.90	60	90	150	-32.421027
4.90	60	90	180	-41.539994
4.90	90	0	0	-0.74084
4.90	90	0	30	-10.231081
4.90	90	0	60	-26.497683
4.90	90	0	90	-33.343659
4.90	90	0	120	-26.497685
4.90	90	0	150	-10.231068
4.90	90	0	180	-0.740845
4.90	90	30	0	-11.327654
4.90	90	30	30	-16.061709
4.90	90	30	60	-24.274971
4.90	90	30	90	-27.682592
4.90	90	30	120	-24.274972
4.90	90	30	150	-16.0617
4.90	90	30	180	-11.327654
4.90	90	60	0	-31.744933
4.90	90	60	30	-27.462263
4.90	90	60	60	-20.333044
4.90	90	60	90	-17.186477
4.90	90	60	120	-20.333035
4.90	90	60	150	-27.46227
4.90	90	60	180	-31.744927
4.90	90	90	0	-41.539977
4.90	90	90	30	-32.966362
4.90	90	90	60	-18.365437
4.90	90	90	90	-11.996258
4.90	90	90	120	-18.365438
4.90	90	90	150	-32.966368
4.90	90	90	180	-41.539994
5.00	0	0	0	-0.612105
5.00	0	0	30	-9.181473
5.00	0	0	60	-23.869246
5.00	0	0	90	-30.217315
5.00	0	0	120	-23.86925
5.00	0	0	150	-9.18148
5.00	0	0	180	-0.612098
5.00	0	30	0	-10.140618
5.00	0	30	30	-24.371942
5.00	0	30	60	-29.68117
5.00	0	30	90	-23.517314
5.00	0	30	120	-11.336858
5.00	0	30	150	-3.376212
5.00	0	30	180	-10.140626
5.00	0	60	0	-28.563391
5.00	0	60	30	-33.319233
5.00	0	60	60	-23.403766
5.00	0	60	90	-11.03454
5.00	0	60	120	-5.558847
5.00	0	60	150	-13.042723
5.00	0	60	180	-28.563391
5.00	0	90	0	-37.417599
5.00	0	90	30	-27.733332
5.00	0	90	60	-11.610456
5.00	0	90	90	-4.988163
5.00	0	90	120	-11.61046
5.00	0	90	150	-27.733328
5.00	0	90	180	-37.417601
5.00	30	0	0	-0.612105
5.00	30	0	30	-9.143668
5.00	30	0	60	-23.924205
5.00	30	0	90	-30.066325
5.00	30	0	120	-23.924215
5.00	30	0	150	-9.143666
5.00	30	0	180	-0.612098
5.00	30	30	0	-10.140618
