R,theta2,E
13.5,30,-2.644179
13.5,60,-2.712349
13.5,90,-2.935
14.0,0,-2.685538
14.0,30,-2.554566
14.0,60,-2.611558
14.0,90,-2.79866
14.5,0,-2.582198
14.5,30,-2.47078
14.5,60,-2.518424
14.5,90,-2.676139
15.0,0,-2.486907
15.0,30,-2.391829
15.0,60,-2.431623
15.0,90,-2.566833
16.0,0,-2.316612
16.0,30,-2.246073
16.0,60,-2.274812
16.0,90,-2.374348
17.0,0,-2.16979
17.0,30,-2.115373
17.0,60,-2.136553
17.0,90,-2.21165
18.0,0,-2.039592
18.0,30,-1.999042
18.0,60,-2.013902
18.0,90,-2.0712
19.0,0,-1.925367
19.0,30,-1.892537
19.0,60,-1.904238
19.0,90,-1.948891
20.0,0,-1.822291
20.0,30,-1.796467
20.0,60,-1.80615
20.0,90,-1.841007
21.0,0,-1.728972
21.0,30,-1.707885
21.0,60,-1.716861
21.0,90,-1.745268
22.0,0,-1.644823
22.0,30,-1.6293
22.0,60,-1.636999
22.0,90,-1.66011
23.0,0,-1.569821
23.0,30,-1.556679
23.0,60,-1.562451
23.0,90,-1.581737
24.0,0,-1.501818
24.0,30,-1.489385
24.0,60,-1.494849
24.0,90,-1.510785
25.0,0,-1.437528
25.0,30,-1.428633
25.0,60,-1.4318
25.0,90,-1.446007
50.0,0,-0.696623
50.0,30,-0.693468
50.0,60,-0.693443
50.0,90,-0.696543
100.0,0,-0.335672
100.0,30,-0.332985
100.0,60,-0.333038
100.0,90,-0.33588
