R,theta1,E
5.2,60,-36.966193
5.2,90,-27.069396
5.2,120,-36.965862
5.2,150,43.397714
5.2,180,1383.425695
5.3,0,988.874535
5.3,30,19.467845
5.3,60,-33.690906
5.3,90,-24.696143
5.3,120,-33.691211
5.3,150,19.467594
5.3,180,988.874469
5.4,0,701.59496
5.4,30,2.971737
5.4,60,-30.704589
5.4,90,-22.604422
5.4,120,-30.704572
5.4,150,2.971497
5.4,180,701.595074
5.5,0,493.707759
5.5,30,-8.071622
5.5,60,-28.000835
5.5,90,-20.758269
5.5,120,-28.000686
5.5,150,-8.071688
5.5,180,493.708097
5.6,0,344.166837
5.6,30,-15.163717
5.6,60,-25.564394
5.6,90,-19.126999
5.6,120,-25.564174
5.6,150,-15.163978
5.6,180,344.16662
5.7,0,237.222056
5.7,30,-19.432781
5.7,60,-23.377445
5.7,90,-17.682958
5.7,120,-23.377232
5.7,150,-19.432488
5.7,180,237.222217
5.8,0,161.18819
5.8,30,-21.71273
5.8,60,-21.417475
5.8,90,-16.403148
5.8,120,-21.41769
5.8,150,-21.713102
5.8,180,161.188451
5.9,0,107.458166
5.9,30,-22.618737
5.9,60,-19.66684
5.9,90,-15.266103
5.9,120,-19.666385
5.9,150,-22.618682
5.9,180,107.45795
6.0,0,69.73444
6.0,30,-22.597883
6.0,60,-18.102598
6.0,90,-14.254536
6.0,120,-18.102209
6.0,150,-22.597669
6.0,180,69.734359
6.2,0,25.277132
6.2,30,-20.981207
6.2,60,-15.45772
6.2,90,-12.544898
6.2,120,-15.458225
6.2,150,-20.981077
6.2,180,25.27697
6.4,0,4.502148
6.4,30,-18.493725
6.4,60,-13.347286
6.4,90,-11.172003
6.4,120,-13.347802
6.4,150,-18.493631
6.4,180,4.502412
6.6,0,-4.572025
6.6,30,-15.918527
6.6,60,-11.658138
6.6,90,-10.05982
6.6,120,-11.657835
6.6,150,-15.918276
6.6,180,-4.571336
6.8,0,-8.019541
6.8,30,-13.58247
6.8,60,-10.301036
6.8,90,-9.145357
6.8,120,-10.300951
6.8,150,-13.582687
6.8,180,-8.019266
7.0,0,-8.863588
7.0,30,-11.586232
7.0,60,-9.207003
7.0,90,-8.385301
7.0,120,-9.207249
7.0,150,-11.585891
7.0,180,-8.863496
7.2,0,-8.566458
7.2,30,-9.929721
7.2,60,-8.319478
7.2,90,-7.745584
7.2,120,-8.319454
7.2,150,-9.929938
7.2,180,-8.566159
7.4,0,-7.818456
7.4,30,-8.581601
7.4,60,-7.59277
7.4,90,-7.200049
7.4,120,-7.592885
7.4,150,-8.581712
7.4,180,-7.819101
7.6,0,-6.951671
7.6,30,-7.496972
7.6,60,-6.990769
7.6,90,-6.732433
7.6,120,-6.990711
7.6,150,-7.497084
7.6,180,-6.951882
7.8,0,-6.123732
7.8,30,-6.628093
7.8,60,-6.48526
7.8,90,-6.326507
7.8,120,-6.485124
7.8,150,-6.62832
7.8,180,-6.1229
8.0,0,-5.403071
8.0,30,-5.934917
8.0,60,-6.054813
8.0,90,-5.971328
8.0,120,-6.05463
8.0,150,-5.93499
8.0,180,-5.402955
8.2,0,-4.80951
8.2,30,-5.382598
8.2,60,-5.68505
8.2,90,-5.65686
8.2,120,-5.685032
8.2,150,-5.382363
8.2,180,-4.809315
8.4,0,-4.334453
8.4,30,-4.942949
8.4,60,-5.36435
8.4,90,-5.377811
8.4,120,-5.364721
8.4,150,-4.943189
8.4,180,-4.334209
8.6,0,-3.962998
8.6,30,-4.593353
8.6,60,-5.083976
8.6,90,-5.128451
8.6,120,-5.084143
8.6,150,-4.593095
8.6,180,-3.962897
8.8,0,-3.679009
8.8,30,-4.313127
8.8,60,-4.837808
8.8,90,-4.904483
8.8,120,-4.837579
8.8,150,-4.312823
8.8,180,-3.678834
9.0,0,-3.465564
9.0,30,-4.08431
9.0,60,-4.620069
9.0,90,-4.70052
9.0,120,-4.62006
9.0,150,-4.084496
9.0,180,-3.465519
9.5,0,-3.134989
9.5,30,-3.663943
9.5,60,-4.168644
9.5,90,-4.26754
9.5,120,-4.168691
9.5,150,-3.664012
9.5,180,-3.135092
10.0,0,-2.945819
10.0,30,-3.373913
10.0,60,-3.813184
10.0,90,-3.915493
10.0,120,-3.813173
10.0,150,-3.374065
10.0,180,-2.946039
10.5,0,-2.815586
10.5,30,-3.1563
10.5,60,-3.523104
10.5,90,-3.623033
10.5,120,-3.523663
10.5,150,-3.156538
10.5,180,-2.815112
11.0,0,-2.710726
11.0,30,-2.976424
11.0,60,-3.281172
11.0,90,-3.375511
11.0,120,-3.280952
11.0,150,-2.97666
11.0,180,-2.710715
11.5,0,-2.613783
11.5,30,-2.820358
11.5,60,-3.075238
11.5,90,-3.1607
11.5,120,-3.074855
11.5,150,-2.819979
11.5,180,-2.613986
12.0,0,-2.517486
12.0,30,-2.68036
12.0,60,-2.896427
12.0,90,-2.972778
12.0,120,-2.896785
12.0,150,-2.6798
12.0,180,-2.517621
12.5,0,-2.423764
12.5,30,-2.555333
12.5,60,-2.739124
12.5,90,-2.806479
12.5,120,-2.73908
12.5,150,-2.555512
12.5,180,-2.42384
13.0,0,-2.335022
13.0,30,-2.442524
13.0,60,-2.598364
13.0,90,-2.658422
13.0,120,-2.598467
13.0,150,-2.442537
13.0,180,-2.335025
13.5,0,-2.251433
13.5,30,-2.339401
13.5,60,-2.471735
13.5,90,-2.524092
13.5,120,-2.471688
13.5,150,-2.339469
13.5,180,-2.251385
14.0,0,-2.172292
14.0,30,-2.244399
14.0,60,-2.356477
14.0,90,-2.403092
14.0,120,-2.356492
14.0,150,-2.244506
14.0,180,-2.172383
14.5,0,-2.096595
14.5,30,-2.155534
14.5,60,-2.251121
14.5,90,-2.292279
14.5,120,-2.251294
14.5,150,-2.155697
14.5,180,-2.096662
15.0,0,-2.024745
15.0,30,-2.073019
15.0,60,-2.154928
15.0,90,-2.190839
15.0,120,-2.154822
15.0,150,-2.073131
15.0,180,-2.025007
16.0,0,-1.889618
16.0,30,-1.922331
16.0,60,-1.981963
16.0,90,-2.011552
16.0,120,-1.981897
16.0,150,-1.922209
16.0,180,-1.889634
17.0,0,-1.7665
17.0,30,-1.788418
17.0,60,-1.832771
17.0,90,-1.856961
17.0,120,-1.832876
17.0,150,-1.788286
17.0,180,-1.766421
18.0,0,-1.653453
18.0,30,-1.668157
18.0,60,-1.701954
18.0,90,-1.722603
18.0,120,-1.701895
18.0,150,-1.66846
18.0,180,-1.653873
19.0,0,-1.550364
19.0,30,-1.559807
19.0,60,-1.587097
19.0,90,-1.60364
19.0,120,-1.586891
19.0,150,-1.560041
19.0,180,-1.550354
20.0,0,-1.455634
20.0,30,-1.462121
20.0,60,-1.483276
20.0,90,-1.49851
20.0,120,-1.483253
20.0,150,-1.462287
20.0,180,-1.455868
21.0,0,-1.370783
21.0,30,-1.37412
21.0,60,-1.391605
21.0,90,-1.404069
21.0,120,-1.391192
21.0,150,-1.374265
21.0,180,-1.37046
22.0,0,-1.291495
22.0,30,-1.293708
22.0,60,-1.308412
22.0,90,-1.321386
22.0,120,-1.308248
22.0,150,-1.293409
22.0,180,-1.291595
23.0,0,-1.219317
23.0,30,-1.219982
23.0,60,-1.232306
23.0,90,-1.243926
23.0,120,-1.232452
23.0,150,-1.219843
23.0,180,-1.21964
24.0,0,-1.154075
24.0,30,-1.152988
24.0,60,-1.162469
24.0,90,-1.173927
24.0,120,-1.162132
24.0,150,-1.152728
24.0,180,-1.154052
25.0,0,-1.09284
25.0,30,-1.091255
25.0,60,-1.099237
25.0,90,-1.109479
25.0,120,-1.099466
25.0,150,-1.091711
25.0,180,-1.093155
50.0,0,-0.360352
50.0,30,-0.35457
50.0,60,-0.354656
50.0,90,-0.360992
50.0,120,-0.354788
50.0,150,-0.354517
50.0,180,-0.360652
100.0,0,-0.0
100.0,30,0.006363
100.0,60,0.005672
100.0,90,-0.000244
100.0,120,0.00579
100.0,150,0.006212
100.0,180,-7e-05
