R,theta2,E
5.5,60,-26.445513
5.5,90,-28.000835
5.6,0,-19.877683
5.6,30,-21.201771
5.6,60,-24.145054
5.6,90,-25.564394
5.7,0,-18.250287
5.7,30,-19.437662
5.7,60,-22.090762
5.7,90,-23.377445
5.8,0,-16.822951
5.8,30,-17.882029
5.8,60,-20.260176
5.8,90,-21.417475
5.9,0,-15.575367
5.9,30,-16.516239
5.9,60,-18.633627
5.9,90,-19.66684
6.0,0,-14.485174
6.0,30,-15.315144
6.0,60,-17.186696
6.0,90,-18.102598
6.2,0,-12.693505
6.2,30,-13.323462
6.2,60,-14.756866
6.2,90,-15.45772
6.4,0,-11.302575
6.4,30,-11.75773
6.4,60,-12.823521
6.4,90,-13.347286
6.6,0,-10.199384
6.6,30,-10.510741
6.6,60,-11.276335
6.6,90,-11.658138
6.8,0,-9.306005
6.8,30,-9.503306
6.8,60,-10.031782
6.8,90,-10.301036
7.0,0,-8.563236
7.0,30,-8.676055
7.0,60,-9.023426
7.0,90,-9.207003
7.2,0,-7.928361
7.2,30,-7.983409
7.2,60,-8.198742
7.2,90,-8.319478
7.4,0,-7.37387
7.4,30,-7.392006
7.4,60,-7.515753
7.4,90,-7.59277
7.6,0,-6.882262
7.6,30,-6.879512
7.6,60,-6.943633
7.6,90,-6.990769
7.8,0,-6.444931
7.8,30,-6.431663
7.8,60,-6.457861
7.8,90,-6.48526
8.0,0,-6.05575
8.0,30,-6.037256
8.0,60,-6.040951
8.0,90,-6.054813
8.2,0,-5.7113
8.2,30,-5.690599
8.2,60,-5.679663
8.2,90,-5.68505
8.4,0,-5.403702
8.4,30,-5.381884
8.4,60,-5.364633
8.4,90,-5.36435
8.6,0,-5.12912
8.6,30,-5.107432
8.6,60,-5.08725
8.6,90,-5.083976
8.8,0,-4.88068
8.8,30,-4.862367
8.8,60,-4.842528
8.8,90,-4.837808
9.0,0,-4.657363
9.0,30,-4.640121
9.0,60,-4.623384
9.0,90,-4.620069
9.5,0,-4.185263
9.5,30,-4.176921
9.5,60,-4.169562
9.5,90,-4.168644
10.0,0,-3.813066
10.0,30,-3.809678
10.0,60,-3.810589
10.0,90,-3.813184
10.5,0,-3.512967
10.5,30,-3.512188
10.5,60,-3.517772
10.5,90,-3.523104
11.0,0,-3.264854
11.0,30,-3.266577
11.0,60,-3.274584
11.0,90,-3.281172
11.5,0,-3.055802
11.5,30,-3.057274
11.5,60,-3.067167
11.5,90,-3.075238
12.0,0,-2.876237
12.0,30,-2.879033
12.0,60,-2.888694
12.0,90,-2.896427
12.5,0,-2.720354
12.5,30,-2.722336
12.5,60,-2.731354
12.5,90,-2.739124
13.0,0,-2.581448
13.0,30,-2.583188
13.0,60,-2.591016
13.0,90,-2.598364
13.5,0,-2.457043
13.5,30,-2.458423
13.5,60,-2.465689
13.5,90,-2.471735
14.0,0,-2.343635
14.0,30,-2.344584
14.0,60,-2.351241
14.0,90,-2.356477
14.5,0,-2.240469
14.5,30,-2.24
14.5,60,-2.24588
14.5,90,-2.251121
15.0,0,-2.145688
15.0,30,-2.14495
15.0,60,-2.149473
15.0,90,-2.154928
16.0,0,-1.975116
16.0,30,-1.974757
16.0,60,-1.978429
16.0,90,-1.981963
17.0,0,-1.827283
17.0,30,-1.827207
17.0,60,-1.829207
17.0,90,-1.832771
18.0,0,-1.697793
18.0,30,-1.696591
18.0,60,-1.698546
18.0,90,-1.701954
19.0,0,-1.583636
19.0,30,-1.582093
19.0,60,-1.583271
19.0,90,-1.587097
20.0,0,-1.480442
20.0,30,-1.478857
20.0,60,-1.480677
20.0,90,-1.483276
21.0,0,-1.387662
21.0,30,-1.385868
21.0,60,-1.38816
21.0,90,-1.391605
22.0,0,-1.303596
22.0,30,-1.303104
22.0,60,-1.305224
22.0,90,-1.308412
23.0,0,-1.228067
23.0,30,-1.227069
23.0,60,-1.228882
23.0,90,-1.232306
24.0,0,-1.159829
24.0,30,-1.158513
24.0,60,-1.160275
24.0,90,-1.162469
25.0,0,-1.096389
25.0,30,-1.095067
25.0,60,-1.096612
25.0,90,-1.099237
50.0,0,-0.354738
50.0,30,-0.352465
50.0,60,-0.352293
50.0,90,-0.354656
100.0,0,0.005813
100.0,30,0.008253
100.0,60,0.008895
100.0,90,0.005672
