R,theta1,E
6.2,180,-83.401056
6.4,0,-83.425192
6.4,30,-21.999689
6.4,60,-9.886073
6.4,90,-8.900901
6.4,120,-16.917622
6.4,150,-57.9916
6.4,180,-83.424542
6.6,0,-75.742023
6.6,30,-19.874972
6.6,60,-8.785564
6.6,90,-8.194426
6.6,120,-15.270476
6.6,150,-49.862305
6.6,180,-75.741987
6.8,0,-65.901991
6.8,30,-17.725052
6.8,60,-7.928412
6.8,90,-7.5843
6.8,120,-13.89318
6.8,150,-42.829314
6.8,180,-65.901914
7.0,0,-56.269334
7.0,30,-15.753652
7.0,60,-7.251712
7.0,90,-7.049994
7.0,120,-12.72173
7.0,150,-36.886816
7.0,180,-56.268991
7.2,0,-47.731859
7.2,30,-14.036247
7.2,60,-6.710138
7.2,90,-6.582572
7.2,120,-11.710071
7.2,150,-31.927372
7.2,180,-47.731609
7.4,0,-40.495772
7.4,30,-12.578203
7.4,60,-6.265249
7.4,90,-6.174797
7.4,120,-10.821091
7.4,150,-27.808519
7.4,180,-40.495554
7.6,0,-34.469475
7.6,30,-11.349727
7.6,60,-5.895702
7.6,90,-5.821042
7.6,120,-10.034993
7.6,150,-24.382976
7.6,180,-34.469725
7.8,0,-29.477984
7.8,30,-10.312819
7.8,60,-5.584735
7.8,90,-5.51458
7.8,120,-9.335541
7.8,150,-21.519442
7.8,180,-29.477876
8.0,0,-25.350413
8.0,30,-9.43266
8.0,60,-5.317984
8.0,90,-5.247689
8.0,120,-8.713898
8.0,150,-19.109356
8.0,180,-25.349869
8.2,0,-21.942602
8.2,30,-8.68271
8.2,60,-5.087912
8.2,90,-5.01371
8.2,120,-8.161778
8.2,150,-17.069334
8.2,180,-21.942345
8.4,0,-19.127963
8.4,30,-8.038263
8.4,60,-4.887975
8.4,90,-4.805465
8.4,120,-7.670307
8.4,150,-15.332185
8.4,180,-19.128048
8.6,0,-16.799042
8.6,30,-7.482278
8.6,60,-4.711008
8.6,90,-4.620768
8.6,120,-7.232772
8.6,150,-13.844224
8.6,180,-16.799252
8.8,0,-14.862546
8.8,30,-6.998749
8.8,60,-4.55492
8.8,90,-4.455002
8.8,120,-6.841085
8.8,150,-12.562007
8.8,180,-14.86235
9.0,0,-13.239739
9.0,30,-6.575486
9.0,60,-4.415447
9.0,90,-4.304357
9.0,120,-6.490016
9.0,150,-11.454062
9.0,180,-13.239593
9.5,0,-10.195497
9.5,30,-5.720002
9.5,60,-4.123775
9.5,90,-3.989007
9.5,120,-5.756842
9.5,150,-9.276099
9.5,180,-10.195319
10.0,0,-8.146908
10.0,30,-5.08207
10.0,60,-3.889527
10.0,90,-3.735665
10.0,120,-5.187771
10.0,150,-7.718608
10.0,180,-8.146758
10.5,0,-6.71252
10.5,30,-4.591762
10.5,60,-3.696208
10.5,90,-3.525801
10.5,120,-4.735805
10.5,150,-6.576048
10.5,180,-6.712735
11.0,0,-5.666236
11.0,30,-4.200067
11.0,60,-3.530702
11.0,90,-3.347348
11.0,120,-4.370917
11.0,150,-5.715653
11.0,180,-5.666065
11.5,0,-4.88043
11.5,30,-3.879842
11.5,60,-3.387263
11.5,90,-3.191053
11.5,120,-4.070381
11.5,150,-5.055067
11.5,180,-4.880604
12.0,0,-4.278649
12.0,30,-3.616035
12.0,60,-3.258136
12.0,90,-3.051566
12.0,120,-3.819863
12.0,150,-4.538757
12.0,180,-4.278832
12.5,0,-3.811725
12.5,30,-3.396119
12.5,60,-3.14253
12.5,90,-2.925758
12.5,120,-3.606262
12.5,150,-4.129497
12.5,180,-3.81169
13.0,0,-3.442376
13.0,30,-3.209123
13.0,60,-3.035422
13.0,90,-2.810666
13.0,120,-3.421517
13.0,150,-3.798537
13.0,180,-3.442579
13.5,0,-3.14502
13.5,30,-3.047327
13.5,60,-2.936817
13.5,90,-2.703772
13.5,120,-3.260395
13.5,150,-3.526238
13.5,180,-3.144697
14.0,0,-2.900624
14.0,30,-2.905685
14.0,60,-2.845284
14.0,90,-2.605061
14.0,120,-3.116446
14.0,150,-3.297781
14.0,180,-2.900682
14.5,0,-2.695349
14.5,30,-2.780243
14.5,60,-2.759329
14.5,90,-2.513074
14.5,120,-2.989338
14.5,150,-3.10451
14.5,180,-2.695295
15.0,0,-2.520208
15.0,30,-2.667591
15.0,60,-2.67773
15.0,90,-2.427546
15.0,120,-2.873623
15.0,150,-2.936489
15.0,180,-2.52021
16.0,0,-2.237086
16.0,30,-2.472259
16.0,60,-2.5297
16.0,90,-2.272772
16.0,120,-2.673374
16.0,150,-2.66223
16.0,180,-2.237035
17.0,0,-2.016021
17.0,30,-2.308052
17.0,60,-2.398287
17.0,90,-2.135577
17.0,120,-2.504844
17.0,150,-2.444809
17.0,180,-2.016258
18.0,0,-1.837158
18.0,30,-2.165588
18.0,60,-2.279786
18.0,90,-2.013366
18.0,120,-2.360028
18.0,150,-2.267376
18.0,180,-1.837173
19.0,0,-1.68632
19.0,30,-2.04254
19.0,60,-2.172603
19.0,90,-1.90456
19.0,120,-2.234381
19.0,150,-2.117941
19.0,180,-1.686163
20.0,0,-1.559346
20.0,30,-1.932747
20.0,60,-2.074884
20.0,90,-1.80616
20.0,120,-2.123732
20.0,150,-1.991651
20.0,180,-1.559602
21.0,0,-1.448472
21.0,30,-1.835915
21.0,60,-1.986782
21.0,90,-1.715369
21.0,120,-2.025659
21.0,150,-1.880969
21.0,180,-1.448419
22.0,0,-1.352601
22.0,30,-1.747997
22.0,60,-1.90663
22.0,90,-1.636189
22.0,120,-1.9374
22.0,150,-1.785086
22.0,180,-1.352784
23.0,0,-1.26682
23.0,30,-1.671591
23.0,60,-1.83369
23.0,90,-1.561917
23.0,120,-1.857808
23.0,150,-1.699421
23.0,180,-1.266934
24.0,0,-1.190927
24.0,30,-1.599642
24.0,60,-1.766807
24.0,90,-1.494576
24.0,120,-1.786434
24.0,150,-1.623631
24.0,180,-1.190868
25.0,0,-1.122265
25.0,30,-1.536354
25.0,60,-1.706043
25.0,90,-1.431901
25.0,120,-1.721635
25.0,150,-1.554433
25.0,180,-1.122209
50.0,0,-0.359049
50.0,30,-0.788051
50.0,60,-0.969887
50.0,90,-0.693576
50.0,120,-0.97063
50.0,150,-0.789022
50.0,180,-0.358991
100.0,0,0.002313
100.0,30,-0.427768
100.0,60,-0.609347
100.0,90,-0.332799
100.0,120,-0.609322
100.0,150,-0.427774
100.0,180,0.002211
