R,theta1,E
4.9,30,116.120954
4.9,60,-58.507122
4.9,90,-41.92287
4.9,120,-58.507121
4.9,150,116.12076
4.9,180,3635.847298
5.0,0,2651.995146
5.0,30,59.50416
5.0,60,-54.003074
5.0,90,-38.120622
5.0,120,-54.002767
5.0,150,59.503839
5.0,180,2651.99494
5.1,0,1921.871506
5.1,30,19.677579
5.1,60,-49.713227
5.1,90,-34.753285
5.1,120,-49.712621
5.1,150,19.677416
5.1,180,1921.871393
5.2,0,1383.42553
5.2,30,-7.52304
5.2,60,-45.686689
5.2,90,-31.768687
5.2,120,-45.686576
5.2,150,-7.522719
5.2,180,1383.425695
5.3,0,988.874535
5.3,30,-25.385951
5.3,60,-41.951467
5.3,90,-29.123571
5.3,120,-41.951471
5.3,150,-25.386794
5.3,180,988.874469
5.4,0,701.59496
5.4,30,-36.464327
5.4,60,-38.516128
5.4,90,-26.773447
5.4,120,-38.516028
5.4,150,-36.464619
5.4,180,701.595074
5.5,0,493.707759
5.5,30,-42.706361
5.5,60,-35.377562
5.5,90,-24.686073
5.5,120,-35.377199
5.5,150,-42.706006
5.5,180,493.708097
5.6,0,344.166837
5.6,30,-45.571705
5.6,60,-32.523597
5.6,90,-22.828636
5.6,120,-32.523947
5.6,150,-45.571956
5.6,180,344.16662
5.7,0,237.222056
5.7,30,-46.142561
5.7,60,-29.939512
5.7,90,-21.174211
5.7,120,-29.939624
5.7,150,-46.142089
5.7,180,237.222217
5.8,0,161.188191
5.8,30,-45.199761
5.8,60,-27.60536
5.8,90,-19.697597
5.8,120,-27.605299
5.8,150,-45.199673
5.8,180,161.188451
5.9,0,107.458166
5.9,30,-43.307144
5.9,60,-25.500019
5.9,90,-18.3804
5.9,120,-25.500336
5.9,150,-43.306754
5.9,180,107.45795
6.0,0,69.734441
6.0,30,-40.858678
6.0,60,-23.604224
6.0,90,-17.200363
6.0,120,-23.603967
6.0,150,-40.859361
6.0,180,69.734359
6.2,0,25.277132
6.2,30,-35.310639
6.2,60,-20.356412
6.2,90,-15.197042
6.2,120,-20.356562
6.2,150,-35.310839
6.2,180,25.27697
6.4,0,4.502148
6.4,30,-29.850649
6.4,60,-17.717015
6.4,90,-13.577045
6.4,120,-17.716482
6.4,150,-29.850311
6.4,180,4.502412
6.6,0,-4.572025
6.6,30,-25.007117
6.6,60,-15.56697
6.6,90,-12.248965
6.6,120,-15.566834
6.6,150,-25.007388
6.6,180,-4.571336
6.8,0,-8.01954
6.8,30,-20.924559
6.8,60,-13.808849
6.8,90,-11.148439
6.8,120,-13.808892
6.8,150,-20.924668
6.8,180,-8.019266
7.0,0,-8.863588
7.0,30,-17.57301
7.0,60,-12.365092
7.0,90,-10.22059
7.0,120,-12.365303
7.0,150,-17.572779
7.0,180,-8.863496
7.2,0,-8.566458
7.2,30,-14.861445
7.2,60,-11.172106
7.2,90,-9.431069
7.2,120,-11.171861
7.2,150,-14.86168
7.2,180,-8.566159
7.4,0,-7.818456
7.4,30,-12.685034
7.4,60,-10.176749
7.4,90,-8.752609
7.4,120,-10.176624
7.4,150,-12.685197
7.4,180,-7.819101
7.6,0,-6.951671
7.6,30,-10.94494
7.6,60,-9.339934
7.6,90,-8.162515
7.6,120,-9.340382
7.6,150,-10.944784
7.6,180,-6.951882
7.8,0,-6.123732
7.8,30,-9.555599
7.8,60,-8.628437
7.8,90,-7.646517
7.8,120,-8.628588
7.8,150,-9.555563
7.8,180,-6.1229
8.0,0,-5.403071
8.0,30,-8.443041
8.0,60,-8.018371
8.0,90,-7.192757
8.0,120,-8.01855
8.0,150,-8.443367
8.0,180,-5.402955
8.2,0,-4.80951
8.2,30,-7.552528
8.2,60,-7.491877
8.2,90,-6.791899
8.2,120,-7.492071
8.2,150,-7.552409
8.2,180,-4.809315
8.4,0,-4.334453
8.4,30,-6.837276
8.4,60,-7.035281
8.4,90,-6.435335
8.4,120,-7.035695
8.4,150,-6.836994
8.4,180,-4.334208
8.6,0,-3.962998
8.6,30,-6.261154
8.6,60,-6.636925
8.6,90,-6.115136
8.6,120,-6.637186
8.6,150,-6.261259
8.6,180,-3.962897
8.8,0,-3.679009
8.8,30,-5.79423
8.8,60,-6.287957
8.8,90,-5.828952
8.8,120,-6.288366
8.8,150,-5.794338
8.8,180,-3.678834
9.0,0,-3.465564
9.0,30,-5.412337
9.0,60,-5.979321
9.0,90,-5.570388
9.0,120,-5.979087
9.0,150,-5.412497
9.0,180,-3.465519
9.5,0,-3.134989
9.5,30,-4.708346
9.5,60,-5.348442
9.5,90,-5.024015
9.5,120,-5.348393
9.5,150,-4.708129
9.5,180,-3.135092
10.0,0,-2.945819
10.0,30,-4.234882
10.0,60,-4.863027
10.0,90,-4.58621
10.0,120,-4.862996
10.0,150,-4.235132
10.0,180,-2.94604
10.5,0,-2.815586
10.5,30,-3.896962
10.5,60,-4.476224
10.5,90,-4.228315
10.5,120,-4.476211
10.5,150,-3.896902
10.5,180,-2.815112
11.0,0,-2.710726
11.0,30,-3.634677
11.0,60,-4.162574
11.0,90,-3.929133
11.0,120,-4.162518
11.0,150,-3.634964
11.0,180,-2.710715
11.5,0,-2.613783
11.5,30,-3.421945
11.5,60,-3.901138
11.5,90,-3.67439
11.5,120,-3.901008
11.5,150,-3.422158
11.5,180,-2.613986
12.0,0,-2.517486
12.0,30,-3.241211
12.0,60,-3.680586
12.0,90,-3.4557
12.0,120,-3.680992
12.0,150,-3.240753
12.0,180,-2.517621
12.5,0,-2.423764
12.5,30,-3.087127
12.5,60,-3.49208
12.5,90,-3.264849
12.5,120,-3.492015
12.5,150,-3.08739
12.5,180,-2.42384
13.0,0,-2.335022
13.0,30,-2.952748
13.0,60,-3.326421
13.0,90,-3.095615
13.0,120,-3.326749
13.0,150,-2.95255
13.0,180,-2.335025
13.5,0,-2.251433
13.5,30,-2.834358
13.5,60,-3.180253
13.5,90,-2.945574
13.5,120,-3.180169
13.5,150,-2.83401
13.5,180,-2.251385
14.0,0,-2.172292
14.0,30,-2.727079
14.0,60,-3.04942
14.0,90,-2.81167
14.0,120,-3.049785
14.0,150,-2.727317
14.0,180,-2.172383
14.5,0,-2.096595
14.5,30,-2.629992
14.5,60,-2.932391
14.5,90,-2.690044
14.5,120,-2.931982
14.5,150,-2.629933
14.5,180,-2.096662
15.0,0,-2.024745
15.0,30,-2.540365
15.0,60,-2.825334
15.0,90,-2.579172
15.0,120,-2.825288
15.0,150,-2.540334
15.0,180,-2.025007
16.0,0,-1.889618
16.0,30,-2.379596
16.0,60,-2.637784
16.0,90,-2.386722
16.0,120,-2.637879
16.0,150,-2.379613
16.0,180,-1.889634
17.0,0,-1.7665
17.0,30,-2.238712
17.0,60,-2.478515
17.0,90,-2.221615
17.0,120,-2.478532
17.0,150,-2.238735
17.0,180,-1.766421
18.0,0,-1.653453
18.0,30,-2.115178
18.0,60,-2.340493
18.0,90,-2.080556
18.0,120,-2.340025
18.0,150,-2.115141
18.0,180,-1.653873
19.0,0,-1.550364
19.0,30,-2.003653
19.0,60,-2.219693
19.0,90,-1.956225
19.0,120,-2.219962
19.0,150,-2.003671
19.0,180,-1.550354
20.0,0,-1.455634
20.0,30,-1.904781
20.0,60,-2.11339
20.0,90,-1.847672
20.0,120,-2.113533
20.0,150,-1.904547
20.0,180,-1.455868
21.0,0,-1.370783
21.0,30,-1.81453
21.0,60,-2.018622
21.0,90,-1.75143
21.0,120,-2.018936
21.0,150,-1.814502
21.0,180,-1.37046
22.0,0,-1.291495
22.0,30,-1.733172
22.0,60,-1.933819
22.0,90,-1.66538
22.0,120,-1.933407
22.0,150,-1.733073
22.0,180,-1.291594
23.0,0,-1.219317
23.0,30,-1.65884
23.0,60,-1.856494
23.0,90,-1.586213
23.0,120,-1.856429
23.0,150,-1.658915
23.0,180,-1.21964
24.0,0,-1.154075
24.0,30,-1.592473
24.0,60,-1.784799
24.0,90,-1.514785
24.0,120,-1.785046
24.0,150,-1.592215
24.0,180,-1.154052
25.0,0,-1.09284
25.0,30,-1.529323
25.0,60,-1.720423
25.0,90,-1.448691
25.0,120,-1.720186
25.0,150,-1.529271
25.0,180,-1.093155
50.0,0,-0.360352
50.0,30,-0.791118
50.0,60,-0.97278
50.0,90,-0.69643
50.0,120,-0.97252
50.0,150,-0.791175
50.0,180,-0.360652
100.0,0,0.0
100.0,30,-0.430122
100.0,60,-0.61151
100.0,90,-0.335553
100.0,120,-0.611474
100.0,150,-0.430306
100.0,180,-7e-05
