R,theta1,E
5.8,120,-29.208282
5.8,150,-52.562898
5.8,180,161.188451
5.9,0,107.458166
5.9,30,-49.71729
5.9,60,-26.979865
5.9,90,-18.977354
5.9,120,-26.979437
5.9,150,-49.71728
5.9,180,107.45795
6.0,0,69.734441
6.0,30,-46.443054
6.0,60,-24.967896
6.0,90,-17.742059
6.0,120,-24.96712
6.0,150,-46.443121
6.0,180,69.734359
6.2,0,25.277132
6.2,30,-39.558366
6.2,60,-21.512669
6.2,90,-15.640891
6.2,120,-21.512488
6.2,150,-39.558525
6.2,180,25.27697
6.4,0,4.502148
6.4,30,-33.089464
6.4,60,-18.694211
6.4,90,-13.937875
6.4,120,-18.694548
6.4,150,-33.089289
6.4,180,4.502412
6.6,0,-4.572025
6.6,30,-27.47889
6.6,60,-16.389068
6.6,90,-12.540216
6.6,120,-16.38915
6.6,150,-27.478696
6.6,180,-4.571336
6.8,0,-8.01954
6.8,30,-22.80685
6.8,60,-14.496762
6.8,90,-11.375389
6.8,120,-14.496725
6.8,150,-22.807094
6.8,180,-8.019266
7.0,0,-8.863588
7.0,30,-18.999056
7.0,60,-12.936585
7.0,90,-10.391816
7.0,120,-12.936512
7.0,150,-18.998727
7.0,180,-8.863496
7.2,0,-8.566458
7.2,30,-15.932329
7.2,60,-11.64144
7.2,90,-9.552013
7.2,120,-11.640939
7.2,150,-15.932511
7.2,180,-8.566159
7.4,0,-7.818457
7.4,30,-13.477874
7.4,60,-10.557253
7.4,90,-8.826341
7.4,120,-10.557077
7.4,150,-13.477998
7.4,180,-7.819101
7.6,0,-6.951671
7.6,30,-11.5188
7.6,60,-9.641347
7.6,90,-8.194937
7.6,120,-9.641474
7.6,150,-11.518396
7.6,180,-6.951882
7.8,0,-6.123732
7.8,30,-9.952746
7.8,60,-8.861428
7.8,90,-7.641051
7.8,120,-8.861132
7.8,150,-9.952652
7.8,180,-6.1229
8.0,0,-5.403071
8.0,30,-8.700964
8.0,60,-8.191779
8.0,90,-7.153878
8.0,120,-8.19136
8.0,150,-8.700866
8.0,180,-5.402955
8.2,0,-4.80951
8.2,30,-7.695988
8.2,60,-7.613555
8.2,90,-6.724058
8.2,120,-7.613153
8.2,150,-7.696352
8.2,180,-4.809315
8.4,0,-4.334453
8.4,30,-6.889187
8.4,60,-7.111788
8.4,90,-6.34042
8.4,120,-7.111152
8.4,150,-6.88901
8.4,180,-4.334208
8.6,0,-3.962998
8.6,30,-6.236919
8.6,60,-6.673451
8.6,90,-5.997802
8.6,120,-6.673077
8.6,150,-6.237077
8.6,180,-3.962897
8.8,0,-3.679009
8.8,30,-5.707865
8.8,60,-6.289127
8.8,90,-5.690717
8.8,120,-6.289323
8.8,150,-5.708031
8.8,180,-3.678834
9.0,0,-3.465564
9.0,30,-5.272923
9.0,60,-5.950886
9.0,90,-5.413961
9.0,120,-5.95075
9.0,150,-5.273059
9.0,180,-3.465519
9.5,0,-3.134989
9.5,30,-4.474531
9.5,60,-5.259298
9.5,90,-4.829343
9.5,120,-5.259258
9.5,150,-4.474257
9.5,180,-3.135092
10.0,0,-2.945819
10.0,30,-3.941108
10.0,60,-4.729875
10.0,90,-4.363365
10.0,120,-4.729842
10.0,150,-3.941326
10.0,180,-2.94604
10.5,0,-2.815586
10.5,30,-3.562144
10.5,60,-4.312237
10.5,90,-3.98207
10.5,120,-4.31183
10.5,150,-3.561933
10.5,180,-2.815112
11.0,0,-2.710726
11.0,30,-3.272931
11.0,60,-3.97383
11.0,90,-3.666872
11.0,120,-3.97374
11.0,150,-3.272991
11.0,180,-2.710715
11.5,0,-2.613783
11.5,30,-3.03947
11.5,60,-3.695547
11.5,90,-3.398493
11.5,120,-3.695877
11.5,150,-3.039693
11.5,180,-2.613986
12.0,0,-2.517486
12.0,30,-2.846204
12.0,60,-3.461264
12.0,90,-3.169264
12.0,120,-3.461557
12.0,150,-2.845984
12.0,180,-2.517621
12.5,0,-2.423764
12.5,30,-2.682191
12.5,60,-3.261236
12.5,90,-2.969449
12.5,120,-3.260884
12.5,150,-2.682184
12.5,180,-2.42384
13.0,0,-2.335022
13.0,30,-2.540856
13.0,60,-3.087134
13.0,90,-2.794356
13.0,120,-3.087214
13.0,150,-2.541249
13.0,180,-2.335025
13.5,0,-2.251433
13.5,30,-2.416945
13.5,60,-2.935
13.5,90,-2.639567
13.5,120,-2.93452
13.5,150,-2.416523
13.5,180,-2.251385
14.0,0,-2.172292
14.0,30,-2.305915
14.0,60,-2.79866
14.0,90,-2.499876
14.0,120,-2.798709
14.0,150,-2.305781
14.0,180,-2.172383
14.5,0,-2.096595
14.5,30,-2.205459
14.5,60,-2.676139
14.5,90,-2.374993
14.5,120,-2.676284
14.5,150,-2.205505
14.5,180,-2.096662
15.0,0,-2.024745
15.0,30,-2.1131
15.0,60,-2.566833
15.0,90,-2.26117
15.0,120,-2.566413
15.0,150,-2.113397
15.0,180,-2.025007
16.0,0,-1.889618
16.0,30,-1.949862
16.0,60,-2.374348
16.0,90,-2.063791
16.0,120,-2.374744
16.0,150,-1.949782
16.0,180,-1.889634
17.0,0,-1.766501
17.0,30,-1.807165
17.0,60,-2.21165
17.0,90,-1.896051
17.0,120,-2.211344
17.0,150,-1.807029
17.0,180,-1.766421
18.0,0,-1.653453
18.0,30,-1.681401
18.0,60,-2.0712
18.0,90,-1.752152
18.0,120,-2.071185
18.0,150,-1.681633
18.0,180,-1.653873
19.0,0,-1.550364
19.0,30,-1.569288
19.0,60,-1.948891
19.0,90,-1.627105
19.0,120,-1.948796
19.0,150,-1.569439
19.0,180,-1.550354
20.0,0,-1.455634
20.0,30,-1.469956
20.0,60,-1.841007
20.0,90,-1.516468
20.0,120,-1.840923
20.0,150,-1.469807
20.0,180,-1.455868
21.0,0,-1.370783
21.0,30,-1.379359
21.0,60,-1.745268
21.0,90,-1.419394
21.0,120,-1.745129
21.0,150,-1.379715
21.0,180,-1.37046
22.0,0,-1.291495
22.0,30,-1.298
22.0,60,-1.66011
22.0,90,-1.332903
22.0,120,-1.659861
22.0,150,-1.297813
22.0,180,-1.291595
23.0,0,-1.219317
23.0,30,-1.223026
23.0,60,-1.581737
23.0,90,-1.253657
23.0,120,-1.582044
23.0,150,-1.223086
23.0,180,-1.21964
24.0,0,-1.154075
24.0,30,-1.155646
24.0,60,-1.510785
24.0,90,-1.181003
24.0,120,-1.510556
24.0,150,-1.155635
24.0,180,-1.154052
25.0,0,-1.09284
25.0,30,-1.093326
25.0,60,-1.446007
25.0,90,-1.115784
25.0,120,-1.446119
25.0,150,-1.093379
25.0,180,-1.093154
50.0,0,-0.360352
50.0,30,-0.354673
50.0,60,-0.696543
50.0,90,-0.361455
50.0,120,-0.696526
50.0,150,-0.354929
50.0,180,-0.360652
100.0,0,-0.0
100.0,30,0.005981
100.0,60,-0.33588
100.0,90,-0.00011
100.0,120,-0.335816
100.0,150,0.006087
100.0,180,-7e-05
