R,theta2,E
15.0,30,-2.52021
15.0,60,-2.187642
15.0,90,-2.025007
16.0,0,-2.356992
16.0,30,-2.237035
16.0,60,-2.003531
16.0,90,-1.889634
17.0,0,-2.103385
17.0,30,-2.016258
17.0,60,-1.847702
17.0,90,-1.766421
18.0,0,-1.901381
18.0,30,-1.837173
18.0,60,-1.713028
18.0,90,-1.653873
19.0,0,-1.735215
19.0,30,-1.686163
19.0,60,-1.593872
19.0,90,-1.550354
20.0,0,-1.597078
20.0,30,-1.559602
20.0,60,-1.488887
20.0,90,-1.455868
21.0,0,-1.477983
21.0,30,-1.448419
21.0,60,-1.394421
21.0,90,-1.37046
22.0,0,-1.376351
22.0,30,-1.352784
22.0,60,-1.310871
22.0,90,-1.291595
23.0,0,-1.286041
23.0,30,-1.266935
23.0,60,-1.233705
23.0,90,-1.21964
24.0,0,-1.206284
24.0,30,-1.190868
24.0,60,-1.164776
24.0,90,-1.154052
25.0,0,-1.135753
25.0,30,-1.122209
25.0,60,-1.101477
25.0,90,-1.093155
50.0,0,-0.361601
50.0,30,-0.358992
50.0,60,-0.358024
50.0,90,-0.360652
100.0,0,-3.2e-05
100.0,30,0.002211
100.0,60,0.002599
100.0,90,-7e-05
