R	phi	theta2	theta1	E
4.20	90	30	150	-114.534112239777
4.20	90	30	180	-114.532893554566
4.20	90	60	0	-114.532351164609
4.20	90	60	30	-114.534000639366
4.20	90	60	60	-114.534689347434
4.20	90	60	90	-114.534679978089
4.20	90	60	120	-114.534689347434
4.20	90	60	150	-114.534000639452
4.20	90	60	180	-114.532351164707
4.20	90	90	0	-114.532112190554
4.20	90	90	30	-114.533950537282
4.20	90	90	60	-114.534713119287
4.20	90	90	90	-114.53469028907
4.20	90	90	120	-114.534713119292
4.20	90	90	150	-114.533950537384
4.20	90	90	180	-114.532112190632
4.30	0	0	0	-114.533850354818
4.30	0	0	30	-114.53440761937
4.30	0	0	60	-114.534620461157
4.30	0	0	90	-114.534636045576
4.30	0	0	120	-114.534620461311
4.30	0	0	150	-114.534407619276
4.30	0	0	180	-114.533850354798
4.30	0	30	0	-114.53356632954
4.30	0	30	30	-114.534105863297
4.30	0	30	60	-114.534629143687
4.30	0	30	90	-114.534647897955
4.30	0	30	120	-114.53469753926
4.30	0	30	150	-114.534681071181
4.30	0	30	180	-114.533566329581
4.30	0	60	0	-114.533057903912
4.30	0	60	30	-114.534084595702
4.30	0	60	60	-114.534709038233
4.30	0	60	90	-114.534673578931
4.30	0	60	120	-114.534777738374
4.30	0	60	150	-114.534624710948
4.30	0	60	180	-114.533057903933
4.30	0	90	0	-114.532830348672
4.30	0	90	30	-114.534330441616
4.30	0	90	60	-114.534780455776
4.30	0	90	90	-114.534686483578
4.30	0	90	120	-114.534780455845
4.30	0	90	150	-114.534330441634
4.30	0	90	180	-114.532830348635
4.30	30	0	0	-114.533850354818
4.30	30	0	30	-114.534403412553
4.30	30	0	60	-114.534619237347
4.30	30	0	90	-114.534634419203
4.30	30	0	120	-114.534619237315
4.30	30	0	150	-114.534403412709
4.30	30	0	180	-114.533850354798
4.30	30	30	0	-114.53356632954
4.30	30	30	30	-114.534126968678
4.30	30	30	60	-114.534626654557
4.30	30	30	90	-114.534645372855
4.30	30	30	120	-114.534685214823
4.30	30	30	150	-114.53462441126
4.30	30	30	180	-114.533566329581
4.30	30	60	0	-114.533057903912
4.30	30	60	30	-114.534083014573
4.30	30	60	60	-114.534696685054
4.30	30	60	90	-114.534669360724
4.30	30	60	120	-114.534754880756
4.30	30	60	150	-114.534548934318
4.30	30	60	180	-114.533057903933
4.30	30	90	0	-114.532830348672
4.30	30	90	30	-114.534283830569
4.30	30	90	60	-114.534758492843
4.30	30	90	90	-114.534681377269
4.30	30	90	120	-114.53475849285
4.30	30	90	150	-114.534283830715
4.30	30	90	180	-114.532830348635
4.30	60	0	0	-114.533850354818
4.30	60	0	30	-114.534404757032
4.30	60	0	60	-114.534621682643
4.30	60	0	90	-114.534632210011
4.30	60	0	120	-114.534621682764
4.30	60	0	150	-114.53440475708
4.30	60	0	180	-114.533850354797
4.30	60	30	0	-114.53356632954
4.30	60	30	30	-114.534206696453
4.30	60	30	60	-114.534629636704
4.30	60	30	90	-114.534641392614
4.30	60	30	120	-114.534662810986
4.30	60	30	150	-114.534493202464
4.30	60	30	180	-114.533566329581
4.30	60	60	0	-114.533057903912
4.30	60	60	30	-114.534114878491
4.30	60	60	60	-114.534679808847
4.30	60	60	90	-114.534662185517
4.30	60	60	120	-114.534711962925
4.30	60	60	150	-114.534382014408
4.30	60	60	180	-114.533057903933
4.30	60	90	0	-114.532830348672
4.30	60	90	30	-114.534200462067
4.30	60	90	60	-114.534719973391
4.30	60	90	90	-114.534672482059
4.30	60	90	120	-114.534719973345
4.30	60	90	150	-114.534200462037
4.30	60	90	180	-114.532830348635
4.30	90	0	0	-114.533850354818
4.30	90	0	30	-114.534403821467
4.30	90	0	60	-114.534622034255
4.30	90	0	90	-114.534636045676
4.30	90	0	120	-114.534622034354
4.30	90	0	150	-114.534403821643
4.30	90	0	180	-114.533850354797
4.30	90	30	0	-114.53356632954
4.30	90	30	30	-114.534335519676
4.30	90	30	60	-114.534640603952
4.30	90	30	90	-114.534644436155
4.30	90	30	120	-114.534640604047
4.30	90	30	150	-114.534335519585
4.30	90	30	180	-114.533566329581
4.30	90	60	0	-114.533057903912
4.30	90	60	30	-114.534213174234
4.30	90	60	60	-114.53468025017
4.30	90	60	90	-114.534663709309
4.30	90	60	120	-114.534680250188
4.30	90	60	150	-114.534213174135
4.30	90	60	180	-114.533057903933
4.30	90	90	0	-114.532830348672
4.30	90	90	30	-114.534157282435
4.30	90	90	60	-114.534700034056
4.30	90	90	90	-114.534673072862
4.30	90	90	120	-114.534700034028
4.30	90	90	150	-114.53415728257
4.30	90	90	180	-114.532830348635
4.40	0	0	0	-114.534290247813
4.40	0	0	30	-114.534558359737
4.40	0	0	60	-114.534617764892
4.40	0	0	90	-114.534620689128
4.40	0	0	120	-114.534617764882
4.40	0	0	150	-114.534558359744
4.40	0	0	180	-114.534290247781
4.40	0	30	0	-114.534029213323
4.40	0	30	30	-114.534278531682
4.40	0	30	60	-114.534620586725
4.40	0	30	90	-114.534632510234
4.40	0	30	120	-114.534689364453
4.40	0	30	150	-114.534790192349
4.40	0	30	180	-114.534029213365
4.40	0	60	0	-114.533557270302
4.40	0	60	30	-114.534238815465
4.40	0	60	60	-114.534690156609
4.40	0	60	90	-114.534657479625
4.40	0	60	120	-114.534758588597
4.40	0	60	150	-114.534720202135
4.40	0	60	180	-114.533557270313
4.40	0	90	0	-114.533343568965
4.40	0	90	30	-114.534448776132
4.40	0	90	60	-114.534756462925
4.40	0	90	90	-114.534669601331
4.40	0	90	120	-114.534756462714
4.40	0	90	150	-114.534448776171
4.40	0	90	180	-114.533343568845
4.40	30	0	0	-114.534290247813
4.40	30	0	30	-114.534554144211
4.40	30	0	60	-114.5346165408
4.40	30	0	90	-114.534619062764
4.40	30	0	120	-114.534616540831
4.40	30	0	150	-114.534554144297
4.40	30	0	180	-114.534290247781
4.40	30	30	0	-114.534029213323
4.40	30	30	30	-114.534297392023
4.40	30	30	60	-114.534618718804
4.40	30	30	90	-114.534629946103
4.40	30	30	120	-114.534677712543
4.40	30	30	150	-114.534739919606
4.40	30	30	180	-114.534029213365
4.40	30	60	0	-114.533557270302
4.40	30	60	30	-114.534238236014
4.40	30	60	60	-114.534679374478
4.40	30	60	90	-114.534653168284
4.40	30	60	120	-114.534737552553
4.40	30	60	150	-114.534653689194
4.40	30	60	180	-114.533557270312
4.40	30	90	0	-114.533343568965
4.40	30	90	30	-114.534408383925
4.40	30	90	60	-114.534736622049
4.40	30	90	90	-114.534664379242
4.40	30	90	120	-114.534736622049
4.40	30	90	150	-114.534408383954
4.40	30	90	180	-114.533343568846
4.40	60	0	0	-114.534290247813
4.40	60	0	30	-114.534555491632
4.40	60	0	60	-114.534618986485
4.40	60	0	90	-114.534616853358
4.40	60	0	120	-114.534618986379
4.40	60	0	150	-114.534555491645
4.40	60	0	180	-114.534290247781
4.40	60	30	0	-114.534029213324
4.40	60	30	30	-114.534369628631
4.40	60	30	60	-114.534623009098
4.40	60	30	90	-114.534625882396
4.40	60	30	120	-114.534656528025
4.40	60	30	150	-114.53462455657
4.40	60	30	180	-114.534029213365
4.40	60	60	0	-114.533557270302
4.40	60	60	30	-114.534269491143
4.40	60	60	60	-114.534665697177
4.40	60	60	90	-114.534645780758
4.40	60	60	120	-114.53469808668
4.40	60	60	150	-114.534507920674
4.40	60	60	180	-114.533557270313
4.40	60	90	0	-114.533343568965
4.40	60	90	30	-114.534337368515
4.40	60	90	60	-114.534702274453
4.40	60	90	90	-114.53465523429
4.40	60	90	120	-114.534702274581
4.40	60	90	150	-114.534337368662
4.40	60	90	180	-114.533343568846
4.40	90	0	0	-114.534290247813
4.40	90	0	30	-114.534554553918
4.40	90	0	60	-114.534619338183
4.40	90	0	90	-114.534620689155
4.40	90	0	120	-114.53461933819
4.40	90	0	150	-114.534554553978
4.40	90	0	180	-114.534290247781
4.40	90	30	0	-114.534029213323
4.40	90	30	30	-114.534484752243
4.40	90	30	60	-114.534634764574
4.40	90	30	90	-114.534628870782
4.40	90	30	120	-114.534634764341
4.40	90	30	150	-114.534484752377
4.40	90	30	180	-114.534029213365
4.40	90	60	0	-114.533557270301
4.40	90	60	30	-114.534358559281
4.40	90	60	60	-114.534667892206
4.40	90	60	90	-114.534647181051
4.40	90	60	120	-114.534667892325
4.40	90	60	150	-114.534358559403
4.40	90	60	180	-114.533557270312
4.40	90	90	0	-114.533343568965
4.40	90	90	30	-114.534300348191
4.40	90	90	60	-114.534684387672
4.40	90	90	90	-114.534655694636
4.40	90	90	120	-114.534684387764
4.40	90	90	150	-114.534300348133
4.40	90	90	180	-114.533343568846
4.50	0	0	0	-114.534578777527
4.50	0	0	30	-114.534653610654
4.50	0	0	60	-114.53461157
4.50	0	0	90	-114.534605849113
4.50	0	0	120	-114.534611570121
4.50	0	0	150	-114.534653610628
4.50	0	0	180	-114.53457877748
4.50	0	30	0	-114.534340488243
4.50	0	30	30	-114.53439647469
4.50	0	30	60	-114.534610120904
4.50	0	30	90	-114.534617396527
4.50	0	30	120	-114.534677840916
4.50	0	30	150	-114.534850669349
4.50	0	30	180	-114.534340488174
4.50	0	60	0	-114.53390640883
4.50	0	60	30	-114.534345506401
4.50	0	60	60	-114.534670856068
4.50	0	60	90	-114.534641514874
4.50	0	60	120	-114.534737922984
4.50	0	60	150	-114.534773412005
4.50	0	60	180	-114.533906408668
4.50	0	90	0	-114.533708088682
4.50	0	90	30	-114.534525281304
4.50	0	90	60	-114.534732254853
4.50	0	90	90	-114.534652920954
4.50	0	90	120	-114.534732254988
4.50	0	90	150	-114.534525281156
4.50	0	90	180	-114.533708088801
4.50	30	0	0	-114.534578777527
4.50	30	0	30	-114.534649390388
4.50	30	0	60	-114.53461034567
4.50	30	0	90	-114.534604222471
4.50	30	0	120	-114.534610345776
4.50	30	0	150	-114.534649390346
4.50	30	0	180	-114.53457877748
4.50	30	30	0	-114.534340488243
4.50	30	30	30	-114.534413157072
4.50	30	30	60	-114.534608724271
4.50	30	30	90	-114.534614808518
4.50	30	30	120	-114.534666891459
4.50	30	30	150	-114.534806009361
4.50	30	30	180	-114.534340488174
4.50	30	60	0	-114.53390640883
4.50	30	60	30	-114.534345495963
4.50	30	60	60	-114.534661413205
4.50	30	60	90	-114.534637171238
4.50	30	60	120	-114.534718591136
4.50	30	60	150	-114.534714926517
4.50	30	60	180	-114.533906408668
4.50	30	90	0	-114.533708088681
4.50	30	90	30	-114.534490131031
4.50	30	90	60	-114.534714308325
4.50	30	90	90	-114.534647662774
4.50	30	90	120	-114.534714308159
4.50	30	90	150	-114.534490130879
4.50	30	90	180	-114.5337080888
4.50	60	0	0	-114.534578777527
4.50	60	0	30	-114.53465073951
4.50	60	0	60	-114.534612791921
4.50	60	0	90	-114.534602013143
4.50	60	0	120	-114.534612791785
4.50	60	0	150	-114.53465073956
4.50	60	0	180	-114.53457877748
4.50	60	30	0	-114.534340488243
4.50	60	30	30	-114.534478302786
4.50	60	30	60	-114.534613944266
4.50	60	30	90	-114.534610694866
4.50	60	30	120	-114.534647069138
4.50	60	30	150	-114.534704648309
4.50	60	30	180	-114.534340488174
4.50	60	60	0	-114.53390640883
4.50	60	60	30	-114.53437546981
4.50	60	60	60	-114.53465040818
4.50	60	60	90	-114.534629693324
4.50	60	60	120	-114.534682375981
4.50	60	60	150	-114.534587640906
4.50	60	60	180	-114.533906408668
4.50	60	90	0	-114.533708088681
4.50	60	90	30	-114.534429580921
4.50	60	90	60	-114.534683691572
4.50	60	90	90	-114.534638423284
4.50	60	90	120	-114.534683691588
4.50	60	90	150	-114.534429581102
4.50	60	90	180	-114.533708088801
4.50	90	0	0	-114.534578777528
4.50	90	0	30	-114.534649800599
4.50	90	0	60	-114.53461314366
4.50	90	0	90	-114.534605849017
4.50	90	0	120	-114.534613143687
4.50	90	0	150	-114.534649800437
4.50	90	0	180	-114.53457877748
4.50	90	30	0	-114.534340488243
4.50	90	30	30	-114.534580863495
4.50	90	30	60	-114.534626061327
4.50	90	30	90	-114.534613648524
4.50	90	30	120	-114.534626061268
4.50	90	30	150	-114.534580863374
4.50	90	30	180	-114.534340488174
4.50	90	60	0	-114.53390640883
4.50	90	60	30	-114.534455704302
4.50	90	60	60	-114.534653888058
4.50	90	60	90	-114.534631031885
4.50	90	60	120	-114.534653888215
4.50	90	60	150	-114.534455704326
4.50	90	60	180	-114.533906408668
4.50	90	90	0	-114.533708088682
4.50	90	90	30	-114.534397767809
4.50	90	90	60	-114.534667644675
4.50	90	90	90	-114.534638831091
4.50	90	90	120	-114.534667644647
4.50	90	90	150	-114.534397767644
4.50	90	90	180	-114.533708088801
4.60	0	0	0	-114.534759848133
4.60	0	0	30	-114.534709755766
4.60	0	0	60	-114.5346034081
4.60	0	0	90	-114.534591907462
4.60	0	0	120	-114.534603408143
4.60	0	0	150	-114.534709755904
4.60	0	0	180	-114.534759848235
4.60	0	30	0	-114.534543659999
4.60	0	30	30	-114.534475129186
4.60	0	30	60	-114.534598837311
4.60	0	30	90	-114.534602996513
4.60	0	30	120	-114.534664573992
4.60	0	30	150	-114.53487772498
4.60	0	30	180	-114.534543660058
4.60	0	60	0	-114.534147534985
4.60	0	60	30	-114.534418107587
4.60	0	60	60	-114.534651979039
4.60	0	60	90	-114.534626164246
4.60	0	60	120	-114.534716961071
4.60	0	60	150	-114.534797771305
4.60	0	60	180	-114.534147534919
4.60	0	90	0	-114.533965303049
4.60	0	90	30	-114.534572511536
4.60	0	90	60	-114.534708745411
4.60	0	90	90	-114.534636956912
4.60	0	90	120	-114.534708745569
4.60	0	90	150	-114.534572511498
4.60	0	90	180	-114.533965303006
4.60	30	0	0	-114.534759848133
4.60	30	0	30	-114.534705533521
4.60	30	0	60	-114.534602183752
4.60	30	0	90	-114.534590280795
4.60	30	0	120	-114.53460218375
4.60	30	0	150	-114.534705533483
4.60	30	0	180	-114.534759848234
4.60	30	30	0	-114.53454366
4.60	30	30	30	-114.534489749266
4.60	30	30	60	-114.534597796237
4.60	30	30	90	-114.534600396437
4.60	30	30	120	-114.53465432143
4.60	30	30	150	-114.534837989343
4.60	30	30	180	-114.534543660058
4.60	30	60	0	-114.534147534985
4.60	30	60	30	-114.53441836386
4.60	30	60	60	-114.534643679533
4.60	30	60	90	-114.534621830555
4.60	30	60	120	-114.534699207228
4.60	30	60	150	-114.534746237722
4.60	30	60	180	-114.534147534919
4.60	30	90	0	-114.533965303049
4.60	30	90	30	-114.534541782895
4.60	30	90	60	-114.534692484125
4.60	30	90	90	-114.534631719356
4.60	30	90	120	-114.534692484234
4.60	30	90	150	-114.534541782821
4.60	30	90	180	-114.533965303006
4.60	60	0	0	-114.534759848133
4.60	60	0	30	-114.534706883173
4.60	60	0	60	-114.534604630012
4.60	60	0	90	-114.534588071133
4.60	60	0	120	-114.53460463001
4.60	60	0	150	-114.534706883211
4.60	60	0	180	-114.534759848235
4.60	60	30	0	-114.53454366
4.60	60	30	30	-114.534548301817
4.60	60	30	60	-114.534603662145
4.60	60	30	90	-114.534596257432
4.60	60	30	120	-114.534635910124
4.60	60	30	150	-114.534748966271
4.60	60	30	180	-114.534543660058
4.60	60	60	0	-114.534147534985
4.60	60	60	30	-114.534446662442
4.60	60	60	60	-114.534634910443
4.60	60	60	90	-114.534614348912
4.60	60	60	120	-114.534666109604
4.60	60	60	150	-114.534635071631
4.60	60	60	180	-114.534147534919
4.60	60	90	0	-114.533965303049
4.60	60	90	30	-114.534490062733
4.60	60	90	60	-114.534665191143
4.60	60	90	90	-114.53462249552
4.60	60	90	120	-114.534665191178
4.60	60	90	150	-114.534490062699
4.60	60	90	180	-114.533965303006
4.60	90	0	0	-114.534759848133
4.60	90	0	30	-114.534705943803
4.60	90	0	60	-114.5346049817
4.60	90	0	90	-114.534591907415
4.60	90	0	120	-114.534604981709
4.60	90	0	150	-114.534705943733
4.60	90	0	180	-114.534759848235
4.60	90	30	0	-114.53454366
4.60	90	30	30	-114.534639457823
4.60	90	30	60	-114.53461584298
4.60	90	30	90	-114.534599191299
4.60	90	30	120	-114.534615843024
4.60	90	30	150	-114.534639457749
4.60	90	30	180	-114.534543660058
4.60	90	60	0	-114.534147534985
4.60	90	60	30	-114.534518624226
4.60	90	60	60	-114.534639316237
4.60	90	60	90	-114.53461566988
4.60	90	60	120	-114.534639316298
4.60	90	60	150	-114.53451862432
4.60	90	60	180	-114.53414753492
4.60	90	90	0	-114.533965303049
4.60	90	90	30	-114.53446264494
4.60	90	90	60	-114.534650787102
4.60	90	90	90	-114.534622903737
4.60	90	90	120	-114.534650787169
4.60	90	90	150	-114.534462644889
4.60	90	90	180	-114.533965303006
4.70	0	0	0	-114.53486592848
4.70	0	0	30	-114.534738878751
4.70	0	0	60	-114.534594299611
4.70	0	0	90	-114.534579065577
4.70	0	0	120	-114.534594299584
4.70	0	0	150	-114.534738878708
4.70	0	0	180	-114.534865928597
4.70	0	30	0	-114.534670811653
4.70	0	30	30	-114.534525942955
4.70	0	30	60	-114.534587449384
4.70	0	30	90	-114.534589583502
4.70	0	30	120	-114.534650637404
4.70	0	30	150	-114.534882491625
4.70	0	30	180	-114.53467081166
4.70	0	60	0	-114.534311619934
4.70	0	60	30	-114.534466485041
4.70	0	60	60	-114.534634048779
4.70	0	60	90	-114.534611732847
4.70	0	60	120	-114.534696483649
4.70	0	60	150	-114.534803025417
4.70	0	60	180	-114.534311619898
4.70	0	90	0	-114.534145598024
4.70	0	90	30	-114.534599543905
4.70	0	90	60	-114.534686494487
4.70	0	90	90	-114.534622014551
4.70	0	90	120	-114.534686494514
4.70	0	90	150	-114.534599543788
4.70	0	90	180	-114.534145598093
4.70	30	0	0	-114.53486592848
4.70	30	0	30	-114.534734655908
4.70	30	0	60	-114.534593075165
4.70	30	0	90	-114.534577438758
4.70	30	0	120	-114.534593075217
4.70	30	0	150	-114.534734655781
4.70	30	0	180	-114.534865928597
4.70	30	30	0	-114.534670811653
4.70	30	30	30	-114.534538647157
4.70	30	30	60	-114.53458667433
4.70	30	30	90	-114.534586980649
4.70	30	30	120	-114.534641053143
4.70	30	30	150	-114.534847069945
4.70	30	30	180	-114.53467081166
4.70	30	60	0	-114.534311619934
4.70	30	60	30	-114.534466804816
4.70	30	60	60	-114.534626724619
4.70	30	60	90	-114.534607438751
4.70	30	60	120	-114.534680178466
4.70	30	60	150	-114.534757503641
4.70	30	60	180	-114.534311619898
4.70	30	90	0	-114.534145598024
4.70	30	90	30	-114.534572546391
4.70	30	90	60	-114.534671730487
4.70	30	90	90	-114.534616837437
4.70	30	90	120	-114.534671730499
4.70	30	90	150	-114.534572546636
4.70	30	90	180	-114.534145598092
4.70	60	0	0	-114.53486592848
4.70	60	0	30	-114.534736005699
4.70	60	0	60	-114.534595521581
4.70	60	0	90	-114.534575228984
4.70	60	0	120	-114.534595521433
4.70	60	0	150	-114.534736005837
4.70	60	0	180	-114.534865928597
4.70	60	30	0	-114.534670811653
4.70	60	30	30	-114.534591154021
4.70	60	30	60	-114.534592971736
4.70	60	30	90	-114.534582837646
4.70	60	30	120	-114.534624038367
4.70	60	30	150	-114.534768890598
4.70	60	30	180	-114.53467081166
4.70	60	60	0	-114.534311619934
4.70	60	60	30	-114.534493237764
4.70	60	60	60	-114.534619826587
4.70	60	60	90	-114.534600013436
4.70	60	60	120	-114.534649981936
4.70	60	60	150	-114.53466035767
4.70	60	60	180	-114.534311619898
4.70	60	90	0	-114.534145598024
4.70	60	90	30	-114.534528277823
4.70	60	90	60	-114.534647392608
4.70	60	90	90	-114.53460770582
4.70	60	90	120	-114.534647392605
4.70	60	90	150	-114.534528277797
4.70	60	90	180	-114.534145598093
4.70	90	0	0	-114.534865928481
4.70	90	0	30	-114.534735066207
4.70	90	0	60	-114.534595873258
4.70	90	0	90	-114.534579065666
4.70	90	0	120	-114.534595873354
4.70	90	0	150	-114.534735066296
4.70	90	0	180	-114.534865928597
4.70	90	30	0	-114.534670811653
4.70	90	30	30	-114.534672044293
4.70	90	30	60	-114.534605009339
4.70	90	30	90	-114.534585763357
4.70	90	30	120	-114.534605009219
4.70	90	30	150	-114.534672044463
4.70	90	30	180	-114.53467081166
4.70	90	60	0	-114.534311619934
4.70	90	60	30	-114.534557531255
4.70	90	60	60	-114.534624880369
4.70	90	60	90	-114.534601348526
4.70	90	60	120	-114.534624880344
4.70	90	60	150	-114.534557531147
4.70	90	60	180	-114.534311619898
4.70	90	90	0	-114.534145598024
4.70	90	90	30	-114.534504572271
4.70	90	90	60	-114.534634450776
4.70	90	90	90	-114.534608151456
4.70	90	90	120	-114.534634450613
4.70	90	90	150	-114.534504572408
4.70	90	90	180	-114.534145598093
4.80	0	0	0	-114.534920679022
4.80	0	0	30	-114.534749788848
4.80	0	0	60	-114.534584915413
4.80	0	0	90	-114.534567415144
4.80	0	0	120	-114.53458491516
4.80	0	0	150	-114.534749788629
4.80	0	0	180	-114.534920678962
4.80	0	30	0	-114.534745296189
4.80	0	30	30	-114.53455731985
4.80	0	30	60	-114.534576413403
4.80	0	30	90	-114.534577317699
4.80	0	30	120	-114.534636737277
4.80	0	30	150	-114.534872997944
4.80	0	30	180	-114.534745296191
4.80	0	60	0	-114.534421223598
4.80	0	60	30	-114.53449781179
4.80	0	60	60	-114.534617366032
4.80	0	60	90	-114.534598404203
4.80	0	60	120	-114.534676970801
4.80	0	60	150	-114.534796115352
4.80	0	60	180	-114.534421223602
4.80	0	90	0	-114.534270945657
4.80	0	90	30	-114.534612859795
4.80	0	90	60	-114.534665812514
4.80	0	90	90	-114.534608247933
4.80	0	90	120	-114.534665812395
4.80	0	90	150	-114.534612859805
4.80	0	90	180	-114.534270945661
4.80	30	0	0	-114.534920679022
4.80	30	0	30	-114.534745566682
4.80	30	0	60	-114.534583690844
4.80	30	0	90	-114.534565788108
4.80	30	0	120	-114.534583690944
4.80	30	0	150	-114.534745566749
4.80	30	0	180	-114.534920678962
4.80	30	30	0	-114.534745296189
4.80	30	30	30	-114.534568270942
4.80	30	30	60	-114.534575833377
4.80	30	30	90	-114.534574721989
4.80	30	30	120	-114.53462777983
4.80	30	30	150	-114.534841350511
4.80	30	30	180	-114.534745296191
4.80	30	60	0	-114.534421223598
4.80	30	60	30	-114.534498063584
4.80	30	60	60	-114.534610819714
4.80	30	60	90	-114.534594113048
4.80	30	60	120	-114.534661987915
4.80	30	60	150	-114.534755783016
4.80	30	60	180	-114.534421223602
4.80	30	90	0	-114.534270945657
4.80	30	90	30	-114.534589011358
4.80	30	90	60	-114.534652378299
4.80	30	90	90	-114.53460315943
4.80	30	90	120	-114.53465237838
4.80	30	90	150	-114.534589011562
4.80	30	90	180	-114.534270945661
4.80	60	0	0	-114.534920679022
4.80	60	0	30	-114.534746916271
4.80	60	0	60	-114.53458613719
4.80	60	0	90	-114.534563578056
4.80	60	0	120	-114.534586137153
4.80	60	0	150	-114.534746916212
4.80	60	0	180	-114.534920678962
4.80	60	30	0	-114.534745296189
4.80	60	30	30	-114.534615299351
4.80	60	30	60	-114.534582401135
4.80	60	30	90	-114.534570593103
4.80	60	30	120	-114.534612107905
4.80	60	30	150	-114.534772679596
4.80	60	30	180	-114.534745296191
4.80	60	60	0	-114.534421223598
4.80	60	60	30	-114.534522581537
4.80	60	60	60	-114.53460553838
4.80	60	60	90	-114.534586844308
4.80	60	60	120	-114.534634471888
4.80	60	60	150	-114.534670794304
4.80	60	60	180	-114.534421223602
4.80	60	90	0	-114.534270945657
4.80	60	90	30	-114.534551034408
4.80	60	90	60	-114.534630665978
4.80	60	90	90	-114.534594174241
4.80	60	90	120	-114.534630665992
4.80	60	90	150	-114.534551034328
4.80	60	90	180	-114.534270945661
4.80	90	0	0	-114.534920679022
4.80	90	0	30	-114.534745977152
4.80	90	0	60	-114.534586488909
4.80	90	0	90	-114.534567415211
4.80	90	0	120	-114.534586488835
4.80	90	0	150	-114.534745977075
4.80	90	0	180	-114.534920678962
4.80	90	30	0	-114.534745296189
4.80	90	30	30	-114.534687016799
4.80	90	30	60	-114.534594154695
4.80	90	30	90	-114.534573520879
4.80	90	30	120	-114.534594154634
4.80	90	30	150	-114.534687017005
4.80	90	30	180	-114.53474529619
4.80	90	60	0	-114.534421223598
4.80	90	60	30	-114.534579988695
4.80	90	60	60	-114.534611022639
4.80	90	60	90	-114.534588216074
4.80	90	60	120	-114.534611022571
4.80	90	60	150	-114.534579988609
4.80	90	60	180	-114.534421223602
4.80	90	90	0	-114.534270945657
4.80	90	90	30	-114.534530464942
4.80	90	90	60	-114.534619024536
4.80	90	90	90	-114.534594683921
4.80	90	90	120	-114.534619024492
4.80	90	90	150	-114.534530464871
4.80	90	90	180	-114.534270945661
4.90	0	0	0	-114.534941096321
4.90	0	0	30	-114.53474881987
4.90	0	0	60	-114.534575687567
4.90	0	0	90	-114.534556982821
4.90	0	0	120	-114.534575687613
4.90	0	0	150	-114.534748819806
4.90	0	0	180	-114.534941096225
4.90	0	30	0	-114.53478392359
4.90	0	30	30	-114.534575346107
4.90	0	30	60	-114.534566010316
4.90	0	30	90	-114.534566277887
4.90	0	30	120	-114.534623324287
4.90	0	30	150	-114.534854927317
4.90	0	30	180	-114.534783923418
4.90	0	60	0	-114.534492660119
4.90	0	60	30	-114.534517254501
4.90	0	60	60	-114.534602080032
4.90	0	60	90	-114.534586270395
4.90	0	60	120	-114.534658699959
4.90	0	60	150	-114.534781871658
4.90	0	60	180	-114.53449265999
4.90	0	90	0	-114.534357257607
4.90	0	90	30	-114.53461704062
4.90	0	90	60	-114.534646837877
4.90	0	90	90	-114.534595707091
4.90	0	90	120	-114.534646837819
4.90	0	90	150	-114.53461704075
4.90	0	90	180	-114.534357257663
4.90	30	0	0	-114.534941096321
4.90	30	0	30	-114.53474459932
4.90	30	0	60	-114.53457446324
4.90	30	0	90	-114.534555355638
4.90	30	0	120	-114.534574463235
4.90	30	0	150	-114.534744599412
4.90	30	0	180	-114.534941096224
4.90	30	30	0	-114.53478392359
4.90	30	30	30	-114.534584712772
4.90	30	30	60	-114.534565570684
4.90	30	30	90	-114.534563646587
4.90	30	30	120	-114.534614947119
4.90	30	30	150	-114.534826576952
4.90	30	30	180	-114.534783923418
4.90	30	60	0	-114.534492660118
4.90	30	60	30	-114.534517357663
4.90	30	60	60	-114.534596247774
4.90	30	60	90	-114.534582059942
4.90	30	60	120	-114.534644864457
4.90	30	60	150	-114.534746010972
4.90	30	60	180	-114.53449265999
4.90	30	90	0	-114.534357257606
4.90	30	90	30	-114.534595852204
4.90	30	90	60	-114.534634586675
4.90	30	90	90	-114.534590726676
4.90	30	90	120	-114.534634586636
4.90	30	90	150	-114.534595852283
4.90	30	90	180	-114.534357257663
4.90	60	0	0	-114.534941096321
4.90	60	0	30	-114.534745948493
4.90	60	0	60	-114.534576909591
4.90	60	0	90	-114.534553145699
4.90	60	0	120	-114.534576909778
4.90	60	0	150	-114.534745948338
4.90	60	0	180	-114.534941096225
4.90	60	30	0	-114.53478392359
4.90	60	30	30	-114.534626825804
4.90	60	30	60	-114.534572286352
4.90	60	30	90	-114.534559600883
4.90	60	30	120	-114.534600544074
4.90	60	30	150	-114.534766225436
4.90	60	30	180	-114.534783923418
4.90	60	60	0	-114.534492660119
4.90	60	60	30	-114.534540000871
4.90	60	60	60	-114.53459226374
4.90	60	60	90	-114.534574914722
4.90	60	60	120	-114.534619865615
4.90	60	60	150	-114.534671536865
4.90	60	60	180	-114.534492659991
4.90	60	90	0	-114.534357257606
4.90	60	90	30	-114.534563190845
4.90	60	90	60	-114.534615208847
4.90	60	90	90	-114.534581927325
4.90	60	90	120	-114.534615208837
4.90	60	90	150	-114.534563190653
4.90	60	90	180	-114.534357257663
4.90	90	0	0	-114.534941096321
4.90	90	0	30	-114.534745009524
4.90	90	0	60	-114.534577261388
4.90	90	0	90	-114.534556982812
4.90	90	0	120	-114.534577261314
