R	Gamma	E
11.50	25	-0.219122
11.50	30	-0.2172
11.50	35	-0.215121
11.50	40	-0.21294
11.50	45	-0.210747
11.50	50	-0.208602
11.50	55	-0.206561
11.50	60	-0.20471
11.50	65	-0.20308
11.50	70	-0.201701
11.50	75	-0.200609
11.50	80	-0.199823
11.50	85	-0.199353
11.50	90	-0.19919
12.00	0	-0.206025
12.00	5	-0.205872
12.00	10	-0.20537
12.00	15	-0.204575
12.00	20	-0.203502
12.00	25	-0.202201
12.00	30	-0.200719
12.00	35	-0.19909
12.00	40	-0.1974
12.00	45	-0.195712
12.00	50	-0.194041
12.00	55	-0.192455
12.00	60	-0.19102
12.00	65	-0.189748
12.00	70	-0.188683
12.00	75	-0.187828
12.00	80	-0.187222
12.00	85	-0.186856
12.00	90	-0.186735
12.50	0	-0.191231
12.50	5	-0.191092
12.50	10	-0.190712
12.50	15	-0.190088
12.50	20	-0.189248
12.50	25	-0.188225
12.50	30	-0.187044
12.50	35	-0.185776
12.50	40	-0.184467
12.50	45	-0.183122
12.50	50	-0.18182
12.50	55	-0.180564
12.50	60	-0.179441
12.50	65	-0.178432
12.50	70	-0.177603
12.50	75	-0.176932
12.50	80	-0.17645
12.50	85	-0.176147
12.50	90	-0.176048
13.00	0	-0.178824
13.00	5	-0.178716
13.00	10	-0.178427
13.00	15	-0.177916
13.00	20	-0.177245
13.00	25	-0.176439
13.00	30	-0.175511
13.00	35	-0.174502
13.00	40	-0.173443
13.00	45	-0.172374
13.00	50	-0.171333
13.00	55	-0.170353
13.00	60	-0.169446
13.00	65	-0.168657
13.00	70	-0.167985
13.00	75	-0.167439
13.00	80	-0.167081
13.00	85	-0.166851
13.00	90	-0.166764
13.50	0	-0.168255
13.50	5	-0.168175
13.50	10	-0.167918
13.50	15	-0.167526
13.50	20	-0.166982
13.50	25	-0.166326
13.50	30	-0.16559
13.50	35	-0.164767
13.50	40	-0.163923
13.50	45	-0.163063
13.50	50	-0.16224
13.50	55	-0.161435
