R	Gamma	E
8.60	20	-1.116469
8.60	30	-1.028861
8.60	40	-0.925885
8.60	50	-0.819225
8.60	60	-0.718707
8.60	70	-0.629713
8.60	80	-0.553943
8.60	90	-0.491096
8.60	100	-0.442019
8.60	110	-0.409098
8.60	120	-0.396585
8.60	130	-0.40985
8.60	140	-0.45135
8.60	150	-0.517973
8.60	160	-0.597685
8.60	170	-0.667095
8.60	180	-0.695476
8.80	0	-1.086046
8.80	10	-1.067348
8.80	20	-1.014832
8.80	30	-0.938101
8.80	40	-0.847566
8.80	50	-0.753766
8.80	60	-0.664864
8.80	70	-0.585333
8.80	80	-0.516304
8.80	90	-0.457806
8.80	100	-0.410383
8.80	110	-0.376224
8.80	120	-0.359101
8.80	130	-0.363881
